i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
113,11.0,0.298746,0.459508,0.667067,2.832439,0.464155,AUT,0.0,0.070819,0.070207,0.006197,proton,pi+,solid
114,11.0,0.231238,0.703851,0.337593,3.342841,0.415225,AUT,0.0,0.013381,0.070207,0.006572,proton,pi+,solid
115,11.0,0.247612,0.649764,0.377250,3.317434,0.234088,AUT,0.0,0.010024,0.070207,0.006493,proton,pi+,solid
116,11.0,0.291071,0.630505,0.381171,3.784955,0.224014,AUT,0.0,0.017700,0.070207,0.006353,proton,pi+,solid
117,11.0,0.250795,0.659263,0.377669,3.395761,0.563385,AUT,0.0,0.008367,0.070207,0.006484,proton,pi+,solid
118,11.0,0.249279,0.634247,0.424062,3.257867,0.236068,AUT,0.0,0.009630,0.070207,0.006467,proton,pi+,solid
119,11.0,0.296144,0.593760,0.426388,3.623595,0.229294,AUT,0.0,0.009422,0.070207,0.006319,proton,pi+,solid
120,11.0,0.349982,0.538227,0.436218,3.887011,0.231068,AUT,0.0,0.039907,0.070207,0.006169,proton,pi+,solid
121,11.0,0.259473,0.632711,0.425081,3.369337,0.546413,AUT,0.0,0.009429,0.070207,0.006434,proton,pi+,solid
122,11.0,0.326605,0.561843,0.430050,3.784153,0.541947,AUT,0.0,0.032052,0.070207,0.006233,proton,pi+,solid
123,11.0,0.256263,0.625413,0.473754,3.300825,0.237035,AUT,0.0,0.009415,0.070207,0.006422,proton,pi+,solid
124,11.0,0.309715,0.554778,0.475253,3.538127,0.229699,AUT,0.0,0.009300,0.070207,0.006260,proton,pi+,solid
125,11.0,0.368804,0.499764,0.479983,3.801750,0.229707,AUT,0.0,0.023823,0.070207,0.006102,proton,pi+,solid
126,11.0,0.266838,0.615921,0.474581,3.366900,0.549056,AUT,0.0,0.010860,0.070207,0.006390,proton,pi+,solid
127,11.0,0.343877,0.521484,0.477388,3.695615,0.542260,AUT,0.0,0.027826,0.070207,0.006167,proton,pi+,solid
128,11.0,0.264573,0.614606,0.523828,3.345289,0.239754,AUT,0.0,0.009187,0.070207,0.006372,proton,pi+,solid
129,11.0,0.337328,0.508761,0.525179,3.522891,0.230257,AUT,0.0,0.009555,0.070207,0.006163,proton,pi+,solid
130,11.0,0.277543,0.597571,0.524535,3.384593,0.551698,AUT,0.0,0.012193,0.070207,0.006334,proton,pi+,solid
131,11.0,0.371659,0.476473,0.526747,3.650017,0.526328,AUT,0.0,0.033505,0.070207,0.006073,proton,pi+,solid
132,11.0,0.275138,0.597677,0.573749,3.374758,0.240973,AUT,0.0,0.008979,0.070207,0.006314,proton,pi+,solid
133,11.0,0.360661,0.472234,0.574391,3.496735,0.233792,AUT,0.0,0.011409,0.070207,0.006076,proton,pi+,solid
134,11.0,0.279943,0.593997,0.574191,3.389084,0.585966,AUT,0.0,0.012303,0.070207,0.006301,proton,pi+,solid
135,11.0,0.378847,0.459108,0.572699,3.587023,0.493583,AUT,0.0,0.036239,0.070207,0.006030,proton,pi+,solid
136,11.0,0.290119,0.573277,0.623787,3.395237,0.241481,AUT,0.0,0.008830,0.070207,0.006242,proton,pi+,solid
137,11.0,0.380301,0.449802,0.621837,3.526650,0.225769,AUT,0.0,0.018657,0.070207,0.005999,proton,pi+,solid
138,11.0,0.281297,0.594477,0.623693,3.404027,0.588721,AUT,0.0,0.013423,0.070207,0.006269,proton,pi+,solid
139,11.0,0.279913,0.590992,0.673685,3.388435,0.330911,AUT,0.0,0.009210,0.070207,0.006241,proton,pi+,solid
140,11.0,0.355047,0.488781,0.670567,3.578126,0.260312,AUT,0.0,0.019368,0.070207,0.006032,proton,pi+,solid
