i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
138,11.0,0.188821,0.449656,0.575321,1.745676,0.126855,AUT,0.0,0.002770,0.070207,0.001337,neutron,pi+,solid
139,11.0,0.092559,0.629305,0.573064,1.198618,0.326068,AUT,0.0,0.002506,0.070207,0.001144,neutron,pi+,solid
140,11.0,0.115806,0.590031,0.573441,1.409451,0.314861,AUT,0.0,0.002298,0.070207,0.001188,neutron,pi+,solid
141,11.0,0.134319,0.558200,0.573730,1.546456,0.308113,AUT,0.0,0.002336,0.070207,0.001225,neutron,pi+,solid
142,11.0,0.154244,0.516436,0.573918,1.642540,0.300902,AUT,0.0,0.002652,0.070207,0.001266,neutron,pi+,solid
143,11.0,0.184676,0.462554,0.575118,1.757766,0.293399,AUT,0.0,0.004253,0.070207,0.001329,neutron,pi+,solid
144,11.0,0.226992,0.409852,0.580000,1.919282,0.291297,AUT,0.0,0.015740,0.070207,0.001419,neutron,pi+,solid
145,11.0,0.076891,0.715070,0.573294,1.129884,0.511795,AUT,0.0,0.002214,0.070207,0.001117,neutron,pi+,solid
146,11.0,0.093181,0.656816,0.573670,1.262674,0.502506,AUT,0.0,0.002169,0.070207,0.001146,neutron,pi+,solid
147,11.0,0.107123,0.631392,0.573905,1.395560,0.498319,AUT,0.0,0.002269,0.070207,0.001172,neutron,pi+,solid
148,11.0,0.121911,0.609871,0.574087,1.534120,0.495491,AUT,0.0,0.002476,0.070207,0.001201,neutron,pi+,solid
149,11.0,0.139691,0.570398,0.574144,1.642692,0.492146,AUT,0.0,0.003060,0.070207,0.001237,neutron,pi+,solid
150,11.0,0.172250,0.488463,0.574862,1.726748,0.489555,AUT,0.0,0.007760,0.070207,0.001303,neutron,pi+,solid
151,11.0,0.221623,0.415548,0.578695,1.899463,0.491282,AUT,0.0,0.032415,0.070207,0.001408,neutron,pi+,solid
152,11.0,0.072903,0.751811,0.573847,1.125793,0.695941,AUT,0.0,0.002164,0.070207,0.001110,neutron,pi+,solid
153,11.0,0.091237,0.682078,0.574325,1.283625,0.690586,AUT,0.0,0.002455,0.070207,0.001142,neutron,pi+,solid
154,11.0,0.110991,0.649061,0.574516,1.485655,0.688517,AUT,0.0,0.002879,0.070207,0.001180,neutron,pi+,solid
155,11.0,0.141217,0.571031,0.574503,1.653113,0.686761,AUT,0.0,0.004756,0.070207,0.001240,neutron,pi+,solid
156,11.0,0.189387,0.455020,0.575400,1.772565,0.685680,AUT,0.0,0.011594,0.070207,0.001339,neutron,pi+,solid
157,11.0,0.078660,0.740371,0.574514,1.192613,0.887240,AUT,0.0,0.002329,0.070207,0.001120,neutron,pi+,solid
158,11.0,0.125791,0.609433,0.574514,1.556975,0.883945,AUT,0.0,0.002706,0.070207,0.001208,neutron,pi+,solid
159,11.0,0.193529,0.466535,0.571325,1.861783,0.857627,AUT,0.0,0.028786,0.070207,0.001349,neutron,pi+,solid
160,11.0,0.096052,0.705531,0.575854,1.362638,1.100784,AUT,0.0,0.002603,0.070207,0.001152,neutron,pi+,solid
161,11.0,0.148787,0.501767,0.623606,1.526543,0.134913,AUT,0.0,0.002422,0.070207,0.001261,neutron,pi+,solid
162,11.0,0.205674,0.418531,0.624784,1.770059,0.126156,AUT,0.0,0.003613,0.070207,0.001384,neutron,pi+,solid
163,11.0,0.099274,0.611437,0.623262,1.248392,0.324042,AUT,0.0,0.002476,0.070207,0.001162,neutron,pi+,solid
164,11.0,0.128837,0.564584,0.623735,1.499555,0.311382,AUT,0.0,0.002337,0.070207,0.001221,neutron,pi+,solid
165,11.0,0.155015,0.512208,0.623922,1.636011,0.302190,AUT,0.0,0.002639,0.070207,0.001277,neutron,pi+,solid
166,11.0,0.197472,0.435162,0.624917,1.761305,0.293367,AUT,0.0,0.003885,0.070207,0.001367,neutron,pi+,solid
167,11.0,0.081686,0.689150,0.623393,1.156610,0.511206,AUT,0.0,0.002260,0.070207,0.001130,neutron,pi+,solid
168,11.0,0.101973,0.635381,0.623808,1.336439,0.502352,AUT,0.0,0.002245,0.070207,0.001168,neutron,pi+,solid
169,11.0,0.120639,0.605786,0.623944,1.507547,0.497374,AUT,0.0,0.002393,0.070207,0.001205,neutron,pi+,solid
170,11.0,0.143098,0.557691,0.624136,1.644129,0.492847,AUT,0.0,0.003057,0.070207,0.001252,neutron,pi+,solid
171,11.0,0.185804,0.458279,0.624323,1.741288,0.489039,AUT,0.0,0.008914,0.070207,0.001342,neutron,pi+,solid
172,11.0,0.076175,0.731855,0.623898,1.143699,0.697795,AUT,0.0,0.002145,0.070207,0.001120,neutron,pi+,solid
173,11.0,0.098669,0.662719,0.624232,1.348417,0.691242,AUT,0.0,0.002441,0.070207,0.001162,neutron,pi+,solid
174,11.0,0.125274,0.615689,0.624366,1.587773,0.689058,AUT,0.0,0.003229,0.070207,0.001215,neutron,pi+,solid
175,11.0,0.167933,0.498949,0.623797,1.714425,0.683287,AUT,0.0,0.010317,0.070207,0.001304,neutron,pi+,solid
176,11.0,0.081020,0.729377,0.624509,1.209536,0.888650,AUT,0.0,0.002452,0.070207,0.001129,neutron,pi+,solid
177,11.0,0.126905,0.613797,0.624309,1.587464,0.882702,AUT,0.0,0.003976,0.070207,0.001218,neutron,pi+,solid
