i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
126,11.0,0.194409,0.604224,0.324355,2.418181,0.485340,AUT,0.0,0.005297,0.070207,0.006730,proton,pi+,solid
127,11.0,0.253002,0.479014,0.324173,2.478149,0.486284,AUT,0.0,0.006255,0.070207,0.006512,proton,pi+,solid
128,11.0,0.332995,0.378511,0.324283,2.597881,0.486158,AUT,0.0,0.018198,0.070207,0.006278,proton,pi+,solid
129,11.0,0.197412,0.609329,0.325922,2.377541,0.685170,AUT,0.0,0.007756,0.070207,0.006728,proton,pi+,solid
130,11.0,0.322449,0.401666,0.325885,2.669621,0.657797,AUT,0.0,0.036924,0.070207,0.006304,proton,pi+,solid
131,11.0,0.189915,0.582130,0.373708,2.270255,0.130193,AUT,0.0,0.008912,0.070207,0.006728,proton,pi+,solid
132,11.0,0.238555,0.492158,0.374006,2.416370,0.127243,AUT,0.0,0.008164,0.070207,0.006535,proton,pi+,solid
133,11.0,0.299809,0.407509,0.373973,2.509638,0.126339,AUT,0.0,0.007114,0.070207,0.006343,proton,pi+,solid
134,11.0,0.370972,0.365032,0.373672,2.794727,0.125462,AUT,0.0,0.022513,0.070207,0.006154,proton,pi+,solid
135,11.0,0.166960,0.643130,0.373539,2.205089,0.306168,AUT,0.0,0.006693,0.070207,0.006833,proton,pi+,solid
136,11.0,0.201679,0.571769,0.374014,2.377905,0.296325,AUT,0.0,0.006538,0.070207,0.006675,proton,pi+,solid
137,11.0,0.232241,0.512035,0.374213,2.450630,0.291196,AUT,0.0,0.006179,0.070207,0.006557,proton,pi+,solid
138,11.0,0.274128,0.440552,0.374294,2.486088,0.287327,AUT,0.0,0.006049,0.070207,0.006418,proton,pi+,solid
139,11.0,0.332333,0.380309,0.374354,2.604449,0.289056,AUT,0.0,0.008084,0.070207,0.006254,proton,pi+,solid
140,11.0,0.160667,0.684697,0.373830,2.249818,0.493209,AUT,0.0,0.005417,0.070207,0.006862,proton,pi+,solid
141,11.0,0.214873,0.557887,0.374250,2.460331,0.485764,AUT,0.0,0.005881,0.070207,0.006623,proton,pi+,solid
142,11.0,0.295646,0.418018,0.374351,2.527876,0.486591,AUT,0.0,0.007260,0.070207,0.006356,proton,pi+,solid
143,11.0,0.199655,0.603360,0.374892,2.375135,0.678536,AUT,0.0,0.006583,0.070207,0.006696,proton,pi+,solid
144,11.0,0.329561,0.397369,0.374430,2.700653,0.659157,AUT,0.0,0.041317,0.070207,0.006260,proton,pi+,solid
145,11.0,0.200051,0.561540,0.423829,2.302158,0.129521,AUT,0.0,0.008161,0.070207,0.006665,proton,pi+,solid
146,11.0,0.266396,0.448000,0.423890,2.449266,0.127488,AUT,0.0,0.007794,0.070207,0.006422,proton,pi+,solid
147,11.0,0.336161,0.377018,0.423676,2.613109,0.127160,AUT,0.0,0.011927,0.070207,0.006222,proton,pi+,solid
148,11.0,0.174218,0.622965,0.423703,2.228613,0.305266,AUT,0.0,0.007014,0.070207,0.006778,proton,pi+,solid
149,11.0,0.214900,0.543899,0.424126,2.408178,0.295235,AUT,0.0,0.006798,0.070207,0.006601,proton,pi+,solid
