# Q2	x	y	z	pT	obs	target	hadron	value	error
1.6184E+00	1.2500E-01	6.2732E-01	4.2499E-01	3.0922E-01	AUTcollins	neutron	pi-	4.2403E-02	3.6437E-03
1.7585E+00	1.4157E-01	6.0221E-01	4.2573E-01	3.0482E-01	AUTcollins	neutron	pi-	5.1077E-02	4.1790E-03
1.8876E+00	1.6262E-01	5.6290E-01	4.2938E-01	2.9653E-01	AUTcollins	neutron	pi-	6.1783E-02	5.6805E-03
1.0884E+00	6.7330E-02	7.8521E-01	4.2301E-01	5.0495E-01	AUTcollins	neutron	pi-	1.6279E-02	2.3973E-03
1.1613E+00	7.8196E-02	7.1986E-01	4.2352E-01	4.9841E-01	AUTcollins	neutron	pi-	2.5170E-02	2.7753E-03
1.2285E+00	8.6326E-02	6.8955E-01	4.2377E-01	4.9440E-01	AUTcollins	neutron	pi-	3.1292E-02	3.1109E-03
1.3159E+00	9.4337E-02	6.7584E-01	4.2409E-01	4.9252E-01	AUTcollins	neutron	pi-	3.6495E-02	3.4366E-03
1.4190E+00	1.0325E-01	6.6587E-01	4.2465E-01	4.9115E-01	AUTcollins	neutron	pi-	4.2122E-02	3.7605E-03
1.5518E+00	1.1428E-01	6.5794E-01	4.2493E-01	4.8976E-01	AUTcollins	neutron	pi-	4.8939E-02	4.1887E-03
1.7093E+00	1.2888E-01	6.4289E-01	4.2529E-01	4.8729E-01	AUTcollins	neutron	pi-	5.8738E-02	4.9132E-03
1.8350E+00	1.5083E-01	5.9076E-01	4.2735E-01	4.8490E-01	AUTcollins	neutron	pi-	7.7770E-02	8.6536E-03
1.1041E+00	6.8016E-02	7.8888E-01	4.2412E-01	6.8839E-01	AUTcollins	neutron	pi-	1.7985E-02	2.5067E-03
1.2357E+00	8.3405E-02	7.1848E-01	4.2446E-01	6.8402E-01	AUTcollins	neutron	pi-	3.0781E-02	3.1227E-03
1.4092E+00	1.0025E-01	6.8148E-01	4.2503E-01	6.8343E-01	AUTcollins	neutron	pi-	4.3797E-02	3.8444E-03
1.6919E+00	1.2973E-01	6.3536E-01	4.2611E-01	6.8550E-01	AUTcollins	neutron	pi-	6.7926E-02	5.3686E-03
1.3608E+00	9.4213E-02	7.1558E-01	4.2660E-01	8.6884E-01	AUTcollins	neutron	pi-	3.5434E-02	3.2932E-03
1.9085E+00	1.6709E-01	5.5376E-01	4.3269E-01	8.6890E-01	AUTcollins	neutron	pi-	1.0101E-01	4.4800E-02
1.4633E+00	1.2818E-01	5.5517E-01	4.7446E-01	1.4465E-01	AUTcollins	neutron	pi-	2.2383E-02	2.6363E-03
1.8381E+00	1.7389E-01	5.1297E-01	4.7787E-01	1.2838E-01	AUTcollins	neutron	pi-	2.9641E-02	4.1887E-03
1.1469E+00	8.3469E-02	6.6803E-01	4.7263E-01	3.2902E-01	AUTcollins	neutron	pi-	2.1637E-02	2.7951E-03
1.3058E+00	1.0117E-01	6.2562E-01	4.7318E-01	3.1687E-01	AUTcollins	neutron	pi-	2.9890E-02	2.9845E-03
1.4365E+00	1.1550E-01	6.0268E-01	4.7352E-01	3.1116E-01	AUTcollins	neutron	pi-	3.6617E-02	3.3102E-03
1.5701E+00	1.2997E-01	5.8546E-01	4.7444E-01	3.0676E-01	AUTcollins	neutron	pi-	4.3234E-02	3.6924E-03
1.7099E+00	1.4858E-01	5.5801E-01	4.7512E-01	3.0127E-01	AUTcollins	neutron	pi-	5.2119E-02	4.2774E-03
1.8559E+00	1.7418E-01	5.1698E-01	4.7739E-01	2.9217E-01	AUTcollins	neutron	pi-	6.3463E-02	5.9462E-03
1.1098E+00	7.1315E-02	7.5674E-01	4.7308E-01	5.0712E-01	AUTcollins	neutron	pi-	1.8129E-02	2.4424E-03
1.2043E+00	8.4973E-02	6.8693E-01	4.7362E-01	4.9896E-01	AUTcollins	neutron	pi-	2.8391E-02	2.9018E-03
1.3145E+00	9.5981E-02	6.6368E-01	4.7384E-01	4.9524E-01	AUTcollins	neutron	pi-	3.5354E-02	3.3033E-03
1.4341E+00	1.0774E-01	6.4500E-01	4.7398E-01	4.9281E-01	AUTcollins	neutron	pi-	4.2919E-02	3.7689E-03
1.5717E+00	1.2157E-01	6.2650E-01	4.7434E-01	4.9124E-01	AUTcollins	neutron	pi-	5.2055E-02	4.3865E-03
1.7098E+00	1.4178E-01	5.8540E-01	4.7517E-01	4.8761E-01	AUTcollins	neutron	pi-	6.7433E-02	5.7150E-03
1.8508E+00	1.7267E-01	5.2022E-01	4.7758E-01	4.8778E-01	AUTcollins	neutron	pi-	9.1875E-02	2.1955E-02
