# Q2	x	y	z	pT	obs	target	hadron	value	error
1.1265E+00	7.1694E-02	7.6513E-01	3.2258E-01	1.3022E-01	AUTcollins	proton	pi-	-9.5982E-03	1.2365E-02
1.2175E+00	8.6220E-02	6.8461E-01	3.2278E-01	1.2900E-01	AUTcollins	proton	pi-	-1.5858E-02	1.2925E-02
1.2883E+00	9.6357E-02	6.4794E-01	3.2298E-01	1.2823E-01	AUTcollins	proton	pi-	-1.9996E-02	1.2518E-02
1.3504E+00	1.0570E-01	6.1915E-01	3.2309E-01	1.2770E-01	AUTcollins	proton	pi-	-2.3850E-02	1.1967E-02
1.3977E+00	1.1532E-01	5.8741E-01	3.2318E-01	1.2746E-01	AUTcollins	proton	pi-	-2.8128E-02	1.1632E-02
1.4277E+00	1.2547E-01	5.5152E-01	3.2339E-01	1.2742E-01	AUTcollins	proton	pi-	-3.2900E-02	1.1452E-02
1.4461E+00	1.3648E-01	5.1355E-01	3.2348E-01	1.2812E-01	AUTcollins	proton	pi-	-3.8272E-02	1.1282E-02
1.4579E+00	1.4922E-01	4.7360E-01	3.2354E-01	1.2875E-01	AUTcollins	proton	pi-	-4.4219E-02	1.1040E-02
1.4650E+00	1.6463E-01	4.3147E-01	3.2360E-01	1.2996E-01	AUTcollins	proton	pi-	-5.1063E-02	1.0917E-02
1.4748E+00	1.8437E-01	3.8792E-01	3.2361E-01	1.3104E-01	AUTcollins	proton	pi-	-5.8644E-02	1.0925E-02
1.5811E+00	2.1625E-01	3.5481E-01	3.2363E-01	1.3255E-01	AUTcollins	proton	pi-	-6.7472E-02	1.1010E-02
1.7794E+00	2.6406E-01	3.2679E-01	3.2360E-01	1.3419E-01	AUTcollins	proton	pi-	-7.5229E-02	1.3619E-02
1.0992E+00	6.6102E-02	8.0851E-01	3.2400E-01	2.9675E-01	AUTcollins	proton	pi-	-1.4856E-02	1.2618E-02
1.1537E+00	7.6935E-02	7.2693E-01	3.2408E-01	2.9544E-01	AUTcollins	proton	pi-	-2.5266E-02	1.2134E-02
1.1987E+00	8.4680E-02	6.8603E-01	3.2416E-01	2.9537E-01	AUTcollins	proton	pi-	-3.2457E-02	1.1541E-02
1.2421E+00	9.1670E-02	6.5657E-01	3.2419E-01	2.9492E-01	AUTcollins	proton	pi-	-3.8818E-02	1.1498E-02
1.2827E+00	9.8115E-02	6.3343E-01	3.2428E-01	2.9499E-01	AUTcollins	proton	pi-	-4.4709E-02	1.1594E-02
1.3203E+00	1.0434E-01	6.1312E-01	3.2427E-01	2.9496E-01	AUTcollins	proton	pi-	-5.0436E-02	1.1604E-02
1.3497E+00	1.1088E-01	5.8986E-01	3.2428E-01	2.9496E-01	AUTcollins	proton	pi-	-5.6822E-02	1.1616E-02
1.3751E+00	1.1763E-01	5.6641E-01	3.2429E-01	2.9521E-01	AUTcollins	proton	pi-	-6.3558E-02	1.1825E-02
1.3974E+00	1.2442E-01	5.4421E-01	3.2430E-01	2.9520E-01	AUTcollins	proton	pi-	-7.0238E-02	1.1973E-02
1.4181E+00	1.3136E-01	5.2309E-01	3.2429E-01	2.9572E-01	AUTcollins	proton	pi-	-7.7035E-02	1.2220E-02
1.4447E+00	1.3865E-01	5.0484E-01	3.2429E-01	2.9572E-01	AUTcollins	proton	pi-	-8.3659E-02	1.2384E-02
1.4615E+00	1.4657E-01	4.8315E-01	3.2433E-01	2.9544E-01	AUTcollins	proton	pi-	-9.0865E-02	1.2614E-02
1.4738E+00	1.5526E-01	4.5996E-01	3.2442E-01	2.9473E-01	AUTcollins	proton	pi-	-9.8403E-02	1.2888E-02
1.4946E+00	1.6493E-01	4.3910E-01	3.2442E-01	2.9406E-01	AUTcollins	proton	pi-	-1.0604E-01	1.3135E-02
1.5147E+00	1.7638E-01	4.1618E-01	3.2445E-01	2.9331E-01	AUTcollins	proton	pi-	-1.1441E-01	1.3357E-02
1.5430E+00	1.9041E-01	3.9272E-01	3.2455E-01	2.9192E-01	AUTcollins	proton	pi-	-1.2322E-01	1.3636E-02
1.6021E+00	2.0899E-01	3.7160E-01	3.2459E-01	2.9016E-01	AUTcollins	proton	pi-	-1.3249E-01	1.3884E-02
1.7110E+00	2.4165E-01	3.4362E-01	3.2464E-01	2.8757E-01	AUTcollins	proton	pi-	-1.4397E-01	1.4108E-02
1.8874E+00	2.8650E-01	3.1925E-01	3.2467E-01	2.8756E-01	AUTcollins	proton	pi-	-1.5201E-01	1.8826E-02
1.1253E+00	7.2278E-02	7.5962E-01	3.2505E-01	4.8304E-01	AUTcollins	proton	pi-	-2.8609E-02	1.3423E-02
1.2036E+00	8.8172E-02	6.6194E-01	3.2507E-01	4.8446E-01	AUTcollins	proton	pi-	-5.0447E-02	1.1808E-02
1.2820E+00	1.0050E-01	6.1836E-01	3.2501E-01	4.8298E-01	AUTcollins	proton	pi-	-6.5905E-02	1.1879E-02
1.3549E+00	1.1300E-01	5.8121E-01	3.2501E-01	4.8145E-01	AUTcollins	proton	pi-	-8.1708E-02	1.2238E-02
1.4279E+00	1.2648E-01	5.4723E-01	3.2508E-01	4.7939E-01	AUTcollins	proton	pi-	-9.8393E-02	1.2660E-02
1.5076E+00	1.4203E-01	5.1463E-01	3.2513E-01	4.7764E-01	AUTcollins	proton	pi-	-1.1666E-01	1.3304E-02
1.5607E+00	1.6400E-01	4.6182E-01	3.2521E-01	4.7484E-01	AUTcollins	proton	pi-	-1.4222E-01	1.4365E-02
1.6579E+00	2.1028E-01	3.8530E-01	3.2536E-01	4.7379E-01	AUTcollins	proton	pi-	-1.8320E-01	1.8066E-02
1.8927E+00	2.8685E-01	3.1976E-01	3.2530E-01	4.7533E-01	AUTcollins	proton	pi-	-2.1349E-01	1.4693E-01
1.2434E+00	8.9047E-02	6.8586E-01	3.2535E-01	6.7435E-01	AUTcollins	proton	pi-	-5.2341E-02	1.2922E-02
1.6008E+00	1.5119E-01	5.2756E-01	3.2609E-01	6.6645E-01	AUTcollins	proton	pi-	-1.3339E-01	1.8849E-02
1.4304E+00	1.0170E-01	7.0599E-01	3.2728E-01	8.6954E-01	AUTcollins	proton	pi-	-5.4160E-02	1.6319E-02
1.1591E+00	7.7403E-02	7.3046E-01	3.7239E-01	1.3405E-01	AUTcollins	proton	pi-	-1.0792E-02	1.3197E-02
1.2878E+00	9.7116E-02	6.4311E-01	3.7288E-01	1.2993E-01	AUTcollins	proton	pi-	-1.8026E-02	1.3743E-02
1.3842E+00	1.1293E-01	5.9438E-01	3.7317E-01	1.2862E-01	AUTcollins	proton	pi-	-2.3858E-02	1.2715E-02
1.4370E+00	1.2846E-01	5.4246E-01	3.7334E-01	1.2791E-01	AUTcollins	proton	pi-	-3.0074E-02	1.2423E-02
1.4637E+00	1.4566E-01	4.8744E-01	3.7350E-01	1.2835E-01	AUTcollins	proton	pi-	-3.7128E-02	1.1897E-02
1.4690E+00	1.6744E-01	4.2584E-01	3.7360E-01	1.2968E-01	AUTcollins	proton	pi-	-4.5635E-02	1.1265E-02
1.5182E+00	1.9964E-01	3.6916E-01	3.7369E-01	1.3206E-01	AUTcollins	proton	pi-	-5.5763E-02	1.1072E-02
1.7170E+00	2.4964E-01	3.3383E-01	3.7383E-01	1.3404E-01	AUTcollins	proton	pi-	-6.4900E-02	1.2686E-02
1.1119E+00	6.9307E-02	7.8089E-01	3.7336E-01	3.0299E-01	AUTcollins	proton	pi-	-1.6016E-02	1.2091E-02
1.1816E+00	8.1935E-02	6.9912E-01	3.7354E-01	3.0198E-01	AUTcollins	proton	pi-	-2.6730E-02	1.2090E-02
1.2370E+00	9.0803E-02	6.6020E-01	3.7365E-01	3.0124E-01	AUTcollins	proton	pi-	-3.3941E-02	1.1727E-02
1.2885E+00	9.8974E-02	6.3084E-01	3.7369E-01	3.0075E-01	AUTcollins	proton	pi-	-4.0600E-02	1.1670E-02
1.3327E+00	1.0684E-01	6.0446E-01	3.7375E-01	3.0071E-01	AUTcollins	proton	pi-	-4.7215E-02	1.1681E-02
1.3647E+00	1.1468E-01	5.7666E-01	3.7384E-01	3.0022E-01	AUTcollins	proton	pi-	-5.4099E-02	1.1847E-02
1.3864E+00	1.2291E-01	5.4662E-01	3.7387E-01	3.0007E-01	AUTcollins	proton	pi-	-6.1611E-02	1.1865E-02
1.4074E+00	1.3189E-01	5.1712E-01	3.7394E-01	3.0031E-01	AUTcollins	proton	pi-	-6.9623E-02	1.2053E-02
1.4310E+00	1.4177E-01	4.8919E-01	3.7397E-01	2.9997E-01	AUTcollins	proton	pi-	-7.7896E-02	1.2233E-02
1.4486E+00	1.5231E-01	4.6092E-01	3.7402E-01	2.9919E-01	AUTcollins	proton	pi-	-8.6281E-02	1.2696E-02
1.4679E+00	1.6374E-01	4.3445E-01	3.7405E-01	2.9839E-01	AUTcollins	proton	pi-	-9.4652E-02	1.2986E-02
1.4868E+00	1.7742E-01	4.0619E-01	3.7410E-01	2.9699E-01	AUTcollins	proton	pi-	-1.0361E-01	1.3326E-02
1.5282E+00	1.9443E-01	3.8094E-01	3.7410E-01	2.9518E-01	AUTcollins	proton	pi-	-1.1280E-01	1.3660E-02
1.6225E+00	2.2015E-01	3.5741E-01	3.7407E-01	2.9370E-01	AUTcollins	proton	pi-	-1.2344E-01	1.3865E-02
1.7731E+00	2.6016E-01	3.3062E-01	3.7399E-01	2.9290E-01	AUTcollins	proton	pi-	-1.3406E-01	1.5016E-02
1.1241E+00	7.1779E-02	7.6389E-01	3.7482E-01	4.8429E-01	AUTcollins	proton	pi-	-2.4749E-02	1.2794E-02
1.2019E+00	8.7900E-02	6.6313E-01	3.7478E-01	4.8604E-01	AUTcollins	proton	pi-	-4.4605E-02	1.1747E-02
1.2775E+00	1.0050E-01	6.1619E-01	3.7479E-01	4.8526E-01	AUTcollins	proton	pi-	-5.9058E-02	1.1958E-02
1.3462E+00	1.1314E-01	5.7680E-01	3.7477E-01	4.8389E-01	AUTcollins	proton	pi-	-7.3678E-02	1.2263E-02
1.4144E+00	1.2698E-01	5.3996E-01	3.7483E-01	4.8230E-01	AUTcollins	proton	pi-	-8.9436E-02	1.2595E-02
1.4923E+00	1.4340E-01	5.0469E-01	3.7487E-01	4.8084E-01	AUTcollins	proton	pi-	-1.0704E-01	1.3058E-02
1.5487E+00	1.6616E-01	4.5228E-01	3.7502E-01	4.7790E-01	AUTcollins	proton	pi-	-1.3052E-01	1.3831E-02
1.6500E+00	2.1166E-01	3.8060E-01	3.7518E-01	4.7619E-01	AUTcollins	proton	pi-	-1.6610E-01	1.5383E-02
1.8857E+00	2.8518E-01	3.2046E-01	3.7526E-01	4.7556E-01	AUTcollins	proton	pi-	-1.9200E-01	3.4987E-02
1.2184E+00	8.7639E-02	6.8265E-01	3.7535E-01	6.7681E-01	AUTcollins	proton	pi-	-4.6816E-02	1.2430E-02
1.5405E+00	1.4314E-01	5.3214E-01	3.7573E-01	6.7114E-01	AUTcollins	proton	pi-	-1.1450E-01	1.4592E-02
1.7830E+00	2.3674E-01	3.6590E-01	3.7608E-01	6.5797E-01	AUTcollins	proton	pi-	-1.9814E-01	1.0716E-01
1.4110E+00	1.0588E-01	6.7277E-01	3.7628E-01	8.8119E-01	AUTcollins	proton	pi-	-5.7846E-02	1.7529E-02
1.2160E+00	8.7140E-02	6.8251E-01	4.2261E-01	1.3513E-01	AUTcollins	proton	pi-	-1.2957E-02	1.3666E-02
1.3826E+00	1.1489E-01	5.8423E-01	4.2322E-01	1.2956E-01	AUTcollins	proton	pi-	-2.2042E-02	1.3532E-02
1.4538E+00	1.3868E-01	5.0899E-01	4.2356E-01	1.2845E-01	AUTcollins	proton	pi-	-3.0399E-02	1.2789E-02
1.4738E+00	1.6811E-01	4.2626E-01	4.2377E-01	1.2939E-01	AUTcollins	proton	pi-	-4.0469E-02	1.1614E-02
1.5988E+00	2.2002E-01	3.5411E-01	4.2383E-01	1.3276E-01	AUTcollins	proton	pi-	-5.3354E-02	1.1168E-02
1.1287E+00	7.2581E-02	7.5772E-01	4.2322E-01	3.0688E-01	AUTcollins	proton	pi-	-1.6757E-02	1.2209E-02
1.2214E+00	8.8524E-02	6.6905E-01	4.2337E-01	3.0566E-01	AUTcollins	proton	pi-	-2.8813E-02	1.2206E-02
1.2966E+00	1.0056E-01	6.2500E-01	4.2351E-01	3.0472E-01	AUTcollins	proton	pi-	-3.7656E-02	1.1842E-02
1.3541E+00	1.1192E-01	5.8644E-01	4.2359E-01	3.0407E-01	AUTcollins	proton	pi-	-4.6380E-02	1.1739E-02
1.3894E+00	1.2343E-01	5.4564E-01	4.2369E-01	3.0340E-01	AUTcollins	proton	pi-	-5.5678E-02	1.1889E-02
