# Q2	x	y	z	pT	obs	target	hadron	value	error
1.1968E+00	7.9850E-02	7.2619E-01	3.2380E-01	4.9045E-01	AUTcollins	neutron	pi-	3.1045E-02	3.1045E-03
1.2291E+00	8.3691E-02	7.1153E-01	3.2384E-01	4.8979E-01	AUTcollins	neutron	pi-	3.4603E-02	3.3302E-03
1.2712E+00	8.7679E-02	7.0243E-01	3.2386E-01	4.8932E-01	AUTcollins	neutron	pi-	3.7840E-02	3.4860E-03
1.3155E+00	9.1973E-02	6.9298E-01	3.2397E-01	4.8887E-01	AUTcollins	neutron	pi-	4.1426E-02	3.7119E-03
1.3616E+00	9.6566E-02	6.8315E-01	3.2393E-01	4.8861E-01	AUTcollins	neutron	pi-	4.5412E-02	3.9461E-03
1.4125E+00	1.0166E-01	6.7320E-01	3.2401E-01	4.8802E-01	AUTcollins	neutron	pi-	4.9856E-02	4.2025E-03
1.4650E+00	1.0720E-01	6.6211E-01	3.2401E-01	4.8779E-01	AUTcollins	neutron	pi-	5.4925E-02	4.5403E-03
1.5188E+00	1.1333E-01	6.4929E-01	3.2405E-01	4.8773E-01	AUTcollins	neutron	pi-	6.0813E-02	4.8964E-03
1.5773E+00	1.2022E-01	6.3566E-01	3.2401E-01	4.8773E-01	AUTcollins	neutron	pi-	6.7575E-02	5.3437E-03
1.6254E+00	1.2809E-01	6.1490E-01	3.2400E-01	4.8819E-01	AUTcollins	neutron	pi-	7.6309E-02	5.8905E-03
1.6414E+00	1.3807E-01	5.7623E-01	3.2392E-01	4.8948E-01	AUTcollins	neutron	pi-	8.9639E-02	6.7491E-03
1.6631E+00	1.5230E-01	5.2949E-01	3.2382E-01	4.9108E-01	AUTcollins	neutron	pi-	1.0779E-01	7.9290E-03
1.7004E+00	1.7488E-01	4.7193E-01	3.2377E-01	4.9203E-01	AUTcollins	neutron	pi-	1.3369E-01	9.7580E-03
1.7674E+00	2.1996E-01	3.9202E-01	3.2397E-01	4.9163E-01	AUTcollins	neutron	pi-	1.7391E-01	1.3048E-02
1.8611E+00	2.7964E-01	3.2261E-01	3.2435E-01	4.8766E-01	AUTcollins	neutron	pi-	2.0237E-01	3.2387E-02
1.0893E+00	6.5222E-02	8.1089E-01	3.2584E-01	6.6934E-01	AUTcollins	neutron	pi-	1.8058E-02	2.4537E-03
1.2068E+00	7.8646E-02	7.4410E-01	3.2614E-01	6.6760E-01	AUTcollins	neutron	pi-	3.0821E-02	3.0147E-03
1.3483E+00	9.3244E-02	7.0109E-01	3.2620E-01	6.6645E-01	AUTcollins	neutron	pi-	4.4463E-02	3.7905E-03
1.5393E+00	1.1293E-01	6.6110E-01	3.2625E-01	6.6537E-01	AUTcollins	neutron	pi-	6.3543E-02	5.0438E-03
1.7109E+00	1.4880E-01	5.6359E-01	3.2722E-01	6.5835E-01	AUTcollins	neutron	pi-	1.0713E-01	8.4886E-03
1.8357E+00	2.2195E-01	4.0339E-01	3.3173E-01	6.3494E-01	AUTcollins	neutron	pi-	1.8391E-01	9.9003E-02
1.2525E+00	1.0296E-01	5.9121E-01	3.7256E-01	1.5655E-01	AUTcollins	neutron	pi-	2.1612E-02	2.7713E-03
1.4728E+00	1.2934E-01	5.5207E-01	3.7312E-01	1.4187E-01	AUTcollins	neutron	pi-	2.8106E-02	2.8758E-03
1.5868E+00	1.4831E-01	5.1870E-01	3.7342E-01	1.3261E-01	AUTcollins	neutron	pi-	3.2446E-02	3.1347E-03
1.6616E+00	1.6764E-01	4.8060E-01	3.7357E-01	1.2441E-01	AUTcollins	neutron	pi-	3.6467E-02	3.4102E-03
1.7274E+00	1.9178E-01	4.3697E-01	3.7382E-01	1.1693E-01	AUTcollins	neutron	pi-	4.0780E-02	3.7404E-03
1.7919E+00	2.3523E-01	3.7122E-01	3.7379E-01	1.1985E-01	AUTcollins	neutron	pi-	5.1091E-02	4.2644E-03
1.9092E+00	2.9143E-01	3.1743E-01	3.7328E-01	1.4113E-01	AUTcollins	neutron	pi-	6.6889E-02	1.7354E-02
1.0933E+00	7.1151E-02	7.4655E-01	3.7188E-01	3.3648E-01	AUTcollins	neutron	pi-	1.7417E-02	2.5816E-03
1.1509E+00	8.1250E-02	6.8648E-01	3.7266E-01	3.2082E-01	AUTcollins	neutron	pi-	2.4139E-02	2.6956E-03
1.2050E+00	8.7878E-02	6.6437E-01	3.7290E-01	3.1666E-01	AUTcollins	neutron	pi-	2.8099E-02	2.8553E-03
1.2662E+00	9.4065E-02	6.5218E-01	3.7302E-01	3.1361E-01	AUTcollins	neutron	pi-	3.1463E-02	3.0176E-03
1.3235E+00	9.9994E-02	6.4126E-01	3.7320E-01	3.1107E-01	AUTcollins	neutron	pi-	3.4764E-02	3.2141E-03
1.3810E+00	1.0598E-01	6.3133E-01	3.7332E-01	3.0841E-01	AUTcollins	neutron	pi-	3.8086E-02	3.3784E-03
1.4391E+00	1.1228E-01	6.2097E-01	3.7338E-01	3.0582E-01	AUTcollins	neutron	pi-	4.1668E-02	3.5930E-03
1.4990E+00	1.1873E-01	6.1168E-01	3.7349E-01	3.0345E-01	AUTcollins	neutron	pi-	4.5309E-02	3.8366E-03
1.5551E+00	1.2532E-01	6.0122E-01	3.7355E-01	3.0124E-01	AUTcollins	neutron	pi-	4.9168E-02	4.0962E-03
1.5997E+00	1.3251E-01	5.8493E-01	3.7369E-01	2.9878E-01	AUTcollins	neutron	pi-	5.3821E-02	4.4002E-03
1.6400E+00	1.4094E-01	5.6387E-01	3.7377E-01	2.9603E-01	AUTcollins	neutron	pi-	5.9509E-02	4.8324E-03
1.6756E+00	1.5116E-01	5.3720E-01	3.7396E-01	2.9274E-01	AUTcollins	neutron	pi-	6.6451E-02	5.4581E-03
1.7049E+00	1.6526E-01	5.0017E-01	3.7408E-01	2.9001E-01	AUTcollins	neutron	pi-	7.6182E-02	6.7035E-03
1.7334E+00	1.8875E-01	4.4581E-01	3.7402E-01	2.9114E-01	AUTcollins	neutron	pi-	9.2195E-02	1.0005E-02
1.7979E+00	2.4020E-01	3.6555E-01	3.7406E-01	2.9159E-01	AUTcollins	neutron	pi-	1.1724E-01	9.4425E-03
1.0659E+00	6.3649E-02	8.1254E-01	3.7279E-01	5.0418E-01	AUTcollins	neutron	pi-	1.4637E-02	2.3187E-03
1.1214E+00	7.1632E-02	7.5864E-01	3.7320E-01	4.9941E-01	AUTcollins	neutron	pi-	2.1637E-02	2.5942E-03
1.1652E+00	7.7477E-02	7.2872E-01	3.7350E-01	4.9561E-01	AUTcollins	neutron	pi-	2.6618E-02	2.8488E-03
1.2078E+00	8.2901E-02	7.0593E-01	3.7368E-01	4.9291E-01	AUTcollins	neutron	pi-	3.1210E-02	3.0996E-03
1.2649E+00	8.8414E-02	6.9315E-01	3.7376E-01	4.9160E-01	AUTcollins	neutron	pi-	3.5271E-02	3.3392E-03
1.3272E+00	9.4306E-02	6.8185E-01	3.7383E-01	4.9064E-01	AUTcollins	neutron	pi-	3.9631E-02	3.6273E-03
1.3932E+00	1.0069E-01	6.7042E-01	3.7393E-01	4.8973E-01	AUTcollins	neutron	pi-	4.4499E-02	3.9483E-03
1.4646E+00	1.0782E-01	6.5813E-01	3.7398E-01	4.8911E-01	AUTcollins	neutron	pi-	5.0138E-02	4.3176E-03
1.5384E+00	1.1585E-01	6.4342E-01	3.7403E-01	4.8827E-01	AUTcollins	neutron	pi-	5.6853E-02	4.8058E-03
1.6146E+00	1.2520E-01	6.2494E-01	3.7406E-01	4.8756E-01	AUTcollins	neutron	pi-	6.5166E-02	5.3697E-03
1.6502E+00	1.3728E-01	5.8281E-01	3.7407E-01	4.8739E-01	AUTcollins	neutron	pi-	7.8800E-02	6.4648E-03
1.6748E+00	1.5695E-01	5.1803E-01	3.7392E-01	4.8986E-01	AUTcollins	neutron	pi-	1.0139E-01	7.8502E-03
1.7355E+00	1.9841E-01	4.2682E-01	3.7369E-01	4.9269E-01	AUTcollins	neutron	pi-	1.4082E-01	1.0395E-02
1.8242E+00	2.6255E-01	3.3751E-01	3.7354E-01	4.9480E-01	AUTcollins	neutron	pi-	1.7883E-01	1.7753E-02
1.0840E+00	6.4985E-02	8.0973E-01	3.7448E-01	6.7983E-01	AUTcollins	neutron	pi-	1.6556E-02	2.4094E-03
1.1869E+00	7.7112E-02	7.4629E-01	3.7488E-01	6.7664E-01	AUTcollins	neutron	pi-	2.7272E-02	2.8545E-03
1.2970E+00	8.9340E-02	7.0371E-01	3.7501E-01	6.7635E-01	AUTcollins	neutron	pi-	3.8154E-02	3.3965E-03
1.4420E+00	1.0483E-01	6.6692E-01	3.7491E-01	6.7695E-01	AUTcollins	neutron	pi-	5.2120E-02	4.2075E-03
1.6028E+00	1.2677E-01	6.1397E-01	3.7486E-01	6.7719E-01	AUTcollins	neutron	pi-	7.4621E-02	5.6674E-03
1.7225E+00	1.7892E-01	4.7721E-01	3.7547E-01	6.6930E-01	AUTcollins	neutron	pi-	1.3369E-01	1.0257E-02
1.3809E+00	9.5361E-02	7.2274E-01	3.7833E-01	8.5941E-01	AUTcollins	neutron	pi-	3.7247E-02	3.8216E-03
