1
0	12
0 	0 	0.524061 	1.43855 	0.132449 	0.0103126 	0.517465 	0.00435475 	336300 	6.28319 	1.00029 	1.00015 	1.00015
0 	1 	0.523678 	1.78971 	0.134193 	0.0174759 	0.367702 	0.00481659 	274900 	6.28319 	1 	1.00001 	1.00001
0 	2 	0.52367 	2.03804 	0.13235 	0.0248299 	0.294921 	0.00406049 	386809 	6.28319 	1.00003 	1.00001 	1.00001
0 	3 	0.523416 	2.31902 	0.134076 	0.035322 	0.235695 	0.00346873 	530045 	6.28319 	1.00084 	1.00085 	1.00085
0 	4 	0.523806 	2.60434 	0.13192 	0.050503 	0.185854 	0.00306167 	680358 	6.28319 	1.00004 	1.00027 	1.00027
0 	5 	0.52412 	3.31927 	0.133892 	0.0707782 	0.167442 	0.00300368 	706882 	6.28319 	1.00005 	1.00006 	1.00006
0 	6 	0.523787 	4.25997 	0.132348 	0.100188 	0.15129 	0.00293686 	739412 	6.28319 	1.00084 	1.00043 	1.00043
0 	7 	0.524131 	5.62471 	0.135309 	0.142481 	0.140613 	0.00302427 	697288 	6.28319 	1.00085 	1.00087 	1.00087
0 	8 	0.523302 	7.3984 	0.131221 	0.206456 	0.129256 	0.00344441 	537558 	6.28319 	1.00015 	1.00008 	1.00008
0 	9 	0.523971 	9.62551 	0.1323 	0.288414 	0.119604 	0.00417026 	366713 	6.28319 	1.00081 	1.00117 	1.00117
0 	10 	0.524151 	11.7521 	0.133295 	0.408051 	0.103296 	0.00566543 	198696 	6.28319 	1.00125 	1.00179 	1.00179
0 	11 	0.522511 	14.079 	0.124032 	0.566659 	0.0887127 	0.00932379 	73361.9 	6.28319 	1.00178 	1.00851 	1.00851
