5
0	9
0 	0 	0.324391 	1.17344 	0.49559 	0.00621968 	0.676702 	0.00343162 	541570 	6.28319 	1.00001 	1.00005 	1.00005
0 	1 	0.32479 	1.26087 	0.495006 	0.00857621 	0.530203 	0.00253592 	991705 	6.28319 	1.00001 	1.00002 	1.00002
0 	2 	0.324696 	1.26707 	0.495824 	0.0121974 	0.374704 	0.00233224 	1.17248e+06 	6.28319 	1.00001 	1.00007 	1.00007
0 	3 	0.324923 	1.26732 	0.494474 	0.017396 	0.262862 	0.00217297 	1.35066e+06 	6.28319 	1 	1.00007 	1.00007
0 	4 	0.325098 	1.27571 	0.496177 	0.0248052 	0.18561 	0.00202546 	1.55456e+06 	6.28319 	1.00002 	1.00005 	1.00005
0 	5 	0.324573 	1.27589 	0.494243 	0.0351172 	0.130996 	0.00192598 	1.7193e+06 	6.28319 	1.00019 	1.00019 	1.00019
0 	6 	0.324982 	1.28777 	0.500705 	0.05003 	0.0927681 	0.00185445 	1.8545e+06 	6.28319 	1.00208 	1.00112 	1.00112
0 	7 	0.326445 	1.27119 	0.487122 	0.0706474 	0.0646799 	0.00164191 	2.36569e+06 	6.28319 	1.00007 	1.00116 	1.00116
0 	8 	0.324589 	1.46116 	0.491649 	0.0948664 	0.055136 	0.0029433 	736178 	6.28319 	1.00015 	1.00067 	1.00067
1	9
1 	0 	0.324 	1.95663 	0.495784 	0.0114985 	0.618488 	0.00282198 	800839 	6.28319 	1.00001 	1.00002 	1.00002
1 	1 	0.324074 	2.03623 	0.495712 	0.0173964 	0.422168 	0.00290175 	757418 	6.28319 	1 	1.00007 	1.00007
1 	2 	0.32431 	2.03713 	0.493999 	0.0247314 	0.297074 	0.00266141 	900389 	6.28319 	1.00002 	1.00005 	1.00005
1 	3 	0.324665 	2.04184 	0.495053 	0.0350908 	0.209801 	0.00242244 	1.0868e+06 	6.28319 	1.00019 	1.00019 	1.00019
1 	4 	0.324607 	2.04011 	0.494007 	0.050227 	0.146641 	0.00231148 	1.19364e+06 	6.28319 	1.00208 	1.00112 	1.00112
1 	5 	0.324894 	2.04015 	0.494092 	0.0711861 	0.103311 	0.00217835 	1.344e+06 	6.28319 	1.00007 	1.00116 	1.00116
1 	6 	0.326222 	2.01698 	0.49482 	0.100912 	0.0720274 	0.00204709 	1.52188e+06 	6.28319 	1.00015 	1.00067 	1.00067
1 	7 	0.323295 	2.24797 	0.48354 	0.136101 	0.0591341 	0.00282751 	797712 	6.28319 	1.00003 	1.00012 	1.00012
1 	8 	0.322116 	2.57954 	0.514204 	0.177519 	0.0518737 	0.0129518 	38018.6 	6.28319 	1 	1 	1
2	8
2 	0 	0.322933 	3.25274 	0.494256 	0.0215838 	0.557994 	0.00268935 	881780 	6.28319 	1 	1.00001 	1.00001
2 	1 	0.323204 	3.34552 	0.493823 	0.0353026 	0.34177 	0.00312523 	652962 	6.28319 	1.00019 	1.00019 	1.00019
2 	2 	0.323449 	3.34904 	0.493065 	0.0501832 	0.240751 	0.00286321 	777941 	6.28319 	1.00208 	1.00112 	1.00112
2 	3 	0.32341 	3.3564 	0.494996 	0.071678 	0.168978 	0.00265059 	907755 	6.28319 	1.00007 	1.00116 	1.00116
2 	4 	0.323226 	3.37524 	0.493319 	0.101588 	0.119775 	0.00252474 	1.00051e+06 	6.28319 	1.00015 	1.00067 	1.00067
2 	5 	0.321547 	3.4157 	0.495624 	0.145201 	0.0848031 	0.00236132 	1.14378e+06 	6.28319 	1.00003 	1.00012 	1.00012
2 	6 	0.322858 	3.55459 	0.492796 	0.200772 	0.063581 	0.00258214 	956515 	6.28319 	1.00004 	1.00002 	1.00002
2 	7 	0.316558 	3.95335 	0.489857 	0.259832 	0.0543934 	0.00560591 	202937 	6.28319 	1 	1.00001 	1.00001
3	9
3 	0 	0.321761 	5.42478 	0.494197 	0.0328454 	0.600898 	0.00337568 	559670 	6.28319 	1.00003 	1.00002 	1.00002
3 	1 	0.321658 	6.32507 	0.493725 	0.0505104 	0.450527 	0.00310261 	662517 	6.28319 	1.00208 	1.00112 	1.00112
3 	2 	0.321594 	6.5241 	0.492813 	0.0715491 	0.328631 	0.00267111 	893865 	6.28319 	1.00007 	1.00116 	1.00116
3 	3 	0.321868 	6.63001 	0.493463 	0.101524 	0.235367 	0.00244844 	1.06384e+06 	6.28319 	1.00015 	1.00067 	1.00067
3 	4 	0.321589 	6.69714 	0.493456 	0.144618 	0.167074 	0.00225247 	1.257e+06 	6.28319 	1.00003 	1.00012 	1.00012
3 	5 	0.320912 	6.66251 	0.492398 	0.205069 	0.117181 	0.00214828 	1.38188e+06 	6.28319 	1.00004 	1.00002 	1.00002
3 	6 	0.32178 	6.75107 	0.49385 	0.289531 	0.0839461 	0.00219158 	1.32783e+06 	6.28319 	1.00002 	1.00001 	1.00001
3 	7 	0.348373 	7.80815 	0.493753 	0.398504 	0.0702171 	0.0034795 	526768 	6.28319 	1.00001 	1.00022 	1.00022
3 	8 	0.320375 	9.2606 	0.488676 	0.553252 	0.0598815 	0.00779897 	104853 	6.28319 	1 	1.00011 	1.00011
4	6
4 	0 	0.321127 	14.7469 	0.49244 	0.0934185 	0.576487 	0.00393715 	411426 	6.28319 	1.00011 	1.00018 	1.00018
4 	1 	0.321227 	16.8101 	0.491798 	0.145334 	0.416546 	0.00370513 	464564 	6.28319 	1.00003 	1.00012 	1.00012
4 	2 	0.321081 	17.4036 	0.491564 	0.206389 	0.304015 	0.00330649 	583337 	6.28319 	1.00004 	1.00002 	1.00002
4 	3 	0.32071 	17.6109 	0.492843 	0.289936 	0.218837 	0.00328566 	590758 	6.28319 	1.00002 	1.00001 	1.00001
4 	4 	0.348205 	17.4231 	0.490362 	0.410219 	0.15317 	0.00366006 	476077 	6.28319 	1.00001 	1.00022 	1.00022
4 	5 	0.320957 	17.5535 	0.492281 	0.578156 	0.109347 	0.0053133 	225905 	6.28319 	1 	1.00011 	1.00011
