6
0	8
0 	0 	0.322728 	1.2363 	0.136526 	0.00783615 	0.577041 	0.0028113 	806941 	6.28319 	1.00005 	1.00009 	1.00009
0 	1 	0.322414 	1.27525 	0.135783 	0.0122374 	0.375614 	0.00281597 	804261 	6.28319 	1.00018 	1.0001 	1.0001
0 	2 	0.32317 	1.28904 	0.132635 	0.0172955 	0.268639 	0.00258392 	955203 	6.28319 	1.00003 	1.00007 	1.00007
0 	3 	0.323031 	1.28397 	0.136588 	0.0247518 	0.187195 	0.00239373 	1.11302e+06 	6.28319 	1.00007 	1.00004 	1.00004
0 	4 	0.322642 	1.2918 	0.134177 	0.0349913 	0.133014 	0.00217028 	1.35401e+06 	6.28319 	1.00003 	1.00002 	1.00002
0 	5 	0.323189 	1.28999 	0.134755 	0.0496905 	0.0936393 	0.00200229 	1.59074e+06 	6.28319 	1.00034 	1.00026 	1.00026
0 	6 	0.323415 	1.31769 	0.136551 	0.0699556 	0.0676924 	0.00205079 	1.51639e+06 	6.28319 	1.00028 	1.0005 	1.0005
0 	7 	0.320765 	1.4801 	0.124466 	0.0956212 	0.055451 	0.00319727 	623870 	6.28319 	1.00004 	1.00004 	1.00004
1	9
1 	0 	0.323093 	1.96478 	0.135974 	0.0117288 	0.608497 	0.00334172 	571102 	6.28319 	1.00011 	1.00006 	1.00006
1 	1 	0.323655 	2.05516 	0.132283 	0.017418 	0.425163 	0.00300114 	708081 	6.28319 	1.00003 	1.00007 	1.00007
1 	2 	0.32301 	2.06369 	0.133315 	0.0247714 	0.300466 	0.00261838 	930228 	6.28319 	1.00007 	1.00004 	1.00004
1 	3 	0.323161 	2.06064 	0.132057 	0.0352235 	0.210959 	0.00235748 	1.14751e+06 	6.28319 	1.00003 	1.00002 	1.00002
1 	4 	0.324202 	2.08576 	0.132435 	0.0500755 	0.149979 	0.00216941 	1.3551e+06 	6.28319 	1.00034 	1.00026 	1.00026
1 	5 	0.323279 	2.09223 	0.131796 	0.0711954 	0.105912 	0.00215035 	1.37922e+06 	6.28319 	1.00028 	1.0005 	1.0005
1 	6 	0.322738 	2.06054 	0.137218 	0.100725 	0.0738654 	0.0020863 	1.46522e+06 	6.28319 	1.00004 	1.00004 	1.00004
1 	7 	0.32472 	2.27039 	0.129231 	0.137787 	0.0590974 	0.00271307 	866431 	6.28319 	1.00259 	1.00138 	1.00138
1 	8 	0.31711 	2.53943 	0.137091 	0.176911 	0.0512314 	0.00783292 	103946 	6.28319 	1.00017 	1.00016 	1.00016
2	8
2 	0 	0.322908 	3.24194 	0.134261 	0.0220708 	0.542875 	0.0027074 	870055 	6.28319 	1 	1.00001 	1.00001
2 	1 	0.322855 	3.33879 	0.133403 	0.0353801 	0.340396 	0.00281457 	805061 	6.28319 	1.00003 	1.00002 	1.00002
2 	2 	0.323171 	3.34971 	0.13266 	0.0502003 	0.240626 	0.00249159 	1.02731e+06 	6.28319 	1.00034 	1.00026 	1.00026
2 	3 	0.322319 	3.36021 	0.13434 	0.0714684 	0.169453 	0.00224556 	1.26475e+06 	6.28319 	1.00028 	1.0005 	1.0005
2 	4 	0.322924 	3.32859 	0.129893 	0.102246 	0.117494 	0.00205042 	1.51693e+06 	6.28319 	1.00004 	1.00004 	1.00004
2 	5 	0.323586 	3.34667 	0.128938 	0.144445 	0.0835776 	0.00201359 	1.57294e+06 	6.28319 	1.00259 	1.00138 	1.00138
2 	6 	0.324082 	3.53836 	0.133697 	0.202114 	0.0629788 	0.00218896 	1.33099e+06 	6.28319 	1.00128 	1.00079 	1.00079
2 	7 	0.324822 	4.01785 	0.133016 	0.261391 	0.054928 	0.00543377 	215999 	6.28319 	1.00003 	1.00005 	1.00005
3	8
3 	0 	0.323194 	5.21105 	0.132725 	0.0330768 	0.575523 	0.00330654 	583319 	6.28319 	1 	1 	1
3 	1 	0.323188 	5.40838 	0.131924 	0.0504991 	0.386161 	0.00313791 	647698 	6.28319 	1.00034 	1.00026 	1.00026
3 	2 	0.323013 	5.44616 	0.13059 	0.0713796 	0.275087 	0.00270875 	869187 	6.28319 	1.00028 	1.0005 	1.0005
3 	3 	0.322628 	5.48531 	0.132192 	0.10159 	0.194688 	0.00242978 	1.08025e+06 	6.28319 	1.00004 	1.00004 	1.00004
3 	4 	0.322478 	5.47078 	0.130008 	0.144487 	0.13649 	0.00232397 	1.18085e+06 	6.28319 	1.00259 	1.00138 	1.00138
3 	5 	0.323658 	5.47248 	0.128955 	0.204726 	0.0963576 	0.00226374 	1.24452e+06 	6.28319 	1.00128 	1.00079 	1.00079
