6
0	9
0 	0 	0.423076 	1.17401 	0.502949 	0.00622626 	0.676157 	0.00336251 	564062 	6.28319 	1.0004 	1.00021 	1.00021
0 	1 	0.42342 	1.2633 	0.500599 	0.00859671 	0.529879 	0.00241011 	1.09794e+06 	6.28319 	1.00001 	1.00006 	1.00006
0 	2 	0.423087 	1.26329 	0.499481 	0.0122143 	0.372935 	0.00219082 	1.32873e+06 	6.28319 	1 	1 	1
0 	3 	0.423391 	1.27081 	0.502294 	0.0173684 	0.263875 	0.00197577 	1.63373e+06 	6.28319 	1.00001 	1.00014 	1.00014
0 	4 	0.423188 	1.286 	0.495743 	0.0246379 	0.188271 	0.00192866 	1.71452e+06 	6.28319 	1.00035 	1.0002 	1.0002
0 	5 	0.423682 	1.29139 	0.502112 	0.0355273 	0.131254 	0.00174743 	2.08859e+06 	6.28319 	1.00003 	1.00005 	1.00005
0 	6 	0.424102 	1.27384 	0.493549 	0.0500842 	0.0916052 	0.0016234 	2.41992e+06 	6.28319 	1.00027 	1.00014 	1.00014
0 	7 	0.420833 	1.31836 	0.509742 	0.0701702 	0.0676453 	0.00169893 	2.20955e+06 	6.28319 	1.00007 	1.00004 	1.00004
0 	8 	0.422766 	1.48141 	0.51565 	0.0934899 	0.0567429 	0.00263461 	918803 	6.28319 	1.00075 	1.00089 	1.00089
1	9
1 	0 	0.423473 	1.95981 	0.500317 	0.0115362 	0.617192 	0.00257899 	958857 	6.28319 	1.00002 	1.00002 	1.00002
1 	1 	0.423361 	2.04653 	0.497912 	0.0174483 	0.4231 	0.00247382 	1.04212e+06 	6.28319 	1.00001 	1.00014 	1.00014
1 	2 	0.423032 	2.05444 	0.498209 	0.0248615 	0.298191 	0.00219653 	1.32184e+06 	6.28319 	1.00035 	1.0002 	1.0002
1 	3 	0.423714 	2.04342 	0.495685 	0.035182 	0.209468 	0.00202509 	1.55513e+06 	6.28319 	1.00003 	1.00005 	1.00005
1 	4 	0.422508 	2.05842 	0.497996 	0.0501422 	0.148113 	0.00189863 	1.76918e+06 	6.28319 	1.00027 	1.00014 	1.00014
1 	5 	0.423704 	2.0556 	0.501058 	0.0713952 	0.103802 	0.00180452 	1.95853e+06 	6.28319 	1.00007 	1.00004 	1.00004
1 	6 	0.422744 	2.07808 	0.501856 	0.101421 	0.0737797 	0.00167694 	2.26786e+06 	6.28319 	1.00075 	1.00089 	1.00089
1 	7 	0.426624 	2.27518 	0.50578 	0.140107 	0.0583302 	0.00230497 	1.20039e+06 	6.28319 	1.00012 	1.00101 	1.00101
1 	8 	0.431369 	2.53214 	0.510174 	0.174878 	0.051688 	0.0253908 	9892.43 	6.28319 	1.00069 	1.00267 	1.00267
2	9
2 	0 	0.423448 	3.12733 	0.498638 	0.0173186 	0.651023 	0.00365598 	477140 	6.28319 	1 	1.00001 	1.00001
2 	1 	0.423665 	3.31074 	0.498868 	0.0248447 	0.480354 	0.00298726 	714677 	6.28319 	1.00035 	1.0002 	1.0002
2 	2 	0.42345 	3.32577 	0.497808 	0.0354075 	0.338809 	0.00257804 	959569 	6.28319 	1.00003 	1.00005 	1.00005
