3
0	9
0 	0 	0.324252 	1.2985 	0.133038 	0.00792884 	0.595417 	0.00307519 	674388 	6.28319 	1.00016 	1.0001 	1.0001
0 	1 	0.324367 	1.50992 	0.132906 	0.0122557 	0.443758 	0.00300756 	705057 	6.28319 	1.00004 	1.00003 	1.00003
0 	2 	0.324352 	1.55617 	0.131377 	0.0173567 	0.323214 	0.0027336 	853463 	6.28319 	1.00002 	1.00004 	1.00004
0 	3 	0.324503 	1.56229 	0.13096 	0.0246916 	0.22832 	0.00251521 	1.0081e+06 	6.28319 	1.00033 	1.00018 	1.00018
0 	4 	0.324294 	1.56043 	0.130582 	0.0353813 	0.159326 	0.00225182 	1.25772e+06 	6.28319 	1.00083 	1.00044 	1.00044
0 	5 	0.324472 	1.52125 	0.134083 	0.0505423 	0.108667 	0.00207114 	1.48674e+06 	6.28319 	1.00116 	1.00097 	1.00097
0 	6 	0.325924 	1.58594 	0.128631 	0.0700763 	0.0812697 	0.00211935 	1.41987e+06 	6.28319 	1.00149 	1.00076 	1.00076
0 	7 	0.326959 	1.80856 	0.135186 	0.0990039 	0.0654606 	0.00235908 	1.14596e+06 	6.28319 	1.00087 	1.00091 	1.00091
0 	8 	0.324891 	2.27507 	0.137939 	0.138714 	0.0588715 	0.0039868 	401240 	6.28319 	1.00017 	1.00016 	1.00016
1	9
1 	0 	0.322408 	3.51001 	0.131097 	0.0223119 	0.575531 	0.00378883 	444266 	6.28319 	1.00012 	1.00006 	1.00006
1 	1 	0.32199 	4.24758 	0.131926 	0.0355666 	0.429058 	0.00366349 	475187 	6.28319 	1.00083 	1.00044 	1.00044
1 	2 	0.322191 	4.75906 	0.131459 	0.0504357 	0.339526 	0.0030484 	686296 	6.28319 	1.00116 	1.00097 	1.00097
1 	3 	0.322094 	4.98894 	0.131555 	0.0716024 	0.251182 	0.00270812 	869599 	6.28319 	1.00149 	1.00076 	1.00076
1 	4 	0.321451 	5.16745 	0.130428 	0.101622 	0.183275 	0.00250218 	1.01863e+06 	6.28319 	1.00087 	1.00091 	1.00091
1 	5 	0.322113 	5.30645 	0.130474 	0.144007 	0.132595 	0.00232401 	1.1808e+06 	6.28319 	1.00022 	1.00095 	1.00095
1 	6 	0.321344 	5.4391 	0.130698 	0.204447 	0.0956999 	0.00230097 	1.20457e+06 	6.28319 	1.00012 	1.00028 	1.00028
1 	7 	0.32084 	6.57397 	0.136232 	0.288102 	0.081932 	0.00293404 	740837 	6.28319 	1.00093 	1.00055 	1.00055
1 	8 	0.348322 	7.89738 	0.131598 	0.419679 	0.0679043 	0.00423688 	355271 	6.28319 	1.00016 	1.00022 	1.00022
2	5
2 	0 	0.320742 	15.9229 	0.130789 	0.122032 	0.488641 	0.0036705 	473374 	6.28319 	1.00036 	1.00018 	1.00018
2 	1 	0.321281 	17.5358 	0.132956 	0.20536 	0.307593 	0.00446245 	320263 	6.28319 	1.00012 	1.00028 	1.00028
2 	2 	0.321175 	18.0112 	0.13192 	0.29 	0.223586 	0.00434969 	337083 	6.28319 	1.00093 	1.00055 	1.00055
2 	3 	0.34805 	17.6256 	0.134021 	0.410088 	0.155125 	0.00489329 	266350 	6.28319 	1.00049 	1.00048 	1.00048
2 	4 	0.32027 	18.2623 	0.134399 	0.576587 	0.114278 	0.00733934 	118397 	6.28319 	1.00024 	1.00012 	1.00012
