4
0	8
0 	0 	0.523728 	1.2332 	0.503818 	0.00778544 	0.57982 	0.0029139 	751108 	6.28319 	1.00012 	1.00006 	1.00006
0 	1 	0.523595 	1.26491 	0.50079 	0.0122292 	0.373087 	0.00315348 	641320 	6.28319 	1 	1.00008 	1.00008
0 	2 	0.52306 	1.27239 	0.498723 	0.0174186 	0.263337 	0.00288616 	765622 	6.28319 	1.00008 	1.00006 	1.00006
0 	3 	0.523749 	1.27044 	0.49788 	0.0249889 	0.183585 	0.00261025 	936032 	6.28319 	1.0001 	1.00014 	1.00014
0 	4 	0.523991 	1.28703 	0.505277 	0.0348633 	0.133025 	0.0026531 	906041 	6.28319 	1.00053 	1.00029 	1.00029
0 	5 	0.524191 	1.28003 	0.501417 	0.0497748 	0.0927387 	0.00223373 	1.27818e+06 	6.28319 	1.00002 	1.00004 	1.00004
0 	6 	0.523272 	1.33356 	0.508073 	0.0708763 	0.067662 	0.00247598 	1.0403e+06 	6.28319 	1.00077 	1.00091 	1.00091
0 	7 	0.524701 	1.47858 	0.516773 	0.096019 	0.0551641 	0.0047203 	286230 	6.28319 	1.00011 	1.00006 	1.00006
1	10
1 	0 	0.523618 	2.0017 	0.502152 	0.0116927 	0.619859 	0.00367045 	473386 	6.28319 	1.00002 	1.00004 	1.00004
1 	1 	0.523388 	2.36401 	0.499257 	0.0175359 	0.48435 	0.00305929 	681414 	6.28319 	1.00008 	1.00006 	1.00006
1 	2 	0.524001 	2.50723 	0.500034 	0.0248292 	0.363845 	0.00258521 	954248 	6.28319 	1.0001 	1.00014 	1.00014
1 	3 	0.523341 	2.54884 	0.49937 	0.0352532 	0.260676 	0.00230208 	1.2034e+06 	6.28319 	1.00053 	1.00029 	1.00029
1 	4 	0.523951 	2.56639 	0.498317 	0.050124 	0.184601 	0.00208524 	1.4667e+06 	6.28319 	1.00002 	1.00004 	1.00004
1 	5 	0.522911 	2.59119 	0.500559 	0.0716422 	0.130583 	0.00195237 	1.67313e+06 	6.28319 	1.00077 	1.00091 	1.00091
1 	6 	0.523871 	2.65175 	0.49953 	0.101905 	0.0938059 	0.00187974 	1.80492e+06 	6.28319 	1.00039 	1.00039 	1.00039
1 	7 	0.522832 	2.8855 	0.491733 	0.144335 	0.0718301 	0.00200377 	1.5884e+06 	6.28319 	1.00027 	1.00066 	1.00066
1 	8 	0.524065 	3.47013 	0.495205 	0.200065 	0.0621762 	0.00279545 	816119 	6.28319 	1.00019 	1.00117 	1.00117
1 	9 	0.524106 	3.97414 	0.503519 	0.263289 	0.0539294 	0.0067112 	141597 	6.28319 	1.00018 	1.0001 	1.0001
2	3
2 	0 	0.523643 	6.37012 	0.49769 	0.0728907 	0.357146 	0.00161839 	2.43494e+06 	6.28319 	1.00017 	1.00013 	1.00013
2 	1 	0.523821 	6.76071 	0.495521 	0.176374 	0.142329 	0.00171593 	2.16597e+06 	6.28319 	1.00001 	1.00001 	1.00001
2 	2 	0.523072 	7.29667 	0.493554 	0.33782 	0.0793854 	0.00199514 	1.60216e+06 	6.28319 	1.00002 	1.00037 	1.00037
3	6
3 	0 	0.523621 	14.4974 	0.495967 	0.0940877 	0.563094 	0.00496582 	258626 	6.28319 	1.00017 	1.00013 	1.00013
3 	1 	0.523782 	16.5861 	0.495362 	0.145888 	0.409437 	0.00461223 	299801 	6.28319 	1.00027 	1.00066 	1.00066
3 	2 	0.523653 	17.1204 	0.497981 	0.205872 	0.299531 	0.00403118 	392454 	6.28319 	1.00019 	1.00117 	1.00117
3 	3 	0.523867 	17.132 	0.496968 	0.291398 	0.211969 	0.0038297 	434835 	6.28319 	1.00001 	1.00017 	1.00017
3 	4 	0.524477 	17.4295 	0.499813 	0.408254 	0.153943 	0.0044828 	317362 	6.28319 	1.00054 	1.00177 	1.00177
3 	5 	0.52341 	18.1497 	0.492739 	0.578319 	0.113204 	0.00666554 	143543 	6.28319 	1.0009 	1.00915 	1.00915
