1
0	11
0 	0 	0.623508 	1.62344 	0.13277 	0.0136367 	0.452441 	0.00448652 	316836 	6.28319 	1 	1.00011 	1.00011
0 	1 	0.622605 	2.14209 	0.132723 	0.0248415 	0.309191 	0.00563851 	200598 	6.28319 	1.00002 	1.00002 	1.00002
0 	2 	0.622744 	2.51603 	0.133011 	0.0352577 	0.255522 	0.00484966 	271164 	6.28319 	1.00278 	1.00173 	1.00173
0 	3 	0.622578 	2.97095 	0.133818 	0.0501177 	0.21226 	0.00424129 	354534 	6.28319 	1.00003 	1.00021 	1.00021
0 	4 	0.62328 	3.73006 	0.127998 	0.0717579 	0.186813 	0.00401911 	394815 	6.28319 	1.00017 	1.00021 	1.00021
0 	5 	0.623814 	4.61795 	0.132434 	0.100905 	0.163245 	0.00373149 	458025 	6.28319 	1.00008 	1.00013 	1.00013
0 	6 	0.625099 	5.95366 	0.134069 	0.143931 	0.148058 	0.00377589 	447317 	6.28319 	1.00115 	1.0006 	1.0006
0 	7 	0.625344 	7.732 	0.128508 	0.20361 	0.136176 	0.00421284 	359339 	6.28319 	1.00141 	1.00072 	1.00072
0 	8 	0.624453 	9.96687 	0.135899 	0.290474 	0.123176 	0.00492545 	262883 	6.28319 	1.00122 	1.00173 	1.00173
0 	9 	0.624781 	12.2003 	0.128132 	0.434498 	0.100833 	0.00589477 	183536 	6.28319 	1.00245 	1.00154 	1.00154
0 	10 	0.624632 	22.5006 	0.123192 	0.741806 	0.108388 	0.0847008 	888.952 	6.28319 	1.00092 	1.0011 	1.0011
