Nu	Nd	a	b	c	kt2	chi2
0.4002579383850842	-0.4484377013668108	0.9977181552368818	2.969034505467075	-0.0006228667540289575	0.24208960991845288	254.62036036394127
0.6738742854208192	-0.7396967320949835	1.0937948391479637	2.89186342133945	-0.6237288409377358	0.2560030186214962	259.81881726041956
0.2636241104920035	-0.30114402340565044	0.9429272723068282	3.0156313797636445	0.8299942374602389	0.25096138788250005	294.0897358382949
0.7824032182072204	-0.8862117637081541	1.1021869992305902	2.683118950080476	-0.7596019660111983	0.23450448099243842	290.76598891291377
0.26065531757721827	-0.3071246553442384	0.9562951213744515	3.1180822507150623	0.8535626263769652	0.2605394669105802	307.8799750245482
0.2739419823805177	-0.3215409385351642	0.9603990921928363	3.1108265882568893	0.7332892252390448	0.2625149020338931	263.0755059227966
0.40013558183884806	-0.4466998332385301	1.005522377809242	3.035342523828223	-0.0003417554278081422	0.24610435448336027	248.50359313528415
0.4069873591201469	-0.44641047278858703	0.9953244302434451	2.909155576994808	0.015634365558924883	0.2682263905343903	312.0508037821371
0.4079070689237451	-0.42170128424993725	0.9750911824845885	2.7973791505014063	-0.005884220485273252	0.2366359622582361	253.24282248974032
0.7341182907481992	-0.849385306430437	1.1048211667151977	2.8027953326423063	-0.7094801443108371	0.24465715110218547	278.26338124435676
0.40243336327669377	-0.4372808132398629	0.9880613145245526	2.935663269749774	-0.006535706648323345	0.25019047735035627	298.65321676051406
0.9322044668141293	-1.035553262392086	1.1431770524460043	2.65156653441726	-0.8748475842876071	0.2509193640151388	251.11032399479933
0.9979267892894198	-1.0943468344912541	1.133640587671058	2.4760823995383556	-0.9122873066125516	0.24770797582214826	299.8724815427442
0.3941591138240225	-0.46819881833291116	1.016295368876836	3.1231510560724276	0.0015136632361865028	0.24596300250385747	291.11066689134555
0.398503416133424	-0.4586303012018347	1.009502153546692	3.054655578683189	0.005036678105121459	0.2514033911831131	315.74725832211016
0.8606957768727591	-0.9779122452696161	1.12622750847299	2.6906518365936556	-0.8335540143009583	0.24058057062476845	258.33654464011795
0.9002269434076512	-0.9966341540782363	1.1275375621339974	2.626511077875653	-0.8583623290062515	0.24209558200133996	240.14814855244427
0.23774691226451697	-0.2732720201448632	0.9558038919231157	3.2298072942624283	1.0702955029512924	0.252879703536799	258.47902850353023
