Nu	Nd	a	b	c	kt2	chi2
0.3973318115748699	-0.45122587124983166	1.0035532994201817	3.012433523907965	0.0008558620017295273	0.2502850044686708	2274.9132589270957
0.4018354031705703	-0.4491259833281675	0.9900209752877673	2.96848994018256	-0.001552403831076031	0.249049383814574	2296.627570902166
0.6475952847438129	-0.7288549726398991	1.083676137206173	2.8721089729564007	-0.5928524445000454	0.2494021784740455	2303.241424965847
0.3994627311447512	-0.4502155505864924	0.9909739176003309	2.968130668433284	-0.0010372657820791862	0.2493195319655401	2185.1861877890196
0.3986393124357689	-0.4501889185104552	1.0044799446172048	3.0245704648784075	-0.0002923958867314083	0.24965170444097257	2307.0174118776163
0.3989486339864257	-0.45054877117886977	0.9926526808961309	2.96166369239038	-0.0005011974578301447	0.24870844182942248	2242.9043734647685
0.7460357044473183	-0.8382184645290882	1.1241248578683827	2.864476176890103	-0.7136132255701965	0.24955441812413032	2326.3507191959534
0.40043409391905593	-0.4500616120200893	0.993168032803501	2.9733295125521573	-0.00031953097891916415	0.25077740665633846	2419.509830769889
0.3983910176087288	-0.4510273795524309	0.9987989636234827	2.9871228951798674	0.0007751676830234738	0.25038079629302984	2329.2485298654165
0.3978838330973692	-0.45008982062507835	0.9987584564303612	3.0002115375428375	-0.001681218888261391	0.24866466396597808	2284.5376090010777
0.3979930343228454	-0.4511499236638217	0.9972176239481639	2.975963019165662	0.0004989066144782719	0.24959097793711668	2195.078403898589
0.27417168183240126	-0.30987045470688823	0.9325873324902889	2.9840895919417667	0.7135762855945837	0.2529667773555235	2373.614434638548
0.3997836092942013	-0.4486121520329187	0.9974054329418868	3.005792507510787	-0.003474894032701076	0.24808899236671683	2294.6350113182316
0.399251535853987	-0.450117870845006	0.9965170105810816	2.990393595548433	-0.0008185530112511045	0.25078096101980185	2260.4035424670283
0.4012509902993892	-0.44842131256470424	1.0086426493956004	3.0613901806422334	-0.0013634168783590308	0.2497915531145963	2214.4676666062423
0.3996328633646621	-0.4508785132967295	0.9947865259435258	2.977247264512153	0.0010009526667087963	0.25092612177114293	2348.692910261161
0.3998037080667624	-0.44898503107994814	1.0027462909739944	3.017328899115652	-0.0020197077197872462	0.2482588230141069	2364.6622609996602
0.29609250245015417	-0.33227815082357093	0.9498106751030891	3.025179420442379	0.5434949928213498	0.2477130980561344	2296.744535045412
0.4003898662331793	-0.44790704158947775	1.003589963432594	3.035148074230105	-0.0036795561952939057	0.24738023914424154	2466.5166883946968
0.3997923738987106	-0.4501081968058988	0.9948965346634742	2.9766867953622866	-0.00047685884512210406	0.25138426558135124	2359.8713458105985
0.28214792825245916	-0.31748245225654814	0.9506418000045899	3.034637725510906	0.6519901639737269	0.24891139508743068	2344.8514411922897
0.4011558003896138	-0.449962841324759	0.9999757925601842	2.9768530633778716	0.000959704970264615	0.2503011379373484	2316.7940929895312
0.399309540923522	-0.4505393761959915	1.002081907352858	3.0070025552942314	0.0008964320964813719	0.24947496077255352	2267.7425271695915
0.400893219908537	-0.4497055277471611	1.0140213210720392	3.0553525372743175	0.0017089503393148571	0.25070922343168445	2251.0474173770826
0.6465287660755171	-0.7251960716591963	1.0873738384942322	2.890104056291782	-0.5856244708783421	0.2505243170460571	2227.4457448870958
0.40030281659983874	-0.4497849295427396	1.0034493486274483	3.006134485254026	0.00021325475933003468	0.24939069543404987	2154.372149387901
0.4011197123976694	-0.4480699372163456	0.983955260840079	2.9520290317011444	-0.005072401718276402	0.24954213490942714	2240.1844711547874
0.3991803270938351	-0.4503410921775608	1.0060967002359724	3.0211373978958442	0.000713509992963857	0.2499571650593338	2336.624829165647
0.2893796234709201	-0.32442628102593674	0.9530871573105574	3.0409545544065884	0.5968297107484397	0.2484565422966314	2223.5437003485567
0.4001176127307197	-0.44930422030757033	0.9920621517028853	2.982125823158623	-0.002376212066248105	0.2502809361439982	2285.1374087123495
0.39954234478119033	-0.45051449951073386	1.006085765179401	3.0127487107675464	0.0014958397852704458	0.25056903128261754	2361.8853502780485
0.39869391891553463	-0.4508723174502388	1.0175808953812282	3.0665828793411958	0.0028465713359245894	0.24940074613794866	2286.992796359833
0.4009018124704275	-0.4483880254689386	0.9958869755296621	2.9909173163122604	-0.003205558535910381	0.24790369909247142	2254.9360620064
0.3995893740601352	-0.45017041806151753	1.0005295223203834	3.010868031081174	7.475167806488358e-05	0.2514142380613838	2299.0227594460625
0.40102520813870146	-0.4492710380581321	1.0116013170455183	3.060210147326708	0.0006571318807350063	0.24988681978237498	2310.2583272670367
0.3989209574603058	-0.4504043226312681	1.0038450471411227	3.013370650596334	0.0004139954853844894	0.24901147955822794	2263.0529083638685
0.39915508520392856	-0.4509709200190197	1.003808018011151	2.987900746025377	0.001876152589722014	0.24933112012502517	2191.092715464627
0.287008501503514	-0.3241538161260233	0.9426377667051115	2.9914635917126686	0.6054786121889916	0.24901042819027422	2406.107252440297
0.3983551387471631	-0.4504725498083644	1.005953962024919	3.0367372360321188	0.0002720848021109016	0.24978724531717927	2340.04648825795
0.40198442706279053	-0.4490069683902513	1.0097927637474025	3.046963606434415	0.0006133859238704528	0.2506219208426091	2303.9900455786174
0.40142438408029935	-0.4494119327445092	1.001780440091686	3.004620131065263	0.00019860824193121884	0.25066731884472493	2286.2000219734523
0.39925943098382805	-0.450406245839212	0.998540881713846	2.991297705692807	-1.8360921745819354e-05	0.2497927716474269	2398.1977895238333
0.2856471531442859	-0.32044187910102645	0.9487806076998075	3.023192127052424	0.6292477754911076	0.2517629155480865	2360.6354920307435
0.39869891648432987	-0.45044202939777483	1.0014090718483646	3.0114712128874546	-3.794841143649693e-05	0.24947404387242036	2339.178115705372
0.4000781736376124	-0.44867871101884577	0.9985949865384615	3.019175233442603	-0.0030046064843927854	0.2503374489722387	2223.606663284219
0.4001498686057561	-0.45050068879361693	1.0060174815525027	3.023607952259546	0.0019840157592111	0.2510077968268753	2371.4610917590935
0.4010039894696662	-0.448713825610476	0.9990005168795874	3.011470602681417	-0.002038058998645898	0.24968228253958266	2232.624995937475
0.40020334534580904	-0.45135007470069544	0.9878931802412765	2.9185862646840928	0.001696220841484275	0.2502753427342284	2372.4081533315893
0.3992078546342406	-0.4497696699193868	0.9951053394079478	2.9920631537135858	-0.0017504795933986166	0.25004359295049594	2189.945372347352
0.4006388783844207	-0.44977271982140526	1.0052230526325157	3.030567402748152	0.0007231605711177282	0.2505120526729094	2266.5372315813074
