Nu	Nd	a	b	c	kt2	chi2
0.3998132909299134	-0.4513449021407437	1.0104036879123743	3.029318925473223	0.003810772223428591	0.2511357287741554	3824.649210241732
0.40071753753799894	-0.4502396938366693	1.0004364915554742	3.0015198594657164	0.0009588615540987001	0.25013716143372544	3861.626794270038
0.2924607007015382	-0.3281360338044942	0.9371823688259993	2.9519912253592118	0.5745916946710165	0.24897937566972855	3700.555575282879
0.3979416788123547	-0.4508972657561728	0.991253502282799	2.9575509196366006	-0.0009177705560774854	0.25058159224593435	3852.3520445073445
0.3994403872721412	-0.4496953858580936	1.0040761995626586	3.025529855868973	-0.0006435191748722828	0.2501027225782784	3670.2395411959023
0.2774621761730741	-0.312987353802869	0.9371656850352433	2.9953167136097085	0.6781929145777713	0.2481813324743761	3926.8584878899087
0.39846320806059843	-0.44991250981426695	0.9941327221835455	2.981474627760122	-0.002314543919514061	0.24854902724027694	3900.240911518077
0.40070962723529446	-0.45005872040287254	0.9980024369986553	2.985111601869278	0.0005997651062058139	0.24911153426170554	3675.7847507232523
0.4012946096708591	-0.4499857753449826	1.0013256994377446	2.9986165300918977	0.0013252952791346915	0.25092126322970204	3706.8340974366974
0.40003549761653984	-0.4488250138746607	0.9989995756085572	3.010633708700155	-0.0027706066296205993	0.24923226612633098	3771.8434906370085
0.4005299998234858	-0.4499080992384401	1.0022568509506575	3.0015325776517865	0.0005726434629386693	0.25070484665484877	3922.596079215131
0.6561396846566796	-0.7347124467918461	1.0896029342472608	2.8807648738848544	-0.6019505440246046	0.24906101402355535	3685.1334778794485
0.4007196085060682	-0.4484083597760477	1.000943375667458	3.0237568090408864	-0.0024693019680440335	0.24775872171823582	3755.5164010466224
0.40089730869276546	-0.4495355489471919	0.9943408711579507	2.989143271456808	-0.0009069859270153853	0.2524284505152247	3827.279301200817
0.39950794959719926	-0.4504232306510467	1.0041634114495588	3.003726842268686	0.0009083297687004272	0.24954964661262088	3853.845937735761
0.3986977534022313	-0.4508182152180497	0.9969104317249942	2.9902296898641287	8.938573978539417e-05	0.2515153599487215	3738.288654527746
0.6306584406558046	-0.7060507787550362	1.082513279761052	2.9021579845796874	-0.5637103634326509	0.25005399866883316	3905.453623092454
0.39972730553156227	-0.44906180393036044	1.0011913817021285	3.0349091857861303	-0.00215778653047389	0.24867954465149256	3838.8559106620105
0.40045552350398844	-0.4502468063484684	0.9985598663792633	2.979441507394132	0.0007788783867957567	0.24946174715674183	3753.674896268085
0.284456782606767	-0.32091817600176176	0.956075890139379	3.073572741693388	0.6291898461079369	0.24964514122824022	3740.7916265563117
0.2847607395577319	-0.32058644193162134	0.9403047109790152	3.0007657375437398	0.6266923697365138	0.24982542279775047	3919.413030787472
0.2842016873397399	-0.3206382804099829	0.9471468090569344	3.012122755243584	0.6372636847067155	0.2507825889290415	3829.9852985881435
0.39817009417879073	-0.4505644062657746	1.0042481404679564	3.0216722712137254	-7.199612237948362e-05	0.24836042796299856	3801.728166471761
0.3995398585290297	-0.44896548001140546	0.9946559933432351	2.983005396465902	-0.0030738233624189163	0.24869844032365035	3936.69782090109
0.399906766658668	-0.45079942027244985	1.0061408504590486	3.03690168998844	0.0022124931041925568	0.2520200667308221	3887.5709719499105
0.591045081909397	-0.6639157868293456	1.071567596758831	2.943794551530956	-0.4991024928579264	0.25181102352792667	3800.6863893673567
0.6486282841439369	-0.7257867881576505	1.0959192585246682	2.916823020677705	-0.5885854787213842	0.2506792826409429	3783.9929198635255
0.4008057447082189	-0.44924342491181185	0.986694895217602	2.958027267883405	-0.0024290996285168567	0.24914913129963007	3912.456573450525
0.39956447119727784	-0.4477590536559929	0.9946242007129207	3.006035707802795	-0.005651784021000798	0.2470395447496409	3817.7396729646016
0.40087189953033864	-0.44905624867468075	0.9928980920437183	2.9693038231541267	-0.0019388860529223402	0.2489435209914952	3857.990982969396
0.39951659855738453	-0.4502613011303066	1.0003815272800256	3.0029545121436523	0.00033400288566700265	0.24986000286856985	3864.855367304437
0.39977172765668345	-0.45016501646156853	1.000247436032293	3.0079727302684596	9.069720747565248e-05	0.2502176042273322	3987.9398206683773
