Nu	Nd	a	b	c	kt2	chi2
0.3906266479973486	-0.4228849124737175	1.0	3.0940316098287295	0.0	0.23575685914399766	140.39276948907374
0.3968013012222889	-0.4759225555113613	1.0	2.9863777319510088	0.0	0.22357990036854317	172.69230433829495
0.40639171628017173	-0.43427174474949526	1.0	2.8174196314439874	0.0	0.2367219984682686	149.65637290660067
0.37986804526573437	-0.376525237332332	1.0	3.3757130751934024	0.0	0.21472936192602765	143.59703077478832
0.409024776766005	-0.4417681384869025	1.0	3.0397207512120357	0.0	0.3010951213854069	158.91452405823645
0.3663394541277044	-0.3811425858577988	1.0	3.544982576556436	0.0	0.2721833882929958	136.45268184360557
0.4313673732317227	-0.43236035114991406	1.0	2.7170555331606008	0.0	0.28591616806407455	133.99289887225365
0.37735533366594143	-0.40807650089771286	1.0	3.256368453797951	0.0	0.21722927696015534	127.93203700159894
0.4049944623534429	-0.4610414475367186	1.0	2.8968587444331035	0.0	0.29767912328685336	116.07289114506356
0.4161416128740714	-0.36864206545799216	1.0	2.9199217409498286	0.0	0.2273994698993618	148.03653759676223
0.36912137178238563	-0.4120545433676584	1.0	3.4061014013667537	0.0	0.22692389722149234	143.4384003478017
0.41241022723455956	-0.4332027412814126	1.0	2.9821710807752426	0.0	0.23848353645962497	126.27916468281285
0.3899237716578618	-0.5518333839592416	1.0	2.9816602347175176	0.0	0.25762330547202256	117.37867714341081
0.39050112788526936	-0.41652308955960765	1.0	3.1377841346293422	0.0	0.26748805090522165	119.21244349190415
0.4151334594106844	-0.4357534902345374	1.0	2.985214595572603	0.0	0.26780743449203104	132.0741759536475
0.38907812985390494	-0.4105757947351392	1.0	3.3336572327912375	0.0	0.26168632252918145	185.72288876462918
0.39310696843934717	-0.3786586737639498	1.0	3.2930303857314263	0.0	0.24417652144167742	143.038295225796
0.4285637208560058	-0.4660096288980425	1.0	2.8474457527460437	0.0	0.28985163498147715	139.44687543813882
0.3441503560242344	-0.3936210999181693	1.0	3.909367892973073	0.0	0.2151192369677264	154.07062252511315
0.4127810619682594	-0.47160068813771155	1.0	2.8134940587539186	0.0	0.2587525934533866	137.6414528114172
0.41237707164422355	-0.513295586294657	1.0	2.762654369671192	0.0	0.2564207414497845	154.5262381181231
0.4067546450633116	-0.42565334207400807	1.0	3.060638562708129	0.0	0.3042190240356689	127.27505302433448
0.4053429899041781	-0.4095828584222705	1.0	2.8413814216091247	0.0	0.1812150812115286	130.27434488786835
0.4227187212318287	-0.5216083398159879	1.0	2.7625616576150076	0.0	0.30108088771851776	174.37862153828854
0.42447476416523183	-0.4856611099516575	1.0	2.8107973566005873	0.0	0.2745360995242397	148.98189144587047
0.3879021189689732	-0.4754356999670524	1.0	2.993200489733607	0.0	0.19885869223042799	169.22045406067673
0.39982363082851613	-0.48014600512486033	1.0	2.873231908834709	0.0	0.2606020810517596	136.27943267746718
0.3974613412487836	-0.5305650054051744	1.0	2.743620152001411	0.0	0.24126680251639523	147.33454199108917
0.36555883084345125	-0.46607695662243387	1.0	3.001072137537091	0.0	0.19917288089503987	149.69676871056663
0.41186834352724416	-0.490349079121001	1.0	2.8552418454329116	0.0	0.25909141260995444	168.00839454799257
0.4246264626125202	-0.4187501131564616	1.0	3.0274763328984964	0.0	0.29923511416020543	162.11737105073013
0.4069748288875937	-0.4438903683376686	1.0	2.915278705586988	0.0	0.22691337648512128	157.53541848897612
0.41472766997839905	-0.465943834007827	1.0	2.9297779573597524	0.0	0.25077527554785506	125.49058863255513
0.44101970681777486	-0.4368219872874922	1.0	2.745573309726793	0.0	0.3063993262646834	162.12876617057267
0.3716659776376043	-0.44422341321466324	1.0	3.166560297756988	0.0	0.198914137011776	156.3584532760434
0.37137017263897476	-0.36990222728941213	1.0	3.474390378726983	0.0	0.22923992165648943	138.67220444112473
0.38097660875788586	-0.41906417676942775	1.0	3.2966809820006158	0.0	0.23460964474420853	155.49079886817367
0.4221799145842463	-0.4947152906466979	1.0	2.8786508768287633	0.0	0.31489393155924605	151.96981327806716
0.41049845908358934	-0.4330002882728897	1.0	2.850432929675841	0.0	0.2619622415396791	123.34150812514068
0.4024313460122525	-0.4386725010968142	1.0	3.111532233720394	0.0	0.2991045808432626	172.88637174892432
0.3811380701130128	-0.3994818516245171	1.0	3.2293616972059933	0.0	0.22907499288250066	174.6161944342528
0.38384593051804233	-0.5024054004506763	1.0	2.950250444431607	0.0	0.2188530255112894	153.03716059069438
0.39068176473264943	-0.4537604995940068	1.0	3.075624262274966	0.0	0.2775685185840613	129.54616195051221
0.40785391241839736	-0.44660007606868735	1.0	2.8235833300077844	0.0	0.2360974819676595	160.42805272275172
0.4143748584198011	-0.4672226783253703	1.0	2.8419041660566795	0.0	0.2707317578046935	131.87399412573097
0.40353815340954363	-0.4817818007633119	1.0	2.762266593845268	0.0	0.18800713851165635	128.90760244441765
0.39135209749814737	-0.4955742141598896	1.0	3.05716177533142	0.0	0.25228319939486793	152.1747828722696
0.3987742038819577	-0.4834668590056378	1.0	2.9477920629181815	0.0	0.26001719170340504	127.88274890916637
0.4051454230873489	-0.4707353026268161	1.0	3.110180610353575	0.0	0.2681749848795454	144.31106418481534
0.3695270076999965	-0.40249971756167235	1.0	3.374895482537888	0.0	0.21395100381586463	136.71304731120594
