Nu	Nd	a	b	c	kt2	chi2
0.7973131407037107	-0.9113899204165472	1.1181345369213473	2.774180928855208	-0.7820734170118517	0.24759353312664198	864.12399909174
0.27590392471908204	-0.3094116743411745	0.9291624023762941	2.9276615305476446	0.7077406818190242	0.24556813591304366	835.6243263772926
0.4019526510317671	-0.45008442837828644	1.0093721877023116	3.013610141545753	0.0036146289995331185	0.24841072159463015	811.7777496552021
0.40752956489626774	-0.4484714476370135	1.025192331108549	3.072490247241727	0.007211330820818343	0.2511530994782451	854.4148798445547
0.4022657141923145	-0.4475683048301055	1.0019885122368706	3.013642723981895	-0.0033318257234252655	0.2506168106465801	779.6886406744679
0.4026062215944739	-0.44620910417461945	1.01879035468894	3.1060472985597145	-0.0033584004678771564	0.2473120750544859	788.6704220780401
0.8586525535312148	-0.9709956973841388	1.1361101886036988	2.749517010568163	-0.8288239988928165	0.24560363470343807	856.6122279430268
0.4028961990825584	-0.4486261454716536	1.014203104033989	3.073313860293644	0.0019109571905739798	0.25058238995031057	872.9935211803922
0.3962085908298413	-0.4515428823021244	0.9883011399338245	2.9750259258872167	-0.001572502335378936	0.25172650238949124	858.276613296767
0.40879964266592234	-0.4518909949881316	1.0125509094985954	2.9999484955818083	0.013828025819353978	0.25547047987748894	892.9111512519393
0.25222555741325264	-0.2785123872038191	0.9658970703267259	3.1679570631193807	0.9685590259982045	0.2513506913402634	821.2116098560867
0.40335068559694226	-0.44928743447501834	1.0099171850123352	3.035427032730203	0.002679437235747271	0.24975982208118144	865.2596759568058
0.8305469175551925	-0.9157405280648666	1.1264510954676854	2.7574074755943077	-0.7876259901687614	0.25249117963848844	816.938222785787
0.39815393964824175	-0.45425663260871385	1.0037131182711825	3.0115351698296857	0.008847743545453755	0.2536428839894107	857.1694817107045
0.40494280245926234	-0.44893466270361354	1.007229123121339	3.0064867906233297	0.0029651249700129844	0.24718108631025848	846.8564859504768
0.39683969008032655	-0.4539632796707338	0.989166525295778	2.9001300524369986	0.004752642956049598	0.25395324404635167	825.5984839616274
0.7648050928205831	-0.8729711714007211	1.1132619685157037	2.816353090259799	-0.7490967689661482	0.24863960662299747	831.812527973368
0.39623225799943634	-0.4529557794734608	0.9913418572922149	2.941456917139999	0.0025025831190899463	0.24827304704254305	875.8212358684111
0.3964131259666214	-0.44783719305378766	0.9753265880775476	2.928299113612696	-0.0121963177025015	0.24770767138195401	837.6651659731958
0.4012291957957325	-0.4497633392351065	0.9985895808343505	2.9662845953542787	0.0003502562324908514	0.2519787323149272	953.8084806682078
0.3930028602185339	-0.4476769261936181	0.9851156081835133	3.032657809546498	-0.014250649281135268	0.2471873996961769	866.8545203226354
0.4009918120408521	-0.45067268941796146	1.0018012446775042	2.982089913508098	0.002174759881600837	0.2509177602147291	817.3089909118612
0.4040628876922466	-0.44998467336130005	1.0083315301891178	3.073705020852154	0.004421775393248658	0.25386545093977536	893.2373010678493
0.3975006910321804	-0.44973309236610576	1.007246272566561	3.054253518164213	-0.0017127023519773726	0.24825248046737228	867.6314354725108
0.3983977211880274	-0.4452392991414104	0.9973094030946115	3.020100268748425	-0.012804648167881788	0.24383726545998677	882.545664222165
0.7745971166113594	-0.8650610182906587	1.106434871922251	2.761802266734848	-0.7488569324665258	0.24906055428551083	934.8041721794316
0.2711579621161803	-0.3010307984250709	0.9447271475584222	2.9869845488486195	0.7921976811855048	0.24903579300316192	859.5724780235123
0.396834447205797	-0.4546977774198867	1.0134915750351612	3.0809005346279026	0.010330635642651067	0.2540808686184788	857.1285978491958
0.4035928118046971	-0.4505424559458123	0.9970690164635028	2.9442024395243	0.0037903815531420528	0.2510019822183324	864.1657799254608
0.3935195284437406	-0.45127961506992936	0.9889970892198003	2.9863531277647866	-0.004201224979076662	0.25159091962322977	886.6219815242036
