Nu	Nd	a	b	c	kt2	chi2
0.402097526828235	-0.4469793511842094	1.0301340036567823	3.1531388723767173	-0.0005801756856956452	0.24693078086111525	2386.163867418511
0.4041088277862148	-0.45072963358192686	1.02289870061772	3.1015606367759694	0.0076568118792157604	0.2524132079412948	2372.326641038194
0.39937349477657175	-0.4495845447817934	0.9941666459830816	3.0139684702865575	-0.0023704001115598663	0.25087312782396753	2232.350460832959
0.7868882680505372	-0.8788658997495311	1.1175941213056617	2.8052486542387394	-0.7567143394385206	0.24728645808516217	2250.013744614037
0.26439147794671797	-0.29747569186595946	0.9290822760139883	2.9820756336024385	0.808763000112943	0.24984198883090422	2327.055261432654
0.39623332867589794	-0.4504243487216542	1.0002276259106144	3.012478851936613	-0.0022280383072462643	0.25130818872366123	2381.0084944850396
0.3969631832846145	-0.4527129505700536	0.9992265166322555	2.950754660934537	0.002999265147243631	0.2474656184900758	2260.284861298491
0.39585018539707545	-0.4500669250790483	0.9924253261849895	2.9437670394722004	-0.004176682707156965	0.2450101082004	2424.8065411453017
0.398772857229315	-0.45157055375501315	1.012112140605107	3.054952124935225	0.0034411303348015187	0.25270266403499997	2337.167779003178
0.8143570008680249	-0.9258005230995107	1.1235122746442083	2.7215172598108857	-0.7944770832457388	0.24713419495236572	2207.0889555205813
0.24576518982492976	-0.2778319768416834	0.965843258231504	3.18348670937325	0.987414877990093	0.25253613796079405	2261.7200508458554
0.4036459296257497	-0.4529476540387654	1.014976059070862	3.0379573095613734	0.010738263875756562	0.2554862438526043	2441.2147388488847
0.8085391301916158	-0.8947764172446012	1.1458940211235589	2.837586783025995	-0.7699796927016578	0.24773735686905465	2249.6730522231505
0.3945606815744396	-0.4523301172821696	0.9948866643026909	3.0005434857395317	-0.000583714123897504	0.2510679343638848	2303.634595092455
0.39623632793492847	-0.44806637560989704	1.0014178124782074	3.0245878941843856	-0.007188821722991335	0.24727075556867423	2300.214312042197
0.3970623207189682	-0.450794626431162	0.9950309567180152	2.968241047702934	-0.0014006922494506665	0.24706332265479714	2140.8266447925607
0.40469811916201337	-0.4473304435769455	1.0190980366118825	3.074105659757483	0.0008093568504039306	0.2536372599301601	2267.125272492106
0.2749764140501624	-0.30683931906203554	0.9685914735749094	3.148180752388807	0.7407303472349795	0.24914237730980243	2282.8756750654866
0.4047154135650773	-0.4491546318670542	0.972474849390569	2.9040126028867395	-0.0008494137407582459	0.2505152354522215	2327.8191555833446
