# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2700E+00	6.0000E-03	6.8000E-01	2.5000E-01	4.9000E-01	AUTcollins	proton	h-	-9.5766E-04	6.0000E-03
1.5900E+00	1.1000E-02	4.9000E-01	2.4000E-01	4.8000E-01	AUTcollins	proton	h-	-3.4354E-04	4.0000E-03
1.8500E+00	1.8000E-02	3.5000E-01	2.5000E-01	4.6000E-01	AUTcollins	proton	h-	2.9264E-04	4.0000E-03
1.9500E+00	2.8000E-02	2.4000E-01	2.6000E-01	4.3000E-01	AUTcollins	proton	h-	1.2665E-03	4.0000E-03
2.2600E+00	4.3000E-02	1.8000E-01	2.6000E-01	4.2000E-01	AUTcollins	proton	h-	3.2301E-03	4.0000E-03
2.9000E+00	7.0000E-02	1.4000E-01	2.6000E-01	4.0000E-01	AUTcollins	proton	h-	6.4684E-03	6.0000E-03
3.6200E+00	1.1000E-01	1.1000E-01	2.7000E-01	3.8000E-01	AUTcollins	proton	h-	1.0220E-02	2.0000E-02
4.5000E+00	2.0000E-02	7.7000E-01	2.3000E-01	5.1000E-01	AUTcollins	proton	h-	1.3308E-03	2.3000E-02
4.8600E+00	2.9000E-02	5.8000E-01	2.3000E-01	5.0000E-01	AUTcollins	proton	h-	2.5891E-03	1.1000E-02
4.9400E+00	4.4000E-02	3.8000E-01	2.3000E-01	4.7000E-01	AUTcollins	proton	h-	4.5293E-03	1.0000E-02
4.9800E+00	7.5000E-02	2.3000E-01	2.4000E-01	4.4000E-01	AUTcollins	proton	h-	8.1171E-03	8.0000E-03
5.0500E+00	1.2000E-01	1.4000E-01	2.6000E-01	4.0000E-01	AUTcollins	proton	h-	1.1775E-02	1.1000E-02
5.5300E+00	1.6300E-01	1.1000E-01	2.7000E-01	3.8000E-01	AUTcollins	proton	h-	1.3921E-02	1.9000E-02
7.1000E+00	3.1000E-02	7.7000E-01	2.3000E-01	5.2000E-01	AUTcollins	proton	h-	3.1026E-03	2.7000E-02
8.2100E+00	4.6000E-02	6.1000E-01	2.3000E-01	5.0000E-01	AUTcollins	proton	h-	5.2691E-03	1.3000E-02
9.1500E+00	7.6000E-02	4.1000E-01	2.3000E-01	4.8000E-01	AUTcollins	proton	h-	9.1755E-03	9.0000E-03
9.4400E+00	1.2100E-01	2.6000E-01	2.4000E-01	4.5000E-01	AUTcollins	proton	h-	1.3342E-02	1.0000E-02
9.6900E+00	1.7600E-01	1.9000E-01	2.5000E-01	4.2000E-01	AUTcollins	proton	h-	1.5683E-02	1.0000E-02
1.0800E+01	2.4800E-01	1.5000E-01	2.6000E-01	4.0000E-01	AUTcollins	proton	h-	1.5649E-02	1.4000E-02
1.2940E+01	3.5000E-01	1.2000E-01	2.7000E-01	4.0000E-01	AUTcollins	proton	h-	1.2737E-02	2.3000E-02
1.8860E+01	8.4000E-02	7.5000E-01	2.2000E-01	5.2000E-01	AUTcollins	proton	h-	1.1044E-02	3.3000E-02
2.1850E+01	1.2300E-01	6.0000E-01	2.2000E-01	5.0000E-01	AUTcollins	proton	h-	1.4732E-02	2.3000E-02
2.4890E+01	1.7800E-01	4.7000E-01	2.3000E-01	4.9000E-01	AUTcollins	proton	h-	1.7915E-02	1.8000E-02
2.8070E+01	2.5400E-01	3.7000E-01	2.3000E-01	4.7000E-01	AUTcollins	proton	h-	1.7239E-02	1.8000E-02
3.1040E+01	3.8800E-01	2.7000E-01	2.4000E-01	4.7000E-01	AUTcollins	proton	h-	1.2165E-02	1.6000E-02
3.7700E+01	6.3800E-01	2.0000E-01	2.8000E-01	6.3000E-01	AUTcollins	proton	h-	3.5394E-03	4.0000E-02
