# Q2	x	y	z	pT	obs	target	hadron	value	error
5.4501E+00	2.9053E-01	6.7547E-02	3.2351E-01	4.9190E-01	AUTcollins	proton	pi+	3.2721E-02	2.3458E-03
6.1209E+00	3.8904E-01	5.6364E-02	3.4835E-01	4.9738E-01	AUTcollins	proton	pi+	2.4094E-02	4.6518E-03
8.5463E+00	6.1373E-02	5.2008E-01	3.2329E-01	4.9371E-01	AUTcollins	proton	pi+	2.6142E-02	2.6873E-03
8.8054E+00	1.2531E-01	2.6107E-01	3.2315E-01	4.9329E-01	AUTcollins	proton	pi+	3.7636E-02	2.1063E-03
8.8673E+00	2.0515E-01	1.5575E-01	3.2343E-01	4.9256E-01	AUTcollins	proton	pi+	3.9133E-02	2.7092E-03
8.8244E+00	2.9210E-01	1.0886E-01	3.2312E-01	4.9416E-01	AUTcollins	proton	pi+	3.2615E-02	2.8205E-03
8.9600E+00	4.4341E-01	7.3789E-02	3.4834E-01	4.9374E-01	AUTcollins	proton	pi+	1.8080E-02	2.8480E-03
1.5615E+01	1.2071E-01	4.8592E-01	3.2322E-01	4.9217E-01	AUTcollins	proton	pi+	3.6908E-02	2.3824E-03
1.7189E+01	2.4819E-01	2.5666E-01	3.2350E-01	4.9111E-01	AUTcollins	proton	pi+	3.6374E-02	2.0639E-03
1.7301E+01	4.5580E-01	1.4003E-01	3.4831E-01	4.9134E-01	AUTcollins	proton	pi+	1.6780E-02	2.7637E-03
1.6775E+01	9.3798E-01	6.5038E-02	3.1674E-01	5.7115E-01	AUTcollins	proton	pi+	4.2510E-06	9.4543E-03
1.2490E+00	9.6300E-03	4.9553E-01	3.2383E-01	8.7944E-01	AUTcollins	proton	pi+	1.2377E-02	2.5908E-03
1.2743E+00	2.1148E-02	2.2390E-01	3.2376E-01	8.7850E-01	AUTcollins	proton	pi+	2.2363E-02	2.5548E-03
1.2830E+00	4.2974E-02	1.1092E-01	3.2456E-01	8.8196E-01	AUTcollins	proton	pi+	3.7338E-02	2.3502E-03
1.3210E+00	7.6882E-02	6.2307E-02	3.2269E-01	8.8097E-01	AUTcollins	proton	pi+	5.2586E-02	2.6158E-03
2.0196E+00	1.8052E-02	4.4487E-01	3.2385E-01	8.7946E-01	AUTcollins	proton	pi+	1.9037E-02	2.6298E-03
2.0439E+00	4.2936E-02	1.7713E-01	3.2434E-01	8.7838E-01	AUTcollins	proton	pi+	3.6004E-02	2.7828E-03
2.0650E+00	8.7917E-02	8.7427E-02	3.2306E-01	8.8138E-01	AUTcollins	proton	pi+	5.5041E-02	2.5293E-03
2.2812E+00	1.4009E-01	5.8443E-02	3.2494E-01	8.8957E-01	AUTcollins	proton	pi+	6.5029E-02	4.4853E-03
3.8323E+00	3.6205E-02	4.2251E-01	3.2397E-01	8.7851E-01	AUTcollins	proton	pi+	3.0109E-02	2.4020E-03
4.0616E+00	8.7392E-02	1.7293E-01	3.2410E-01	8.7727E-01	AUTcollins	proton	pi+	5.3009E-02	2.5179E-03
4.2089E+00	1.7125E-01	9.0588E-02	3.2381E-01	8.7961E-01	AUTcollins	proton	pi+	6.4688E-02	2.4513E-03
5.3040E+00	3.0083E-01	6.3587E-02	3.2389E-01	8.7100E-01	AUTcollins	proton	pi+	5.0853E-02	4.6091E-03
1.1550E+01	1.6923E-01	3.0856E-01	3.2404E-01	8.7651E-01	AUTcollins	proton	pi+	6.3961E-02	2.5195E-03
2.3477E+01	9.3275E-01	9.0081E-02	3.4795E-01	9.3039E-01	AUTcollins	proton	pi+	9.2463E-06	1.0751E-03
1.5006E+00	1.3598E-02	4.2618E-01	4.2348E-01	1.3438E-01	AUTcollins	proton	pi+	3.8317E-03	2.7868E-03
1.6320E+00	3.0463E-02	1.9881E-01	4.2334E-01	1.3452E-01	AUTcollins	proton	pi+	6.8827E-03	2.5264E-03
1.6635E+00	6.0090E-02	1.0233E-01	4.2301E-01	1.3557E-01	AUTcollins	proton	pi+	1.0793E-02	2.2172E-03
2.0339E+00	1.0998E-01	6.7394E-02	4.2249E-01	1.3192E-01	AUTcollins	proton	pi+	1.3835E-02	3.0038E-03
3.9384E+00	3.8485E-02	4.0044E-01	4.2333E-01	1.3249E-01	AUTcollins	proton	pi+	7.5037E-03	2.7621E-03
4.2297E+00	8.7514E-02	1.7942E-01	4.2401E-01	1.3262E-01	AUTcollins	proton	pi+	1.2404E-02	2.5366E-03
4.3418E+00	1.7152E-01	9.3248E-02	4.2330E-01	1.3367E-01	AUTcollins	proton	pi+	1.4936E-02	2.3604E-03
