# Q2	x	y	z	pT	obs	target	hadron	value	error
1.5773E+00	1.2022E-01	6.3566E-01	3.2401E-01	4.8773E-01	AUTcollins	neutron	pi-	-9.0827E-03	2.5404E-03
1.6254E+00	1.2809E-01	6.1490E-01	3.2400E-01	4.8819E-01	AUTcollins	neutron	pi-	-8.6312E-03	2.5226E-03
1.6414E+00	1.3807E-01	5.7623E-01	3.2392E-01	4.8948E-01	AUTcollins	neutron	pi-	-7.9778E-03	2.5019E-03
1.6631E+00	1.5230E-01	5.2949E-01	3.2382E-01	4.9108E-01	AUTcollins	neutron	pi-	-7.0241E-03	2.4174E-03
1.7004E+00	1.7488E-01	4.7193E-01	3.2377E-01	4.9203E-01	AUTcollins	neutron	pi-	-5.5218E-03	2.6963E-03
1.7674E+00	2.1996E-01	3.9202E-01	3.2397E-01	4.9163E-01	AUTcollins	neutron	pi-	-2.8572E-03	4.6043E-03
1.8611E+00	2.7964E-01	3.2261E-01	3.2435E-01	4.8766E-01	AUTcollins	neutron	pi-	-4.0485E-04	2.9105E-02
1.0893E+00	6.5222E-02	8.1089E-01	3.2584E-01	6.6934E-01	AUTcollins	neutron	pi-	-1.3733E-02	2.3115E-03
1.2068E+00	7.8646E-02	7.4410E-01	3.2614E-01	6.6760E-01	AUTcollins	neutron	pi-	-1.3712E-02	2.3093E-03
1.3483E+00	9.3244E-02	7.0109E-01	3.2620E-01	6.6645E-01	AUTcollins	neutron	pi-	-1.3377E-02	2.3464E-03
1.5393E+00	1.1293E-01	6.6110E-01	3.2625E-01	6.6537E-01	AUTcollins	neutron	pi-	-1.2398E-02	2.5091E-03
1.7109E+00	1.4880E-01	5.6359E-01	3.2722E-01	6.5835E-01	AUTcollins	neutron	pi-	-9.3729E-03	3.9901E-03
1.8357E+00	2.2195E-01	4.0339E-01	3.3173E-01	6.3494E-01	AUTcollins	neutron	pi-	-3.2135E-03	9.8158E-02
