# Q2	x	y	z	pT	obs	target	hadron	value	error
1.0878E+00	7.4536E-02	7.0980E-01	3.2264E-01	1.3191E-01	AUTcollins	proton	pi+	9.0726E-03	1.0817E-02
1.1533E+00	8.6186E-02	6.4855E-01	3.2360E-01	1.2659E-01	AUTcollins	proton	pi+	9.3459E-03	1.0120E-02
1.2161E+00	9.4843E-02	6.2134E-01	3.2387E-01	1.2703E-01	AUTcollins	proton	pi+	9.7604E-03	9.8877E-03
1.2879E+00	1.0364E-01	6.0211E-01	3.2401E-01	1.2852E-01	AUTcollins	proton	pi+	1.0203E-02	9.8220E-03
1.3704E+00	1.1292E-01	5.8804E-01	3.2410E-01	1.3014E-01	AUTcollins	proton	pi+	1.0619E-02	9.9504E-03
1.4671E+00	1.2348E-01	5.7571E-01	3.2419E-01	1.3097E-01	AUTcollins	proton	pi+	1.0951E-02	9.9629E-03
1.5789E+00	1.3618E-01	5.6184E-01	3.2430E-01	1.3126E-01	AUTcollins	proton	pi+	1.1210E-02	1.0114E-02
1.6692E+00	1.5290E-01	5.2939E-01	3.2442E-01	1.3216E-01	AUTcollins	proton	pi+	1.1473E-02	1.0603E-02
1.7655E+00	1.9020E-01	4.5408E-01	3.2464E-01	1.3521E-01	AUTcollins	proton	pi+	1.1690E-02	1.2014E-02
1.8866E+00	2.7376E-01	3.3432E-01	3.2429E-01	1.5281E-01	AUTcollins	proton	pi+	1.1289E-02	1.3385E-01
1.0914E+00	6.5994E-02	8.0384E-01	3.2331E-01	3.0403E-01	AUTcollins	proton	pi+	1.9340E-02	1.0421E-02
1.1467E+00	7.5840E-02	7.3282E-01	3.2400E-01	2.9649E-01	AUTcollins	proton	pi+	2.0316E-02	1.1107E-02
1.1947E+00	8.2808E-02	6.9914E-01	3.2413E-01	2.9451E-01	AUTcollins	proton	pi+	2.1039E-02	1.0448E-02
1.2404E+00	8.9277E-02	6.7319E-01	3.2416E-01	2.9339E-01	AUTcollins	proton	pi+	2.1661E-02	1.0010E-02
1.2850E+00	9.5363E-02	6.5291E-01	3.2414E-01	2.9293E-01	AUTcollins	proton	pi+	2.2211E-02	9.7503E-03
1.3284E+00	1.0125E-01	6.3569E-01	3.2414E-01	2.9296E-01	AUTcollins	proton	pi+	2.2719E-02	9.5089E-03
1.3659E+00	1.0709E-01	6.1798E-01	3.2417E-01	2.9299E-01	AUTcollins	proton	pi+	2.3176E-02	9.4406E-03
1.4014E+00	1.1303E-01	6.0071E-01	3.2419E-01	2.9275E-01	AUTcollins	proton	pi+	2.3566E-02	9.3678E-03
1.4311E+00	1.1923E-01	5.8156E-01	3.2425E-01	2.9277E-01	AUTcollins	proton	pi+	2.3946E-02	9.3407E-03
1.4590E+00	1.2575E-01	5.6216E-01	3.2433E-01	2.9295E-01	AUTcollins	proton	pi+	2.4304E-02	9.3148E-03
1.4862E+00	1.3293E-01	5.4172E-01	3.2438E-01	2.9351E-01	AUTcollins	proton	pi+	2.4661E-02	9.3152E-03
1.5142E+00	1.4083E-01	5.2100E-01	3.2437E-01	2.9442E-01	AUTcollins	proton	pi+	2.4998E-02	9.4163E-03
1.5302E+00	1.4980E-01	4.9503E-01	3.2440E-01	2.9628E-01	AUTcollins	proton	pi+	2.5371E-02	9.5087E-03
1.5499E+00	1.6054E-01	4.6786E-01	3.2443E-01	2.9883E-01	AUTcollins	proton	pi+	2.5725E-02	9.8046E-03
1.5779E+00	1.7394E-01	4.3971E-01	3.2440E-01	3.0278E-01	AUTcollins	proton	pi+	2.6057E-02	1.0195E-02
1.6159E+00	1.9312E-01	4.0574E-01	3.2436E-01	3.0784E-01	AUTcollins	proton	pi+	2.6192E-02	1.1008E-02
1.7122E+00	2.3192E-01	3.5913E-01	3.2431E-01	3.1257E-01	AUTcollins	proton	pi+	2.5155E-02	1.2961E-02
1.9091E+00	2.9112E-01	3.1777E-01	3.2416E-01	3.1041E-01	AUTcollins	proton	pi+	2.1472E-02	8.6905E-02
1.1257E+00	6.7993E-02	8.0557E-01	3.2483E-01	4.8513E-01	AUTcollins	proton	pi+	3.0606E-02	1.0444E-02
1.2308E+00	8.2618E-02	7.2234E-01	3.2483E-01	4.8513E-01	AUTcollins	proton	pi+	3.3655E-02	1.0239E-02
1.3250E+00	9.4369E-02	6.8057E-01	3.2471E-01	4.8552E-01	AUTcollins	proton	pi+	3.5616E-02	9.8959E-03
1.4158E+00	1.0592E-01	6.4790E-01	3.2473E-01	4.8562E-01	AUTcollins	proton	pi+	3.7177E-02	9.7444E-03
1.4708E+00	1.1806E-01	6.0397E-01	3.2470E-01	4.8558E-01	AUTcollins	proton	pi+	3.8486E-02	9.6619E-03
1.5037E+00	1.3227E-01	5.5128E-01	3.2474E-01	4.8528E-01	AUTcollins	proton	pi+	3.9601E-02	9.5510E-03
1.5217E+00	1.5047E-01	4.9069E-01	3.2468E-01	4.8438E-01	AUTcollins	proton	pi+	4.0379E-02	9.7538E-03
1.5301E+00	1.7514E-01	4.2416E-01	3.2471E-01	4.8287E-01	AUTcollins	proton	pi+	4.0490E-02	1.0892E-02
1.6220E+00	2.1543E-01	3.6602E-01	3.2480E-01	4.8107E-01	AUTcollins	proton	pi+	3.8887E-02	1.3086E-02
1.8194E+00	2.7024E-01	3.2645E-01	3.2492E-01	4.8115E-01	AUTcollins	proton	pi+	3.4562E-02	2.6726E-02
1.2098E+00	8.0254E-02	7.3779E-01	3.2511E-01	6.8080E-01	AUTcollins	proton	pi+	4.4639E-02	1.0485E-02
1.4269E+00	1.1238E-01	6.1794E-01	3.2501E-01	6.7985E-01	AUTcollins	proton	pi+	5.0881E-02	1.0366E-02
1.5297E+00	1.5657E-01	4.7857E-01	3.2516E-01	6.7687E-01	AUTcollins	proton	pi+	5.4307E-02	1.0985E-02
1.7185E+00	2.2279E-01	3.7530E-01	3.2560E-01	6.6325E-01	AUTcollins	proton	pi+	5.0960E-02	1.7085E-02
1.3902E+00	1.1231E-01	6.2975E-01	3.2748E-01	8.5867E-01	AUTcollins	proton	pi+	6.1374E-02	1.3211E-02
1.0928E+00	7.8962E-02	6.7288E-01	3.7296E-01	1.3136E-01	AUTcollins	proton	pi+	1.0865E-02	1.0045E-02
1.1758E+00	9.2726E-02	6.1465E-01	3.7367E-01	1.2713E-01	AUTcollins	proton	pi+	1.1281E-02	9.7869E-03
1.2600E+00	1.0403E-01	5.8692E-01	3.7391E-01	1.2789E-01	AUTcollins	proton	pi+	1.1833E-02	9.6977E-03
1.3607E+00	1.1584E-01	5.6921E-01	3.7401E-01	1.2953E-01	AUTcollins	proton	pi+	1.2378E-02	9.7663E-03
1.4812E+00	1.2903E-01	5.5625E-01	3.7412E-01	1.3078E-01	AUTcollins	proton	pi+	1.2822E-02	9.9308E-03
1.6096E+00	1.4573E-01	5.3553E-01	3.7423E-01	1.3153E-01	AUTcollins	proton	pi+	1.3158E-02	1.0146E-02
1.7275E+00	1.7737E-01	4.7439E-01	3.7438E-01	1.3323E-01	AUTcollins	proton	pi+	1.3410E-02	1.1106E-02
1.8365E+00	2.3955E-01	3.7345E-01	3.7425E-01	1.4152E-01	AUTcollins	proton	pi+	1.3116E-02	3.5592E-02
1.0967E+00	6.9998E-02	7.6226E-01	3.7312E-01	3.0703E-01	AUTcollins	proton	pi+	2.3453E-02	1.1710E-02
1.1617E+00	8.1606E-02	6.9003E-01	3.7385E-01	2.9811E-01	AUTcollins	proton	pi+	2.4582E-02	1.1875E-02
1.2197E+00	8.9942E-02	6.5717E-01	3.7393E-01	2.9605E-01	AUTcollins	proton	pi+	2.5453E-02	1.0912E-02
1.2745E+00	9.7713E-02	6.3202E-01	3.7402E-01	2.9528E-01	AUTcollins	proton	pi+	2.6221E-02	1.0021E-02
1.3263E+00	1.0533E-01	6.1013E-01	3.7399E-01	2.9466E-01	AUTcollins	proton	pi+	2.6863E-02	9.6329E-03
1.3746E+00	1.1302E-01	5.8932E-01	3.7405E-01	2.9458E-01	AUTcollins	proton	pi+	2.7461E-02	9.3851E-03
1.4184E+00	1.2103E-01	5.6786E-01	3.7411E-01	2.9451E-01	AUTcollins	proton	pi+	2.7984E-02	9.2717E-03
1.4569E+00	1.2923E-01	5.4623E-01	3.7415E-01	2.9512E-01	AUTcollins	proton	pi+	2.8478E-02	9.2386E-03
1.4976E+00	1.3820E-01	5.2509E-01	3.7423E-01	2.9542E-01	AUTcollins	proton	pi+	2.8876E-02	9.1994E-03
1.5240E+00	1.4855E-01	4.9721E-01	3.7428E-01	2.9702E-01	AUTcollins	proton	pi+	2.9321E-02	9.2507E-03
1.5491E+00	1.6121E-01	4.6573E-01	3.7426E-01	2.9968E-01	AUTcollins	proton	pi+	2.9742E-02	9.3881E-03
1.5848E+00	1.7759E-01	4.3265E-01	3.7424E-01	3.0378E-01	AUTcollins	proton	pi+	3.0070E-02	9.7792E-03
1.6446E+00	2.0379E-01	3.9170E-01	3.7424E-01	3.0956E-01	AUTcollins	proton	pi+	2.9954E-02	1.0696E-02
1.7612E+00	2.4943E-01	3.4305E-01	3.7417E-01	3.1319E-01	AUTcollins	proton	pi+	2.7886E-02	1.9039E-02
1.1243E+00	6.9415E-02	7.8841E-01	3.7433E-01	4.8975E-01	AUTcollins	proton	pi+	3.6014E-02	1.0279E-02
1.2392E+00	8.4996E-02	7.0701E-01	3.7454E-01	4.8750E-01	AUTcollins	proton	pi+	3.9445E-02	1.0424E-02
1.3443E+00	9.7996E-02	6.6495E-01	3.7448E-01	4.8737E-01	AUTcollins	proton	pi+	4.1728E-02	1.0058E-02
1.4322E+00	1.1056E-01	6.2795E-01	3.7446E-01	4.8724E-01	AUTcollins	proton	pi+	4.3467E-02	9.8826E-03
1.4857E+00	1.2442E-01	5.7908E-01	3.7462E-01	4.8658E-01	AUTcollins	proton	pi+	4.4903E-02	9.5888E-03
1.5138E+00	1.4140E-01	5.1934E-01	3.7455E-01	4.8512E-01	AUTcollins	proton	pi+	4.5951E-02	9.4933E-03
1.5171E+00	1.6426E-01	4.4849E-01	3.7460E-01	4.8364E-01	AUTcollins	proton	pi+	4.6444E-02	9.8747E-03
1.5689E+00	2.0045E-01	3.8035E-01	3.7464E-01	4.8204E-01	AUTcollins	proton	pi+	4.5391E-02	1.2381E-02
1.7520E+00	2.5372E-01	3.3519E-01	3.7462E-01	4.8302E-01	AUTcollins	proton	pi+	4.1256E-02	2.3440E-02
1.2159E+00	8.0050E-02	7.4347E-01	3.7499E-01	6.8256E-01	AUTcollins	proton	pi+	5.0921E-02	1.0313E-02
1.4425E+00	1.1249E-01	6.2409E-01	3.7488E-01	6.8268E-01	AUTcollins	proton	pi+	5.7997E-02	1.0253E-02
1.5379E+00	1.5742E-01	4.7891E-01	3.7478E-01	6.8139E-01	AUTcollins	proton	pi+	6.1797E-02	1.0714E-02
1.7289E+00	2.2492E-01	3.7382E-01	3.7475E-01	6.6789E-01	AUTcollins	proton	pi+	5.7574E-02	1.7815E-02
1.3865E+00	1.1332E-01	6.2411E-01	3.7639E-01	8.7672E-01	AUTcollins	proton	pi+	6.9702E-02	1.1825E-02
1.1043E+00	8.3267E-02	6.4501E-01	4.2318E-01	1.3097E-01	AUTcollins	proton	pi+	1.2615E-02	9.6569E-03
1.2073E+00	9.9851E-02	5.8614E-01	4.2375E-01	1.2780E-01	AUTcollins	proton	pi+	1.3232E-02	9.5870E-03
1.3232E+00	1.1457E-01	5.5975E-01	4.2394E-01	1.2907E-01	AUTcollins	proton	pi+	1.3946E-02	9.5818E-03
1.4721E+00	1.3116E-01	5.4389E-01	4.2403E-01	1.3065E-01	AUTcollins	proton	pi+	1.4559E-02	9.7091E-03
1.6290E+00	1.5399E-01	5.1334E-01	4.2414E-01	1.3178E-01	AUTcollins	proton	pi+	1.4994E-02	1.0154E-02
1.7661E+00	1.9907E-01	4.3462E-01	4.2431E-01	1.3493E-01	AUTcollins	proton	pi+	1.5084E-02	1.4001E-02
1.0988E+00	7.3902E-02	7.2350E-01	4.2322E-01	3.0786E-01	AUTcollins	proton	pi+	2.7395E-02	1.3158E-02
1.1729E+00	8.6798E-02	6.5500E-01	4.2382E-01	2.9875E-01	AUTcollins	proton	pi+	2.8655E-02	1.2407E-02
1.2394E+00	9.6527E-02	6.2227E-01	4.2390E-01	2.9674E-01	AUTcollins	proton	pi+	2.9681E-02	1.0838E-02
1.3044E+00	1.0623E-01	5.9502E-01	4.2395E-01	2.9591E-01	AUTcollins	proton	pi+	3.0596E-02	9.8614E-03
1.3676E+00	1.1603E-01	5.7114E-01	4.2403E-01	2.9575E-01	AUTcollins	proton	pi+	3.1394E-02	9.5123E-03
1.4239E+00	1.2598E-01	5.4767E-01	4.2406E-01	2.9599E-01	AUTcollins	proton	pi+	3.2065E-02	9.2905E-03
1.4792E+00	1.3667E-01	5.2446E-01	4.2415E-01	2.9648E-01	AUTcollins	proton	pi+	3.2630E-02	9.2161E-03
1.5185E+00	1.4886E-01	4.9444E-01	4.2417E-01	2.9790E-01	AUTcollins	proton	pi+	3.3154E-02	9.1944E-03
1.5543E+00	1.6429E-01	4.5864E-01	4.2420E-01	3.0092E-01	AUTcollins	proton	pi+	3.3647E-02	9.2854E-03
1.6045E+00	1.8639E-01	4.1761E-01	4.2416E-01	3.0596E-01	AUTcollins	proton	pi+	3.3898E-02	9.6221E-03
1.7155E+00	2.3058E-01	3.6252E-01	4.2408E-01	3.1221E-01	AUTcollins	proton	pi+	3.2515E-02	1.2055E-02
1.1276E+00	7.1535E-02	7.6766E-01	4.2402E-01	4.9273E-01	AUTcollins	proton	pi+	4.1329E-02	1.0860E-02
1.2441E+00	8.7745E-02	6.8752E-01	4.2434E-01	4.8967E-01	AUTcollins	proton	pi+	4.5098E-02	1.1483E-02
1.3537E+00	1.0164E-01	6.4569E-01	4.2434E-01	4.8930E-01	AUTcollins	proton	pi+	4.7637E-02	1.0665E-02
1.4461E+00	1.1674E-01	6.0071E-01	4.2440E-01	4.8858E-01	AUTcollins	proton	pi+	4.9680E-02	1.0104E-02
1.5007E+00	1.3364E-01	5.4470E-01	4.2444E-01	4.8687E-01	AUTcollins	proton	pi+	5.1126E-02	9.7282E-03
1.5133E+00	1.5565E-01	4.7217E-01	4.2451E-01	4.8485E-01	AUTcollins	proton	pi+	5.1957E-02	9.4693E-03
1.5392E+00	1.8973E-01	3.9429E-01	4.2453E-01	4.8331E-01	AUTcollins	proton	pi+	5.1367E-02	1.0660E-02
1.7104E+00	2.4275E-01	3.4241E-01	4.2439E-01	4.8455E-01	AUTcollins	proton	pi+	4.7334E-02	1.9547E-02
1.2205E+00	8.0793E-02	7.3949E-01	4.2476E-01	6.8453E-01	AUTcollins	proton	pi+	5.6941E-02	1.0403E-02
1.4571E+00	1.1485E-01	6.1772E-01	4.2468E-01	6.8464E-01	AUTcollins	proton	pi+	6.4845E-02	1.0273E-02
1.5714E+00	1.6775E-01	4.6154E-01	4.2461E-01	6.8168E-01	AUTcollins	proton	pi+	6.8446E-02	1.0552E-02
1.8425E+00	2.5207E-01	3.5451E-01	4.2359E-01	6.5586E-01	AUTcollins	proton	pi+	5.9122E-02	4.1012E-02
1.3977E+00	1.1305E-01	6.3052E-01	4.2568E-01	8.9374E-01	AUTcollins	proton	pi+	7.6796E-02	1.1212E-02
1.1233E+00	8.8358E-02	6.1889E-01	4.7339E-01	1.3048E-01	AUTcollins	proton	pi+	1.4366E-02	9.4131E-03
1.2623E+00	1.0949E-01	5.5900E-01	4.7380E-01	1.2854E-01	AUTcollins	proton	pi+	1.5270E-02	9.4479E-03
1.4423E+00	1.3045E-01	5.3590E-01	4.7396E-01	1.3033E-01	AUTcollins	proton	pi+	1.6148E-02	9.5014E-03
1.6485E+00	1.6288E-01	4.9234E-01	4.7411E-01	1.3215E-01	AUTcollins	proton	pi+	1.6750E-02	1.0092E-02
1.8046E+00	2.2049E-01	3.9947E-01	4.7415E-01	1.3625E-01	AUTcollins	proton	pi+	1.6390E-02	2.5500E-02
1.1032E+00	7.7882E-02	6.8920E-01	4.7329E-01	3.0708E-01	AUTcollins	proton	pi+	3.1151E-02	1.2272E-02
1.1956E+00	9.3173E-02	6.2216E-01	4.7391E-01	2.9864E-01	AUTcollins	proton	pi+	3.2749E-02	1.1404E-02
1.2773E+00	1.0554E-01	5.8660E-01	4.7400E-01	2.9685E-01	AUTcollins	proton	pi+	3.4019E-02	1.0240E-02
1.3574E+00	1.1759E-01	5.5947E-01	4.7399E-01	2.9683E-01	AUTcollins	proton	pi+	3.5092E-02	9.6252E-03
1.4292E+00	1.2988E-01	5.3328E-01	4.7409E-01	2.9724E-01	AUTcollins	proton	pi+	3.5944E-02	9.3780E-03
1.4948E+00	1.4349E-01	5.0500E-01	4.7409E-01	2.9821E-01	AUTcollins	proton	pi+	3.6627E-02	9.2452E-03
1.5426E+00	1.6088E-01	4.6496E-01	4.7415E-01	3.0087E-01	AUTcollins	proton	pi+	3.7244E-02	9.2038E-03
1.6092E+00	1.8755E-01	4.1656E-01	4.7415E-01	3.0658E-01	AUTcollins	proton	pi+	3.7539E-02	9.4515E-03
1.7309E+00	2.3530E-01	3.5813E-01	4.7407E-01	3.1277E-01	AUTcollins	proton	pi+	3.5647E-02	1.3325E-02
1.1337E+00	7.4676E-02	7.3991E-01	4.7385E-01	4.9550E-01	AUTcollins	proton	pi+	4.6810E-02	1.2285E-02
1.2701E+00	9.3828E-02	6.5659E-01	4.7425E-01	4.9144E-01	AUTcollins	proton	pi+	5.1266E-02	1.2401E-02
1.3982E+00	1.1177E-01	6.0679E-01	4.7429E-01	4.9043E-01	AUTcollins	proton	pi+	5.4276E-02	1.1077E-02
1.4859E+00	1.3151E-01	5.4822E-01	4.7438E-01	4.8841E-01	AUTcollins	proton	pi+	5.6289E-02	1.0085E-02
1.5091E+00	1.5673E-01	4.6794E-01	4.7447E-01	4.8591E-01	AUTcollins	proton	pi+	5.7288E-02	9.5244E-03
1.5663E+00	1.9874E-01	3.8366E-01	4.7435E-01	4.8403E-01	AUTcollins	proton	pi+	5.5981E-02	1.0336E-02
1.7776E+00	2.5788E-01	3.3442E-01	4.7376E-01	4.8215E-01	AUTcollins	proton	pi+	4.9836E-02	2.6467E-02
1.2209E+00	8.2017E-02	7.2876E-01	4.7463E-01	6.8633E-01	AUTcollins	proton	pi+	6.2726E-02	1.0714E-02
1.4671E+00	1.1942E-01	5.9926E-01	4.7460E-01	6.8571E-01	AUTcollins	proton	pi+	7.1558E-02	1.0454E-02
1.6028E+00	1.7630E-01	4.4692E-01	4.7442E-01	6.8075E-01	AUTcollins	proton	pi+	7.4202E-02	1.0721E-02
1.3630E+00	1.0361E-01	6.5920E-01	4.7548E-01	9.1313E-01	AUTcollins	proton	pi+	8.1004E-02	1.1096E-02
1.7205E+00	1.7807E-01	4.7020E-01	4.7482E-01	8.7989E-01	AUTcollins	proton	pi+	8.6323E-02	2.1027E-02
1.1451E+00	9.3555E-02	5.9656E-01	5.2344E-01	1.3044E-01	AUTcollins	proton	pi+	1.6158E-02	9.3348E-03
1.3392E+00	1.2110E-01	5.3624E-01	5.2393E-01	1.2955E-01	AUTcollins	proton	pi+	1.7378E-02	9.3486E-03
1.6012E+00	1.5642E-01	4.9796E-01	5.2404E-01	1.3142E-01	AUTcollins	proton	pi+	1.8272E-02	9.7356E-03
1.7899E+00	2.1462E-01	4.0725E-01	5.2410E-01	1.3560E-01	AUTcollins	proton	pi+	1.8048E-02	2.3339E-02
1.1158E+00	8.2311E-02	6.5986E-01	5.2356E-01	3.0614E-01	AUTcollins	proton	pi+	3.4959E-02	1.1202E-02
1.2286E+00	1.0059E-01	5.9229E-01	5.2397E-01	2.9838E-01	AUTcollins	proton	pi+	3.6907E-02	1.0614E-02
1.3312E+00	1.1619E-01	5.5539E-01	5.2402E-01	2.9774E-01	AUTcollins	proton	pi+	3.8467E-02	9.7654E-03
1.4287E+00	1.3186E-01	5.2517E-01	5.2405E-01	2.9829E-01	AUTcollins	proton	pi+	3.9621E-02	9.4065E-03
1.5053E+00	1.4957E-01	4.8807E-01	5.2416E-01	3.0014E-01	AUTcollins	proton	pi+	4.0518E-02	9.2977E-03
1.5758E+00	1.7460E-01	4.3811E-01	5.2418E-01	3.0423E-01	AUTcollins	proton	pi+	4.1071E-02	9.2908E-03
1.7018E+00	2.2254E-01	3.7310E-01	5.2403E-01	3.1122E-01	AUTcollins	proton	pi+	3.9694E-02	1.0897E-02
1.1436E+00	7.8734E-02	7.0842E-01	5.2382E-01	4.9695E-01	AUTcollins	proton	pi+	5.2464E-02	1.3717E-02
1.2995E+00	1.0076E-01	6.2570E-01	5.2426E-01	4.9253E-01	AUTcollins	proton	pi+	5.7466E-02	1.3362E-02
1.4329E+00	1.2196E-01	5.7014E-01	5.2430E-01	4.9057E-01	AUTcollins	proton	pi+	6.0536E-02	1.1108E-02
1.5014E+00	1.4771E-01	4.9410E-01	5.2439E-01	4.8774E-01	AUTcollins	proton	pi+	6.2228E-02	9.7875E-03
1.5577E+00	1.8974E-01	3.9990E-01	5.2417E-01	4.8436E-01	AUTcollins	proton	pi+	6.1368E-02	9.7857E-03
1.7706E+00	2.4894E-01	3.4518E-01	5.2295E-01	4.7825E-01	AUTcollins	proton	pi+	5.4827E-02	1.9991E-02
1.2239E+00	8.3880E-02	7.1466E-01	5.2451E-01	6.8810E-01	AUTcollins	proton	pi+	6.8541E-02	1.1303E-02
1.4767E+00	1.2549E-01	5.7526E-01	5.2457E-01	6.8635E-01	AUTcollins	proton	pi+	7.8149E-02	1.0866E-02
1.6398E+00	1.8265E-01	4.3867E-01	5.2404E-01	6.7921E-01	AUTcollins	proton	pi+	7.9396E-02	1.1219E-02
1.3453E+00	9.8725E-02	6.7732E-01	5.2515E-01	9.3043E-01	AUTcollins	proton	pi+	8.5194E-02	1.1158E-02
1.6911E+00	1.6370E-01	5.0363E-01	5.2441E-01	8.9541E-01	AUTcollins	proton	pi+	9.2688E-02	1.6223E-02
1.1786E+00	1.0024E-01	5.7404E-01	5.7359E-01	1.3048E-01	AUTcollins	proton	pi+	1.8066E-02	9.2434E-03
1.4639E+00	1.3858E-01	5.1283E-01	5.7391E-01	1.3079E-01	AUTcollins	proton	pi+	1.9581E-02	9.3734E-03
1.7300E+00	1.9166E-01	4.4202E-01	5.7410E-01	1.3377E-01	AUTcollins	proton	pi+	1.9924E-02	1.3633E-02
1.1273E+00	8.5989E-02	6.3848E-01	5.7361E-01	3.0588E-01	AUTcollins	proton	pi+	3.8723E-02	1.0693E-02
1.2589E+00	1.0724E-01	5.6931E-01	5.7399E-01	2.9894E-01	AUTcollins	proton	pi+	4.1039E-02	1.0240E-02
1.3811E+00	1.2620E-01	5.3062E-01	5.7402E-01	2.9909E-01	AUTcollins	proton	pi+	4.2784E-02	9.5999E-03
