# Q2	x	y	z	pT	obs	target	hadron	value	error
1.1265E+00	7.1694E-02	7.6513E-01	3.2258E-01	1.3022E-01	AUTcollins	proton	pi-	1.2561E-03	1.2347E-02
1.2175E+00	8.6220E-02	6.8461E-01	3.2278E-01	1.2900E-01	AUTcollins	proton	pi-	1.8650E-03	1.2877E-02
1.2883E+00	9.6357E-02	6.4794E-01	3.2298E-01	1.2823E-01	AUTcollins	proton	pi-	2.2749E-03	1.2440E-02
1.3504E+00	1.0570E-01	6.1915E-01	3.2309E-01	1.2770E-01	AUTcollins	proton	pi-	2.6325E-03	1.1851E-02
1.3977E+00	1.1532E-01	5.8741E-01	3.2318E-01	1.2746E-01	AUTcollins	proton	pi-	2.9685E-03	1.1465E-02
1.4277E+00	1.2547E-01	5.5152E-01	3.2339E-01	1.2742E-01	AUTcollins	proton	pi-	3.2854E-03	1.1219E-02
1.4461E+00	1.3648E-01	5.1355E-01	3.2348E-01	1.2812E-01	AUTcollins	proton	pi-	3.6094E-03	1.0960E-02
1.4579E+00	1.4922E-01	4.7360E-01	3.2354E-01	1.2875E-01	AUTcollins	proton	pi-	3.9349E-03	1.0598E-02
1.4650E+00	1.6463E-01	4.3147E-01	3.2360E-01	1.2996E-01	AUTcollins	proton	pi-	4.2810E-03	1.0316E-02
1.4748E+00	1.8437E-01	3.8792E-01	3.2361E-01	1.3104E-01	AUTcollins	proton	pi-	4.6181E-03	1.0124E-02
1.5811E+00	2.1625E-01	3.5481E-01	3.2363E-01	1.3255E-01	AUTcollins	proton	pi-	5.0025E-03	9.9447E-03
1.7794E+00	2.6406E-01	3.2679E-01	3.2360E-01	1.3419E-01	AUTcollins	proton	pi-	5.1219E-03	1.2559E-02
1.0992E+00	6.6102E-02	8.0851E-01	3.2400E-01	2.9675E-01	AUTcollins	proton	pi-	2.2717E-03	1.2576E-02
1.1537E+00	7.6935E-02	7.2693E-01	3.2408E-01	2.9544E-01	AUTcollins	proton	pi-	3.2877E-03	1.2006E-02
1.1987E+00	8.4680E-02	6.8603E-01	3.2416E-01	2.9537E-01	AUTcollins	proton	pi-	4.0248E-03	1.1318E-02
1.2421E+00	9.1670E-02	6.5657E-01	3.2419E-01	2.9492E-01	AUTcollins	proton	pi-	4.6755E-03	1.1175E-02
1.2827E+00	9.8115E-02	6.3343E-01	3.2428E-01	2.9499E-01	AUTcollins	proton	pi-	5.2679E-03	1.1167E-02
1.3203E+00	1.0434E-01	6.1312E-01	3.2427E-01	2.9496E-01	AUTcollins	proton	pi-	5.8194E-03	1.1058E-02
1.3497E+00	1.1088E-01	5.8986E-01	3.2428E-01	2.9496E-01	AUTcollins	proton	pi-	6.3555E-03	1.0919E-02
1.3751E+00	1.1763E-01	5.6641E-01	3.2429E-01	2.9521E-01	AUTcollins	proton	pi-	6.8814E-03	1.0961E-02
1.3974E+00	1.2442E-01	5.4421E-01	3.2430E-01	2.9520E-01	AUTcollins	proton	pi-	7.3732E-03	1.0923E-02
1.4181E+00	1.3136E-01	5.2309E-01	3.2429E-01	2.9572E-01	AUTcollins	proton	pi-	7.8592E-03	1.0971E-02
1.4447E+00	1.3865E-01	5.0484E-01	3.2429E-01	2.9572E-01	AUTcollins	proton	pi-	8.3347E-03	1.0918E-02
1.4615E+00	1.4657E-01	4.8315E-01	3.2433E-01	2.9544E-01	AUTcollins	proton	pi-	8.7814E-03	1.0900E-02
1.4738E+00	1.5526E-01	4.5996E-01	3.2442E-01	2.9473E-01	AUTcollins	proton	pi-	9.2003E-03	1.0899E-02
1.4946E+00	1.6493E-01	4.3910E-01	3.2442E-01	2.9406E-01	AUTcollins	proton	pi-	9.6247E-03	1.0843E-02
1.5147E+00	1.7638E-01	4.1618E-01	3.2445E-01	2.9331E-01	AUTcollins	proton	pi-	1.0039E-02	1.0696E-02
1.5430E+00	1.9041E-01	3.9272E-01	3.2455E-01	2.9192E-01	AUTcollins	proton	pi-	1.0421E-02	1.0566E-02
1.6021E+00	2.0899E-01	3.7160E-01	3.2459E-01	2.9016E-01	AUTcollins	proton	pi-	1.0772E-02	1.0335E-02
1.7110E+00	2.4165E-01	3.4362E-01	3.2464E-01	2.8757E-01	AUTcollins	proton	pi-	1.0951E-02	9.8720E-03
1.8874E+00	2.8650E-01	3.1925E-01	3.2467E-01	2.8756E-01	AUTcollins	proton	pi-	1.0610E-02	1.5527E-02
1.1253E+00	7.2278E-02	7.5962E-01	3.2505E-01	4.8304E-01	AUTcollins	proton	pi-	4.4796E-03	1.3276E-02
1.2036E+00	8.8172E-02	6.6194E-01	3.2507E-01	4.8446E-01	AUTcollins	proton	pi-	6.8527E-03	1.1274E-02
1.2820E+00	1.0050E-01	6.1836E-01	3.2501E-01	4.8298E-01	AUTcollins	proton	pi-	8.6526E-03	1.0958E-02
1.3549E+00	1.1300E-01	5.8121E-01	3.2501E-01	4.8145E-01	AUTcollins	proton	pi-	1.0332E-02	1.0834E-02
1.4279E+00	1.2648E-01	5.4723E-01	3.2508E-01	4.7939E-01	AUTcollins	proton	pi-	1.1949E-02	1.0642E-02
1.5076E+00	1.4203E-01	5.1463E-01	3.2513E-01	4.7764E-01	AUTcollins	proton	pi-	1.3574E-02	1.0527E-02
1.5607E+00	1.6400E-01	4.6182E-01	3.2521E-01	4.7484E-01	AUTcollins	proton	pi-	1.5248E-02	1.0383E-02
1.6579E+00	2.1028E-01	3.8530E-01	3.2536E-01	4.7379E-01	AUTcollins	proton	pi-	1.7271E-02	1.2745E-02
1.8927E+00	2.8685E-01	3.1976E-01	3.2530E-01	4.7533E-01	AUTcollins	proton	pi-	1.7068E-02	1.4617E-01
1.2434E+00	8.9047E-02	6.8586E-01	3.2535E-01	6.7435E-01	AUTcollins	proton	pi-	9.5030E-03	1.2406E-02
1.6008E+00	1.5119E-01	5.2756E-01	3.2609E-01	6.6645E-01	AUTcollins	proton	pi-	1.9461E-02	1.6415E-02
1.4304E+00	1.0170E-01	7.0599E-01	3.2728E-01	8.6954E-01	AUTcollins	proton	pi-	1.5103E-02	1.5905E-02
1.1591E+00	7.7403E-02	7.3046E-01	3.7239E-01	1.3405E-01	AUTcollins	proton	pi-	1.2310E-03	1.3175E-02
1.2878E+00	9.7116E-02	6.4311E-01	3.7288E-01	1.2993E-01	AUTcollins	proton	pi-	2.1005E-03	1.3686E-02
1.3842E+00	1.1293E-01	5.9438E-01	3.7317E-01	1.2862E-01	AUTcollins	proton	pi-	2.7491E-03	1.2605E-02
1.4370E+00	1.2846E-01	5.4246E-01	3.7334E-01	1.2791E-01	AUTcollins	proton	pi-	3.2874E-03	1.2244E-02
1.4637E+00	1.4566E-01	4.8744E-01	3.7350E-01	1.2835E-01	AUTcollins	proton	pi-	3.8093E-03	1.1611E-02
1.4690E+00	1.6744E-01	4.2584E-01	3.7360E-01	1.2968E-01	AUTcollins	proton	pi-	4.3522E-03	1.0804E-02
1.5182E+00	1.9964E-01	3.6916E-01	3.7369E-01	1.3206E-01	AUTcollins	proton	pi-	4.9654E-03	1.0363E-02
1.7170E+00	2.4964E-01	3.3383E-01	3.7383E-01	1.3404E-01	AUTcollins	proton	pi-	5.3825E-03	1.1845E-02
1.1119E+00	6.9307E-02	7.8089E-01	3.7336E-01	3.0299E-01	AUTcollins	proton	pi-	1.8611E-03	1.2039E-02
1.1816E+00	8.1935E-02	6.9912E-01	3.7354E-01	3.0198E-01	AUTcollins	proton	pi-	3.1720E-03	1.1945E-02
