# Q2	x	y	z	pT	obs	target	hadron	value	error
1.9400E+00	3.0000E-02	3.1000E-01	2.3000E-01	2.1000E-01	AUTcollins	proton	h+	5.0159E-03	3.0000E-03
1.9400E+00	2.9000E-02	3.2000E-01	2.5000E-01	3.9000E-01	AUTcollins	proton	h+	9.9809E-03	3.0000E-03
1.9500E+00	2.7000E-02	3.3000E-01	2.8000E-01	6.1000E-01	AUTcollins	proton	h+	1.6468E-02	4.0000E-03
1.9500E+00	2.5000E-02	3.6000E-01	3.2000E-01	8.5000E-01	AUTcollins	proton	h+	2.3601E-02	6.0000E-03
1.9700E+00	2.2000E-02	4.1000E-01	3.5000E-01	1.2500E+00	AUTcollins	proton	h+	2.8619E-02	8.0000E-03
4.9700E+00	7.6000E-02	3.0000E-01	2.2000E-01	2.1000E-01	AUTcollins	proton	h+	8.5688E-03	7.0000E-03
4.9700E+00	7.3000E-02	3.1000E-01	2.4000E-01	3.9000E-01	AUTcollins	proton	h+	1.7006E-02	7.0000E-03
4.9700E+00	6.9000E-02	3.3000E-01	2.8000E-01	6.1000E-01	AUTcollins	proton	h+	2.9680E-02	9.0000E-03
4.9700E+00	6.3000E-02	3.5000E-01	3.3000E-01	8.5000E-01	AUTcollins	proton	h+	4.3372E-02	1.4000E-02
4.9700E+00	5.5000E-02	4.0000E-01	3.7000E-01	1.2600E+00	AUTcollins	proton	h+	5.3232E-02	2.0000E-02
9.3500E+00	1.3300E-01	3.1000E-01	2.2000E-01	2.1000E-01	AUTcollins	proton	h+	1.1082E-02	7.0000E-03
9.3700E+00	1.2800E-01	3.3000E-01	2.4000E-01	3.9000E-01	AUTcollins	proton	h+	2.2140E-02	7.0000E-03
9.4000E+00	1.2200E-01	3.4000E-01	2.8000E-01	6.1000E-01	AUTcollins	proton	h+	3.8971E-02	8.0000E-03
9.4400E+00	1.1400E-01	3.7000E-01	3.3000E-01	8.5000E-01	AUTcollins	proton	h+	5.8243E-02	1.4000E-02
9.5500E+00	1.0000E-01	4.2000E-01	3.8000E-01	1.2700E+00	AUTcollins	proton	h+	7.4580E-02	1.9000E-02
2.5720E+01	2.4000E-01	4.3000E-01	2.1000E-01	2.1000E-01	AUTcollins	proton	h+	1.0442E-02	1.4000E-02
2.5970E+01	2.3900E-01	4.4000E-01	2.3000E-01	4.0000E-01	AUTcollins	proton	h+	2.1688E-02	1.3000E-02
2.6350E+01	2.3800E-01	4.4000E-01	2.7000E-01	6.1000E-01	AUTcollins	proton	h+	3.7926E-02	1.5000E-02
2.6920E+01	2.4100E-01	4.5000E-01	3.3000E-01	8.6000E-01	AUTcollins	proton	h+	5.9677E-02	2.4000E-02
2.8110E+01	2.5300E-01	4.7000E-01	4.2000E-01	1.3300E+00	AUTcollins	proton	h+	8.0273E-02	2.8000E-02
