# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2700E+00	6.0000E-03	6.8000E-01	2.4000E-01	5.0000E-01	AUTcollins	proton	h+	3.5946E-03	6.0000E-03
1.5800E+00	1.1000E-02	4.9000E-01	2.5000E-01	4.9000E-01	AUTcollins	proton	h+	5.9268E-03	4.0000E-03
1.8400E+00	1.8000E-02	3.5000E-01	2.5000E-01	4.7000E-01	AUTcollins	proton	h+	8.2841E-03	4.0000E-03
1.9300E+00	2.8000E-02	2.3000E-01	2.6000E-01	4.4000E-01	AUTcollins	proton	h+	1.1463E-02	3.0000E-03
2.2400E+00	4.3000E-02	1.7000E-01	2.7000E-01	4.3000E-01	AUTcollins	proton	h+	1.5840E-02	4.0000E-03
2.9000E+00	7.0000E-02	1.4000E-01	2.8000E-01	4.1000E-01	AUTcollins	proton	h+	2.1292E-02	5.0000E-03
3.6200E+00	1.1000E-01	1.1000E-01	2.9000E-01	4.0000E-01	AUTcollins	proton	h+	2.6878E-02	1.7000E-02
4.4900E+00	2.0000E-02	7.7000E-01	2.4000E-01	5.2000E-01	AUTcollins	proton	h+	8.4356E-03	2.2000E-02
4.8600E+00	2.9000E-02	5.8000E-01	2.4000E-01	5.1000E-01	AUTcollins	proton	h+	1.1169E-02	1.0000E-02
4.9400E+00	4.5000E-02	3.8000E-01	2.5000E-01	4.8000E-01	AUTcollins	proton	h+	1.5601E-02	9.0000E-03
4.9800E+00	7.5000E-02	2.3000E-01	2.6000E-01	4.5000E-01	AUTcollins	proton	h+	2.1735E-02	7.0000E-03
5.0400E+00	1.2000E-01	1.4000E-01	2.8000E-01	4.1000E-01	AUTcollins	proton	h+	2.7134E-02	9.0000E-03
5.5200E+00	1.6300E-01	1.1000E-01	2.9000E-01	4.0000E-01	AUTcollins	proton	h+	2.9410E-02	1.5000E-02
7.1000E+00	3.1000E-02	7.7000E-01	2.4000E-01	5.3000E-01	AUTcollins	proton	h+	1.1923E-02	2.6000E-02
8.2000E+00	4.6000E-02	6.0000E-01	2.4000E-01	5.1000E-01	AUTcollins	proton	h+	1.5606E-02	1.2000E-02
9.1400E+00	7.6000E-02	4.1000E-01	2.5000E-01	4.9000E-01	AUTcollins	proton	h+	2.2303E-02	8.0000E-03
9.4200E+00	1.2100E-01	2.6000E-01	2.6000E-01	4.6000E-01	AUTcollins	proton	h+	2.7731E-02	9.0000E-03
9.6400E+00	1.7600E-01	1.8000E-01	2.7000E-01	4.3000E-01	AUTcollins	proton	h+	2.9198E-02	8.0000E-03
1.0740E+01	2.4800E-01	1.5000E-01	2.8000E-01	4.1000E-01	AUTcollins	proton	h+	2.6714E-02	1.1000E-02
1.2910E+01	3.5100E-01	1.2000E-01	2.9000E-01	4.2000E-01	AUTcollins	proton	h+	2.0502E-02	1.9000E-02
1.8860E+01	8.4000E-02	7.5000E-01	2.4000E-01	5.4000E-01	AUTcollins	proton	h+	2.4482E-02	2.9000E-02
2.1830E+01	1.2300E-01	6.0000E-01	2.5000E-01	5.2000E-01	AUTcollins	proton	h+	2.9809E-02	2.0000E-02
2.4880E+01	1.7900E-01	4.7000E-01	2.5000E-01	5.0000E-01	AUTcollins	proton	h+	3.0988E-02	1.6000E-02
2.8020E+01	2.5400E-01	3.7000E-01	2.6000E-01	4.9000E-01	AUTcollins	proton	h+	2.8947E-02	1.6000E-02
3.0740E+01	3.8900E-01	2.7000E-01	2.8000E-01	4.9000E-01	AUTcollins	proton	h+	1.9417E-02	1.4000E-02
3.7250E+01	6.3700E-01	2.0000E-01	3.1000E-01	6.6000E-01	AUTcollins	proton	h+	4.8728E-03	3.3000E-02
