kt	u	d	ub	db	uv	dv	du	dd	dub	ddb	duv	ddv
2.500000E-01	-9.015339E-01	9.785974E-01	-1.433799E-01	3.305393E-01	-7.620077E-01	6.513522E-01	4.996310E-02	2.003472E-02	2.369192E-02	9.062553E-03	6.274927E-02	1.798245E-02
2.600000E-01	-8.909089E-01	9.670637E-01	-1.416899E-01	3.266435E-01	-7.530289E-01	6.436769E-01	4.935275E-02	1.971448E-02	2.341072E-02	8.934294E-03	6.199966E-02	1.772998E-02
2.700000E-01	-8.799998E-01	9.552217E-01	-1.399548E-01	3.226436E-01	-7.438101E-01	6.357964E-01	4.872656E-02	1.938695E-02	2.312205E-02	8.802964E-03	6.123024E-02	1.747144E-02
2.800000E-01	-8.688203E-01	9.430861E-01	-1.381767E-01	3.185446E-01	-7.343626E-01	6.277205E-01	4.808532E-02	1.905262E-02	2.282625E-02	8.668761E-03	6.044200E-02	1.720722E-02
2.900000E-01	-8.573841E-01	9.306719E-01	-1.363577E-01	3.143515E-01	-7.246982E-01	6.194590E-01	4.742987E-02	1.871204E-02	2.252370E-02	8.531880E-03	5.963591E-02	1.693771E-02
3.000000E-01	-8.457052E-01	9.179942E-01	-1.345002E-01	3.100693E-01	-7.148285E-01	6.110221E-01	4.676104E-02	1.836573E-02	2.221477E-02	8.392521E-03	5.881300E-02	1.666329E-02
3.100000E-01	-8.337976E-01	9.050683E-01	-1.326062E-01	3.057034E-01	-7.047655E-01	6.024201E-01	4.607969E-02	1.801422E-02	2.189984E-02	8.250882E-03	5.797426E-02	1.638436E-02
3.200000E-01	-8.216756E-01	8.919097E-01	-1.306782E-01	3.012588E-01	-6.945213E-01	5.936630E-01	4.538666E-02	1.765804E-02	2.157928E-02	8.107165E-03	5.712071E-02	1.610131E-02
3.300000E-01	-8.093535E-01	8.785338E-01	-1.287183E-01	2.967408E-01	-6.841078E-01	5.847613E-01	4.468280E-02	1.729772E-02	2.125348E-02	7.961570E-03	5.625339E-02	1.581453E-02
3.400000E-01	-7.968457E-01	8.649563E-01	-1.267289E-01	2.921548E-01	-6.735373E-01	5.757253E-01	4.396897E-02	1.693381E-02	2.092282E-02	7.814297E-03	5.537332E-02	1.552441E-02
3.500000E-01	-7.841665E-01	8.511928E-01	-1.247123E-01	2.875059E-01	-6.628218E-01	5.665656E-01	4.324603E-02	1.656681E-02	2.058767E-02	7.665545E-03	5.448153E-02	1.523136E-02
3.600000E-01	-7.713303E-01	8.372590E-01	-1.226707E-01	2.827995E-01	-6.519737E-01	5.572924E-01	4.251484E-02	1.619727E-02	2.024844E-02	7.515513E-03	5.357905E-02	1.493575E-02
3.700000E-01	-7.583517E-01	8.231705E-01	-1.206064E-01	2.780408E-01	-6.410051E-01	5.479161E-01	4.177623E-02	1.582569E-02	1.990549E-02	7.364396E-03	5.266692E-02	1.463798E-02
3.800000E-01	-7.452449E-01	8.089429E-01	-1.185218E-01	2.732352E-01	-6.299281E-01	5.384473E-01	4.103107E-02	1.545259E-02	1.955922E-02	7.212391E-03	5.174615E-02	1.433842E-02
3.900000E-01	-7.320242E-01	7.945917E-01	-1.164190E-01	2.683878E-01	-6.187548E-01	5.288961E-01	4.028019E-02	1.507848E-02	1.920999E-02	7.059688E-03	5.081776E-02	1.403745E-02
4.000000E-01	-7.187039E-01	7.801323E-01	-1.143004E-01	2.635038E-01	-6.074972E-01	5.192729E-01	3.952442E-02	1.470386E-02	1.885820E-02	6.906477E-03	4.988277E-02	1.373545E-02
4.100000E-01	-7.052980E-01	7.655800E-01	-1.121682E-01	2.585885E-01	-5.961673E-01	5.095878E-01	3.876460E-02	1.432921E-02	1.850420E-02	6.752944E-03	4.894217E-02	1.343279E-02
4.200000E-01	-6.918204E-01	7.509500E-01	-1.100246E-01	2.536470E-01	-5.847767E-01	4.998510E-01	3.800152E-02	1.395501E-02	1.814838E-02	6.599271E-03	4.799696E-02	1.312980E-02
4.300000E-01	-6.782850E-01	7.362572E-01	-1.078718E-01	2.486842E-01	-5.733371E-01	4.900722E-01	3.723600E-02	1.358173E-02	1.779110E-02	6.445638E-03	4.704810E-02	1.282686E-02
4.400000E-01	-6.647054E-01	7.215163E-01	-1.057119E-01	2.437052E-01	-5.618601E-01	4.802615E-01	3.646882E-02	1.320983E-02	1.743271E-02	6.292218E-03	4.609657E-02	1.252431E-02
4.500000E-01	-6.510949E-01	7.067420E-01	-1.035472E-01	2.387149E-01	-5.503569E-01	4.704284E-01	3.570075E-02	1.283974E-02	1.707358E-02	6.139182E-03	4.514331E-02	1.222247E-02
4.600000E-01	-6.374666E-01	6.919484E-01	-1.013796E-01	2.337181E-01	-5.388387E-01	4.605825E-01	3.493255E-02	1.247191E-02	1.671405E-02	5.986695E-03	4.418924E-02	1.192167E-02
4.700000E-01	-6.238335E-01	6.771496E-01	-9.921132E-02	2.287195E-01	-5.273164E-01	4.507331E-01	3.416496E-02	1.210673E-02	1.635446E-02	5.834916E-03	4.323528E-02	1.162223E-02
4.800000E-01	-6.102083E-01	6.623594E-01	-9.704425E-02	2.237238E-01	-5.158006E-01	4.408892E-01	3.339871E-02	1.174463E-02	1.599515E-02	5.684000E-03	4.228231E-02	1.132445E-02
4.900000E-01	-5.966032E-01	6.475910E-01	-9.488039E-02	2.187355E-01	-5.043019E-01	4.310599E-01	3.263449E-02	1.138597E-02	1.563645E-02	5.534098E-03	4.133121E-02	1.102862E-02
5.000000E-01	-5.830304E-01	6.328577E-01	-9.272167E-02	2.137590E-01	-4.928303E-01	4.212539E-01	3.187299E-02	1.103113E-02	1.527867E-02	5.385351E-03	4.038281E-02	1.073503E-02
5.100000E-01	-5.695016E-01	6.181721E-01	-9.056994E-02	2.087987E-01	-4.813958E-01	4.114796E-01	3.111487E-02	1.068046E-02	1.492212E-02	5.237899E-03	3.943793E-02	1.044394E-02
5.200000E-01	-5.560282E-01	6.035466E-01	-8.842703E-02	2.038587E-01	-4.700081E-01	4.017453E-01	3.036077E-02	1.033430E-02	1.456710E-02	5.091872E-03	3.849738E-02	1.015562E-02
5.300000E-01	-5.426212E-01	5.889933E-01	-8.629470E-02	1.989430E-01	-4.586765E-01	3.920590E-01	2.961131E-02	9.992968E-03	1.421391E-02	4.947395E-03	3.756193E-02	9.870316E-03
5.400000E-01	-5.292914E-01	5.745238E-01	-8.417464E-02	1.940557E-01	-4.474101E-01	3.824284E-01	2.886709E-02	9.656766E-03	1.386283E-02	4.804589E-03	3.663232E-02	9.588257E-03
5.500000E-01	-5.160491E-01	5.601493E-01	-8.206850E-02	1.892004E-01	-4.362176E-01	3.728610E-01	2.812867E-02	9.325978E-03	1.351413E-02	4.663565E-03	3.570926E-02	9.309665E-03
5.600000E-01	-5.029043E-01	5.458807E-01	-7.997787E-02	1.843809E-01	-4.251075E-01	3.633640E-01	2.739661E-02	9.000870E-03	1.316807E-02	4.524430E-03	3.479345E-02	9.034751E-03
5.700000E-01	-4.898665E-01	5.317282E-01	-7.790428E-02	1.796007E-01	-4.140878E-01	3.539444E-01	2.667142E-02	8.681690E-03	1.282491E-02	4.387283E-03	3.388554E-02	8.763709E-03
5.800000E-01	-4.769450E-01	5.177020E-01	-7.584918E-02	1.748630E-01	-4.031663E-01	3.446086E-01	2.595361E-02	8.368669E-03	1.248487E-02	4.252217E-03	3.298618E-02	8.496724E-03
5.900000E-01	-4.641485E-01	5.038115E-01	-7.381396E-02	1.701713E-01	-3.923504E-01	3.353632E-01	2.524365E-02	8.062019E-03	1.214821E-02	4.119318E-03	3.209596E-02	8.233966E-03
6.000000E-01	-4.514855E-01	4.900658E-01	-7.179998E-02	1.655284E-01	-3.816472E-01	3.262142E-01	2.454199E-02	7.761934E-03	1.181513E-02	3.988667E-03	3.121546E-02	7.975590E-03
6.100000E-01	-4.389638E-01	4.764736E-01	-6.980848E-02	1.609374E-01	-3.710636E-01	3.171673E-01	2.384906E-02	7.468591E-03	1.148584E-02	3.860335E-03	3.034523E-02	7.721743E-03
6.200000E-01	-4.265911E-01	4.630431E-01	-6.784068E-02	1.564010E-01	-3.606057E-01	3.082279E-01	2.316524E-02	7.182148E-03	1.116055E-02	3.734391E-03	2.948576E-02	7.472554E-03
6.300000E-01	-4.143744E-01	4.497820E-01	-6.589770E-02	1.519218E-01	-3.502797E-01	2.994014E-01	2.249092E-02	6.902744E-03	1.083943E-02	3.610893E-03	2.863756E-02	7.228143E-03
6.400000E-01	-4.023206E-01	4.366977E-01	-6.398063E-02	1.475024E-01	-3.400913E-01	2.906924E-01	2.182644E-02	6.630503E-03	1.052266E-02	3.489896E-03	2.780107E-02	6.988616E-03
6.500000E-01	-3.904358E-01	4.237970E-01	-6.209045E-02	1.431449E-01	-3.300459E-01	2.821056E-01	2.117212E-02	6.365529E-03	1.021041E-02	3.371446E-03	2.697672E-02	6.754065E-03
6.600000E-01	-3.787261E-01	4.110863E-01	-6.022811E-02	1.388516E-01	-3.201482E-01	2.736452E-01	2.052826E-02	6.107912E-03	9.902830E-03	3.255585E-03	2.616490E-02	6.524572E-03
6.700000E-01	-3.671969E-01	3.985714E-01	-5.839448E-02	1.346245E-01	-3.104031E-01	2.653152E-01	1.989513E-02	5.857722E-03	9.600059E-03	3.142347E-03	2.536598E-02	6.300207E-03
6.800000E-01	-3.558532E-01	3.862580E-01	-5.659037E-02	1.304654E-01	-3.008148E-01	2.571192E-01	1.927299E-02	5.615014E-03	9.302231E-03	3.031761E-03	2.458029E-02	6.081026E-03
6.900000E-01	-3.446996E-01	3.741510E-01	-5.481650E-02	1.263760E-01	-2.913872E-01	2.490606E-01	1.866205E-02	5.379825E-03	9.009464E-03	2.923850E-03	2.380813E-02	5.867075E-03
7.000000E-01	-3.337405E-01	3.622551E-01	-5.307356E-02	1.223580E-01	-2.821239E-01	2.411424E-01	1.806252E-02	5.152179E-03	8.721867E-03	2.818631E-03	2.304979E-02	5.658389E-03
7.100000E-01	-3.229797E-01	3.505744E-01	-5.136216E-02	1.184126E-01	-2.730281E-01	2.333675E-01	1.747457E-02	4.932081E-03	8.439540E-03	2.716117E-03	2.230551E-02	5.454992E-03
7.200000E-01	-3.124206E-01	3.391127E-01	-4.968285E-02	1.145412E-01	-2.641028E-01	2.257384E-01	1.689835E-02	4.719524E-03	8.162571E-03	2.616312E-03	2.157552E-02	5.256896E-03
7.300000E-01	-3.020662E-01	3.278733E-01	-4.803610E-02	1.107449E-01	-2.553506E-01	2.182571E-01	1.633400E-02	4.514482E-03	7.891036E-03	2.519218E-03	2.086000E-02	5.064106E-03
7.400000E-01	-2.919193E-01	3.168591E-01	-4.642236E-02	1.070247E-01	-2.467737E-01	2.109258E-01	1.578164E-02	4.316918E-03	7.625003E-03	2.424831E-03	2.015913E-02	4.876613E-03
7.500000E-01	-2.819822E-01	3.060726E-01	-4.484198E-02	1.033813E-01	-2.383741E-01	2.037459E-01	1.524134E-02	4.126780E-03	7.364531E-03	2.333143E-03	1.947304E-02	4.694402E-03
7.600000E-01	-2.722568E-01	2.955159E-01	-4.329527E-02	9.981560E-02	-2.301534E-01	1.967191E-01	1.471317E-02	3.944001E-03	7.109667E-03	2.244139E-03	1.880185E-02	4.517448E-03
7.700000E-01	-2.627446E-01	2.851908E-01	-4.178248E-02	9.632809E-02	-2.221129E-01	1.898463E-01	1.419720E-02	3.768502E-03	6.860451E-03	2.157802E-03	1.814565E-02	4.345716E-03
7.800000E-01	-2.534470E-01	2.750985E-01	-4.030382E-02	9.291923E-02	-2.142537E-01	1.831285E-01	1.369343E-02	3.600189E-03	6.616910E-03	2.074110E-03	1.750450E-02	4.179165E-03
7.900000E-01	-2.443648E-01	2.652400E-01	-3.885942E-02	8.958935E-02	-2.065766E-01	1.765663E-01	1.320190E-02	3.438958E-03	6.379067E-03	1.993037E-03	1.687846E-02	4.017745E-03
8.000000E-01	-2.354985E-01	2.556160E-01	-3.744937E-02	8.633867E-02	-1.990820E-01	1.701601E-01	1.272258E-02	3.284692E-03	6.146934E-03	1.914553E-03	1.626753E-02	3.861399E-03
8.100000E-01	-2.268485E-01	2.462267E-01	-3.607372E-02	8.316727E-02	-1.917702E-01	1.639102E-01	1.225546E-02	3.137259E-03	5.920513E-03	1.838625E-03	1.567172E-02	3.710062E-03
8.200000E-01	-2.184147E-01	2.370721E-01	-3.473245E-02	8.007514E-02	-1.846411E-01	1.578165E-01	1.180049E-02	2.996521E-03	5.699801E-03	1.765217E-03	1.509101E-02	3.563666E-03
8.300000E-01	-2.101967E-01	2.281518E-01	-3.342552E-02	7.706214E-02	-1.776944E-01	1.518787E-01	1.135762E-02	2.862325E-03	5.484786E-03	1.694289E-03	1.452535E-02	3.422134E-03
8.400000E-01	-2.021940E-01	2.194651E-01	-3.215281E-02	7.412806E-02	-1.709296E-01	1.460965E-01	1.092678E-02	2.734510E-03	5.275448E-03	1.625799E-03	1.397469E-02	3.285385E-03
8.500000E-01	-1.944055E-01	2.110111E-01	-3.091419E-02	7.127256E-02	-1.643460E-01	1.404690E-01	1.050788E-02	2.612903E-03	5.071761E-03	1.559701E-03	1.343894E-02	3.153331E-03
8.600000E-01	-1.868303E-01	2.027884E-01	-2.970948E-02	6.849522E-02	-1.579425E-01	1.349956E-01	1.010082E-02	2.497323E-03	4.873693E-03	1.495950E-03	1.291801E-02	3.025882E-03
8.700000E-01	-1.794668E-01	1.947957E-01	-2.853844E-02	6.579551E-02	-1.517180E-01	1.296751E-01	9.705504E-03	2.387579E-03	4.681202E-03	1.434494E-03	1.241178E-02	2.902943E-03
8.800000E-01	-1.723134E-01	1.870310E-01	-2.740083E-02	6.317285E-02	-1.456711E-01	1.245065E-01	9.321795E-03	2.283475E-03	4.494244E-03	1.375284E-03	1.192012E-02	2.784415E-03
8.900000E-01	-1.653682E-01	1.794924E-01	-2.629634E-02	6.062655E-02	-1.398002E-01	1.194883E-01	8.949563E-03	2.184805E-03	4.312768E-03	1.318266E-03	1.144289E-02	2.670196E-03
9.000000E-01	-1.586293E-01	1.721776E-01	-2.522464E-02	5.815585E-02	-1.341036E-01	1.146192E-01	8.588665E-03	2.091356E-03	4.136715E-03	1.263386E-03	1.097994E-02	2.560181E-03
9.100000E-01	-1.520942E-01	1.650841E-01	-2.418538E-02	5.575991E-02	-1.285794E-01	1.098973E-01	8.238947E-03	2.002912E-03	3.966025E-03	1.210589E-03	1.053108E-02	2.454264E-03
9.200000E-01	-1.457607E-01	1.582094E-01	-2.317816E-02	5.343785E-02	-1.232254E-01	1.053210E-01	7.900245E-03	1.919251E-03	3.800631E-03	1.159818E-03	1.009615E-02	2.352336E-03
9.300000E-01	-1.396260E-01	1.515505E-01	-2.220257E-02	5.118869E-02	-1.180395E-01	1.008884E-01	7.572390E-03	1.840148E-03	3.640460E-03	1.111016E-03	9.674933E-03	2.254286E-03
9.400000E-01	-1.336873E-01	1.451044E-01	-2.125816E-02	4.901142E-02	-1.130194E-01	9.659745E-02	7.255203E-03	1.765376E-03	3.485439E-03	1.064126E-03	9.267239E-03	2.160003E-03
9.500000E-01	-1.279418E-01	1.388680E-01	-2.034446E-02	4.690495E-02	-1.081624E-01	9.244602E-02	6.948500E-03	1.694707E-03	3.335487E-03	1.019088E-03	8.872849E-03	2.069375E-03
9.600000E-01	-1.223863E-01	1.328378E-01	-1.946099E-02	4.486816E-02	-1.034661E-01	8.843190E-02	6.652088E-03	1.627912E-03	3.190522E-03	9.758448E-04	8.491540E-03	1.982289E-03
9.700000E-01	-1.170177E-01	1.270105E-01	-1.860724E-02	4.289987E-02	-9.892776E-02	8.455278E-02	6.365772E-03	1.564765E-03	3.050458E-03	9.343382E-04	8.123082E-03	1.898634E-03
9.800000E-01	-1.118325E-01	1.213824E-01	-1.778267E-02	4.099888E-02	-9.454451E-02	8.080626E-02	6.089351E-03	1.505044E-03	2.915206E-03	8.945099E-04	7.767235E-03	1.818296E-03
9.900000E-01	-1.068275E-01	1.159498E-01	-1.698675E-02	3.916391E-02	-9.031350E-02	7.718987E-02	5.822618E-03	1.448527E-03	2.784674E-03	8.563021E-04	7.423755E-03	1.741164E-03
1.000000E+00	-1.019991E-01	1.107088E-01	-1.621891E-02	3.739370E-02	-8.623176E-02	7.370107E-02	5.565365E-03	1.395002E-03	2.658769E-03	8.196575E-04	7.092391E-03	1.667128E-03
1.010000E+00	-9.734367E-02	1.056557E-01	-1.547859E-02	3.568691E-02	-8.229624E-02	7.033726E-02	5.317380E-03	1.344260E-03	2.537394E-03	7.845195E-04	6.772889E-03	1.596079E-03
1.020000E+00	-9.285756E-02	1.007863E-01	-1.476519E-02	3.404220E-02	-7.850385E-02	6.709580E-02	5.078447E-03	1.296102E-03	2.420452E-03	7.508322E-04	6.464987E-03	1.527909E-03
1.030000E+00	-8.853705E-02	9.609672E-02	-1.407813E-02	3.245821E-02	-7.485143E-02	6.397399E-02	4.848351E-03	1.250336E-03	2.307844E-03	7.185408E-04	6.168424E-03	1.462511E-03
1.040000E+00	-8.437835E-02	9.158276E-02	-1.341681E-02	3.093354E-02	-7.133580E-02	6.096909E-02	4.626874E-03	1.206779E-03	2.199469E-03	6.875913E-04	5.882932E-03	1.399783E-03
1.050000E+00	-8.037763E-02	8.724029E-02	-1.278061E-02	2.946680E-02	-6.795370E-02	5.807834E-02	4.413796E-03	1.165260E-03	2.095226E-03	6.579311E-04	5.608243E-03	1.339622E-03
1.060000E+00	-7.653104E-02	8.306512E-02	-1.216893E-02	2.805657E-02	-6.470188E-02	5.529895E-02	4.208897E-03	1.125616E-03	1.995012E-03	6.295085E-04	5.344087E-03	1.281928E-03
1.070000E+00	-7.283469E-02	7.905303E-02	-1.158113E-02	2.670141E-02	-6.157706E-02	5.262811E-02	4.011959E-03	1.087695E-03	1.898724E-03	6.022736E-04	5.090192E-03	1.226605E-03
1.080000E+00	-6.928466E-02	7.519977E-02	-1.101661E-02	2.539991E-02	-5.857593E-02	5.006300E-02	3.822763E-03	1.051357E-03	1.806259E-03	5.761773E-04	4.846287E-03	1.173558E-03
1.090000E+00	-6.587705E-02	7.150110E-02	-1.047474E-02	2.415062E-02	-5.569519E-02	4.760079E-02	3.641089E-03	1.016471E-03	1.717513E-03	5.511725E-04	4.612100E-03	1.122696E-03
1.100000E+00	-6.260794E-02	6.795277E-02	-9.954894E-03	2.295211E-02	-5.293152E-02	4.523866E-02	3.466720E-03	9.829198E-04	1.632384E-03	5.272133E-04	4.387359E-03	1.073930E-03
1.110000E+00	-5.947342E-02	6.455053E-02	-9.456453E-03	2.180295E-02	-5.028163E-02	4.297377E-02	3.299441E-03	9.505932E-04	1.550767E-03	5.042554E-04	4.171793E-03	1.027173E-03
1.120000E+00	-5.646960E-02	6.129015E-02	-8.978795E-03	2.070170E-02	-4.774221E-02	4.080332E-02	3.139037E-03	9.193931E-04	1.472560E-03	4.822561E-04	3.965134E-03	9.823425E-04
1.130000E+00	-5.359258E-02	5.816741E-02	-8.521305E-03	1.964695E-02	-4.530998E-02	3.872448E-02	2.985297E-03	8.892310E-04	1.397661E-03	4.611741E-04	3.767113E-03	9.393591E-04
1.140000E+00	-5.083851E-02	5.517814E-02	-8.083368E-03	1.863727E-02	-4.298170E-02	3.673449E-02	2.838010E-03	8.600273E-04	1.325969E-03	4.409701E-04	3.577466E-03	8.981453E-04
1.150000E+00	-4.820358E-02	5.231818E-02	-7.664376E-03	1.767127E-02	-4.075411E-02	3.483058E-02	2.696970E-03	8.317115E-04	1.257382E-03	4.216060E-04	3.395929E-03	8.586271E-04
1.160000E+00	-4.568398E-02	4.958341E-02	-7.263727E-03	1.674756E-02	-3.862403E-02	3.301001E-02	2.561972E-03	8.042210E-04	1.191801E-03	4.030454E-04	3.222243E-03	8.207335E-04
1.170000E+00	-4.327598E-02	4.696977E-02	-6.880823E-03	1.586476E-02	-3.658827E-02	3.127006E-02	2.432815E-03	7.775010E-04	1.129127E-03	3.852536E-04	3.056151E-03	7.843963E-04
1.180000E+00	-4.097586E-02	4.447323E-02	-6.515077E-03	1.502151E-02	-3.464372E-02	2.960807E-02	2.309301E-03	7.515033E-04	1.069264E-03	3.681972E-04	2.897400E-03	7.495503E-04
1.190000E+00	-3.877997E-02	4.208983E-02	-6.165906E-03	1.421648E-02	-3.278728E-02	2.802139E-02	2.191236E-03	7.261865E-04	1.012116E-03	3.518446E-04	2.745740E-03	7.161330E-04
1.200000E+00	-3.668471E-02	3.981565E-02	-5.832738E-03	1.344834E-02	-3.101591E-02	2.650742E-02	2.078428E-03	7.015147E-04	9.575874E-04	3.361654E-04	2.600926E-03	6.840848E-04
1.210000E+00	-3.468654E-02	3.764687E-02	-5.515010E-03	1.271579E-02	-2.932661E-02	2.506361E-02	1.970691E-03	6.774573E-04	9.055862E-04	3.211308E-04	2.462717E-03	6.533487E-04
1.220000E+00	-3.278198E-02	3.557968E-02	-5.212168E-03	1.201757E-02	-2.771645E-02	2.368743E-02	1.867840E-03	6.539880E-04	8.560210E-04	3.067134E-04	2.330876E-03	6.238705E-04
1.230000E+00	-3.096760E-02	3.361039E-02	-4.923667E-03	1.135241E-02	-2.618252E-02	2.237642E-02	1.769697E-03	6.310850E-04	8.088025E-04	2.928869E-04	2.205170E-03	5.955983E-04
1.240000E+00	-2.924006E-02	3.173535E-02	-4.648976E-03	1.071908E-02	-2.472200E-02	2.112814E-02	1.676087E-03	6.087298E-04	7.638429E-04	2.796266E-04	2.085373E-03	5.684827E-04
1.250000E+00	-2.759607E-02	2.995099E-02	-4.387570E-03	1.011639E-02	-2.333211E-02	1.994024E-02	1.586836E-03	5.869072E-04	7.210564E-04	2.669089E-04	1.971261E-03	5.424767E-04
1.260000E+00	-2.603242E-02	2.825384E-02	-4.138940E-03	9.543148E-03	-2.201014E-02	1.881039E-02	1.501780E-03	5.656045E-04	6.803590E-04	2.547114E-04	1.862617E-03	5.175354E-04
1.270000E+00	-2.454596E-02	2.664047E-02	-3.902585E-03	8.998209E-03	-2.075342E-02	1.773632E-02	1.420754E-03	5.448113E-04	6.416688E-04	2.430127E-04	1.759228E-03	4.936162E-04
1.280000E+00	-2.313363E-02	2.510757E-02	-3.678019E-03	8.480447E-03	-1.955937E-02	1.671580E-02	1.343601E-03	5.245192E-04	6.049056E-04	2.317926E-04	1.660888E-03	4.706784E-04
1.290000E+00	-2.179243E-02	2.365188E-02	-3.464765E-03	7.988766E-03	-1.842547E-02	1.574670E-02	1.270165E-03	5.047214E-04	5.699914E-04	2.210319E-04	1.567394E-03	4.486832E-04
