kt	u	d	ub	db	uv	dv	du	dd	dub	ddb	duv	ddv
2.900000E-01	-6.670785E-01	9.684918E-01	-4.547420E-02	1.215252E-01	-6.247719E-01	8.512826E-01	1.645442E-01	2.611276E-01	1.802394E-02	3.964574E-02	1.506696E-01	2.280601E-01
3.000000E-01	-6.575554E-01	9.546455E-01	-4.481800E-02	1.197766E-01	-6.158612E-01	8.391254E-01	1.603752E-01	2.549218E-01	1.765545E-02	3.875960E-02	1.468396E-01	2.227022E-01
3.100000E-01	-6.478564E-01	9.405440E-01	-4.414981E-02	1.179959E-01	-6.067859E-01	8.267437E-01	1.561635E-01	2.486506E-01	1.728265E-02	3.786356E-02	1.429708E-01	2.172879E-01
3.200000E-01	-6.379941E-01	9.262050E-01	-4.347048E-02	1.161854E-01	-5.975575E-01	8.141533E-01	1.519166E-01	2.423250E-01	1.690616E-02	3.695918E-02	1.390700E-01	2.118270E-01
3.300000E-01	-6.279805E-01	9.116465E-01	-4.278086E-02	1.143474E-01	-5.881874E-01	8.013698E-01	1.476420E-01	2.359559E-01	1.652662E-02	3.604800E-02	1.351442E-01	2.063290E-01
3.400000E-01	-6.178281E-01	8.968864E-01	-4.208180E-02	1.124842E-01	-5.786872E-01	7.884090E-01	1.433471E-01	2.295543E-01	1.614464E-02	3.513152E-02	1.312001E-01	2.008033E-01
3.500000E-01	-6.075491E-01	8.819425E-01	-4.137417E-02	1.105980E-01	-5.690683E-01	7.752866E-01	1.390391E-01	2.231310E-01	1.576082E-02	3.421126E-02	1.272444E-01	1.952592E-01
3.600000E-01	-5.971558E-01	8.668328E-01	-4.065882E-02	1.086911E-01	-5.593423E-01	7.620182E-01	1.347252E-01	2.166964E-01	1.537577E-02	3.328867E-02	1.232838E-01	1.897058E-01
3.700000E-01	-5.866604E-01	8.515751E-01	-3.993659E-02	1.067658E-01	-5.495205E-01	7.486194E-01	1.304122E-01	2.102609E-01	1.499007E-02	3.236522E-02	1.193245E-01	1.841520E-01
3.800000E-01	-5.760751E-01	8.361869E-01	-3.920832E-02	1.048242E-01	-5.396144E-01	7.351058E-01	1.261070E-01	2.038346E-01	1.460430E-02	3.144229E-02	1.153729E-01	1.786066E-01
3.900000E-01	-5.654118E-01	8.206858E-01	-3.847484E-02	1.028687E-01	-5.296351E-01	7.214926E-01	1.218161E-01	1.974273E-01	1.421901E-02	3.052128E-02	1.114351E-01	1.730781E-01
4.000000E-01	-5.546826E-01	8.050891E-01	-3.773699E-02	1.009014E-01	-5.195938E-01	7.077952E-01	1.175461E-01	1.910485E-01	1.383474E-02	2.960351E-02	1.075169E-01	1.675749E-01
4.100000E-01	-5.438991E-01	7.894140E-01	-3.699558E-02	9.892449E-02	-5.095015E-01	6.940285E-01	1.133031E-01	1.847076E-01	1.345202E-02	2.869028E-02	1.036241E-01	1.621048E-01
4.200000E-01	-5.330729E-01	7.736772E-01	-3.625141E-02	9.694007E-02	-4.993690E-01	6.802073E-01	1.090930E-01	1.784135E-01	1.307137E-02	2.778285E-02	9.976231E-02	1.566757E-01
4.300000E-01	-5.222155E-01	7.578954E-01	-3.550527E-02	9.495027E-02	-4.892071E-01	6.663462E-01	1.049217E-01	1.721747E-01	1.269326E-02	2.688243E-02	9.593671E-02	1.512951E-01
4.400000E-01	-5.113381E-01	7.420850E-01	-3.475793E-02	9.295715E-02	-4.790262E-01	6.524595E-01	1.007947E-01	1.659997E-01	1.231817E-02	2.599016E-02	9.215245E-02	1.459700E-01
4.500000E-01	-5.004516E-01	7.262617E-01	-3.401015E-02	9.096272E-02	-4.688365E-01	6.385613E-01	9.671721E-02	1.598963E-01	1.194655E-02	2.510717E-02	8.841437E-02	1.407075E-01
4.600000E-01	-4.895667E-01	7.104414E-01	-3.326267E-02	8.896897E-02	-4.586482E-01	6.246653E-01	9.269426E-02	1.538720E-01	1.157883E-02	2.423450E-02	8.472712E-02	1.355140E-01
4.700000E-01	-4.786941E-01	6.946393E-01	-3.251623E-02	8.697782E-02	-4.484711E-01	6.107848E-01	8.873061E-02	1.479341E-01	1.121541E-02	2.337318E-02	8.109510E-02	1.303958E-01
4.800000E-01	-4.678438E-01	6.788701E-01	-3.177152E-02	8.499116E-02	-4.383147E-01	5.969329E-01	8.483075E-02	1.420894E-01	1.085668E-02	2.252414E-02	7.752245E-02	1.253587E-01
4.900000E-01	-4.570259E-01	6.631484E-01	-3.102922E-02	8.301079E-02	-4.281882E-01	5.831223E-01	8.099890E-02	1.363442E-01	1.050300E-02	2.168829E-02	7.401308E-02	1.204084E-01
5.000000E-01	-4.462499E-01	6.474883E-01	-3.029000E-02	8.103850E-02	-4.181009E-01	5.693654E-01	7.723902E-02	1.307048E-01	1.015471E-02	2.086648E-02	7.057067E-02	1.155501E-01
5.100000E-01	-4.355253E-01	6.319032E-01	-2.955451E-02	7.907600E-02	-4.080613E-01	5.556740E-01	7.355481E-02	1.251766E-01	9.812127E-03	2.005949E-02	6.719864E-02	1.107886E-01
5.200000E-01	-4.248609E-01	6.164062E-01	-2.882336E-02	7.712494E-02	-3.980779E-01	5.420597E-01	6.994968E-02	1.197649E-01	9.475549E-03	1.926806E-02	6.390017E-02	1.061286E-01
5.300000E-01	-4.142656E-01	6.010101E-01	-2.809715E-02	7.518692E-02	-3.881588E-01	5.285335E-01	6.642680E-02	1.144747E-01	9.145243E-03	1.849285E-02	6.067820E-02	1.015743E-01
5.400000E-01	-4.037477E-01	5.857270E-01	-2.737646E-02	7.326345E-02	-3.783120E-01	5.151062E-01	6.298906E-02	1.093105E-01	8.821456E-03	1.773451E-02	5.753546E-02	9.712958E-02
5.500000E-01	-3.933151E-01	5.705685E-01	-2.666182E-02	7.135602E-02	-3.685448E-01	5.017880E-01	5.963912E-02	1.042763E-01	8.504413E-03	1.699359E-02	5.447442E-02	9.279796E-02
5.600000E-01	-3.829756E-01	5.555457E-01	-2.595378E-02	6.946601E-02	-3.588645E-01	4.885887E-01	5.637937E-02	9.937591E-02	8.194315E-03	1.627060E-02	5.149734E-02	8.858271E-02
5.700000E-01	-3.727365E-01	5.406694E-01	-2.525282E-02	6.759478E-02	-3.492780E-01	4.755176E-01	5.321197E-02	9.461272E-02	7.891341E-03	1.556602E-02	4.860629E-02	8.448675E-02
5.800000E-01	-3.626047E-01	5.259496E-01	-2.455942E-02	6.574358E-02	-3.397916E-01	4.625836E-01	5.013887E-02	8.998977E-02	7.595647E-03	1.488023E-02	4.580310E-02	8.051268E-02
5.900000E-01	-3.525868E-01	5.113958E-01	-2.387404E-02	6.391361E-02	-3.304117E-01	4.497951E-01	4.716177E-02	8.550975E-02	7.307367E-03	1.421361E-02	4.308946E-02	7.666279E-02
6.000000E-01	-3.426891E-01	4.970173E-01	-2.319709E-02	6.210603E-02	-3.211441E-01	4.371602E-01	4.428221E-02	8.117502E-02	7.026614E-03	1.356644E-02	4.046685E-02	7.293908E-02
6.100000E-01	-3.329175E-01	4.828224E-01	-2.252899E-02	6.032188E-02	-3.119942E-01	4.246863E-01	4.150151E-02	7.698762E-02	6.753479E-03	1.293900E-02	3.793661E-02	6.934326E-02
6.200000E-01	-3.232774E-01	4.688193E-01	-2.187009E-02	5.856219E-02	-3.029673E-01	4.123805E-01	3.882086E-02	7.294929E-02	6.488033E-03	1.233148E-02	3.549994E-02	6.587675E-02
6.300000E-01	-3.137740E-01	4.550153E-01	-2.122075E-02	5.682787E-02	-2.940681E-01	4.002493E-01	3.624128E-02	6.906147E-02	6.230327E-03	1.174404E-02	3.315795E-02	6.254070E-02
6.400000E-01	-3.044121E-01	4.414175E-01	-2.058129E-02	5.511979E-02	-2.853012E-01	3.882989E-01	3.376370E-02	6.532533E-02	5.980392E-03	1.117680E-02	3.091164E-02	5.933597E-02
6.500000E-01	-2.951962E-01	4.280322E-01	-1.995202E-02	5.343876E-02	-2.766706E-01	3.765349E-01	3.138895E-02	6.174177E-02	5.738240E-03	1.062983E-02	2.876198E-02	5.626319E-02
6.600000E-01	-2.861302E-01	4.148654E-01	-1.933320E-02	5.178552E-02	-2.681804E-01	3.649626E-01	2.911782E-02	5.831141E-02	5.503865E-03	1.010316E-02	2.670989E-02	5.332270E-02
6.700000E-01	-2.772180E-01	4.019225E-01	-1.872508E-02	5.016073E-02	-2.598338E-01	3.535866E-01	2.695111E-02	5.503467E-02	5.277243E-03	9.596777E-03	2.475633E-02	5.051462E-02
6.800000E-01	-2.684629E-01	3.892084E-01	-1.812790E-02	4.856500E-02	-2.516342E-01	3.424114E-01	2.488963E-02	5.191169E-02	5.058335E-03	9.110630E-03	2.290235E-02	4.783879E-02
6.900000E-01	-2.598680E-01	3.767276E-01	-1.754185E-02	4.699887E-02	-2.435843E-01	3.314407E-01	2.293433E-02	4.894241E-02	4.847083E-03	8.644631E-03	2.114908E-02	4.529479E-02
7.000000E-01	-2.514359E-01	3.644838E-01	-1.696711E-02	4.546283E-02	-2.356868E-01	3.206782E-01	2.108633E-02	4.612651E-02	4.643416E-03	8.198654E-03	1.949785E-02	4.288196E-02
7.100000E-01	-2.431691E-01	3.524806E-01	-1.640384E-02	4.395730E-02	-2.279437E-01	3.101267E-01	1.934697E-02	4.346344E-02	4.447247E-03	7.772537E-03	1.795019E-02	4.059935E-02
7.200000E-01	-2.350697E-01	3.407209E-01	-1.585218E-02	4.248264E-02	-2.203572E-01	2.997889E-01	1.771795E-02	4.095243E-02	4.258475E-03	7.366086E-03	1.650792E-02	3.844574E-02
7.300000E-01	-2.271392E-01	3.292073E-01	-1.531223E-02	4.103915E-02	-2.129288E-01	2.896671E-01	1.620138E-02	3.859238E-02	4.076988E-03	6.979071E-03	1.517316E-02	3.641960E-02
7.400000E-01	-2.193793E-01	3.179419E-01	-1.478408E-02	3.962710E-02	-2.056599E-01	2.797631E-01	1.479985E-02	3.638194E-02	3.902660E-03	6.611230E-03	1.394834E-02	3.451909E-02
7.500000E-01	-2.117910E-01	3.069263E-01	-1.426782E-02	3.824667E-02	-1.985515E-01	2.700784E-01	1.351651E-02	3.431939E-02	3.735354E-03	6.262269E-03	1.283613E-02	3.274200E-02
7.600000E-01	-2.043753E-01	2.961617E-01	-1.376348E-02	3.689800E-02	-1.916045E-01	2.606141E-01	1.235501E-02	3.240264E-02	3.574922E-03	5.931860E-03	1.183928E-02	3.108576E-02
7.700000E-01	-1.971326E-01	2.856490E-01	-1.327110E-02	3.558119E-02	-1.848195E-01	2.513708E-01	1.131935E-02	3.062912E-02	3.421208E-03	5.619645E-03	1.096033E-02	2.954739E-02
7.800000E-01	-1.900634E-01	2.753885E-01	-1.279070E-02	3.429629E-02	-1.781968E-01	2.423491E-01	1.041355E-02	2.899576E-02	3.274045E-03	5.325229E-03	1.020116E-02	2.812349E-02
7.900000E-01	-1.831676E-01	2.653805E-01	-1.232228E-02	3.304327E-02	-1.717363E-01	2.335490E-01	9.640997E-03	2.749890E-02	3.133259E-03	5.048187E-03	9.562361E-03	2.681018E-02
8.000000E-01	-1.764451E-01	2.556246E-01	-1.186580E-02	3.182211E-02	-1.654380E-01	2.249702E-01	9.003548E-03	2.613422E-02	2.998669E-03	4.788060E-03	9.042499E-03	2.560314E-02
8.100000E-01	-1.698955E-01	2.461201E-01	-1.142124E-02	3.063270E-02	-1.593015E-01	2.166122E-01	8.500368E-03	2.489669E-02	2.870088E-03	4.544350E-03	8.637467E-03	2.449759E-02
8.200000E-01	-1.635181E-01	2.368661E-01	-1.098854E-02	2.947491E-02	-1.533261E-01	2.084742E-01	8.126883E-03	2.378056E-02	2.747322E-03	4.316529E-03	8.340082E-03	2.348827E-02
8.300000E-01	-1.573121E-01	2.278612E-01	-1.056764E-02	2.834857E-02	-1.475111E-01	2.005551E-01	7.874161E-03	2.277931E-02	2.630176E-03	4.104030E-03	8.140151E-03	2.256954E-02
8.400000E-01	-1.512763E-01	2.191041E-01	-1.015845E-02	2.725346E-02	-1.418554E-01	1.928534E-01	7.729110E-03	2.188572E-02	2.518447E-03	3.906252E-03	8.025049E-03	2.173535E-02
8.500000E-01	-1.454096E-01	2.105926E-01	-9.760883E-03	2.618934E-02	-1.363580E-01	1.853676E-01	7.675518E-03	2.109196E-02	2.411934E-03	3.722558E-03	7.980688E-03	2.097940E-02
8.600000E-01	-1.397104E-01	2.023248E-01	-9.374829E-03	2.515594E-02	-1.310173E-01	1.780957E-01	7.695647E-03	2.038967E-02	2.310429E-03	3.552279E-03	7.992621E-03	2.029515E-02
8.700000E-01	-1.341771E-01	1.942983E-01	-9.000171E-03	2.415292E-02	-1.258320E-01	1.710359E-01	7.771859E-03	1.977012E-02	2.213728E-03	3.394716E-03	8.047017E-03	1.967596E-02
8.800000E-01	-1.288080E-01	1.865104E-01	-8.636778E-03	2.317997E-02	-1.208003E-01	1.641856E-01	7.887898E-03	1.922442E-02	2.121624E-03	3.249141E-03	8.131359E-03	1.911521E-02
8.900000E-01	-1.236010E-01	1.789583E-01	-8.284511E-03	2.223671E-02	-1.159205E-01	1.575425E-01	8.029631E-03	1.874367E-02	2.033913E-03	3.114806E-03	8.234818E-03	1.860633E-02
9.000000E-01	-1.185542E-01	1.716389E-01	-7.943220E-03	2.132274E-02	-1.111906E-01	1.511039E-01	8.185327E-03	1.831916E-02	1.950390E-03	2.990946E-03	8.348362E-03	1.814299E-02
9.100000E-01	-1.136653E-01	1.645490E-01	-7.612749E-03	2.043765E-02	-1.066085E-01	1.448669E-01	8.345583E-03	1.794253E-02	1.870854E-03	2.876786E-03	8.464679E-03	1.771913E-02
9.200000E-01	-1.089320E-01	1.576852E-01	-7.292929E-03	1.958100E-02	-1.021721E-01	1.388286E-01	8.503088E-03	1.760591E-02	1.795109E-03	2.771551E-03	8.578005E-03	1.732905E-02
9.300000E-01	-1.043518E-01	1.510440E-01	-6.983589E-03	1.875232E-02	-9.787904E-02	1.329858E-01	8.652306E-03	1.730203E-02	1.722960E-03	2.674470E-03	8.683910E-03	1.696745E-02
9.400000E-01	-9.992212E-02	1.446215E-01	-6.684546E-03	1.795115E-02	-9.372696E-02	1.273353E-01	8.789156E-03	1.702428E-02	1.654219E-03	2.584788E-03	8.779074E-03	1.662950E-02
9.500000E-01	-9.564039E-02	1.384140E-01	-6.395615E-03	1.717698E-02	-8.971341E-02	1.218737E-01	8.910732E-03	1.676676E-02	1.588701E-03	2.501771E-03	8.861095E-03	1.631083E-02
9.600000E-01	-9.150387E-02	1.324174E-01	-6.116604E-03	1.642931E-02	-8.583584E-02	1.165975E-01	9.015053E-03	1.652426E-02	1.526229E-03	2.424716E-03	8.928309E-03	1.600756E-02
9.700000E-01	-8.750975E-02	1.266277E-01	-5.847316E-03	1.570762E-02	-8.209162E-02	1.115031E-01	9.100869E-03	1.629229E-02	1.466632E-03	2.352954E-03	8.979643E-03	1.571627E-02
9.800000E-01	-8.365517E-02	1.210407E-01	-5.587549E-03	1.501136E-02	-7.847807E-02	1.065869E-01	9.167499E-03	1.606703E-02	1.409745E-03	2.285857E-03	9.014498E-03	1.543400E-02
9.900000E-01	-7.993719E-02	1.156522E-01	-5.337099E-03	1.434000E-02	-7.499248E-02	1.018451E-01	9.214704E-03	1.584525E-02	1.355411E-03	2.222843E-03	9.032644E-03	1.515821E-02
1.000000E+00	-7.635284E-02	1.104577E-01	-5.095758E-03	1.369299E-02	-7.163205E-02	9.727390E-02	9.242584E-03	1.562431E-02	1.303478E-03	2.163376E-03	9.034147E-03	1.488676E-02
1.010000E+00	-7.289912E-02	1.054529E-01	-4.863315E-03	1.306977E-02	-6.839397E-02	9.286947E-02	9.251501E-03	1.540209E-02	1.253806E-03	2.106969E-03	9.019296E-03	1.461791E-02
1.020000E+00	-6.957298E-02	1.006333E-01	-4.639558E-03	1.246976E-02	-6.527539E-02	8.862792E-02	9.242015E-03	1.517690E-02	1.206258E-03	2.053183E-03	8.988560E-03	1.435020E-02
1.030000E+00	-6.637133E-02	9.599457E-02	-4.424273E-03	1.189241E-02	-6.227344E-02	8.454530E-02	9.214834E-03	1.494746E-02	1.160708E-03	2.001629E-03	8.942539E-03	1.408251E-02
1.040000E+00	-6.329109E-02	9.153208E-02	-4.217245E-03	1.133714E-02	-5.938521E-02	8.061766E-02	9.170776E-03	1.471286E-02	1.117036E-03	1.951963E-03	8.881934E-03	1.381395E-02
1.050000E+00	-6.032915E-02	8.724133E-02	-4.018257E-03	1.080338E-02	-5.660782E-02	7.684104E-02	9.110737E-03	1.447246E-02	1.075130E-03	1.903886E-03	8.807520E-03	1.354390E-02
1.060000E+00	-5.748240E-02	8.311778E-02	-3.827094E-03	1.029054E-02	-5.393835E-02	7.321145E-02	9.035666E-03	1.422590E-02	1.034885E-03	1.857141E-03	8.720120E-03	1.327190E-02
1.070000E+00	-5.474773E-02	7.915692E-02	-3.643541E-03	9.798064E-03	-5.137388E-02	6.972491E-02	8.946545E-03	1.397301E-02	9.962045E-04	1.811509E-03	8.620593E-03	1.299770E-02
1.080000E+00	-5.212202E-02	7.535420E-02	-3.467381E-03	9.325370E-03	-4.891151E-02	6.637745E-02	8.844372E-03	1.371384E-02	9.589981E-04	1.766805E-03	8.509815E-03	1.272116E-02
1.090000E+00	-4.960218E-02	7.170512E-02	-3.298401E-03	8.871890E-03	-4.654834E-02	6.316512E-02	8.730152E-03	1.344854E-02	9.231820E-04	1.722878E-03	8.388668E-03	1.244230E-02
1.100000E+00	-4.718513E-02	6.820520E-02	-3.136388E-03	8.437057E-03	-4.428148E-02	6.008397E-02	8.604880E-03	1.317742E-02	8.886793E-04	1.679605E-03	8.258033E-03	1.216123E-02
1.110000E+00	-4.486781E-02	6.484998E-02	-2.981131E-03	8.020307E-03	-4.210809E-02	5.713009E-02	8.469542E-03	1.290088E-02	8.554187E-04	1.636886E-03	8.118780E-03	1.187813E-02
1.120000E+00	-4.264718E-02	6.163504E-02	-2.832420E-03	7.621083E-03	-4.002530E-02	5.429961E-02	8.325098E-03	1.261937E-02	8.233351E-04	1.594648E-03	7.971763E-03	1.159328E-02
1.130000E+00	-4.052024E-02	5.855602E-02	-2.690049E-03	7.238833E-03	-3.803031E-02	5.158868E-02	8.172486E-03	1.233344E-02	7.923684E-04	1.552834E-03	7.817813E-03	1.130698E-02
1.140000E+00	-3.848401E-02	5.560857E-02	-2.553812E-03	6.873010E-03	-3.612035E-02	4.899350E-02	8.012614E-03	1.204364E-02	7.624638E-04	1.511404E-03	7.657737E-03	1.101959E-02
1.150000E+00	-3.653555E-02	5.278843E-02	-2.423508E-03	6.523078E-03	-3.429264E-02	4.651032E-02	7.846354E-03	1.175058E-02	7.335710E-04	1.470333E-03	7.492314E-03	1.073151E-02
1.160000E+00	-3.467197E-02	5.009139E-02	-2.298938E-03	6.188503E-03	-3.254450E-02	4.413544E-02	7.674546E-03	1.145488E-02	7.056439E-04	1.429610E-03	7.322290E-03	1.044314E-02
1.170000E+00	-3.289042E-02	4.751329E-02	-2.179906E-03	5.868765E-03	-3.087324E-02	4.186521E-02	7.497991E-03	1.115715E-02	6.786407E-04	1.389231E-03	7.148382E-03	1.015491E-02
1.180000E+00	-3.118808E-02	4.505006E-02	-2.066219E-03	5.563349E-03	-2.927623E-02	3.969603E-02	7.317453E-03	1.085803E-02	6.525229E-04	1.349202E-03	6.971270E-03	9.867239E-03
1.190000E+00	-2.956220E-02	4.269767E-02	-1.957688E-03	5.271749E-03	-2.775089E-02	3.762440E-02	7.133656E-03	1.055812E-02	6.272553E-04	1.309535E-03	6.791602E-03	9.580559E-03
1.200000E+00	-2.801006E-02	4.045219E-02	-1.854128E-03	4.993472E-03	-2.629469E-02	3.564684E-02	6.947285E-03	1.025803E-02	6.028059E-04	1.270248E-03	6.609990E-03	9.295293E-03
1.210000E+00	-2.652901E-02	3.830975E-02	-1.755357E-03	4.728030E-03	-2.490513E-02	3.375995E-02	6.758988E-03	9.958343E-03	5.791450E-04	1.231363E-03	6.427011E-03	9.011852E-03
1.220000E+00	-2.511645E-02	3.626657E-02	-1.661197E-03	4.474950E-03	-2.357978E-02	3.196042E-02	6.569370E-03	9.659623E-03	5.562456E-04	1.192905E-03	6.243207E-03	8.730637E-03
1.230000E+00	-2.376982E-02	3.431895E-02	-1.571474E-03	4.233765E-03	-2.231624E-02	3.024499E-02	6.379000E-03	9.362408E-03	5.340829E-04	1.154901E-03	6.059086E-03	8.452032E-03
1.240000E+00	-2.248663E-02	3.246327E-02	-1.486018E-03	4.004023E-03	-2.111220E-02	2.861047E-02	6.188409E-03	9.067210E-03	5.126336E-04	1.117378E-03	5.875122E-03	8.176401E-03
1.250000E+00	-2.126446E-02	3.069599E-02	-1.404662E-03	3.785279E-03	-1.996536E-02	2.705377E-02	5.998090E-03	8.774513E-03	4.918764E-04	1.080366E-03	5.691754E-03	7.904091E-03
1.260000E+00	-2.010093E-02	2.901367E-02	-1.327247E-03	3.577101E-03	-1.887351E-02	2.557184E-02	5.808501E-03	8.484771E-03	4.717915E-04	1.043893E-03	5.509391E-03	7.635427E-03
1.270000E+00	-1.899372E-02	2.741294E-02	-1.253613E-03	3.379069E-03	-1.783447E-02	2.416173E-02	5.620062E-03	8.198405E-03	4.523602E-04	1.007987E-03	5.328407E-03	7.370709E-03
1.280000E+00	-1.794058E-02	2.589054E-02	-1.183607E-03	3.190771E-03	-1.684614E-02	2.282058E-02	5.433163E-03	7.915810E-03	4.335651E-04	9.726744E-04	5.149149E-03	7.110219E-03
1.290000E+00	-1.693932E-02	2.444327E-02	-1.117082E-03	3.011811E-03	-1.590647E-02	2.154556E-02	5.248159E-03	7.637344E-03	4.153896E-04	9.379824E-04	4.971931E-03	6.854210E-03
