kt	u	d	ub	db	uv	dv	du	dd	dub	ddb	duv	ddv
1.000000E-01	-3.964965E+00	6.871657E+00	-3.023355E+00	6.854990E+00	-9.463624E-01	1.675154E-02	4.255218E-01	1.921422E-01	5.000167E-01	1.926828E-01	3.421958E-01	2.221138E-03
1.100000E-01	-3.945656E+00	6.838192E+00	-3.008631E+00	6.821605E+00	-9.417570E-01	1.667000E-02	4.234263E-01	1.910130E-01	4.975635E-01	1.915525E-01	3.405292E-01	2.210225E-03
1.200000E-01	-3.924616E+00	6.801726E+00	-2.992586E+00	6.785228E+00	-9.367385E-01	1.658114E-02	4.211432E-01	1.897839E-01	4.948905E-01	1.903221E-01	3.387131E-01	2.198333E-03
1.300000E-01	-3.901873E+00	6.762310E+00	-2.975243E+00	6.745908E+00	-9.313138E-01	1.648510E-02	4.186755E-01	1.884571E-01	4.920014E-01	1.889939E-01	3.367501E-01	2.185481E-03
1.400000E-01	-3.877460E+00	6.719998E+00	-2.956626E+00	6.703698E+00	-9.254902E-01	1.638199E-02	4.160269E-01	1.870346E-01	4.889001E-01	1.875700E-01	3.346429E-01	2.171684E-03
1.500000E-01	-3.851407E+00	6.674846E+00	-2.936759E+00	6.658656E+00	-9.192756E-01	1.627195E-02	4.132008E-01	1.855190E-01	4.855910E-01	1.860527E-01	3.323942E-01	2.156964E-03
1.600000E-01	-3.823752E+00	6.626915E+00	-2.915670E+00	6.610841E+00	-9.126784E-01	1.615515E-02	4.102011E-01	1.839125E-01	4.820785E-01	1.844445E-01	3.300072E-01	2.141338E-03
1.700000E-01	-3.794531E+00	6.576271E+00	-2.893387E+00	6.560320E+00	-9.057075E-01	1.603173E-02	4.070321E-01	1.822180E-01	4.783674E-01	1.827481E-01	3.274850E-01	2.124830E-03
1.800000E-01	-3.763783E+00	6.522980E+00	-2.869939E+00	6.507158E+00	-8.983721E-01	1.590185E-02	4.036979E-01	1.804380E-01	4.744627E-01	1.809662E-01	3.248311E-01	2.107460E-03
1.900000E-01	-3.731548E+00	6.467113E+00	-2.845358E+00	6.451427E+00	-8.906821E-01	1.576570E-02	4.002031E-01	1.785756E-01	4.703696E-01	1.791016E-01	3.220489E-01	2.089254E-03
2.000000E-01	-3.697871E+00	6.408744E+00	-2.819676E+00	6.393200E+00	-8.826475E-01	1.562344E-02	3.965523E-01	1.766335E-01	4.660936E-01	1.771574E-01	3.191421E-01	2.070233E-03
2.100000E-01	-3.662793E+00	6.347950E+00	-2.792928E+00	6.332553E+00	-8.742789E-01	1.547527E-02	3.927505E-01	1.746151E-01	4.616404E-01	1.751366E-01	3.161145E-01	2.050426E-03
2.200000E-01	-3.626362E+00	6.284811E+00	-2.765146E+00	6.269567E+00	-8.655873E-01	1.532139E-02	3.888026E-01	1.725233E-01	4.570158E-01	1.730424E-01	3.129701E-01	2.029856E-03
2.300000E-01	-3.588625E+00	6.219406E+00	-2.736369E+00	6.204321E+00	-8.565838E-01	1.516198E-02	3.847139E-01	1.703616E-01	4.522258E-01	1.708781E-01	3.097130E-01	2.008551E-03
2.400000E-01	-3.549630E+00	6.151822E+00	-2.706632E+00	6.136900E+00	-8.472800E-01	1.499725E-02	3.804897E-01	1.681331E-01	4.472767E-01	1.686470E-01	3.063474E-01	1.986540E-03
2.500000E-01	-3.509426E+00	6.082144E+00	-2.675975E+00	6.067391E+00	-8.376878E-01	1.482743E-02	3.761354E-01	1.658415E-01	4.421748E-01	1.663526E-01	3.028774E-01	1.963849E-03
2.600000E-01	-3.468065E+00	6.010459E+00	-2.644434E+00	5.995881E+00	-8.278194E-01	1.465270E-02	3.716567E-01	1.634900E-01	4.369267E-01	1.639982E-01	2.993076E-01	1.940510E-03
2.700000E-01	-3.425598E+00	5.936859E+00	-2.612050E+00	5.922459E+00	-8.176871E-01	1.447331E-02	3.670592E-01	1.610824E-01	4.315389E-01	1.615875E-01	2.956425E-01	1.916550E-03
2.800000E-01	-3.382079E+00	5.861434E+00	-2.578864E+00	5.847217E+00	-8.073035E-01	1.428947E-02	3.623488E-01	1.586221E-01	4.260183E-01	1.591241E-01	2.918865E-01	1.892000E-03
2.900000E-01	-3.337561E+00	5.784278E+00	-2.544916E+00	5.770248E+00	-7.966813E-01	1.410141E-02	3.575313E-01	1.561128E-01	4.203717E-01	1.566115E-01	2.880443E-01	1.866890E-03
3.000000E-01	-3.292097E+00	5.705483E+00	-2.510247E+00	5.691645E+00	-7.858336E-01	1.390935E-02	3.526127E-01	1.535581E-01	4.146060E-01	1.540534E-01	2.841205E-01	1.841252E-03
3.100000E-01	-3.245744E+00	5.625147E+00	-2.474900E+00	5.611503E+00	-7.747733E-01	1.371353E-02	3.475990E-01	1.509617E-01	4.087282E-01	1.514535E-01	2.801200E-01	1.815117E-03
3.200000E-01	-3.198556E+00	5.543364E+00	-2.438916E+00	5.529918E+00	-7.635138E-01	1.351419E-02	3.424962E-01	1.483272E-01	4.027455E-01	1.488154E-01	2.760475E-01	1.788517E-03
3.300000E-01	-3.150589E+00	5.460230E+00	-2.402338E+00	5.446986E+00	-7.520683E-01	1.331155E-02	3.373105E-01	1.456584E-01	3.966649E-01	1.461429E-01	2.719078E-01	1.761482E-03
3.400000E-01	-3.101899E+00	5.375844E+00	-2.365209E+00	5.362804E+00	-7.404501E-01	1.310586E-02	3.320479E-01	1.429589E-01	3.904935E-01	1.434395E-01	2.677058E-01	1.734045E-03
3.500000E-01	-3.052542E+00	5.290301E+00	-2.327571E+00	5.277469E+00	-7.286726E-01	1.289734E-02	3.267146E-01	1.402324E-01	3.842386E-01	1.407090E-01	2.634462E-01	1.706238E-03
3.600000E-01	-3.002574E+00	5.203700E+00	-2.289468E+00	5.191078E+00	-7.167492E-01	1.268625E-02	3.213168E-01	1.374825E-01	3.779073E-01	1.379550E-01	2.591339E-01	1.678092E-03
3.700000E-01	-2.952051E+00	5.116137E+00	-2.250941E+00	5.103728E+00	-7.046934E-01	1.247281E-02	3.158605E-01	1.347128E-01	3.715067E-01	1.351811E-01	2.547738E-01	1.649640E-03
3.800000E-01	-2.901029E+00	5.027710E+00	-2.212034E+00	5.015515E+00	-6.925183E-01	1.225726E-02	3.103519E-01	1.319269E-01	3.650439E-01	1.323909E-01	2.503707E-01	1.620913E-03
3.900000E-01	-2.849564E+00	4.938515E+00	-2.172789E+00	4.926536E+00	-6.802374E-01	1.203984E-02	3.047970E-01	1.291284E-01	3.585262E-01	1.295879E-01	2.459294E-01	1.591943E-03
4.000000E-01	-2.797711E+00	4.848647E+00	-2.133249E+00	4.836886E+00	-6.678638E-01	1.182078E-02	2.992019E-01	1.263206E-01	3.519604E-01	1.267755E-01	2.414546E-01	1.562761E-03
4.100000E-01	-2.745525E+00	4.758202E+00	-2.093454E+00	4.746661E+00	-6.554106E-01	1.160031E-02	2.935725E-01	1.235070E-01	3.453536E-01	1.239573E-01	2.369512E-01	1.533398E-03
4.200000E-01	-2.693060E+00	4.667274E+00	-2.053447E+00	4.655953E+00	-6.428907E-01	1.137866E-02	2.879146E-01	1.206910E-01	3.387128E-01	1.211365E-01	2.324237E-01	1.503885E-03
4.300000E-01	-2.640370E+00	4.575956E+00	-2.013268E+00	4.564856E+00	-6.303169E-01	1.115605E-02	2.822343E-01	1.178757E-01	3.320446E-01	1.183164E-01	2.278768E-01	1.474252E-03
4.400000E-01	-2.587508E+00	4.484339E+00	-1.972958E+00	4.473462E+00	-6.177019E-01	1.093272E-02	2.765371E-01	1.150646E-01	3.253559E-01	1.155002E-01	2.233151E-01	1.444530E-03
4.500000E-01	-2.534526E+00	4.392514E+00	-1.932556E+00	4.381859E+00	-6.050581E-01	1.070888E-02	2.708287E-01	1.122605E-01	3.186532E-01	1.126911E-01	2.187431E-01	1.414747E-03
4.600000E-01	-2.481474E+00	4.300569E+00	-1.892102E+00	4.290138E+00	-5.923977E-01	1.048475E-02	2.651148E-01	1.094667E-01	3.119431E-01	1.098920E-01	2.141652E-01	1.384933E-03
4.700000E-01	-2.428404E+00	4.208592E+00	-1.851633E+00	4.198384E+00	-5.797327E-01	1.026054E-02	2.594006E-01	1.066859E-01	3.052319E-01	1.071059E-01	2.095857E-01	1.355116E-03
4.800000E-01	-2.375364E+00	4.116668E+00	-1.811188E+00	4.106683E+00	-5.670749E-01	1.003645E-02	2.536916E-01	1.039211E-01	2.985260E-01	1.043357E-01	2.050089E-01	1.325323E-03
4.900000E-01	-2.322403E+00	4.024880E+00	-1.770803E+00	4.015117E+00	-5.544357E-01	9.812697E-03	2.479929E-01	1.011750E-01	2.918313E-01	1.015841E-01	2.004389E-01	1.295582E-03
5.000000E-01	-2.269567E+00	3.933309E+00	-1.730513E+00	3.923769E+00	-5.418263E-01	9.589473E-03	2.423096E-01	9.845024E-02	2.851538E-01	9.885371E-02	1.958798E-01	1.265919E-03
5.100000E-01	-2.216903E+00	3.842036E+00	-1.690355E+00	3.832717E+00	-5.292576E-01	9.366971E-03	2.366467E-01	9.574929E-02	2.784993E-01	9.614707E-02	1.913355E-01	1.236361E-03
5.200000E-01	-2.164454E+00	3.751136E+00	-1.650360E+00	3.742038E+00	-5.167403E-01	9.145380E-03	2.310088E-01	9.307460E-02	2.718735E-01	9.346659E-02	1.868099E-01	1.206931E-03
5.300000E-01	-2.112264E+00	3.660685E+00	-1.610563E+00	3.651806E+00	-5.042847E-01	8.924881E-03	2.254006E-01	9.042846E-02	2.652817E-01	9.081458E-02	1.823066E-01	1.177654E-03
5.400000E-01	-2.060375E+00	3.570755E+00	-1.570996E+00	3.562094E+00	-4.919006E-01	8.705650E-03	2.198267E-01	8.781306E-02	2.587293E-01	8.819322E-02	1.778293E-01	1.148553E-03
5.500000E-01	-2.008826E+00	3.481415E+00	-1.531688E+00	3.472970E+00	-4.795976E-01	8.487858E-03	2.142913E-01	8.523045E-02	2.522213E-01	8.560458E-02	1.733814E-01	1.119651E-03
5.600000E-01	-1.957656E+00	3.392732E+00	-1.492669E+00	3.384503E+00	-4.673852E-01	8.271668E-03	2.087985E-01	8.268259E-02	2.457626E-01	8.305061E-02	1.689663E-01	1.090970E-03
5.700000E-01	-1.906904E+00	3.304772E+00	-1.453969E+00	3.296757E+00	-4.552720E-01	8.057238E-03	2.033523E-01	8.017130E-02	2.393580E-01	8.053313E-02	1.645872E-01	1.062531E-03
5.800000E-01	-1.856603E+00	3.217597E+00	-1.415613E+00	3.209793E+00	-4.432668E-01	7.844720E-03	1.979567E-01	7.769828E-02	2.330118E-01	7.805385E-02	1.602472E-01	1.034352E-03
5.900000E-01	-1.806790E+00	3.131265E+00	-1.377629E+00	3.123670E+00	-4.313776E-01	7.634257E-03	1.926151E-01	7.526511E-02	2.267284E-01	7.561436E-02	1.559492E-01	1.006455E-03
6.000000E-01	-1.757496E+00	3.045833E+00	-1.340041E+00	3.038446E+00	-4.196122E-01	7.425988E-03	1.873310E-01	7.287325E-02	2.205120E-01	7.321611E-02	1.516960E-01	9.788555E-04
6.100000E-01	-1.708752E+00	2.961356E+00	-1.302872E+00	2.954173E+00	-4.079781E-01	7.220044E-03	1.821079E-01	7.052404E-02	2.143663E-01	7.086046E-02	1.474904E-01	9.515721E-04
6.200000E-01	-1.660589E+00	2.877883E+00	-1.266146E+00	2.870902E+00	-3.964822E-01	7.016549E-03	1.769486E-01	6.821869E-02	2.082952E-01	6.854862E-02	1.433348E-01	9.246209E-04
6.300000E-01	-1.613032E+00	2.795463E+00	-1.229884E+00	2.788683E+00	-3.851313E-01	6.815621E-03	1.718563E-01	6.595831E-02	2.023019E-01	6.628169E-02	1.392317E-01	8.980171E-04
6.400000E-01	-1.566110E+00	2.714142E+00	-1.194104E+00	2.707559E+00	-3.739315E-01	6.617369E-03	1.668336E-01	6.374387E-02	1.963900E-01	6.406066E-02	1.351832E-01	8.717754E-04
6.500000E-01	-1.519846E+00	2.633962E+00	-1.158827E+00	2.627573E+00	-3.628887E-01	6.421899E-03	1.618831E-01	6.157624E-02	1.905623E-01	6.188639E-02	1.311916E-01	8.459091E-04
6.600000E-01	-1.474263E+00	2.554962E+00	-1.124069E+00	2.548765E+00	-3.520084E-01	6.229306E-03	1.570073E-01	5.945615E-02	1.848217E-01	5.975963E-02	1.272588E-01	8.204310E-04
6.700000E-01	-1.429383E+00	2.477181E+00	-1.089847E+00	2.471172E+00	-3.412957E-01	6.039681E-03	1.522082E-01	5.738426E-02	1.791710E-01	5.768103E-02	1.233867E-01	7.953526E-04
6.800000E-01	-1.385225E+00	2.400651E+00	-1.056176E+00	2.394828E+00	-3.307553E-01	5.853107E-03	1.474881E-01	5.536107E-02	1.736124E-01	5.565112E-02	1.195768E-01	7.706848E-04
6.900000E-01	-1.341807E+00	2.325404E+00	-1.023069E+00	2.319763E+00	-3.203914E-01	5.669661E-03	1.428487E-01	5.338701E-02	1.681484E-01	5.367030E-02	1.158308E-01	7.464375E-04
7.000000E-01	-1.299146E+00	2.251469E+00	-9.905398E-01	2.246008E+00	-3.102082E-01	5.489412E-03	1.382918E-01	5.146238E-02	1.627808E-01	5.173891E-02	1.121502E-01	7.226195E-04
7.100000E-01	-1.257257E+00	2.178871E+00	-9.585990E-01	2.173586E+00	-3.002090E-01	5.312424E-03	1.338189E-01	4.958740E-02	1.575116E-01	4.985714E-02	1.085361E-01	6.992390E-04
7.200000E-01	-1.216153E+00	2.107635E+00	-9.272571E-01	2.102523E+00	-2.903972E-01	5.138753E-03	1.294313E-01	4.776217E-02	1.523423E-01	4.802512E-02	1.049898E-01	6.763032E-04
7.300000E-01	-1.175847E+00	2.037780E+00	-8.965230E-01	2.032838E+00	-2.807756E-01	4.968450E-03	1.251302E-01	4.598671E-02	1.472745E-01	4.624286E-02	1.015123E-01	6.538184E-04
7.400000E-01	-1.136348E+00	1.969325E+00	-8.664049E-01	1.964549E+00	-2.713466E-01	4.801558E-03	1.209167E-01	4.426093E-02	1.423094E-01	4.451029E-02	9.810447E-02	6.317903E-04
7.500000E-01	-1.097665E+00	1.902285E+00	-8.369094E-01	1.897671E+00	-2.621125E-01	4.638116E-03	1.167917E-01	4.258467E-02	1.374481E-01	4.282725E-02	9.476707E-02	6.102234E-04
7.600000E-01	-1.059807E+00	1.836674E+00	-8.080424E-01	1.832219E+00	-2.530749E-01	4.478156E-03	1.127559E-01	4.095769E-02	1.326915E-01	4.119350E-02	9.150077E-02	5.891217E-04
7.700000E-01	-1.022779E+00	1.772501E+00	-7.798085E-01	1.768202E+00	-2.442355E-01	4.321703E-03	1.088099E-01	3.937963E-02	1.280402E-01	3.960869E-02	8.830609E-02	5.684884E-04
7.800000E-01	-9.865856E-01	1.709776E+00	-7.522114E-01	1.705629E+00	-2.355953E-01	4.168778E-03	1.049541E-01	3.785011E-02	1.234949E-01	3.807244E-02	8.518344E-02	5.483257E-04
7.900000E-01	-9.512310E-01	1.648504E+00	-7.252538E-01	1.644505E+00	-2.271552E-01	4.019396E-03	1.011888E-01	3.636862E-02	1.190559E-01	3.658426E-02	8.213314E-02	5.286354E-04
8.000000E-01	-9.167173E-01	1.588689E+00	-6.989374E-01	1.584836E+00	-2.189157E-01	3.873566E-03	9.751420E-02	3.493463E-02	1.147235E-01	3.514361E-02	7.915536E-02	5.094184E-04
8.100000E-01	-8.830453E-01	1.530333E+00	-6.732628E-01	1.526621E+00	-2.108771E-01	3.731293E-03	9.393028E-02	3.354752E-02	1.104976E-01	3.374988E-02	7.625018E-02	4.906749E-04
8.200000E-01	-8.502150E-01	1.473436E+00	-6.482301E-01	1.469862E+00	-2.030393E-01	3.592575E-03	9.043695E-02	3.220661E-02	1.063784E-01	3.240239E-02	7.341760E-02	4.724044E-04
8.300000E-01	-8.182248E-01	1.417995E+00	-6.238380E-01	1.414556E+00	-1.954020E-01	3.457407E-03	8.703401E-02	3.091117E-02	1.023654E-01	3.110044E-02	7.065749E-02	4.546060E-04
8.400000E-01	-7.870724E-01	1.364006E+00	-6.000848E-01	1.360697E+00	-1.879646E-01	3.325778E-03	8.372111E-02	2.966043E-02	9.845846E-02	2.984322E-02	6.796964E-02	4.372779E-04
8.500000E-01	-7.567543E-01	1.311463E+00	-5.769678E-01	1.308282E+00	-1.807263E-01	3.197674E-03	8.049781E-02	2.845354E-02	9.465695E-02	2.862994E-02	6.535375E-02	4.204180E-04
8.600000E-01	-7.272660E-01	1.260358E+00	-5.544836E-01	1.257301E+00	-1.736860E-01	3.073077E-03	7.736356E-02	2.728964E-02	9.096029E-02	2.745971E-02	6.280943E-02	4.040233E-04
8.700000E-01	-6.986020E-01	1.210682E+00	-5.326280E-01	1.207745E+00	-1.668424E-01	2.951961E-03	7.431771E-02	2.616782E-02	8.736774E-02	2.633163E-02	6.033619E-02	3.880906E-04
8.800000E-01	-6.707560E-01	1.162423E+00	-5.113961E-01	1.159603E+00	-1.601941E-01	2.834302E-03	7.135950E-02	2.508713E-02	8.387844E-02	2.524477E-02	5.793351E-02	3.726161E-04
8.900000E-01	-6.437206E-01	1.115569E+00	-4.907824E-01	1.112863E+00	-1.537392E-01	2.720068E-03	6.848810E-02	2.404660E-02	8.049145E-02	2.419814E-02	5.560074E-02	3.575953E-04
9.000000E-01	-6.174880E-01	1.070107E+00	-4.707808E-01	1.067511E+00	-1.474759E-01	2.609225E-03	6.570258E-02	2.304522E-02	7.720569E-02	2.319077E-02	5.333719E-02	3.430236E-04
9.100000E-01	-5.920491E-01	1.026020E+00	-4.513845E-01	1.023531E+00	-1.414020E-01	2.501736E-03	6.300194E-02	2.208197E-02	7.402001E-02	2.222162E-02	5.114211E-02	3.288958E-04
9.200000E-01	-5.673945E-01	9.832922E-01	-4.325862E-01	9.809072E-01	-1.355153E-01	2.397561E-03	6.038511E-02	2.115582E-02	7.093317E-02	2.128967E-02	4.901466E-02	3.152063E-04
9.300000E-01	-5.435140E-01	9.419062E-01	-4.143782E-01	9.396215E-01	-1.298134E-01	2.296656E-03	5.785092E-02	2.026570E-02	6.794383E-02	2.039386E-02	4.695396E-02	3.019491E-04
9.400000E-01	-5.203967E-01	9.018429E-01	-3.967522E-01	8.996554E-01	-1.242936E-01	2.198976E-03	5.539818E-02	1.941056E-02	6.505058E-02	1.953313E-02	4.495907E-02	2.891179E-04
9.500000E-01	-4.980311E-01	8.630824E-01	-3.796994E-01	8.609890E-01	-1.189532E-01	2.104472E-03	5.302561E-02	1.858931E-02	6.225195E-02	1.870641E-02	4.302902E-02	2.767063E-04
9.600000E-01	-4.764054E-01	8.256042E-01	-3.632107E-01	8.236016E-01	-1.137894E-01	2.013094E-03	5.073188E-02	1.780089E-02	5.954639E-02	1.791264E-02	4.116276E-02	2.647072E-04
9.700000E-01	-4.555069E-01	7.893864E-01	-3.472766E-01	7.874717E-01	-1.087992E-01	1.924789E-03	4.851563E-02	1.704421E-02	5.693230E-02	1.715075E-02	3.935923E-02	2.531135E-04
9.800000E-01	-4.353229E-01	7.544068E-01	-3.318873E-01	7.525769E-01	-1.039796E-01	1.839503E-03	4.637542E-02	1.631822E-02	5.440801E-02	1.641966E-02	3.761730E-02	2.419179E-04
9.900000E-01	-4.158400E-01	7.206423E-01	-3.170326E-01	7.188943E-01	-9.932727E-02	1.757179E-03	4.430979E-02	1.562184E-02	5.197183E-02	1.571831E-02	3.593583E-02	2.311127E-04
1.000000E+00	-3.970445E-01	6.880691E-01	-3.027020E-01	6.864001E-01	-9.483905E-02	1.677759E-03	4.231726E-02	1.495402E-02	4.962200E-02	1.504566E-02	3.431364E-02	2.206902E-04
1.010000E+00	-3.789224E-01	6.566631E-01	-2.888850E-01	6.550703E-01	-9.051157E-02	1.601184E-03	4.039629E-02	1.431371E-02	4.735672E-02	1.440067E-02	3.274952E-02	2.106424E-04
1.020000E+00	-3.614594E-01	6.263994E-01	-2.755706E-01	6.248800E-01	-8.634144E-02	1.527395E-03	3.854533E-02	1.369990E-02	4.517418E-02	1.378230E-02	3.124224E-02	2.009611E-04
1.030000E+00	-3.446411E-01	5.972528E-01	-2.627476E-01	5.958041E-01	-8.232518E-02	1.456329E-03	3.676280E-02	1.311156E-02	4.307251E-02	1.318956E-02	2.979054E-02	1.916382E-04
1.040000E+00	-3.284527E-01	5.691980E-01	-2.504050E-01	5.678173E-01	-7.845929E-02	1.387925E-03	3.504710E-02	1.254772E-02	4.104986E-02	1.262145E-02	2.839317E-02	1.826653E-04
1.050000E+00	-3.128792E-01	5.422089E-01	-2.385313E-01	5.408937E-01	-7.474021E-02	1.322120E-03	3.339662E-02	1.200739E-02	3.910431E-02	1.207701E-02	2.704883E-02	1.740339E-04
1.060000E+00	-2.979057E-01	5.162596E-01	-2.271151E-01	5.150074E-01	-7.116435E-02	1.258849E-03	3.180974E-02	1.148964E-02	3.723396E-02	1.155528E-02	2.575622E-02	1.657357E-04
1.070000E+00	-2.835171E-01	4.913239E-01	-2.161448E-01	4.901321E-01	-6.772810E-02	1.198049E-03	3.028482E-02	1.099354E-02	3.543689E-02	1.105536E-02	2.451405E-02	1.577621E-04
1.080000E+00	-2.696980E-01	4.673754E-01	-2.056088E-01	4.662417E-01	-6.442785E-02	1.139656E-03	2.882023E-02	1.051820E-02	3.371116E-02	1.057633E-02	2.332100E-02	1.501045E-04
1.090000E+00	-2.564334E-01	4.443876E-01	-1.954956E-01	4.433097E-01	-6.125994E-02	1.083606E-03	2.741432E-02	1.006274E-02	3.205486E-02	1.011734E-02	2.217576E-02	1.427544E-04
1.100000E+00	-2.437079E-01	4.223343E-01	-1.857934E-01	4.213099E-01	-5.822075E-02	1.029834E-03	2.606548E-02	9.626333E-03	3.046604E-02	9.677547E-03	2.107702E-02	1.357031E-04
1.110000E+00	-2.315063E-01	4.011889E-01	-1.764908E-01	4.002158E-01	-5.530664E-02	9.782753E-04	2.477205E-02	9.208158E-03	2.894278E-02	9.256131E-03	2.002346E-02	1.289423E-04
1.120000E+00	-2.198134E-01	3.809252E-01	-1.675760E-01	3.800012E-01	-5.251399E-02	9.288664E-04	2.353241E-02	8.807435E-03	2.748317E-02	8.852310E-03	1.901377E-02	1.224633E-04
1.130000E+00	-2.086142E-01	3.615170E-01	-1.590376E-01	3.606401E-01	-4.983920E-02	8.815433E-04	2.234496E-02	8.423411E-03	2.608529E-02	8.465330E-03	1.804665E-02	1.162577E-04
1.140000E+00	-1.978936E-01	3.429383E-01	-1.508641E-01	3.421064E-01	-4.727869E-02	8.362426E-04	2.120809E-02	8.055361E-03	2.474725E-02	8.094464E-03	1.712082E-02	1.103171E-04
1.150000E+00	-1.876368E-01	3.251632E-01	-1.430443E-01	3.243745E-01	-4.482889E-02	7.929013E-04	2.012020E-02	7.702591E-03	2.346718E-02	7.739015E-03	1.623497E-02	1.046332E-04
1.160000E+00	-1.778289E-01	3.081663E-01	-1.355667E-01	3.074188E-01	-4.248629E-02	7.514571E-04	1.907973E-02	7.364437E-03	2.224321E-02	7.398317E-03	1.538786E-02	9.919783E-05
1.170000E+00	-1.684554E-01	2.919222E-01	-1.284204E-01	2.912141E-01	-4.024742E-02	7.118484E-04	1.808513E-02	7.040261E-03	2.107350E-02	7.071729E-03	1.457821E-02	9.400275E-05
1.180000E+00	-1.595019E-01	2.764058E-01	-1.215943E-01	2.757354E-01	-3.810882E-02	6.740143E-04	1.713486E-02	6.729458E-03	1.995624E-02	6.758642E-03	1.380478E-02	8.903996E-05
1.190000E+00	-1.509541E-01	2.615927E-01	-1.150775E-01	2.609582E-01	-3.606710E-02	6.378946E-04	1.622741E-02	6.431447E-03	1.888965E-02	6.458473E-03	1.306635E-02	8.430156E-05
1.200000E+00	-1.427980E-01	2.474584E-01	-1.088595E-01	2.468582E-01	-3.411891E-02	6.034301E-04	1.536130E-02	6.145677E-03	1.787196E-02	6.170665E-03	1.236171E-02	7.977973E-05
1.210000E+00	-1.350199E-01	2.339791E-01	-1.029295E-01	2.334116E-01	-3.226098E-02	5.705625E-04	1.453506E-02	5.871621E-03	1.690143E-02	5.894689E-03	1.168967E-02	7.546681E-05
1.220000E+00	-1.276062E-01	2.211313E-01	-9.727743E-02	2.205950E-01	-3.049005E-02	5.392347E-04	1.374725E-02	5.608780E-03	1.597637E-02	5.630042E-03	1.104907E-02	7.135528E-05
1.230000E+00	-1.205435E-01	2.088919E-01	-9.189299E-02	2.083852E-01	-2.880295E-02	5.093902E-04	1.299648E-02	5.356678E-03	1.509511E-02	5.376243E-03	1.043875E-02	6.743775E-05
1.240000E+00	-1.138188E-01	1.972383E-01	-8.676628E-02	1.967599E-01	-2.719658E-02	4.809741E-04	1.228135E-02	5.114863E-03	1.425600E-02	5.132837E-03	9.857596E-03	6.370697E-05
1.250000E+00	-1.074194E-01	1.861483E-01	-8.188753E-02	1.856968E-01	-2.566786E-02	4.539322E-04	1.160052E-02	4.882907E-03	1.345745E-02	4.899390E-03	9.304500E-03	6.015587E-05
1.260000E+00	-1.013327E-01	1.756003E-01	-7.724721E-02	1.751744E-01	-2.421383E-02	4.282118E-04	1.095268E-02	4.660402E-03	1.269790E-02	4.675492E-03	8.778387E-03	5.677750E-05
1.270000E+00	-9.554650E-02	1.655731E-01	-7.283601E-02	1.651715E-01	-2.283157E-02	4.037611E-04	1.033652E-02	4.446961E-03	1.197580E-02	4.460750E-03	8.278202E-03	5.356511E-05
1.280000E+00	-9.004886E-02	1.560459E-01	-6.864481E-02	1.556674E-01	-2.151821E-02	3.805297E-04	9.750787E-03	4.242217E-03	1.128967E-02	4.254794E-03	7.802917E-03	5.051209E-05
1.290000E+00	-8.482813E-02	1.469987E-01	-6.466473E-02	1.466421E-01	-2.027099E-02	3.584685E-04	9.194261E-03	4.045821E-03	1.063805E-02	4.057270E-03	7.351529E-03	4.761200E-05
