kt	u	d	ub	db	uv	dv	du	dd	dub	ddb	duv	ddv
1.300000E-01	-4.365581E+00	7.105882E+00	-3.127442E+00	7.068885E+00	-1.244400E+00	3.718403E-02	1.908844E+00	2.525681E+00	1.329659E+00	2.525194E+00	1.082888E+00	6.648443E-02
1.400000E-01	-4.336367E+00	7.058672E+00	-3.106600E+00	7.021915E+00	-1.235989E+00	3.694371E-02	1.890586E+00	2.499841E+00	1.317065E+00	2.499429E+00	1.074530E+00	6.604681E-02
1.500000E-01	-4.305214E+00	7.008326E+00	-3.084374E+00	6.971823E+00	-1.227019E+00	3.668737E-02	1.871171E+00	2.472372E+00	1.303674E+00	2.472038E+00	1.065628E+00	6.558010E-02
1.600000E-01	-4.272167E+00	6.954916E+00	-3.060797E+00	6.918684E+00	-1.217505E+00	3.641536E-02	1.850637E+00	2.443331E+00	1.289514E+00	2.443079E+00	1.056199E+00	6.508500E-02
1.700000E-01	-4.237275E+00	6.898521E+00	-3.035902E+00	6.862575E+00	-1.207461E+00	3.612808E-02	1.829026E+00	2.412779E+00	1.274612E+00	2.412613E+00	1.046260E+00	6.456222E-02
1.800000E-01	-4.200590E+00	6.839223E+00	-3.009726E+00	6.803577E+00	-1.196900E+00	3.582593E-02	1.806381E+00	2.380778E+00	1.259001E+00	2.380702E+00	1.035826E+00	6.401253E-02
1.900000E-01	-4.162164E+00	6.777107E+00	-2.982308E+00	6.741777E+00	-1.185840E+00	3.550934E-02	1.782748E+00	2.347394E+00	1.242710E+00	2.347412E+00	1.024917E+00	6.343671E-02
2.000000E-01	-4.122053E+00	6.712263E+00	-2.953686E+00	6.677261E+00	-1.174296E+00	3.517875E-02	1.758172E+00	2.312695E+00	1.225773E+00	2.312810E+00	1.013551E+00	6.283559E-02
2.100000E-01	-4.080314E+00	6.644782E+00	-2.923902E+00	6.610123E+00	-1.162284E+00	3.483461E-02	1.732702E+00	2.276751E+00	1.208223E+00	2.276966E+00	1.001747E+00	6.221002E-02
2.200000E-01	-4.037007E+00	6.574760E+00	-2.892996E+00	6.540457E+00	-1.149822E+00	3.447740E-02	1.706386E+00	2.239633E+00	1.190093E+00	2.239950E+00	9.895236E-01	6.156087E-02
2.300000E-01	-3.992193E+00	6.502295E+00	-2.861014E+00	6.468360E+00	-1.136928E+00	3.410761E-02	1.679275E+00	2.201414E+00	1.171419E+00	2.201836E+00	9.769020E-01	6.088907E-02
2.400000E-01	-3.945935E+00	6.427487E+00	-2.828000E+00	6.393932E+00	-1.123620E+00	3.372574E-02	1.651420E+00	2.162169E+00	1.152236E+00	2.162698E+00	9.639024E-01	6.019553E-02
2.500000E-01	-3.898296E+00	6.350440E+00	-2.793998E+00	6.317276E+00	-1.109916E+00	3.333229E-02	1.622873E+00	2.121972E+00	1.132581E+00	2.122611E+00	9.505459E-01	5.948120E-02
2.600000E-01	-3.849341E+00	6.271258E+00	-2.759055E+00	6.238497E+00	-1.095836E+00	3.292780E-02	1.593685E+00	2.080902E+00	1.112490E+00	2.081651E+00	9.368535E-01	5.874706E-02
2.700000E-01	-3.799138E+00	6.190048E+00	-2.723219E+00	6.157700E+00	-1.081398E+00	3.251278E-02	1.563911E+00	2.039033E+00	1.091999E+00	2.039895E+00	9.228468E-01	5.799408E-02
2.800000E-01	-3.747753E+00	6.106918E+00	-2.686538E+00	6.074993E+00	-1.066622E+00	3.208779E-02	1.533604E+00	1.996445E+00	1.071146E+00	1.997420E+00	9.085474E-01	5.722328E-02
2.900000E-01	-3.695256E+00	6.021978E+00	-2.649060E+00	5.990485E+00	-1.051529E+00	3.165337E-02	1.502816E+00	1.953213E+00	1.049969E+00	1.954303E+00	8.939772E-01	5.643565E-02
3.000000E-01	-3.641713E+00	5.935338E+00	-2.610833E+00	5.904286E+00	-1.036138E+00	3.121008E-02	1.471601E+00	1.909416E+00	1.028503E+00	1.910622E+00	8.791581E-01	5.563222E-02
3.100000E-01	-3.587196E+00	5.847110E+00	-2.571908E+00	5.816508E+00	-1.020468E+00	3.075846E-02	1.440013E+00	1.865132E+00	1.006785E+00	1.866453E+00	8.641120E-01	5.481402E-02
3.200000E-01	-3.531773E+00	5.757407E+00	-2.532334E+00	5.727262E+00	-1.004541E+00	3.029908E-02	1.408104E+00	1.820436E+00	9.848535E-01	1.821872E+00	8.488608E-01	5.398208E-02
3.300000E-01	-3.475515E+00	5.666341E+00	-2.492161E+00	5.636660E+00	-9.883770E-01	2.983252E-02	1.375927E+00	1.775404E+00	9.627437E-01	1.776956E+00	8.334263E-01	5.313744E-02
3.400000E-01	-3.418492E+00	5.574024E+00	-2.451438E+00	5.544814E+00	-9.719956E-01	2.935932E-02	1.343534E+00	1.730112E+00	9.404916E-01	1.731779E+00	8.178302E-01	5.228114E-02
3.500000E-01	-3.360773E+00	5.480569E+00	-2.410216E+00	5.451836E+00	-9.554173E-01	2.888005E-02	1.310976E+00	1.684634E+00	9.181328E-01	1.686415E+00	8.020940E-01	5.141421E-02
3.600000E-01	-3.302429E+00	5.386088E+00	-2.368544E+00	5.357837E+00	-9.386623E-01	2.839529E-02	1.278303E+00	1.639043E+00	8.957021E-01	1.640937E+00	7.862390E-01	5.053769E-02
3.700000E-01	-3.243528E+00	5.290694E+00	-2.326471E+00	5.262930E+00	-9.217507E-01	2.790558E-02	1.245565E+00	1.593410E+00	8.732336E-01	1.595416E+00	7.702862E-01	4.965261E-02
3.800000E-01	-3.184139E+00	5.194496E+00	-2.284046E+00	5.167224E+00	-9.047024E-01	2.741150E-02	1.212810E+00	1.547804E+00	8.507606E-01	1.549921E+00	7.542563E-01	4.875998E-02
3.900000E-01	-3.124332E+00	5.097605E+00	-2.241318E+00	5.070828E+00	-8.875372E-01	2.691358E-02	1.180086E+00	1.502294E+00	8.283157E-01	1.504521E+00	7.381696E-01	4.786081E-02
4.000000E-01	-3.064172E+00	5.000129E+00	-2.198335E+00	4.973851E+00	-8.702745E-01	2.641239E-02	1.147438E+00	1.456946E+00	8.059306E-01	1.459280E+00	7.220459E-01	4.695612E-02
4.100000E-01	-3.003727E+00	4.902176E+00	-2.155145E+00	4.876400E+00	-8.529335E-01	2.590846E-02	1.114911E+00	1.411824E+00	7.836358E-01	1.414264E+00	7.059048E-01	4.604689E-02
4.200000E-01	-2.943062E+00	4.803853E+00	-2.111794E+00	4.778580E+00	-8.355333E-01	2.540232E-02	1.082548E+00	1.366990E+00	7.614610E-01	1.369533E+00	6.897653E-01	4.513408E-02
4.300000E-01	-2.882243E+00	4.705262E+00	-2.068328E+00	4.680494E+00	-8.180924E-01	2.489452E-02	1.050390E+00	1.322503E+00	7.394346E-01	1.325147E+00	6.736458E-01	4.421867E-02
4.400000E-01	-2.821331E+00	4.606506E+00	-2.024792E+00	4.582245E+00	-8.006290E-01	2.438556E-02	1.018479E+00	1.278422E+00	7.175841E-01	1.281163E+00	6.575642E-01	4.330158E-02
4.500000E-01	-2.760389E+00	4.507685E+00	-1.981231E+00	4.483931E+00	-7.831612E-01	2.387595E-02	9.868513E-01	1.234800E+00	6.959357E-01	1.237637E+00	6.415379E-01	4.238374E-02
4.600000E-01	-2.699478E+00	4.408898E+00	-1.937688E+00	4.385651E+00	-7.657062E-01	2.336619E-02	9.555444E-01	1.191690E+00	6.745143E-01	1.194620E+00	6.255837E-01	4.146606E-02
4.700000E-01	-2.638657E+00	4.310239E+00	-1.894204E+00	4.287499E+00	-7.482812E-01	2.285677E-02	9.245931E-01	1.149142E+00	6.533436E-01	1.152161E+00	6.097177E-01	4.054940E-02
4.800000E-01	-2.577983E+00	4.211802E+00	-1.850822E+00	4.189568E+00	-7.309026E-01	2.234817E-02	8.940303E-01	1.107203E+00	6.324460E-01	1.110309E+00	5.939554E-01	3.963463E-02
4.900000E-01	-2.517512E+00	4.113677E+00	-1.807580E+00	4.091948E+00	-7.135866E-01	2.184084E-02	8.638872E-01	1.065918E+00	6.118427E-01	1.069106E+00	5.783117E-01	3.872258E-02
5.000000E-01	-2.457298E+00	4.015951E+00	-1.764517E+00	3.994725E+00	-6.963487E-01	2.133523E-02	8.341933E-01	1.025328E+00	5.915535E-01	1.028596E+00	5.628007E-01	3.781405E-02
5.100000E-01	-2.397394E+00	3.918711E+00	-1.721672E+00	3.897985E+00	-6.792039E-01	2.083179E-02	8.049760E-01	9.854720E-01	5.715968E-01	9.888158E-01	5.474360E-01	3.690983E-02
5.200000E-01	-2.337850E+00	3.822036E+00	-1.679080E+00	3.801810E+00	-6.621668E-01	2.033092E-02	7.762608E-01	9.463867E-01	5.519897E-01	9.498027E-01	5.322303E-01	3.601067E-02
5.300000E-01	-2.278715E+00	3.726008E+00	-1.636775E+00	3.706276E+00	-6.452513E-01	1.983305E-02	7.480714E-01	9.081054E-01	5.327480E-01	9.115898E-01	5.171957E-01	3.511730E-02
5.400000E-01	-2.220036E+00	3.630700E+00	-1.594791E+00	3.611461E+00	-6.284707E-01	1.933856E-02	7.204295E-01	8.706589E-01	5.138861E-01	8.742078E-01	5.023437E-01	3.423042E-02
5.500000E-01	-2.161857E+00	3.536186E+00	-1.553161E+00	3.517435E+00	-6.118379E-01	1.884782E-02	6.933550E-01	8.340754E-01	4.954171E-01	8.376847E-01	4.876849E-01	3.335070E-02
5.600000E-01	-2.104220E+00	3.442536E+00	-1.511914E+00	3.424269E+00	-5.953651E-01	1.836121E-02	6.668659E-01	7.983801E-01	4.773526E-01	8.020458E-01	4.732292E-01	3.247878E-02
5.700000E-01	-2.047168E+00	3.349815E+00	-1.471081E+00	3.332028E+00	-5.790638E-01	1.787905E-02	6.409782E-01	7.635958E-01	4.597031E-01	7.673138E-01	4.589860E-01	3.161527E-02
5.800000E-01	-1.990737E+00	3.258087E+00	-1.430688E+00	3.240775E+00	-5.629452E-01	1.740169E-02	6.157063E-01	7.297427E-01	4.424777E-01	7.335086E-01	4.449638E-01	3.076075E-02
5.900000E-01	-1.934966E+00	3.167411E+00	-1.390761E+00	3.150568E+00	-5.470196E-01	1.692944E-02	5.910626E-01	6.968383E-01	4.256842E-01	7.006479E-01	4.311705E-01	2.991578E-02
6.000000E-01	-1.879888E+00	3.077843E+00	-1.351326E+00	3.061465E+00	-5.312968E-01	1.646258E-02	5.670578E-01	6.648977E-01	4.093292E-01	6.687465E-01	4.176133E-01	2.908087E-02
6.100000E-01	-1.825536E+00	2.989436E+00	-1.312406E+00	2.973517E+00	-5.157860E-01	1.600141E-02	5.437008E-01	6.339336E-01	3.934179E-01	6.378170E-01	4.042986E-01	2.825653E-02
6.200000E-01	-1.771939E+00	2.902240E+00	-1.274023E+00	2.886774E+00	-5.004958E-01	1.554618E-02	5.209988E-01	6.039561E-01	3.779546E-01	6.078697E-01	3.912322E-01	2.744320E-02
6.300000E-01	-1.719128E+00	2.816302E+00	-1.236196E+00	2.801282E+00	-4.854343E-01	1.509715E-02	4.989575E-01	5.749734E-01	3.629422E-01	5.789125E-01	3.784194E-01	2.664133E-02
6.400000E-01	-1.667127E+00	2.731663E+00	-1.198945E+00	2.717084E+00	-4.706088E-01	1.465454E-02	4.775808E-01	5.469911E-01	3.483825E-01	5.509509E-01	3.658647E-01	2.585131E-02
6.500000E-01	-1.615960E+00	2.648364E+00	-1.162287E+00	2.634219E+00	-4.560261E-01	1.421856E-02	4.568712E-01	5.200129E-01	3.342761E-01	5.239885E-01	3.535720E-01	2.507351E-02
6.600000E-01	-1.565651E+00	2.566442E+00	-1.126238E+00	2.552724E+00	-4.416924E-01	1.378942E-02	4.368295E-01	4.940403E-01	3.206228E-01	4.980268E-01	3.415445E-01	2.430828E-02
6.700000E-01	-1.516218E+00	2.485929E+00	-1.090813E+00	2.472631E+00	-4.276135E-01	1.336730E-02	4.174553E-01	4.690729E-01	3.074212E-01	4.730651E-01	3.297851E-01	2.355592E-02
6.800000E-01	-1.467681E+00	2.406856E+00	-1.056025E+00	2.393971E+00	-4.137942E-01	1.295236E-02	3.987466E-01	4.451081E-01	2.946688E-01	4.491009E-01	3.182957E-01	2.281673E-02
6.900000E-01	-1.420055E+00	2.329250E+00	-1.021885E+00	2.316770E+00	-4.002392E-01	1.254476E-02	3.807003E-01	4.221419E-01	2.823625E-01	4.261299E-01	3.070781E-01	2.209096E-02
7.000000E-01	-1.373355E+00	2.253134E+00	-9.884042E-01	2.241052E+00	-3.869524E-01	1.214462E-02	3.633116E-01	4.001682E-01	2.704981E-01	4.041458E-01	2.961332E-01	2.137884E-02
7.100000E-01	-1.327594E+00	2.178529E+00	-9.555915E-01	2.166838E+00	-3.739372E-01	1.175207E-02	3.465751E-01	3.791792E-01	2.590704E-01	3.831407E-01	2.854615E-01	2.068056E-02
7.200000E-01	-1.282782E+00	2.105454E+00	-9.234546E-01	2.094146E+00	-3.611966E-01	1.136722E-02	3.304836E-01	3.591654E-01	2.480737E-01	3.631050E-01	2.750632E-01	1.999630E-02
7.300000E-01	-1.238927E+00	2.033924E+00	-8.920002E-01	2.022991E+00	-3.487329E-01	1.099016E-02	3.150293E-01	3.401158E-01	2.375013E-01	3.440274E-01	2.649379E-01	1.932621E-02
7.400000E-01	-1.196038E+00	1.963951E+00	-8.612337E-01	1.953385E+00	-3.365481E-01	1.062095E-02	3.002031E-01	3.220177E-01	2.273460E-01	3.258950E-01	2.550846E-01	1.867042E-02
7.500000E-01	-1.154120E+00	1.895544E+00	-8.311590E-01	1.885337E+00	-3.246435E-01	1.025968E-02	2.859950E-01	3.048566E-01	2.175997E-01	3.086933E-01	2.455020E-01	1.802901E-02
7.600000E-01	-1.113176E+00	1.828711E+00	-8.017793E-01	1.818856E+00	-3.130201E-01	9.906372E-03	2.723941E-01	2.886168E-01	2.082539E-01	2.924061E-01	2.361886E-01	1.740207E-02
7.700000E-01	-1.073210E+00	1.763457E+00	-7.730964E-01	1.753945E+00	-3.016784E-01	9.561081E-03	2.593885E-01	2.732806E-01	1.992994E-01	2.770157E-01	2.271423E-01	1.678965E-02
7.800000E-01	-1.034221E+00	1.699783E+00	-7.451111E-01	1.690607E+00	-2.906186E-01	9.223825E-03	2.469656E-01	2.588288E-01	1.907266E-01	2.625027E-01	2.183606E-01	1.619178E-02
7.900000E-01	-9.962105E-01	1.637689E+00	-7.178233E-01	1.628841E+00	-2.798402E-01	8.894619E-03	2.351121E-01	2.452407E-01	1.825252E-01	2.488462E-01	2.098409E-01	1.560846E-02
8.000000E-01	-9.591752E-01	1.577173E+00	-6.912317E-01	1.568644E+00	-2.693426E-01	8.573461E-03	2.238139E-01	2.324935E-01	1.746848E-01	2.360234E-01	2.015801E-01	1.503968E-02
8.100000E-01	-9.231122E-01	1.518231E+00	-6.653342E-01	1.510013E+00	-2.591247E-01	8.260342E-03	2.130561E-01	2.205630E-01	1.671944E-01	2.240099E-01	1.935749E-01	1.448541E-02
8.200000E-01	-8.880171E-01	1.460855E+00	-6.401278E-01	1.452941E+00	-2.491849E-01	7.955240E-03	2.028236E-01	2.094229E-01	1.600428E-01	2.127797E-01	1.858217E-01	1.394560E-02
8.300000E-01	-8.538841E-01	1.405037E+00	-6.156085E-01	1.397419E+00	-2.395215E-01	7.658123E-03	1.931005E-01	1.990452E-01	1.532186E-01	2.023047E-01	1.783168E-01	1.342017E-02
8.400000E-01	-8.207064E-01	1.350767E+00	-5.917716E-01	1.343437E+00	-2.301325E-01	7.368951E-03	1.838704E-01	1.894001E-01	1.467099E-01	1.925554E-01	1.710560E-01	1.290905E-02
8.500000E-01	-7.884762E-01	1.298033E+00	-5.686116E-01	1.290982E+00	-2.210152E-01	7.087673E-03	1.751164E-01	1.804557E-01	1.405051E-01	1.835004E-01	1.640352E-01	1.241213E-02
8.600000E-01	-7.571844E-01	1.246820E+00	-5.461224E-01	1.240041E+00	-2.121671E-01	6.814230E-03	1.668215E-01	1.721788E-01	1.345920E-01	1.751066E-01	1.572500E-01	1.192928E-02
8.700000E-01	-7.268213E-01	1.197113E+00	-5.242970E-01	1.190598E+00	-2.035851E-01	6.548553E-03	1.589683E-01	1.645341E-01	1.289588E-01	1.673397E-01	1.506957E-01	1.146039E-02
8.800000E-01	-6.973760E-01	1.148895E+00	-5.031279E-01	1.142637E+00	-1.952660E-01	6.290568E-03	1.515388E-01	1.574850E-01	1.235933E-01	1.601637E-01	1.443678E-01	1.100529E-02
8.900000E-01	-6.688369E-01	1.102149E+00	-4.826068E-01	1.096140E+00	-1.872064E-01	6.040191E-03	1.445153E-01	1.509940E-01	1.184838E-01	1.535418E-01	1.382613E-01	1.056384E-02
9.000000E-01	-6.411917E-01	1.056854E+00	-4.627253E-01	1.051087E+00	-1.794025E-01	5.797333E-03	1.378796E-01	1.450222E-01	1.136182E-01	1.474362E-01	1.323715E-01	1.013586E-02
9.100000E-01	-6.144274E-01	1.012990E+00	-4.434739E-01	1.007457E+00	-1.718504E-01	5.561897E-03	1.316137E-01	1.395306E-01	1.089850E-01	1.418088E-01	1.266932E-01	9.721160E-03
9.200000E-01	-5.885301E-01	9.705348E-01	-4.248432E-01	9.652289E-01	-1.645462E-01	5.333782E-03	1.256995E-01	1.344798E-01	1.045725E-01	1.366213E-01	1.212215E-01	9.319558E-03
9.300000E-01	-5.634856E-01	9.294663E-01	-4.068228E-01	9.243800E-01	-1.574855E-01	5.112880E-03	1.201188E-01	1.298308E-01	1.003695E-01	1.318358E-01	1.159511E-01	8.930848E-03
9.400000E-01	-5.392789E-01	8.897604E-01	-3.894023E-01	8.848868E-01	-1.506640E-01	4.899077E-03	1.148539E-01	1.255454E-01	9.636504E-02	1.274149E-01	1.108770E-01	8.554820E-03
9.500000E-01	-5.158947E-01	8.513927E-01	-3.725709E-01	8.467249E-01	-1.440771E-01	4.692257E-03	1.098870E-01	1.215865E-01	9.254837E-02	1.233227E-01	1.059939E-01	8.191253E-03
9.600000E-01	-4.933172E-01	8.143380E-01	-3.563174E-01	8.098691E-01	-1.377202E-01	4.492298E-03	1.052008E-01	1.179185E-01	8.890914E-02	1.195243E-01	1.012967E-01	7.839923E-03
9.700000E-01	-4.715302E-01	7.785704E-01	-3.406302E-01	7.742938E-01	-1.315886E-01	4.299074E-03	1.007784E-01	1.145075E-01	8.543737E-02	1.159869E-01	9.678015E-02	7.500597E-03
9.800000E-01	-4.505172E-01	7.440635E-01	-3.254977E-01	7.399725E-01	-1.256774E-01	4.112457E-03	9.660307E-02	1.113221E-01	8.212347E-02	1.126794E-01	9.243911E-02	7.173036E-03
9.900000E-01	-4.302614E-01	7.107903E-01	-3.109080E-01	7.068785E-01	-1.199818E-01	3.932315E-03	9.265891E-02	1.083329E-01	7.895825E-02	1.095732E-01	8.826840E-02	6.856997E-03
1.000000E+00	-4.107456E-01	6.787235E-01	-2.968489E-01	6.749847E-01	-1.144966E-01	3.758513E-03	8.893040E-02	1.055131E-01	7.593299E-02	1.066418E-01	8.426292E-02	6.552234E-03
1.010000E+00	-3.919527E-01	6.478354E-01	-2.833081E-01	6.442633E-01	-1.092170E-01	3.590914E-03	8.540267E-02	1.028384E-01	7.303936E-02	1.038613E-01	8.041759E-02	6.258494E-03
1.020000E+00	-3.738651E-01	6.180980E-01	-2.702734E-01	6.146866E-01	-1.041378E-01	3.429381E-03	8.206154E-02	1.002869E-01	7.026951E-02	1.012099E-01	7.672737E-02	5.975525E-03
1.030000E+00	-3.564654E-01	5.894832E-01	-2.577321E-01	5.862266E-01	-9.925399E-02	3.273772E-03	7.889350E-02	9.783943E-02	6.761602E-02	9.866861E-02	7.318731E-02	5.703069E-03
1.040000E+00	-3.397360E-01	5.619625E-01	-2.456719E-01	5.588549E-01	-9.456038E-02	3.123947E-03	7.588580E-02	9.547895E-02	6.507193E-02	9.622038E-02	6.979250E-02	5.440869E-03
1.050000E+00	-3.236591E-01	5.355075E-01	-2.340800E-01	5.325434E-01	-9.005187E-02	2.979764E-03	7.302645E-02	9.319081E-02	6.263072E-02	9.385048E-02	6.653812E-02	5.188664E-03
1.060000E+00	-3.082171E-01	5.100898E-01	-2.229440E-01	5.072636E-01	-8.572336E-02	2.841079E-03	7.030419E-02	9.096244E-02	6.028631E-02	9.154623E-02	6.341943E-02	4.946195E-03
1.070000E+00	-2.933924E-01	4.856809E-01	-2.122512E-01	4.829874E-01	-8.156974E-02	2.707749E-03	6.770857E-02	8.878321E-02	5.803301E-02	8.929682E-02	6.043177E-02	4.713202E-03
1.080000E+00	-2.791673E-01	4.622524E-01	-2.019892E-01	4.596863E-01	-7.758593E-02	2.579631E-03	6.522989E-02	8.664428E-02	5.586559E-02	8.709318E-02	5.757056E-02	4.489424E-03
1.090000E+00	-2.655244E-01	4.397761E-01	-1.921454E-01	4.373324E-01	-7.376688E-02	2.456581E-03	6.285918E-02	8.453839E-02	5.377915E-02	8.492784E-02	5.483132E-02	4.274601E-03
1.100000E+00	-2.524463E-01	4.182238E-01	-1.827075E-01	4.158976E-01	-7.010758E-02	2.338458E-03	6.058823E-02	8.245973E-02	5.176923E-02	8.279470E-02	5.220968E-02	4.068477E-03
1.110000E+00	-2.399157E-01	3.975677E-01	-1.736632E-01	3.953543E-01	-6.660306E-02	2.225120E-03	5.840954E-02	8.040374E-02	4.983166E-02	8.068894E-02	4.970135E-02	3.870793E-03
1.120000E+00	-2.279155E-01	3.777802E-01	-1.650001E-01	3.756749E-01	-6.324840E-02	2.116425E-03	5.631626E-02	7.836698E-02	4.796266E-02	7.860684E-02	4.730214E-02	3.681295E-03
1.130000E+00	-2.164289E-01	3.588338E-01	-1.567064E-01	3.568322E-01	-6.003876E-02	2.012233E-03	5.430220E-02	7.634695E-02	4.615872E-02	7.654564E-02	4.500799E-02	3.499731E-03
1.140000E+00	-2.054392E-01	3.407016E-01	-1.487701E-01	3.387993E-01	-5.696933E-02	1.912407E-03	5.236177E-02	7.434200E-02	4.441666E-02	7.450338E-02	4.281493E-02	3.325851E-03
1.150000E+00	-1.949299E-01	3.233569E-01	-1.411793E-01	3.215497E-01	-5.403540E-02	1.816808E-03	5.048996E-02	7.235116E-02	4.273353E-02	7.247886E-02	4.071908E-02	3.159408E-03
1.160000E+00	-1.848848E-01	3.067733E-01	-1.339226E-01	3.050571E-01	-5.123232E-02	1.725301E-03	4.868226E-02	7.037407E-02	4.110667E-02	7.047143E-02	3.871669E-02	3.000159E-03
1.170000E+00	-1.752878E-01	2.909250E-01	-1.269885E-01	2.892959E-01	-4.855551E-02	1.637754E-03	4.693466E-02	6.841084E-02	3.953362E-02	6.848097E-02	3.680411E-02	2.847863E-03
1.180000E+00	-1.661235E-01	2.757865E-01	-1.203658E-01	2.742406E-01	-4.600049E-02	1.554032E-03	4.524359E-02	6.646198E-02	3.801215E-02	6.650777E-02	3.497779E-02	2.702285E-03
1.190000E+00	-1.573763E-01	2.613327E-01	-1.140434E-01	2.598665E-01	-4.356285E-02	1.474008E-03	4.360589E-02	6.452835E-02	3.654021E-02	6.455243E-02	3.323431E-02	2.563191E-03
1.200000E+00	-1.490311E-01	2.475392E-01	-1.080106E-01	2.461490E-01	-4.123829E-02	1.397554E-03	4.201875E-02	6.261102E-02	3.511592E-02	6.261582E-02	3.157034E-02	2.430353E-03
1.210000E+00	-1.410732E-01	2.343818E-01	-1.022568E-01	2.330643E-01	-3.902258E-02	1.324544E-03	4.047971E-02	6.071127E-02	3.373758E-02	6.069903E-02	2.998264E-02	2.303547E-03
1.220000E+00	-1.334880E-01	2.218371E-01	-9.677157E-02	2.205889E-01	-3.691159E-02	1.254855E-03	3.898659E-02	5.883051E-02	3.240360E-02	5.880328E-02	2.846811E-02	2.182555E-03
1.230000E+00	-1.262616E-01	2.098820E-01	-9.154482E-02	2.086999E-01	-3.490130E-02	1.188368E-03	3.753747E-02	5.697024E-02	3.111253E-02	5.692988E-02	2.702373E-02	2.067160E-03
1.240000E+00	-1.193799E-01	1.984940E-01	-8.656664E-02	1.973749E-01	-3.298778E-02	1.124963E-03	3.613067E-02	5.513200E-02	2.986302E-02	5.508024E-02	2.564659E-02	1.957153E-03
1.250000E+00	-1.128296E-01	1.876510E-01	-8.182737E-02	1.865921E-01	-3.116718E-02	1.064526E-03	3.476468E-02	5.331736E-02	2.865383E-02	5.325575E-02	2.433387E-02	1.852328E-03
1.260000E+00	-1.065975E-01	1.773318E-01	-7.731758E-02	1.763302E-01	-2.943577E-02	1.006944E-03	3.343821E-02	5.152787E-02	2.748380E-02	5.145782E-02	2.308286E-02	1.752485E-03
1.270000E+00	-1.006709E-01	1.675154E-01	-7.302811E-02	1.665684E-01	-2.778993E-02	9.521065E-04	3.215009E-02	4.976505E-02	2.635185E-02	4.968785E-02	2.189095E-02	1.657429E-03
1.280000E+00	-9.503717E-02	1.581816E-01	-6.895001E-02	1.572864E-01	-2.622611E-02	8.999069E-04	3.089928E-02	4.803035E-02	2.525695E-02	4.794717E-02	2.075560E-02	1.566969E-03
1.290000E+00	-8.968437E-02	1.493104E-01	-6.507460E-02	1.484647E-01	-2.474090E-02	8.502405E-04	2.968486E-02	4.632516E-02	2.419816E-02	4.623706E-02	1.967440E-02	1.480920E-03
