i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
0,11,0.09228,0.620277,0.322052,1.178519,0.162352,AUT,0,0.002392,0.070207,0.000969,neutron,pi-,solid
1,11,0.112216,0.586402,0.322708,1.357659,0.150496,AUT,0,0.001939,0.070207,0.000976,neutron,pi-,solid
2,11,0.126763,0.5639,0.322989,1.475007,0.143633,AUT,0,0.001856,0.070207,0.000984,neutron,pi-,solid
3,11,0.139436,0.540428,0.323313,1.554982,0.136903,AUT,0,0.001898,0.070207,0.000992,neutron,pi-,solid
4,11,0.152014,0.514812,0.323459,1.614794,0.130488,AUT,0,0.001966,0.070207,0.001001,neutron,pi-,solid
5,11,0.165875,0.486722,0.323645,1.665781,0.123853,AUT,0,0.002069,0.070207,0.001012,neutron,pi-,solid
6,11,0.182313,0.45486,0.323838,1.710703,0.116842,AUT,0,0.002284,0.070207,0.001024,neutron,pi-,solid
7,11,0.204899,0.415166,0.32394,1.753679,0.111304,AUT,0,0.002418,0.070207,0.001042,neutron,pi-,solid
8,11,0.248111,0.355416,0.323835,1.811007,0.11867,AUT,0,0.002141,0.070207,0.001073,neutron,pi-,solid
9,11,0.30578,0.312381,0.323209,1.971682,0.137822,AUT,0,0.059281,0.070207,0.001114,neutron,pi-,solid
10,11,0.06533,0.793514,0.321342,1.068224,0.338913,AUT,0,0.002083,0.070207,0.00097,neutron,pi-,solid
11,11,0.073197,0.73807,0.322209,1.114786,0.32391,AUT,0,0.001824,0.070207,0.000969,neutron,pi-,solid
12,11,0.078412,0.709206,0.322598,1.147733,0.318596,AUT,0,0.001862,0.070207,0.000969,neutron,pi-,solid
13,11,0.082636,0.688086,0.32282,1.173592,0.314993,AUT,0,0.001839,0.070207,0.000969,neutron,pi-,solid
14,11,0.086552,0.676371,0.322947,1.208357,0.31264,AUT,0,0.001834,0.070207,0.000969,neutron,pi-,solid
15,11,0.090449,0.66876,0.323037,1.248557,0.310731,AUT,0,0.001833,0.070207,0.00097,neutron,pi-,solid
16,11,0.094345,0.660909,0.32311,1.287052,0.308897,AUT,0,0.001842,0.070207,0.000971,neutron,pi-,solid
17,11,0.098248,0.653756,0.323186,1.325799,0.307108,AUT,0,0.001866,0.070207,0.000972,neutron,pi-,solid
18,11,0.10229,0.646801,0.323297,1.365657,0.305342,AUT,0,0.001843,0.070207,0.000974,neutron,pi-,solid
19,11,0.106486,0.639982,0.323354,1.406683,0.303774,AUT,0,0.001894,0.070207,0.000975,neutron,pi-,solid
20,11,0.110737,0.632772,0.323464,1.44635,0.302109,AUT,0,0.001931,0.070207,0.000977,neutron,pi-,solid
21,11,0.115086,0.62595,0.323478,1.486965,0.300938,AUT,0,0.001988,0.070207,0.000979,neutron,pi-,solid
22,11,0.119679,0.619578,0.323568,1.530554,0.29952,AUT,0,0.00199,0.070207,0.000982,neutron,pi-,solid
23,11,0.124527,0.612271,0.323646,1.573769,0.298411,AUT,0,0.002082,0.070207,0.000985,neutron,pi-,solid
24,11,0.129702,0.600936,0.323725,1.608744,0.296899,AUT,0,0.002126,0.070207,0.000988,neutron,pi-,solid
25,11,0.135423,0.584374,0.323884,1.633387,0.294798,AUT,0,0.002325,0.070207,0.000991,neutron,pi-,solid
26,11,0.141845,0.566178,0.32395,1.65751,0.292644,AUT,0,0.002618,0.070207,0.000996,neutron,pi-,solid
27,11,0.149842,0.543127,0.324081,1.679481,0.290505,AUT,0,0.003022,0.070207,0.001001,neutron,pi-,solid
28,11,0.160447,0.512703,0.324074,1.697344,0.289127,AUT,0,0.004355,0.070207,0.001008,neutron,pi-,solid
29,11,0.175178,0.475027,0.324042,1.716393,0.29049,AUT,0,0.00706,0.070207,0.001019,neutron,pi-,solid
30,11,0.198549,0.426565,0.323992,1.74536,0.292276,AUT,0,0.006582,0.070207,0.001037,neutron,pi-,solid
31,11,0.246403,0.357373,0.324064,1.806437,0.292607,AUT,0,0.005368,0.070207,0.001071,neutron,pi-,solid
32,11,0.061253,0.831469,0.32276,1.050371,0.502298,AUT,0,0.001894,0.070207,0.00097,neutron,pi-,solid
33,11,0.067185,0.789409,0.323185,1.09453,0.497745,AUT,0,0.001909,0.070207,0.000969,neutron,pi-,solid
34,11,0.071692,0.763013,0.323433,1.128997,0.494092,AUT,0,0.001895,0.070207,0.000969,neutron,pi-,solid
35,11,0.075858,0.74301,0.323675,1.163317,0.492007,AUT,0,0.001915,0.070207,0.000969,neutron,pi-,solid
36,11,0.07985,0.726188,0.323796,1.196845,0.490453,AUT,0,0.001987,0.070207,0.000969,neutron,pi-,solid
37,11,0.083691,0.711531,0.323844,1.229123,0.489794,AUT,0,0.002061,0.070207,0.00097,neutron,pi-,solid
38,11,0.087679,0.702434,0.323859,1.271247,0.489324,AUT,0,0.002038,0.070207,0.00097,neutron,pi-,solid
39,11,0.091973,0.692975,0.323968,1.315541,0.488871,AUT,0,0.002092,0.070207,0.000971,neutron,pi-,solid
40,11,0.096566,0.683147,0.323927,1.361647,0.48861,AUT,0,0.002112,0.070207,0.000973,neutron,pi-,solid
41,11,0.101656,0.673197,0.324013,1.412525,0.488019,AUT,0,0.002112,0.070207,0.000974,neutron,pi-,solid
42,11,0.1072,0.662113,0.324008,1.465016,0.487792,AUT,0,0.002189,0.070207,0.000976,neutron,pi-,solid
43,11,0.113333,0.649291,0.324049,1.518813,0.487729,AUT,0,0.002188,0.070207,0.000979,neutron,pi-,solid
44,11,0.120225,0.635656,0.324006,1.577307,0.487729,AUT,0,0.002254,0.070207,0.000983,neutron,pi-,solid
45,11,0.128092,0.614899,0.324004,1.625386,0.488193,AUT,0,0.002241,0.070207,0.000987,neutron,pi-,solid
46,11,0.138066,0.576228,0.323918,1.641353,0.489478,AUT,0,0.002227,0.070207,0.000993,neutron,pi-,solid
47,11,0.152304,0.529488,0.323818,1.663063,0.491076,AUT,0,0.002144,0.070207,0.001002,neutron,pi-,solid
48,11,0.174881,0.471933,0.323766,1.700361,0.492034,AUT,0,0.002466,0.070207,0.001019,neutron,pi-,solid
49,11,0.219955,0.392019,0.323974,1.76737,0.491633,AUT,0,0.004478,0.070207,0.001052,neutron,pi-,solid
50,11,0.279645,0.322605,0.324352,1.861142,0.487663,AUT,0,0.029084,0.070207,0.001095,neutron,pi-,solid
51,11,0.065222,0.810893,0.325839,1.089267,0.66934,AUT,0,0.001864,0.070207,0.000969,neutron,pi-,solid
