i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
0,27.6,0.03758844,0.641937899435683,0.152031,1.249727,0.1096793,M_Hermes,3.786258,0.05478082,0,0.9643949,proton,pi-,hermes
1,27.6,0.03758844,0.641937899435683,0.1546214,1.249727,0.2226928,M_Hermes,7.871387,0.07033661,0,0.7853131,proton,pi-,hermes
2,27.6,0.03758844,0.641937899435683,0.1562146,1.249727,0.3295033,M_Hermes,8.698135,0.06793105,0,0.220046,proton,pi-,hermes
3,27.6,0.03758844,0.641937899435683,0.1595915,1.249727,0.4420025,M_Hermes,6.991761,0.06762931,0,0.7099162,proton,pi-,hermes
4,27.6,0.03758844,0.641937899435683,0.1627369,1.249727,0.5859958,M_Hermes,4.099734,0.05606071,0,0.656737,proton,pi-,hermes
5,27.6,0.03758844,0.641937899435683,0.168528,1.249727,0.791671,M_Hermes,1.644273,0.05761473,0,0.263542,proton,pi-,hermes
6,27.6,0.03758844,0.641937899435683,0.2224191,1.249727,1.357048,M_Hermes,0.1773034,0.05739303,0,0.02843709,proton,pi-,hermes
7,27.6,0.03758844,0.641937899435683,0.2298026,1.249727,0.1027844,M_Hermes,1.638068,0.05151984,0,0.07078254,proton,pi-,hermes
8,27.6,0.03758844,0.641937899435683,0.2371517,1.249727,0.2167211,M_Hermes,3.688947,0.07241436,0,0.9506896,proton,pi-,hermes
9,27.6,0.03758844,0.641937899435683,0.2375678,1.249727,0.3192526,M_Hermes,4.219037,0.06784803,0,0.5716395,proton,pi-,hermes
10,27.6,0.03758844,0.641937899435683,0.237648,1.249727,0.4232715,M_Hermes,3.91389,0.05939661,0,0.2103826,proton,pi-,hermes
11,27.6,0.03758844,0.641937899435683,0.2416315,1.249727,0.5579382,M_Hermes,2.709557,0.04008398,0,0.09391295,proton,pi-,hermes
12,27.6,0.03758844,0.641937899435683,0.2498273,1.249727,0.7621706,M_Hermes,1.112358,0.02634734,0,0.04727058,proton,pi-,hermes
13,27.6,0.03758844,0.641937899435683,0.2610851,1.249727,1.073937,M_Hermes,0.243012,0.01548009,0,0.01124651,proton,pi-,hermes
14,27.6,0.03758844,0.641937899435683,0.2759505,1.249727,0.1014392,M_Hermes,1.090305,0.04358672,0,0.04466414,proton,pi-,hermes
15,27.6,0.03758844,0.641937899435683,0.2831545,1.249727,0.2099467,M_Hermes,2.076165,0.0570564,0,0.2208801,proton,pi-,hermes
16,27.6,0.03758844,0.641937899435683,0.2866118,1.249727,0.3165897,M_Hermes,2.577073,0.05740177,0,0.4931541,proton,pi-,hermes
17,27.6,0.03758844,0.641937899435683,0.2871796,1.249727,0.418118,M_Hermes,2.56039,0.05081619,0,0.2884656,proton,pi-,hermes
18,27.6,0.03758844,0.641937899435683,0.290892,1.249727,0.5500828,M_Hermes,1.98703,0.03426858,0,0.09699928,proton,pi-,hermes
19,27.6,0.03758844,0.641937899435683,0.2955003,1.249727,0.7398435,M_Hermes,0.9388175,0.02102778,0,0.02781327,proton,pi-,hermes
20,27.6,0.03758844,0.641937899435683,0.3014583,1.249727,1.01777,M_Hermes,0.1792868,0.008563997,0,0.006063206,proton,pi-,hermes
21,27.6,0.03758844,0.641937899435683,0.3374792,1.249727,0.101407,M_Hermes,0.6181819,0.02792009,0,0.01946831,proton,pi-,hermes
22,27.6,0.03758844,0.641937899435683,0.3440591,1.249727,0.2090721,M_Hermes,1.301206,0.03602716,0,0.1508988,proton,pi-,hermes
23,27.6,0.03758844,0.641937899435683,0.3477932,1.249727,0.3123826,M_Hermes,1.551425,0.03560288,0,0.3585915,proton,pi-,hermes
24,27.6,0.03758844,0.641937899435683,0.3478862,1.249727,0.4163624,M_Hermes,1.661679,0.03534455,0,0.2480396,proton,pi-,hermes
25,27.6,0.03758844,0.641937899435683,0.3511359,1.249727,0.5450922,M_Hermes,1.349975,0.02249053,0,0.1106181,proton,pi-,hermes
26,27.6,0.03758844,0.641937899435683,0.35247,1.249727,0.7219103,M_Hermes,0.7397282,0.01410481,0,0.03638629,proton,pi-,hermes
27,27.6,0.03758844,0.641937899435683,0.3581437,1.249727,0.9971298,M_Hermes,0.1880701,0.005441141,0,0.009754344,proton,pi-,hermes
28,27.6,0.03758844,0.641937899435683,0.4212458,1.249727,0.1038083,M_Hermes,0.294805,0.01648338,0,0.01019283,proton,pi-,hermes
29,27.6,0.03758844,0.641937899435683,0.4248629,1.249727,0.2050348,M_Hermes,0.6870249,0.02300251,0,0.05259189,proton,pi-,hermes
30,27.6,0.03758844,0.641937899435683,0.4295751,1.249727,0.3079483,M_Hermes,0.8271219,0.02265541,0,0.1880811,proton,pi-,hermes
31,27.6,0.03758844,0.641937899435683,0.4332765,1.249727,0.4124587,M_Hermes,0.9113495,0.02229233,0,0.1300682,proton,pi-,hermes
32,27.6,0.03758844,0.641937899435683,0.4331425,1.249727,0.5382168,M_Hermes,0.7611685,0.01596964,0,0.05836937,proton,pi-,hermes
33,27.6,0.03758844,0.641937899435683,0.4375076,1.249727,0.71512,M_Hermes,0.471845,0.009631586,0,0.01955466,proton,pi-,hermes
34,27.6,0.03758844,0.641937899435683,0.4407623,1.249727,0.9784643,M_Hermes,0.1266748,0.003375469,0,0.005407345,proton,pi-,hermes
35,27.6,0.03758844,0.641937899435683,0.5321032,1.249727,0.1037318,M_Hermes,0.1197648,0.008648303,0,0.00349989,proton,pi-,hermes
36,27.6,0.03758844,0.641937899435683,0.5344866,1.249727,0.2050285,M_Hermes,0.3056249,0.01360304,0,0.07065222,proton,pi-,hermes
37,27.6,0.03758844,0.641937899435683,0.5434017,1.249727,0.3093208,M_Hermes,0.4147209,0.0139377,0,0.05908298,proton,pi-,hermes
38,27.6,0.03758844,0.641937899435683,0.5420689,1.249727,0.4084944,M_Hermes,0.3933123,0.01283271,0,0.01809011,proton,pi-,hermes
39,27.6,0.03758844,0.641937899435683,0.5403907,1.249727,0.5308294,M_Hermes,0.3888423,0.009799603,0,0.036229,proton,pi-,hermes
40,27.6,0.03758844,0.641937899435683,0.5478636,1.249727,0.7021481,M_Hermes,0.2602705,0.006717099,0,0.03582427,proton,pi-,hermes
41,27.6,0.03758844,0.641937899435683,0.5402718,1.249727,0.9611854,M_Hermes,0.09617724,0.002608277,0,0.01315489,proton,pi-,hermes
42,27.6,0.03758844,0.641937899435683,0.6899448,1.249727,0.1014492,M_Hermes,0.05468577,0.003751303,0,0.001920242,proton,pi-,hermes
43,27.6,0.03758844,0.641937899435683,0.6940781,1.249727,0.2034127,M_Hermes,0.1413401,0.00617771,0,0.02447972,proton,pi-,hermes
44,27.6,0.03758844,0.641937899435683,0.6902786,1.249727,0.300395,M_Hermes,0.1681871,0.006180744,0,0.04580923,proton,pi-,hermes
45,27.6,0.03758844,0.641937899435683,0.685912,1.249727,0.4009562,M_Hermes,0.1690791,0.006071857,0,0.02271019,proton,pi-,hermes
46,27.6,0.03758844,0.641937899435683,0.6873729,1.249727,0.5236346,M_Hermes,0.1343528,0.004246006,0,0.02043545,proton,pi-,hermes
47,27.6,0.03758844,0.641937899435683,0.6880805,1.249727,0.6928845,M_Hermes,0.09638652,0.003144345,0,0.006450574,proton,pi-,hermes
48,27.6,0.03758844,0.641937899435683,0.686238,1.249727,0.9517994,M_Hermes,0.03793702,0.001396553,0,0.002629728,proton,pi-,hermes
