i,obs,value,stat,syst1,Q2,x,z,pT,target,hadron
238,M_Hermes,0.250654,0.02091665,0.06670698,5.223411,0.2530129,0.2733261,0.0953171,deuteron,k+
239,M_Hermes,0.3226056,0.033728,0.09621717,5.223411,0.2530129,0.273077,0.2006803,deuteron,k+
240,M_Hermes,0.4684348,0.04593015,0.07636803,5.223411,0.2530129,0.2745195,0.2995657,deuteron,k+
241,M_Hermes,0.381922,0.05015415,0.157589,5.223411,0.2530129,0.272255,0.3987054,deuteron,k+
242,M_Hermes,0.3035436,0.03707102,0.02082315,5.223411,0.2530129,0.2733409,0.5178924,deuteron,k+
243,M_Hermes,0.1311934,0.02319642,0.04684013,5.223411,0.2530129,0.2704085,0.689156,deuteron,k+
244,M_Hermes,0.03816262,0.009973145,0.01359163,5.223411,0.2530129,0.2688257,0.9165945,deuteron,k+
245,M_Hermes,0.1693964,0.01275511,0.06015337,5.223411,0.2530129,0.3359165,0.1000327,deuteron,k+
246,M_Hermes,0.3063419,0.02266975,0.05732986,5.223411,0.2530129,0.333799,0.2020988,deuteron,k+
247,M_Hermes,0.3105204,0.02596415,0.08220083,5.223411,0.2530129,0.3371332,0.3003079,deuteron,k+
248,M_Hermes,0.2976587,0.03074636,0.07891095,5.223411,0.2530129,0.3364866,0.398296,deuteron,k+
249,M_Hermes,0.1993097,0.02080447,0.03267981,5.223411,0.2530129,0.3373946,0.5166798,deuteron,k+
250,M_Hermes,0.1345034,0.01662361,0.06255886,5.223411,0.2530129,0.3345234,0.6894501,deuteron,k+
251,M_Hermes,0.02645514,0.004854831,0.0122771,5.223411,0.2530129,0.3379702,0.9481172,deuteron,k+
252,M_Hermes,0.1005769,0.008721386,0.04659701,5.223411,0.2530129,0.420697,0.1014143,deuteron,k+
253,M_Hermes,0.1916872,0.01459098,0.0303291,5.223411,0.2530129,0.4201892,0.20308,deuteron,k+
254,M_Hermes,0.2328593,0.0183016,0.06704166,5.223411,0.2530129,0.4208429,0.3016486,deuteron,k+
255,M_Hermes,0.263186,0.02067764,0.0759546,5.223411,0.2530129,0.4201684,0.3966529,deuteron,k+
256,M_Hermes,0.1745915,0.01517504,0.02873098,5.223411,0.2530129,0.4244116,0.5199684,deuteron,k+
257,M_Hermes,0.08762409,0.01031989,0.04379638,5.223411,0.2530129,0.4209809,0.6839618,deuteron,k+
258,M_Hermes,0.01779914,0.003043214,0.008897456,5.223411,0.2530129,0.4207049,0.9001573,deuteron,k+
259,M_Hermes,0.05383337,0.006061694,0.02689419,5.223411,0.2530129,0.5264706,0.103431,deuteron,k+
260,M_Hermes,0.1296391,0.01267721,0.04072803,5.223411,0.2530129,0.5328495,0.2035166,deuteron,k+
261,M_Hermes,0.1671959,0.01472136,0.04434492,5.223411,0.2530129,0.5327857,0.3006497,deuteron,k+
262,M_Hermes,0.1602771,0.01536901,0.04775584,5.223411,0.2530129,0.5328237,0.3978332,deuteron,k+
263,M_Hermes,0.1330012,0.01061917,0.03650039,5.223411,0.2530129,0.534686,0.5220701,deuteron,k+
264,M_Hermes,0.09330196,0.008328864,0.02743702,5.223411,0.2530129,0.5367124,0.6872017,deuteron,k+
265,M_Hermes,0.01825969,0.002944222,0.005369102,5.223411,0.2530129,0.5389747,0.9407634,deuteron,k+
266,M_Hermes,0.02326202,0.003579915,0.01019119,5.223411,0.2530129,0.6807365,0.09826187,deuteron,k+
267,M_Hermes,0.05363419,0.007756392,0.02350515,5.223411,0.2530129,0.6920559,0.2042085,deuteron,k+
268,M_Hermes,0.07825557,0.009322431,0.03431396,5.223411,0.2530129,0.6791263,0.2971577,deuteron,k+
269,M_Hermes,0.07400684,0.009249386,0.02213809,5.223411,0.2530129,0.6899662,0.3961767,deuteron,k+
270,M_Hermes,0.06875818,0.006232117,0.01005503,5.223411,0.2530129,0.6817913,0.5198061,deuteron,k+
271,M_Hermes,0.04710808,0.004391971,0.01500576,5.223411,0.2530129,0.6840169,0.687634,deuteron,k+
272,M_Hermes,0.01337926,0.001742684,0.004261907,5.223411,0.2530129,0.6863748,0.9378837,deuteron,k+
273,M_Hermes,0.005158324,0.001311345,0.002259092,5.223411,0.2530129,0.8742815,0.1002223,deuteron,k+
274,M_Hermes,0.01280022,0.002862085,0.005608042,5.223411,0.2530129,0.8791426,0.1965926,deuteron,k+
275,M_Hermes,0.02108729,0.003865613,0.0092433,5.223411,0.2530129,0.8742895,0.3032302,deuteron,k+
276,M_Hermes,0.01934676,0.003854455,0.005781975,5.223411,0.2530129,0.8769571,0.3977638,deuteron,k+
277,M_Hermes,0.01500292,0.002365171,0.00220205,5.223411,0.2530129,0.873022,0.5272693,deuteron,k+
278,M_Hermes,0.01315358,0.001797198,0.004193644,5.223411,0.2530129,0.8593487,0.6937586,deuteron,k+
279,M_Hermes,0.003793208,0.000755755,0.001209345,5.223411,0.2530129,0.8508691,0.9246273,deuteron,k+
280,M_Hermes,0.4401485,0.1492272,0.07289904,9.202431,0.4090416,0.1477019,0.117956,deuteron,k+
281,M_Hermes,0.3229004,0.3687821,0.02377419,9.206077,0.4092912,0.15127,0.1785903,deuteron,k+
282,M_Hermes,0.7836625,0.4069013,0.2313041,9.202431,0.4090416,0.1392956,0.3013115,deuteron,k+
283,M_Hermes,0.8006568,0.4168032,0.05246831,9.202431,0.4090416,0.1603002,0.3741179,deuteron,k+
284,M_Hermes,0.4927112,0.2655205,0.1469782,9.202431,0.4090416,0.1469746,0.5031012,deuteron,k+
285,M_Hermes,0.3968163,0.2702737,0.03785325,9.205912,0.4090672,0.1421926,0.6589838,deuteron,k+
287,M_Hermes,0.1112241,0.07690932,0.0118941,9.202431,0.4090416,0.2189617,0.09720246,deuteron,k+
288,M_Hermes,0.8120734,0.1790758,0.3496561,9.202431,0.4090416,0.2238201,0.2029727,deuteron,k+
289,M_Hermes,0.4619117,0.2034854,0.2121377,9.202431,0.4090416,0.217415,0.3134385,deuteron,k+
290,M_Hermes,0.750572,0.2988088,0.1656663,9.205912,0.4090672,0.2207344,0.3987979,deuteron,k+
291,M_Hermes,0.4716768,0.1706712,0.188838,9.202431,0.4090416,0.2172911,0.5072445,deuteron,k+
292,M_Hermes,0.4347324,0.1457487,0.1184158,9.202431,0.4090416,0.2240688,0.6816174,deuteron,k+
293,M_Hermes,0.1434752,0.1066967,0.03974087,9.202431,0.4090416,0.2213059,0.9715791,deuteron,k+
294,M_Hermes,0.2334065,0.07032173,0.06218805,9.202431,0.4090416,0.2766793,0.1040432,deuteron,k+
295,M_Hermes,0.3182276,0.1138517,0.09555867,9.202431,0.4090416,0.2777625,0.2085198,deuteron,k+
296,M_Hermes,0.5338,0.1491888,0.08938635,9.205912,0.4090672,0.2759135,0.2954418,deuteron,k+
297,M_Hermes,0.3638912,0.1862626,0.1506288,9.205912,0.4090672,0.2724523,0.3955084,deuteron,k+
298,M_Hermes,0.3866298,0.1393044,0.03279156,9.205912,0.4090672,0.2725077,0.5198229,deuteron,k+
299,M_Hermes,0.3231399,0.1298634,0.1157957,9.19402,0.4087998,0.2727503,0.7065763,deuteron,k+
300,M_Hermes,0.03389564,0.1636118,0.01214634,9.156797,0.4087069,0.293128,1.054383,deuteron,k+
301,M_Hermes,0.1879106,0.04623999,0.06666909,9.202431,0.4090416,0.3361677,0.09800805,deuteron,k+
302,M_Hermes,0.2871523,0.07834612,0.05417459,9.202431,0.4090416,0.3326582,0.2023794,deuteron,k+
303,M_Hermes,0.4371747,0.1002677,0.1153396,9.205912,0.4090672,0.3360642,0.2980569,deuteron,k+
304,M_Hermes,0.3842783,0.1055848,0.1020435,9.202431,0.4090416,0.3416619,0.3967399,deuteron,k+
305,M_Hermes,0.1416401,0.06379123,0.02653637,9.202431,0.4090416,0.3422074,0.5045067,deuteron,k+
306,M_Hermes,0.1356408,0.04929395,0.06306448,9.202431,0.4090416,0.34227,0.6820363,deuteron,k+
307,M_Hermes,0.038056,0.0212887,0.01805532,9.202431,0.4090416,0.3329571,0.980263,deuteron,k+
308,M_Hermes,0.1380737,0.03244086,0.06405039,9.202431,0.4090416,0.4205914,0.1071797,deuteron,k+
309,M_Hermes,0.2363687,0.05568744,0.03753342,9.202431,0.4090416,0.4230687,0.2016468,deuteron,k+
310,M_Hermes,0.280452,0.06998582,0.08066468,9.202431,0.4090416,0.4230941,0.2998586,deuteron,k+
311,M_Hermes,0.2654066,0.0739479,0.07639753,9.202431,0.4090416,0.4235469,0.3959755,deuteron,k+
312,M_Hermes,0.2341879,0.05880908,0.03857117,9.202431,0.4090416,0.4194293,0.5230835,deuteron,k+
313,M_Hermes,0.1427418,0.04072522,0.07135298,9.202431,0.4090416,0.4240763,0.6925084,deuteron,k+
314,M_Hermes,0.01080121,0.01291617,0.005402306,9.19402,0.4087998,0.4273493,0.8671963,deuteron,k+
315,M_Hermes,0.05218101,0.02205566,0.02605806,9.202431,0.4090416,0.5437429,0.08938051,deuteron,k+
316,M_Hermes,0.1747649,0.04892088,0.05479262,9.202431,0.4090416,0.5303923,0.1962116,deuteron,k+
317,M_Hermes,0.1605665,0.05302841,0.04285632,9.202431,0.4090416,0.535158,0.2991563,deuteron,k+
318,M_Hermes,0.1781479,0.05409073,0.0528734,9.205912,0.4090672,0.5390759,0.4013062,deuteron,k+
319,M_Hermes,0.1155629,0.03443502,0.03160562,9.202431,0.4090416,0.5334725,0.5127518,deuteron,k+
320,M_Hermes,0.07442827,0.02611372,0.02182555,9.202431,0.4090416,0.5237191,0.6934433,deuteron,k+
321,M_Hermes,0.02648028,0.008506127,0.007777868,9.202431,0.4090416,0.5353631,0.9232142,deuteron,k+
322,M_Hermes,0.03042557,0.0127176,0.01332827,9.202431,0.4090416,0.6725228,0.1059945,deuteron,k+
323,M_Hermes,0.07348958,0.02736301,0.03219768,9.205912,0.4090672,0.6787021,0.1983015,deuteron,k+
324,M_Hermes,0.04907174,0.0297484,0.02150786,9.205912,0.4090672,0.682474,0.2883788,deuteron,k+
325,M_Hermes,0.07304527,0.02922318,0.0218151,9.202431,0.4090416,0.6648024,0.3934518,deuteron,k+
326,M_Hermes,0.07589865,0.03086285,0.02266727,9.214643,0.4093928,0.6829716,0.5199018,deuteron,k+
327,M_Hermes,0.06344416,0.01490994,0.02131677,9.202431,0.4090416,0.6794189,0.6920894,deuteron,k+
328,M_Hermes,0.009922105,0.005018456,0.003522508,9.205912,0.4090672,0.6953573,0.9252778,deuteron,k+
329,M_Hermes,0.01015162,0.008344374,0.004580572,9.206077,0.4092912,0.8723032,0.1272656,deuteron,k+
330,M_Hermes,0.009178065,0.008992042,0.004025633,9.202431,0.4090416,0.9045663,0.2095583,deuteron,k+
331,M_Hermes,0.0322738,0.01399849,0.01414362,9.202431,0.4090416,0.894349,0.2882946,deuteron,k+
332,M_Hermes,0.005753814,0.02184571,0.001728891,9.19402,0.4087998,0.889242,0.3964515,deuteron,k+
333,M_Hermes,0.035833,0.01278112,0.01070141,9.202431,0.4090416,0.8466839,0.5050645,deuteron,k+
334,M_Hermes,0.0105649,0.007325744,0.003365968,9.202431,0.4090416,0.8755272,0.6944869,deuteron,k+
335,M_Hermes,0.01547854,0.007647948,0.005244243,9.199082,0.4088124,0.8178741,0.9109527,deuteron,k+
