i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
0,27.6,0.03752505,0.643301182255363,0.1489809,1.250269,0.1041925,M_Hermes,0.3225412,0.01873054,0,0.02668133,deuteron,k-,hermes
1,27.6,0.03752505,0.643301182255363,0.150414,1.250269,0.2112027,M_Hermes,0.6676856,0.02359329,0,0.03316289,deuteron,k-,hermes
2,27.6,0.03752505,0.643301182255363,0.1496407,1.250269,0.3165891,M_Hermes,0.7660444,0.02271189,0,0.03783569,deuteron,k-,hermes
3,27.6,0.03752505,0.643301182255363,0.1480272,1.250269,0.4154507,M_Hermes,0.6684022,0.02421892,0,0.03193769,deuteron,k-,hermes
4,27.6,0.03752505,0.643301182255363,0.1542267,1.250269,0.5577426,M_Hermes,0.4234956,0.02054772,0,0.01800103,deuteron,k-,hermes
5,27.6,0.03752505,0.643301182255363,0.1599041,1.250269,0.7505442,M_Hermes,0.2371752,0.02356075,0,0.007480734,deuteron,k-,hermes
6,27.6,0.03752505,0.643301182255363,0.1418699,1.250269,0.8875685,M_Hermes,0.01081378,0.01995079,0,0.001362128,deuteron,k-,hermes
7,27.6,0.03752505,0.643301182255363,0.2236557,1.250269,0.09881244,M_Hermes,0.1917543,0.01851999,0,0.006565161,deuteron,k-,hermes
8,27.6,0.03752505,0.643301182255363,0.2282167,1.250269,0.2088893,M_Hermes,0.3949782,0.02562604,0,0.01111152,deuteron,k-,hermes
9,27.6,0.03752505,0.643301182255363,0.2300192,1.250269,0.30961,M_Hermes,0.4497139,0.02371519,0,0.01055709,deuteron,k-,hermes
10,27.6,0.03752505,0.643301182255363,0.2284472,1.250269,0.4082691,M_Hermes,0.3185504,0.01865395,0,0.006552094,deuteron,k-,hermes
11,27.6,0.03752505,0.643301182255363,0.2331443,1.250269,0.5417172,M_Hermes,0.2526555,0.01353694,0,0.004411067,deuteron,k-,hermes
12,27.6,0.03752505,0.643301182255363,0.2328371,1.250269,0.7169375,M_Hermes,0.1313722,0.009238258,0,0.002098917,deuteron,k-,hermes
13,27.6,0.03752505,0.643301182255363,0.2623006,1.250269,1.077359,M_Hermes,0.04009166,0.006559597,0,0.0008991526,deuteron,k-,hermes
14,27.6,0.03752505,0.643301182255363,0.2759312,1.250269,0.09772589,M_Hermes,0.1069176,0.0152539,0,0.003128193,deuteron,k-,hermes
15,27.6,0.03752505,0.643301182255363,0.2808698,1.250269,0.2091776,M_Hermes,0.243402,0.02096124,0,0.009502494,deuteron,k-,hermes
16,27.6,0.03752505,0.643301182255363,0.2822622,1.250269,0.3096852,M_Hermes,0.3117823,0.02120987,0,0.01142945,deuteron,k-,hermes
17,27.6,0.03752505,0.643301182255363,0.2804761,1.250269,0.4106082,M_Hermes,0.275774,0.01733194,0,0.00749809,deuteron,k-,hermes
18,27.6,0.03752505,0.643301182255363,0.2825604,1.250269,0.5349337,M_Hermes,0.2456902,0.01221014,0,0.007851475,deuteron,k-,hermes
19,27.6,0.03752505,0.643301182255363,0.2849114,1.250269,0.7114554,M_Hermes,0.133908,0.007911396,0,0.004019296,deuteron,k-,hermes
20,27.6,0.03752505,0.643301182255363,0.2770301,1.250269,0.9426606,M_Hermes,0.03835015,0.003786655,0,0.001179885,deuteron,k-,hermes
21,27.6,0.03752505,0.643301182255363,0.3328868,1.250269,0.1003746,M_Hermes,0.06894535,0.008544672,0,0.002323634,deuteron,k-,hermes
22,27.6,0.03752505,0.643301182255363,0.3419449,1.250269,0.2063046,M_Hermes,0.1669065,0.01345867,0,0.006475252,deuteron,k-,hermes
23,27.6,0.03752505,0.643301182255363,0.3353224,1.250269,0.2985155,M_Hermes,0.2111029,0.01310887,0,0.006805642,deuteron,k-,hermes
24,27.6,0.03752505,0.643301182255363,0.3399532,1.250269,0.4035981,M_Hermes,0.2176919,0.01295357,0,0.007460336,deuteron,k-,hermes
25,27.6,0.03752505,0.643301182255363,0.3480166,1.250269,0.5416212,M_Hermes,0.1661983,0.008353907,0,0.005834019,deuteron,k-,hermes
26,27.6,0.03752505,0.643301182255363,0.3481643,1.250269,0.7158993,M_Hermes,0.09327612,0.005305848,0,0.003165457,deuteron,k-,hermes
27,27.6,0.03752505,0.643301182255363,0.3439092,1.250269,0.9676409,M_Hermes,0.02355782,0.001919072,0,0.0008403879,deuteron,k-,hermes
28,27.6,0.03752505,0.643301182255363,0.4216435,1.250269,0.1000444,M_Hermes,0.03865559,0.005319334,0,0.001326686,deuteron,k-,hermes
29,27.6,0.03752505,0.643301182255363,0.4166388,1.250269,0.2007769,M_Hermes,0.07742404,0.008020126,0,0.002567469,deuteron,k-,hermes
30,27.6,0.03752505,0.643301182255363,0.4260041,1.250269,0.3085916,M_Hermes,0.1077578,0.009097899,0,0.003383983,deuteron,k-,hermes
31,27.6,0.03752505,0.643301182255363,0.4224269,1.250269,0.4013854,M_Hermes,0.1357226,0.009595731,0,0.003866927,deuteron,k-,hermes
32,27.6,0.03752505,0.643301182255363,0.4304815,1.250269,0.5346523,M_Hermes,0.1108658,0.006646688,0,0.003232225,deuteron,k-,hermes
33,27.6,0.03752505,0.643301182255363,0.4305908,1.250269,0.6997505,M_Hermes,0.07303548,0.004141047,0,0.001800789,deuteron,k-,hermes
34,27.6,0.03752505,0.643301182255363,0.4337363,1.250269,0.970897,M_Hermes,0.01953236,0.001330483,0,0.0005666436,deuteron,k-,hermes
35,27.6,0.03752505,0.643301182255363,0.5317823,1.250269,0.1037653,M_Hermes,0.01836508,0.003322151,0,0.0006207192,deuteron,k-,hermes
36,27.6,0.03752505,0.643301182255363,0.5288493,1.250269,0.2076477,M_Hermes,0.05666081,0.006147647,0,0.001878378,deuteron,k-,hermes
37,27.6,0.03752505,0.643301182255363,0.5346342,1.250269,0.3027911,M_Hermes,0.04900958,0.005362756,0,0.001579134,deuteron,k-,hermes
38,27.6,0.03752505,0.643301182255363,0.5293852,1.250269,0.3986094,M_Hermes,0.06285192,0.006010109,0,0.001655056,deuteron,k-,hermes
39,27.6,0.03752505,0.643301182255363,0.5373084,1.250269,0.5271861,M_Hermes,0.06152972,0.004523727,0,0.008370869,deuteron,k-,hermes
40,27.6,0.03752505,0.643301182255363,0.5365503,1.250269,0.7005282,M_Hermes,0.04662235,0.003048713,0,0.006327682,deuteron,k-,hermes
41,27.6,0.03752505,0.643301182255363,0.5423038,1.250269,0.9761603,M_Hermes,0.01589915,0.001076104,0,0.00215706,deuteron,k-,hermes
42,27.6,0.03752505,0.643301182255363,0.7102279,1.250269,0.1215064,M_Hermes,0.003158911,0.001442359,0,0.0004312794,deuteron,k-,hermes
43,27.6,0.03752366,0.643388301812006,0.672908,1.250392,0.2058382,M_Hermes,0.02247294,0.003708926,0,0.003100267,deuteron,k-,hermes
44,27.6,0.03752505,0.643301182255363,0.6809665,1.250269,0.2977421,M_Hermes,0.02289246,0.003380074,0,0.003141331,deuteron,k-,hermes
45,27.6,0.03752505,0.643301182255363,0.6762299,1.250269,0.4009406,M_Hermes,0.02261869,0.003364531,0,0.003124029,deuteron,k-,hermes
46,27.6,0.03752505,0.643301182255363,0.6760484,1.250269,0.5222707,M_Hermes,0.02037682,0.002071044,0,0.002818461,deuteron,k-,hermes
47,27.6,0.03752505,0.643301182255363,0.6822438,1.250269,0.6868061,M_Hermes,0.015303,0.001533232,0,0.002111027,deuteron,k-,hermes
48,27.6,0.03752505,0.643301182255363,0.6889,1.250269,0.9364015,M_Hermes,0.008443741,0.0007143237,0,0.001163148,deuteron,k-,hermes
49,27.6,0.03755618,0.642182905301831,0.9049477,1.249131,0.07539602,M_Hermes,0.0000160486,0.0006144281,0,0.000002210737,deuteron,k-,hermes
50,27.6,0.03752505,0.643301182255363,0.8544902,1.250269,0.222048,M_Hermes,0.001993971,0.001165421,0,0.0002860803,deuteron,k-,hermes
51,27.6,0.03752366,0.643388301812006,0.893227,1.250392,0.2990508,M_Hermes,0.00660006,0.002291886,0,0.001044213,deuteron,k-,hermes
52,27.6,0.03752505,0.643301182255363,0.8539332,1.250269,0.4046259,M_Hermes,0.003673199,0.001373736,0,0.0005507491,deuteron,k-,hermes
53,27.6,0.03752505,0.643301182255363,0.8391257,1.250269,0.5400867,M_Hermes,0.003083999,0.0009907156,0,0.0004259485,deuteron,k-,hermes
54,27.6,0.03752505,0.643301182255363,0.8324098,1.250269,0.6435449,M_Hermes,0.000857699,0.000377719,0,0.0001199487,deuteron,k-,hermes
55,27.6,0.03752505,0.643301182255363,0.8263586,1.250269,0.925463,M_Hermes,0.001144095,0.0003364446,0,0.0001571122,deuteron,k-,hermes
56,27.6,0.06102772,0.479995291852701,0.1495067,1.517162,0.1010467,M_Hermes,0.2855089,0.01528313,0,0.04107672,deuteron,k-,hermes
57,27.6,0.06102772,0.479995291852701,0.1456158,1.517162,0.2069715,M_Hermes,0.5850874,0.02263183,0,0.0842861,deuteron,k-,hermes
58,27.6,0.06102772,0.479995291852701,0.1466865,1.517162,0.3093586,M_Hermes,0.659707,0.02292567,0,0.09448071,deuteron,k-,hermes
59,27.6,0.06102772,0.479995291852701,0.1447976,1.517162,0.4082764,M_Hermes,0.6087273,0.02473331,0,0.08647226,deuteron,k-,hermes
60,27.6,0.06102772,0.479995291852701,0.1510068,1.517162,0.5450804,M_Hermes,0.4315,0.02301709,0,0.06098016,deuteron,k-,hermes
61,27.6,0.06102772,0.479995291852701,0.1561947,1.517162,0.7216126,M_Hermes,0.1813277,0.02335504,0,0.0249167,deuteron,k-,hermes
62,27.6,0.06102772,0.479995291852701,0.1564938,1.517162,0.8718202,M_Hermes,0.04446451,0.02058252,0,0.006102335,deuteron,k-,hermes
63,27.6,0.06102772,0.479995291852701,0.2247821,1.517162,0.09664954,M_Hermes,0.2114781,0.01262757,0,0.02920749,deuteron,k-,hermes
64,27.6,0.06102772,0.479995291852701,0.2241842,1.517162,0.2033771,M_Hermes,0.3932063,0.02006218,0,0.05417488,deuteron,k-,hermes
65,27.6,0.06102772,0.479995291852701,0.2256362,1.517162,0.3016817,M_Hermes,0.3529228,0.02052092,0,0.04851879,deuteron,k-,hermes
66,27.6,0.06102772,0.479995291852701,0.2265826,1.517162,0.4043023,M_Hermes,0.3267412,0.01783679,0,0.04497966,deuteron,k-,hermes
67,27.6,0.06102772,0.479995291852701,0.227396,1.517162,0.5309342,M_Hermes,0.2470458,0.01272253,0,0.03344771,deuteron,k-,hermes
68,27.6,0.06102772,0.479995291852701,0.2350231,1.517162,0.7200947,M_Hermes,0.1051577,0.009785075,0,0.01426788,deuteron,k-,hermes
69,27.6,0.06102772,0.479995291852701,0.2442169,1.517162,1.008016,M_Hermes,0.03617044,0.007797118,0,0.004935822,deuteron,k-,hermes
70,27.6,0.06102772,0.479995291852701,0.2722365,1.517162,0.1045781,M_Hermes,0.1315704,0.00917183,0,0.018172,deuteron,k-,hermes
71,27.6,0.06102772,0.479995291852701,0.2767448,1.517162,0.2048034,M_Hermes,0.2517204,0.01522676,0,0.03449017,deuteron,k-,hermes
72,27.6,0.06102772,0.479995291852701,0.275163,1.517162,0.3033646,M_Hermes,0.2895527,0.01683279,0,0.03931898,deuteron,k-,hermes
73,27.6,0.06102772,0.479995291852701,0.2754506,1.517162,0.400507,M_Hermes,0.2983623,0.01743558,0,0.0405939,deuteron,k-,hermes
74,27.6,0.06102772,0.479995291852701,0.2775384,1.517162,0.5283345,M_Hermes,0.171357,0.009871859,0,0.0231656,deuteron,k-,hermes
75,27.6,0.06102772,0.479995291852701,0.2810173,1.517162,0.6968187,M_Hermes,0.1060911,0.007072346,0,0.01433333,deuteron,k-,hermes
76,27.6,0.06102772,0.479995291852701,0.2859422,1.517162,0.9664786,M_Hermes,0.02377863,0.003323567,0,0.003215586,deuteron,k-,hermes
77,27.6,0.06102772,0.479995291852701,0.3330557,1.517162,0.09958386,M_Hermes,0.08133904,0.004811206,0,0.01104571,deuteron,k-,hermes
78,27.6,0.06102772,0.479995291852701,0.3366228,1.517162,0.202196,M_Hermes,0.1780612,0.009269256,0,0.02456778,deuteron,k-,hermes
79,27.6,0.06102772,0.479995291852701,0.3373925,1.517162,0.3029191,M_Hermes,0.1920745,0.01061335,0,0.02656452,deuteron,k-,hermes
80,27.6,0.06102772,0.479995291852701,0.3365397,1.517162,0.4034379,M_Hermes,0.1939952,0.01130259,0,0.02633065,deuteron,k-,hermes
81,27.6,0.06102772,0.479995291852701,0.33496,1.517162,0.5238378,M_Hermes,0.1369693,0.007199177,0,0.01857255,deuteron,k-,hermes
82,27.6,0.06102772,0.479995291852701,0.3422781,1.517162,0.6997038,M_Hermes,0.07381219,0.004083721,0,0.009997144,deuteron,k-,hermes
83,27.6,0.06102772,0.479995291852701,0.3422873,1.517162,0.9453693,M_Hermes,0.02092805,0.001707943,0,0.002843581,deuteron,k-,hermes
