i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
0,27.6,0.037588,0.641938,0.347886,1.249727,0.416362,M_Hermes,1.7,0.035345,0.000000,0.248040,proton,pi-,hermes
1,27.6,0.037588,0.641938,0.421246,1.249727,0.103808,M_Hermes,0.3,0.016483,0.000000,0.010193,proton,pi-,hermes
2,27.6,0.037588,0.641938,0.424863,1.249727,0.205035,M_Hermes,0.7,0.023003,0.000000,0.052592,proton,pi-,hermes
3,27.6,0.037588,0.641938,0.433277,1.249727,0.412459,M_Hermes,0.9,0.022292,0.000000,0.130068,proton,pi-,hermes
4,27.6,0.037588,0.641938,0.433142,1.249727,0.538217,M_Hermes,0.8,0.015970,0.000000,0.058369,proton,pi-,hermes
5,27.6,0.037588,0.641938,0.532103,1.249727,0.103732,M_Hermes,0.1,0.008648,0.000000,0.003500,proton,pi-,hermes
6,27.6,0.037588,0.641938,0.534487,1.249727,0.205029,M_Hermes,0.3,0.013603,0.000000,0.070652,proton,pi-,hermes
7,27.6,0.037588,0.641938,0.543402,1.249727,0.309321,M_Hermes,0.4,0.013938,0.000000,0.059083,proton,pi-,hermes
8,27.6,0.037588,0.641938,0.540391,1.249727,0.530829,M_Hermes,0.4,0.009800,0.000000,0.036229,proton,pi-,hermes
9,27.6,0.037588,0.641938,0.547864,1.249727,0.702148,M_Hermes,0.3,0.006717,0.000000,0.035824,proton,pi-,hermes
10,27.6,0.037588,0.641938,0.689945,1.249727,0.101449,M_Hermes,0.1,0.003751,0.000000,0.001920,proton,pi-,hermes
11,27.6,0.037588,0.641938,0.694078,1.249727,0.203413,M_Hermes,0.1,0.006178,0.000000,0.024480,proton,pi-,hermes
12,27.6,0.037588,0.641938,0.690279,1.249727,0.300395,M_Hermes,0.2,0.006181,0.000000,0.045809,proton,pi-,hermes
13,27.6,0.037588,0.641938,0.685912,1.249727,0.400956,M_Hermes,0.2,0.006072,0.000000,0.022710,proton,pi-,hermes
14,27.6,0.037588,0.641938,0.688080,1.249727,0.692885,M_Hermes,0.1,0.003144,0.000000,0.006451,proton,pi-,hermes
15,27.6,0.037588,0.641938,0.686238,1.249727,0.951799,M_Hermes,0.0,0.001397,0.000000,0.002630,proton,pi-,hermes
16,27.6,0.037588,0.641938,0.892921,1.249727,0.108370,M_Hermes,0.0,0.000686,0.000000,0.000349,proton,pi-,hermes
17,27.6,0.037588,0.641938,0.874397,1.249727,0.201967,M_Hermes,0.0,0.001403,0.000000,0.003093,proton,pi-,hermes
18,27.6,0.037588,0.641938,0.875601,1.249727,0.296820,M_Hermes,0.0,0.001513,0.000000,0.004877,proton,pi-,hermes
19,27.6,0.037588,0.641938,0.862598,1.249727,0.403376,M_Hermes,0.0,0.001682,0.000000,0.003094,proton,pi-,hermes
20,27.6,0.037588,0.641938,0.863338,1.249727,0.515403,M_Hermes,0.0,0.001577,0.000000,0.003027,proton,pi-,hermes
21,27.6,0.037588,0.641938,0.858744,1.249727,0.693903,M_Hermes,0.0,0.001045,0.000000,0.000698,proton,pi-,hermes
22,27.6,0.037588,0.641938,0.848147,1.249727,0.928421,M_Hermes,0.0,0.000660,0.000000,0.000391,proton,pi-,hermes
23,27.6,0.061098,0.477175,0.334538,1.509975,0.101023,M_Hermes,0.6,0.013740,0.000000,0.081242,proton,pi-,hermes
24,27.6,0.061098,0.477175,0.335123,1.509975,0.204766,M_Hermes,1.3,0.025269,0.000000,0.035264,proton,pi-,hermes
25,27.6,0.061098,0.477175,0.420381,1.509975,0.099659,M_Hermes,0.3,0.007762,0.000000,0.009363,proton,pi-,hermes
26,27.6,0.061098,0.477175,0.420552,1.509975,0.203557,M_Hermes,0.6,0.014221,0.000000,0.017175,proton,pi-,hermes
27,27.6,0.061098,0.477175,0.422655,1.509975,0.302221,M_Hermes,0.8,0.016962,0.000000,0.018211,proton,pi-,hermes
28,27.6,0.061098,0.477175,0.530673,1.509975,0.101795,M_Hermes,0.1,0.004777,0.000000,0.003897,proton,pi-,hermes
29,27.6,0.061098,0.477175,0.534123,1.509975,0.203898,M_Hermes,0.3,0.008609,0.000000,0.015388,proton,pi-,hermes
30,27.6,0.061098,0.477175,0.534082,1.509975,0.302952,M_Hermes,0.4,0.009998,0.000000,0.071377,proton,pi-,hermes
31,27.6,0.061098,0.477175,0.535760,1.509975,0.401859,M_Hermes,0.4,0.010638,0.000000,0.041154,proton,pi-,hermes
32,27.6,0.061098,0.477175,0.691246,1.509975,0.100665,M_Hermes,0.1,0.002049,0.000000,0.004047,proton,pi-,hermes
33,27.6,0.061098,0.477175,0.693729,1.509975,0.203463,M_Hermes,0.1,0.003669,0.000000,0.012623,proton,pi-,hermes
34,27.6,0.061098,0.477175,0.692591,1.509975,0.300718,M_Hermes,0.2,0.004781,0.000000,0.038816,proton,pi-,hermes
35,27.6,0.061098,0.477175,0.686772,1.509975,0.401150,M_Hermes,0.2,0.004941,0.000000,0.053685,proton,pi-,hermes
36,27.6,0.061098,0.477175,0.688984,1.509975,0.519257,M_Hermes,0.2,0.003765,0.000000,0.012485,proton,pi-,hermes
37,27.6,0.061098,0.477175,0.889902,1.509975,0.098302,M_Hermes,0.0,0.000551,0.000000,0.001052,proton,pi-,hermes
38,27.6,0.061098,0.477175,0.881884,1.509975,0.201959,M_Hermes,0.0,0.000929,0.000000,0.002526,proton,pi-,hermes
39,27.6,0.061098,0.477175,0.874556,1.509975,0.297657,M_Hermes,0.0,0.001114,0.000000,0.006404,proton,pi-,hermes
40,27.6,0.061098,0.477175,0.867155,1.509975,0.399792,M_Hermes,0.0,0.001159,0.000000,0.006709,proton,pi-,hermes
41,27.6,0.061098,0.477175,0.869225,1.509975,0.516399,M_Hermes,0.0,0.001084,0.000000,0.001797,proton,pi-,hermes
42,27.6,0.061098,0.477175,0.863829,1.509975,0.681400,M_Hermes,0.0,0.000787,0.000000,0.000848,proton,pi-,hermes
43,27.6,0.095738,0.367180,0.273851,1.820673,0.099999,M_Hermes,1.0,0.020345,0.000000,0.100329,proton,pi-,hermes
44,27.6,0.095738,0.367180,0.333880,1.820673,0.101334,M_Hermes,0.6,0.011911,0.000000,0.046734,proton,pi-,hermes
