0,160.0,0.041000,0.290000,0.350000,3.050000,0.154000,AUT,0.0,0.011176,0.000000,0.000000,deuteron,pi-,compass
1,160.0,0.040000,0.300000,0.350000,3.000000,0.252000,AUT,-0.0,0.009216,0.000000,0.000000,deuteron,pi-,compass
2,160.0,0.039000,0.310000,0.350000,3.010000,0.349000,AUT,-0.0,0.008876,0.000000,0.000000,deuteron,pi-,compass
3,160.0,0.039000,0.320000,0.350000,3.080000,0.448000,AUT,-0.0,0.009544,0.000000,0.000000,deuteron,pi-,compass
4,160.0,0.039640,0.240000,0.380000,2.820000,0.450000,AUT,-0.0,0.008940,0.000000,0.000000,deuteron,pi-,compass
5,160.0,0.062470,0.250000,0.380000,4.590000,0.450000,AUT,-0.0,0.011289,0.000000,0.000000,deuteron,pi-,compass
6,160.0,0.100400,0.250000,0.360000,7.420000,0.460000,AUT,-0.0,0.015275,0.000000,0.000000,deuteron,pi-,compass
7,160.0,0.160700,0.250000,0.360000,11.900000,0.470000,AUT,-0.0,0.023215,0.000000,0.000000,deuteron,pi-,compass
8,160.0,0.278100,0.280000,0.350000,23.900000,0.510000,AUT,-0.0,0.041125,0.000000,0.000000,deuteron,pi-,compass
9,160.0,0.040000,0.310000,0.373600,3.130000,0.500000,AUT,0.0,0.011835,0.000000,0.000000,deuteron,pi-,compass
10,160.0,0.041000,0.280000,0.444600,3.020000,0.520000,AUT,-0.0,0.010949,0.000000,0.000000,deuteron,pi-,compass
11,160.0,0.042000,0.250000,0.564300,2.810000,0.540000,AUT,0.0,0.012966,0.000000,0.000000,deuteron,pi-,compass
12,160.0,0.042000,0.220000,0.717100,2.510000,0.520000,AUT,-0.0,0.019008,0.000000,0.000000,deuteron,pi-,compass
