i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
45,11,0.090594,0.691137,0.473705,1.280851,0.31161,AUT,0,0.007171,0.070207,0.009213,proton,pi-,solid
46,11,0.121449,0.592882,0.474394,1.48232,0.296537,AUT,0,0.007404,0.070207,0.009181,proton,pi-,solid
47,11,0.148777,0.504113,0.474515,1.543731,0.294287,AUT,0,0.006738,0.070207,0.009106,proton,pi-,solid
48,11,0.184116,0.420851,0.474658,1.59372,0.290278,AUT,0,0.006384,0.070207,0.008983,proton,pi-,solid
49,11,0.237961,0.351192,0.474555,1.716503,0.285825,AUT,0,0.00854,0.070207,0.008801,proton,pi-,solid
50,11,0.076108,0.721133,0.473934,1.121815,0.496614,AUT,0,0.007172,0.070207,0.009213,proton,pi-,solid
51,11,0.098843,0.576633,0.474107,1.172613,0.497702,AUT,0,0.006435,0.070207,0.009236,proton,pi-,solid
52,11,0.124385,0.473936,0.474637,1.211192,0.4911,AUT,0,0.007863,0.070207,0.009209,proton,pi-,solid
53,11,0.170934,0.369404,0.475712,1.290767,0.478162,AUT,0,0.006909,0.070207,0.00907,proton,pi-,solid
54,11,0.091798,0.61822,0.47672,1.132013,0.665621,AUT,0,0.006238,0.070207,0.009228,proton,pi-,solid
55,11,0.152513,0.380913,0.478768,1.189186,0.643284,AUT,0,0.01921,0.070207,0.009145,proton,pi-,solid
56,11,0.122996,0.580943,0.52351,1.445181,0.139175,AUT,0,0.009825,0.070207,0.009231,proton,pi-,solid
57,11,0.199284,0.391474,0.523925,1.581789,0.134163,AUT,0,0.006329,0.070207,0.00902,proton,pi-,solid
58,11,0.098016,0.675153,0.523885,1.351572,0.300791,AUT,0,0.007744,0.070207,0.009263,proton,pi-,solid
59,11,0.134052,0.547621,0.524217,1.508998,0.29674,AUT,0,0.007372,0.070207,0.009218,proton,pi-,solid
60,11,0.170714,0.443417,0.524307,1.555492,0.2945,AUT,0,0.00644,0.070207,0.009111,proton,pi-,solid
61,11,0.226114,0.359241,0.52413,1.665633,0.29188,AUT,0,0.007997,0.070207,0.008933,proton,pi-,solid
62,11,0.079848,0.693439,0.523663,1.128913,0.502901,AUT,0,0.007118,0.070207,0.009265,proton,pi-,solid
63,11,0.108489,0.54524,0.52395,1.215682,0.500331,AUT,0,0.006806,0.070207,0.009285,proton,pi-,solid
64,11,0.149131,0.431114,0.524649,1.314434,0.48595,AUT,0,0.007201,0.070207,0.009203,proton,pi-,solid
65,11,0.213437,0.365348,0.525109,1.605686,0.456161,AUT,0,0.014376,0.070207,0.00898,proton,pi-,solid
66,11,0.088206,0.644935,0.525095,1.148445,0.680575,AUT,0,0.006501,0.070207,0.009275,proton,pi-,solid
67,11,0.135964,0.440891,0.526324,1.219132,0.663687,AUT,0,0.007791,0.070207,0.009244,proton,pi-,solid
68,11,0.139005,0.522923,0.57355,1.4529,0.138516,AUT,0,0.008888,0.070207,0.009282,proton,pi-,solid
69,11,0.220913,0.354791,0.573864,1.607856,0.13348,AUT,0,0.008911,0.070207,0.009066,proton,pi-,solid
70,11,0.104181,0.647241,0.573917,1.373098,0.298917,AUT,0,0.008233,0.070207,0.009334,proton,pi-,solid
71,11,0.146636,0.500146,0.574172,1.505304,0.297173,AUT,0,0.006821,0.070207,0.009278,proton,pi-,solid
72,11,0.20044,0.386968,0.573897,1.587555,0.294142,AUT,0,0.006908,0.070207,0.009121,proton,pi-,solid
73,11,0.269712,0.3284,0.571875,1.827067,0.289554,AUT,0,0.028394,0.070207,0.008934,proton,pi-,solid
74,11,0.086652,0.656637,0.573511,1.155063,0.507425,AUT,0,0.006595,0.070207,0.009334,proton,pi-,solid
75,11,0.128317,0.503656,0.574236,1.323867,0.493531,AUT,0,0.007025,0.070207,0.00933,proton,pi-,solid
76,11,0.185969,0.41138,0.574323,1.568331,0.469909,AUT,0,0.010439,0.070207,0.009167,proton,pi-,solid
77,11,0.090122,0.640065,0.574537,1.164205,0.687247,AUT,0,0.006548,0.070207,0.009338,proton,pi-,solid
78,11,0.13723,0.444188,0.574685,1.244687,0.674314,AUT,0,0.009464,0.070207,0.00932,proton,pi-,solid
79,11,0.090122,0.62472,0.576793,1.119989,0.861431,AUT,0,0.010978,0.070207,0.009339,proton,pi-,solid
80,11,0.104753,0.628594,0.623713,1.342236,0.267391,AUT,0,0.008919,0.070207,0.009431,proton,pi-,solid
81,11,0.14351,0.499202,0.623943,1.472243,0.250812,AUT,0,0.007171,0.070207,0.009402,proton,pi-,solid
82,11,0.18519,0.405447,0.623447,1.543088,0.241316,AUT,0,0.00647,0.070207,0.009297,proton,pi-,solid
83,11,0.237855,0.355362,0.621487,1.74131,0.224701,AUT,0,0.012267,0.070207,0.009158,proton,pi-,solid
84,11,0.095514,0.629317,0.623581,1.216517,0.507486,AUT,0,0.00655,0.070207,0.009424,proton,pi-,solid
85,11,0.158034,0.474999,0.624019,1.526702,0.48326,AUT,0,0.007787,0.070207,0.009364,proton,pi-,solid
86,11,0.095278,0.616318,0.62419,1.178247,0.691058,AUT,0,0.006585,0.070207,0.009424,proton,pi-,solid
87,11,0.143353,0.43765,0.622949,1.29041,0.676366,AUT,0,0.016502,0.070207,0.009411,proton,pi-,solid
88,11,0.090721,0.632643,0.62576,1.148368,0.884794,AUT,0,0.009901,0.070207,0.009418,proton,pi-,solid
89,11,0.112223,0.588672,0.673639,1.341335,0.271589,AUT,0,0.008371,0.070207,0.009552,proton,pi-,solid
90,11,0.16341,0.451391,0.673163,1.513624,0.248252,AUT,0,0.006778,0.070207,0.009506,proton,pi-,solid
91,11,0.216742,0.392049,0.670804,1.750353,0.227019,AUT,0,0.013306,0.070207,0.009382,proton,pi-,solid
92,11,0.107312,0.6036,0.673594,1.306426,0.505007,AUT,0,0.006664,0.070207,0.009541,proton,pi-,solid
93,11,0.170658,0.476479,0.673129,1.665685,0.479833,AUT,0,0.012053,0.070207,0.009485,proton,pi-,solid
94,11,0.088765,0.648335,0.674139,1.164979,0.758616,AUT,0,0.006831,0.070207,0.009517,proton,pi-,solid
95,11,0.128713,0.503315,0.672633,1.333418,0.702682,AUT,0,0.014064,0.070207,0.009559,proton,pi-,solid
