  ,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
17,8.8,0.154593,0.568855,0.424484,1.437056,0.138987,AUT,0.0,0.001882,0.070207,0.001474,neutron,pi-,solid
18,8.8,0.219359,0.458769,0.424043,1.648809,0.122676,AUT,0.0,0.002017,0.070207,0.001537,neutron,pi-,solid
19,8.8,0.304483,0.390832,0.422978,1.965099,0.140037,AUT,0.0,0.063853,0.070207,0.001616,neutron,pi-,solid
20,8.8,0.113120,0.641917,0.423755,1.181956,0.326875,AUT,0.0,0.002032,0.070207,0.001442,neutron,pi-,solid
21,8.8,0.177349,0.531433,0.425336,1.546811,0.276060,AUT,0.0,0.003016,0.070207,0.001495,neutron,pi-,solid
22,8.8,0.247790,0.432161,0.425588,1.761169,0.265905,AUT,0.0,0.007421,0.070207,0.001565,neutron,pi-,solid
23,8.8,0.096108,0.707829,0.424182,1.116943,0.489637,AUT,0.0,0.002250,0.070207,0.001435,neutron,pi-,solid
24,8.8,0.141483,0.513417,0.424607,1.171865,0.490542,AUT,0.0,0.002208,0.070207,0.001454,neutron,pi-,solid
25,8.8,0.202890,0.367232,0.425524,1.229513,0.482005,AUT,0.0,0.018581,0.070207,0.001505,neutron,pi-,solid
26,8.8,0.108779,0.630556,0.429209,1.087920,0.640633,AUT,0.0,0.003175,0.070207,0.001437,neutron,pi-,solid
27,8.8,0.159038,0.545612,0.474100,1.414947,0.137940,AUT,0.0,0.001875,0.070207,0.001461,neutron,pi-,solid
28,8.8,0.225036,0.446057,0.473801,1.649189,0.124745,AUT,0.0,0.002454,0.070207,0.001521,neutron,pi-,solid
29,8.8,0.125909,0.623328,0.474324,1.279772,0.303523,AUT,0.0,0.001928,0.070207,0.001438,neutron,pi-,solid
30,8.8,0.193007,0.506096,0.474843,1.596489,0.281082,AUT,0.0,0.003433,0.070207,0.001492,neutron,pi-,solid
31,8.8,0.268435,0.408335,0.474528,1.808185,0.284248,AUT,0.0,0.009216,0.070207,0.001558,neutron,pi-,solid
32,8.8,0.100880,0.686889,0.474024,1.134517,0.493039,AUT,0.0,0.002247,0.070207,0.001425,neutron,pi-,solid
33,8.8,0.157192,0.479554,0.474232,1.219303,0.493742,AUT,0.0,0.003364,0.070207,0.001452,neutron,pi-,solid
34,8.8,0.113943,0.621663,0.476285,1.122263,0.667634,AUT,0.0,0.002261,0.070207,0.001430,neutron,pi-,solid
35,8.8,0.168257,0.519525,0.523941,1.420653,0.136113,AUT,0.0,0.001860,0.070207,0.001451,neutron,pi-,solid
36,8.8,0.239711,0.431250,0.523638,1.702370,0.126191,AUT,0.0,0.003729,0.070207,0.001509,neutron,pi-,solid
37,8.8,0.135310,0.605626,0.524388,1.337183,0.293765,AUT,0.0,0.001887,0.070207,0.001429,neutron,pi-,solid
38,8.8,0.207986,0.477186,0.524358,1.617885,0.285929,AUT,0.0,0.003268,0.070207,0.001483,neutron,pi-,solid
39,8.8,0.107209,0.656030,0.523822,1.143235,0.499060,AUT,0.0,0.002281,0.070207,0.001415,neutron,pi-,solid
40,8.8,0.175592,0.468693,0.524496,1.350703,0.482322,AUT,0.0,0.005755,0.070207,0.001452,neutron,pi-,solid
41,8.8,0.114697,0.627380,0.525134,1.146654,0.695377,AUT,0.0,0.002215,0.070207,0.001418,neutron,pi-,solid
42,8.8,0.132675,0.596885,0.574276,1.295525,0.253617,AUT,0.0,0.001799,0.070207,0.001408,neutron,pi-,solid
43,8.8,0.180616,0.501060,0.574010,1.489327,0.219209,AUT,0.0,0.002155,0.070207,0.001437,neutron,pi-,solid
44,8.8,0.233660,0.436322,0.573423,1.677662,0.212644,AUT,0.0,0.002763,0.070207,0.001474,neutron,pi-,solid
45,8.8,0.121010,0.615393,0.573849,1.193291,0.498881,AUT,0.0,0.002304,0.070207,0.001405,neutron,pi-,solid
46,8.8,0.212563,0.490744,0.574354,1.712891,0.456391,AUT,0.0,0.015646,0.070207,0.001461,neutron,pi-,solid
47,8.8,0.112710,0.641850,0.574643,1.161694,0.717941,AUT,0.0,0.002457,0.070207,0.001402,neutron,pi-,solid
48,8.8,0.137320,0.578738,0.624152,1.297264,0.255184,AUT,0.0,0.001789,0.070207,0.001387,neutron,pi-,solid
49,8.8,0.200420,0.479142,0.622996,1.576073,0.216317,AUT,0.0,0.002145,0.070207,0.001421,neutron,pi-,solid
50,8.8,0.109473,0.652725,0.623787,1.161831,0.587744,AUT,0.0,0.002184,0.070207,0.001382,neutron,pi-,solid
51,8.8,0.174394,0.533988,0.623585,1.530993,0.498579,AUT,0.0,0.007491,0.070207,0.001406,neutron,pi-,solid
52,8.8,0.144571,0.561258,0.673490,1.321482,0.254418,AUT,0.0,0.001775,0.070207,0.001364,neutron,pi-,solid
53,8.8,0.208466,0.495319,0.671404,1.700962,0.207506,AUT,0.0,0.003751,0.070207,0.001390,neutron,pi-,solid
54,8.8,0.114441,0.654371,0.673527,1.215647,0.617341,AUT,0.0,0.002151,0.070207,0.001361,neutron,pi-,solid
55,8.8,0.192833,0.551013,0.672210,1.750399,0.479490,AUT,0.0,0.025559,0.070207,0.001384,neutron,pi-,solid
56,8.8,0.256051,0.526213,0.323817,2.210187,0.114083,AUT,0.0,0.003159,0.070207,0.001642,neutron,pi-,solid
57,8.8,0.326519,0.462046,0.323754,2.487526,0.121506,AUT,0.0,0.004411,0.070207,0.001718,neutron,pi-,solid
58,8.8,0.283766,0.507454,0.326545,2.348602,0.251135,AUT,0.0,0.008742,0.070207,0.001670,neutron,pi-,solid
59,8.8,0.271593,0.510949,0.373746,2.269168,0.119111,AUT,0.0,0.002827,0.070207,0.001626,neutron,pi-,solid
60,8.8,0.357992,0.448193,0.373299,2.649367,0.133602,AUT,0.0,0.012613,0.070207,0.001708,neutron,pi-,solid
61,8.8,0.282298,0.505992,0.375350,2.328578,0.276160,AUT,0.0,0.006693,0.070207,0.001635,neutron,pi-,solid
62,8.8,0.253398,0.529113,0.424021,2.199510,0.200414,AUT,0.0,0.003438,0.070207,0.001582,neutron,pi-,solid
63,8.8,0.324126,0.463394,0.423871,2.475835,0.212698,AUT,0.0,0.004246,0.070207,0.001642,neutron,pi-,solid
64,8.8,0.265769,0.516261,0.473833,2.245386,0.208857,AUT,0.0,0.003092,0.070207,0.001565,neutron,pi-,solid
65,8.8,0.344048,0.450932,0.473767,2.561011,0.227603,AUT,0.0,0.007621,0.070207,0.001621,neutron,pi-,solid
66,8.8,0.272252,0.510985,0.523993,2.273681,0.258001,AUT,0.0,0.003027,0.070207,0.001538,neutron,pi-,solid
67,8.8,0.360513,0.448420,0.523049,2.669423,0.268879,AUT,0.0,0.014222,0.070207,0.001589,neutron,pi-,solid
68,8.8,0.273316,0.512523,0.573512,2.288745,0.271003,AUT,0.0,0.003232,0.070207,0.001502,neutron,pi-,solid
69,8.8,0.264082,0.525685,0.622864,2.274586,0.274029,AUT,0.0,0.004002,0.070207,0.001455,neutron,pi-,solid
70,8.8,0.251855,0.544142,0.671705,2.252455,0.266477,AUT,0.0,0.005363,0.070207,0.001405,neutron,pi-,solid
71,8.8,0.360156,0.562733,0.324206,3.341206,0.186726,AUT,0.0,0.005942,0.070207,0.001765,neutron,pi-,solid
72,8.8,0.427128,0.525114,0.323992,3.701244,0.200498,AUT,0.0,0.009382,0.070207,0.001833,neutron,pi-,solid
73,8.8,0.373084,0.555137,0.373838,3.409339,0.199911,AUT,0.0,0.005241,0.070207,0.001732,neutron,pi-,solid
74,8.8,0.453844,0.511478,0.373734,3.833182,0.217623,AUT,0.0,0.026530,0.070207,0.001802,neutron,pi-,solid
75,8.8,0.377013,0.553272,0.424122,3.431753,0.248250,AUT,0.0,0.005320,0.070207,0.001692,neutron,pi-,solid
76,8.8,0.376128,0.553814,0.473979,3.427568,0.270420,AUT,0.0,0.005689,0.070207,0.001648,neutron,pi-,solid
77,8.8,0.374372,0.555161,0.523735,3.420503,0.283262,AUT,0.0,0.006243,0.070207,0.001599,neutron,pi-,solid
78,8.8,0.370099,0.558545,0.573155,3.403702,0.280720,AUT,0.0,0.007095,0.070207,0.001543,neutron,pi-,solid
79,8.8,0.463453,0.568831,0.324159,4.350058,0.214463,AUT,0.0,0.009897,0.070207,0.001876,neutron,pi-,solid
80,8.8,0.463387,0.568990,0.374173,4.350566,0.243117,AUT,0.0,0.010299,0.070207,0.001815,neutron,pi-,solid
81,8.8,0.462904,0.568987,0.423902,4.346055,0.267140,AUT,0.0,0.011113,0.070207,0.001758,neutron,pi-,solid
82,8.8,0.461806,0.569673,0.473521,4.340961,0.276368,AUT,0.0,0.011941,0.070207,0.001700,neutron,pi-,solid
