  ,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
442,11.0,0.506291,0.535036,0.323587,5.582990,0.124328,AUT,0.0,0.013721,0.070207,0.002223,neutron,pi+,solid
443,11.0,0.388065,0.653387,0.324336,5.231022,0.287060,AUT,0.0,0.027643,0.070207,0.001803,neutron,pi+,solid
444,11.0,0.424593,0.622672,0.324229,5.455424,0.288797,AUT,0.0,0.043774,0.070207,0.001919,neutron,pi+,solid
445,11.0,0.463749,0.574344,0.324223,5.493386,0.289191,AUT,0.0,0.028724,0.070207,0.002056,neutron,pi+,solid
446,11.0,0.519760,0.521830,0.324324,5.592990,0.286648,AUT,0.0,0.023639,0.070207,0.002282,neutron,pi+,solid
447,11.0,0.431035,0.612963,0.326670,5.426702,0.454658,AUT,0.0,0.036200,0.070207,0.001941,neutron,pi+,solid
448,11.0,0.528860,0.517192,0.326662,5.642443,0.454843,AUT,0.0,0.125472,0.070207,0.002326,neutron,pi+,solid
449,11.0,0.397788,0.642750,0.373542,5.273211,0.125998,AUT,0.0,0.011204,0.070207,0.001863,neutron,pi+,solid
450,11.0,0.441421,0.601075,0.373691,5.473160,0.123100,AUT,0.0,0.012045,0.070207,0.002013,neutron,pi+,solid
451,11.0,0.497786,0.543196,0.373542,5.570580,0.124729,AUT,0.0,0.014632,0.070207,0.002238,neutron,pi+,solid
452,11.0,0.392382,0.649843,0.374108,5.259721,0.288004,AUT,0.0,0.020444,0.070207,0.001846,neutron,pi+,solid
453,11.0,0.436189,0.608834,0.374180,5.477527,0.288737,AUT,0.0,0.030576,0.070207,0.001995,neutron,pi+,solid
454,11.0,0.497583,0.540919,0.374176,5.543493,0.288014,AUT,0.0,0.016342,0.070207,0.002237,neutron,pi+,solid
455,11.0,0.564753,0.502799,0.373960,5.861469,0.289222,AUT,0.0,0.133283,0.070207,0.002563,neutron,pi+,solid
456,11.0,0.419873,0.623319,0.374811,5.385664,0.481843,AUT,0.0,0.043119,0.070207,0.001937,neutron,pi+,solid
457,11.0,0.506367,0.534239,0.374869,5.574152,0.481638,AUT,0.0,0.062971,0.070207,0.002277,neutron,pi+,solid
458,11.0,0.407157,0.634396,0.423676,5.324865,0.127151,AUT,0.0,0.011419,0.070207,0.001923,neutron,pi+,solid
459,11.0,0.475504,0.565013,0.423640,5.529543,0.124939,AUT,0.0,0.012989,0.070207,0.002186,neutron,pi+,solid
460,11.0,0.560010,0.503444,0.423401,5.819648,0.139375,AUT,0.0,0.147137,0.070207,0.002602,neutron,pi+,solid
461,11.0,0.398009,0.645448,0.424092,5.297925,0.289807,AUT,0.0,0.017472,0.070207,0.001892,neutron,pi+,solid
462,11.0,0.453754,0.587026,0.424071,5.489429,0.288997,AUT,0.0,0.019909,0.070207,0.002097,neutron,pi+,solid
463,11.0,0.519436,0.522135,0.424028,5.592782,0.291275,AUT,0.0,0.022675,0.070207,0.002388,neutron,pi+,solid
464,11.0,0.428631,0.613048,0.424269,5.398161,0.486522,AUT,0.0,0.044149,0.070207,0.002000,neutron,pi+,solid
465,11.0,0.523433,0.519373,0.424145,5.607591,0.483134,AUT,0.0,0.087399,0.070207,0.002409,neutron,pi+,solid
466,11.0,0.418966,0.622197,0.473620,5.368478,0.127655,AUT,0.0,0.011853,0.070207,0.001997,neutron,pi+,solid
467,11.0,0.494194,0.547102,0.473584,5.569880,0.126296,AUT,0.0,0.020535,0.070207,0.002316,neutron,pi+,solid
468,11.0,0.404402,0.639662,0.474025,5.332818,0.291752,AUT,0.0,0.015940,0.070207,0.001944,neutron,pi+,solid
469,11.0,0.482275,0.557557,0.474022,5.529061,0.291653,AUT,0.0,0.015023,0.070207,0.002259,neutron,pi+,solid
470,11.0,0.419655,0.623477,0.474608,5.384140,0.537981,AUT,0.0,0.048563,0.070207,0.002000,neutron,pi+,solid
471,11.0,0.501830,0.538647,0.473839,5.571545,0.512288,AUT,0.0,0.057562,0.070207,0.002353,neutron,pi+,solid
472,11.0,0.438581,0.602202,0.523579,5.420459,0.127988,AUT,0.0,0.012487,0.070207,0.002111,neutron,pi+,solid
473,11.0,0.546069,0.507814,0.523349,5.723385,0.139424,AUT,0.0,0.104339,0.070207,0.002659,neutron,pi+,solid
474,11.0,0.413273,0.630204,0.524027,5.364627,0.293000,AUT,0.0,0.015012,0.070207,0.002011,neutron,pi+,solid
475,11.0,0.494326,0.544862,0.523844,5.545652,0.294945,AUT,0.0,0.019252,0.070207,0.002369,neutron,pi+,solid
476,11.0,0.427094,0.615206,0.524242,5.398832,0.543403,AUT,0.0,0.044620,0.070207,0.002065,neutron,pi+,solid
477,11.0,0.517178,0.528384,0.522057,5.638451,0.476455,AUT,0.0,0.086921,0.070207,0.002489,neutron,pi+,solid
478,11.0,0.406298,0.636207,0.573822,5.328687,0.233708,AUT,0.0,0.012668,0.070207,0.002022,neutron,pi+,solid
479,11.0,0.476614,0.563920,0.573552,5.531864,0.227492,AUT,0.0,0.014665,0.070207,0.002337,neutron,pi+,solid
480,11.0,0.426683,0.617081,0.573795,5.408221,0.550725,AUT,0.0,0.042093,0.070207,0.002105,neutron,pi+,solid
481,11.0,0.417108,0.624927,0.623748,5.368087,0.236016,AUT,0.0,0.013026,0.070207,0.002111,neutron,pi+,solid
482,11.0,0.484872,0.556519,0.622362,5.565037,0.223661,AUT,0.0,0.024472,0.070207,0.002445,neutron,pi+,solid
483,11.0,0.417835,0.627898,0.623091,5.397333,0.542232,AUT,0.0,0.049027,0.070207,0.002113,neutron,pi+,solid
484,11.0,0.414267,0.629266,0.673392,5.369775,0.305985,AUT,0.0,0.014162,0.070207,0.002146,neutron,pi+,solid
485,11.0,0.473798,0.575764,0.668649,5.629189,0.219865,AUT,0.0,0.037876,0.070207,0.002448,neutron,pi+,solid
486,11.0,0.483237,0.639707,0.323826,6.373269,0.121940,AUT,0.0,0.013039,0.070207,0.002131,neutron,pi+,solid
487,11.0,0.560573,0.593768,0.323684,6.866371,0.121620,AUT,0.0,0.015614,0.070207,0.002471,neutron,pi+,solid
488,11.0,0.487667,0.637056,0.324224,6.402406,0.288699,AUT,0.0,0.042891,0.070207,0.002149,neutron,pi+,solid
489,11.0,0.568502,0.585952,0.324246,6.873806,0.287747,AUT,0.0,0.027319,0.070207,0.002511,neutron,pi+,solid
490,11.0,0.521876,0.617973,0.325937,6.630846,0.473769,AUT,0.0,0.045863,0.070207,0.002291,neutron,pi+,solid
491,11.0,0.497310,0.629806,0.373602,6.452472,0.124347,AUT,0.0,0.013384,0.070207,0.002237,neutron,pi+,solid
492,11.0,0.578521,0.587484,0.373558,7.015685,0.123806,AUT,0.0,0.025392,0.070207,0.002637,neutron,pi+,solid
493,11.0,0.497075,0.629893,0.374157,6.447933,0.288205,AUT,0.0,0.027871,0.070207,0.002236,neutron,pi+,solid
494,11.0,0.580094,0.581219,0.374165,6.960535,0.287703,AUT,0.0,0.029083,0.070207,0.002647,neutron,pi+,solid
495,11.0,0.520441,0.617613,0.374867,6.609559,0.502517,AUT,0.0,0.045818,0.070207,0.002339,neutron,pi+,solid
496,11.0,0.479299,0.642486,0.423901,6.349642,0.212735,AUT,0.0,0.015394,0.070207,0.002206,neutron,pi+,solid
497,11.0,0.549814,0.594818,0.423808,6.744837,0.214182,AUT,0.0,0.016196,0.070207,0.002548,neutron,pi+,solid
498,11.0,0.610631,0.589389,0.423782,7.429906,0.218393,AUT,0.0,0.048469,0.070207,0.002915,neutron,pi+,solid
499,11.0,0.517502,0.619280,0.424434,6.590694,0.522174,AUT,0.0,0.049816,0.070207,0.002379,neutron,pi+,solid
500,11.0,0.489909,0.635048,0.473904,6.411516,0.217936,AUT,0.0,0.015229,0.070207,0.002300,neutron,pi+,solid
501,11.0,0.569509,0.588339,0.473824,6.914528,0.222842,AUT,0.0,0.021121,0.070207,0.002731,neutron,pi+,solid
502,11.0,0.512999,0.622767,0.474049,6.572528,0.532269,AUT,0.0,0.057029,0.070207,0.002411,neutron,pi+,solid
503,11.0,0.504032,0.625274,0.523893,6.487896,0.224286,AUT,0.0,0.015344,0.070207,0.002424,neutron,pi+,solid
504,11.0,0.589279,0.584335,0.523380,7.109522,0.227357,AUT,0.0,0.037136,0.070207,0.002951,neutron,pi+,solid
505,11.0,0.505464,0.629025,0.523669,6.544991,0.534826,AUT,0.0,0.069234,0.070207,0.002431,neutron,pi+,solid
506,11.0,0.503771,0.626735,0.573643,6.500725,0.286982,AUT,0.0,0.016792,0.070207,0.002488,neutron,pi+,solid
507,11.0,0.589122,0.596549,0.570678,7.255177,0.221092,AUT,0.0,0.055763,0.070207,0.003053,neutron,pi+,solid
508,11.0,0.499889,0.633638,0.622716,6.525197,0.294059,AUT,0.0,0.019765,0.070207,0.002538,neutron,pi+,solid
509,11.0,0.485157,0.645018,0.671101,6.452690,0.275209,AUT,0.0,0.026652,0.070207,0.002524,neutron,pi+,solid
