  ,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
44,8.8,0.115209,0.616667,0.476412,1.124433,0.666790,AUT,0.0,0.002420,0.070207,0.001859,neutron,pi+,solid
45,8.8,0.151453,0.546644,0.524087,1.353687,0.141299,AUT,0.0,0.002495,0.070207,0.001951,neutron,pi+,solid
46,8.8,0.209466,0.459466,0.523965,1.582600,0.126305,AUT,0.0,0.002727,0.070207,0.002120,neutron,pi+,solid
47,8.8,0.271529,0.407878,0.523644,1.827472,0.132718,AUT,0.0,0.010279,0.070207,0.002336,neutron,pi+,solid
48,8.8,0.124020,0.627580,0.524475,1.274740,0.296491,AUT,0.0,0.002390,0.070207,0.001884,neutron,pi+,solid
49,8.8,0.166227,0.544783,0.524598,1.491500,0.287679,AUT,0.0,0.003488,0.070207,0.001991,neutron,pi+,solid
50,8.8,0.222448,0.454360,0.524529,1.654777,0.285351,AUT,0.0,0.004376,0.070207,0.002162,neutron,pi+,solid
51,8.8,0.098691,0.692700,0.523881,1.121785,0.497999,AUT,0.0,0.002591,0.070207,0.001832,neutron,pi+,solid
52,8.8,0.144988,0.520913,0.524298,1.228599,0.496032,AUT,0.0,0.005485,0.070207,0.001935,neutron,pi+,solid
53,8.8,0.216483,0.450670,0.525124,1.608181,0.456310,AUT,0.0,0.013150,0.070207,0.002143,neutron,pi+,solid
54,8.8,0.113681,0.630535,0.524915,1.148992,0.682030,AUT,0.0,0.002618,0.070207,0.001863,neutron,pi+,solid
55,8.8,0.176041,0.437944,0.523715,1.271530,0.646558,AUT,0.0,0.023819,0.070207,0.002017,neutron,pi+,solid
56,8.8,0.159190,0.524953,0.573988,1.363961,0.139334,AUT,0.0,0.002524,0.070207,0.001985,neutron,pi+,solid
57,8.8,0.223444,0.444704,0.573814,1.633981,0.127376,AUT,0.0,0.003500,0.070207,0.002183,neutron,pi+,solid
58,8.8,0.127449,0.616336,0.574519,1.286695,0.292958,AUT,0.0,0.002440,0.070207,0.001904,neutron,pi+,solid
59,8.8,0.172086,0.525536,0.574393,1.488405,0.289244,AUT,0.0,0.003675,0.070207,0.002022,neutron,pi+,solid
60,8.8,0.227377,0.443336,0.573708,1.656129,0.286407,AUT,0.0,0.004672,0.070207,0.002197,neutron,pi+,solid
61,8.8,0.104787,0.662448,0.573711,1.133240,0.504859,AUT,0.0,0.002738,0.070207,0.001855,neutron,pi+,solid
62,8.8,0.170262,0.510801,0.574513,1.424379,0.478370,AUT,0.0,0.006764,0.070207,0.002017,neutron,pi+,solid
63,8.8,0.106429,0.663331,0.574976,1.146762,0.725028,AUT,0.0,0.002818,0.070207,0.001858,neutron,pi+,solid
64,8.8,0.154961,0.497092,0.573546,1.267842,0.675693,AUT,0.0,0.009468,0.070207,0.001972,neutron,pi+,solid
65,8.8,0.169418,0.507322,0.623707,1.400801,0.136683,AUT,0.0,0.002581,0.070207,0.002031,neutron,pi+,solid
66,8.8,0.238961,0.441462,0.622182,1.738571,0.124811,AUT,0.0,0.006406,0.070207,0.002260,neutron,pi+,solid
67,8.8,0.130385,0.600337,0.624490,1.280318,0.295234,AUT,0.0,0.002456,0.070207,0.001926,neutron,pi+,solid
68,8.8,0.185704,0.503014,0.623717,1.534874,0.290452,AUT,0.0,0.003816,0.070207,0.002080,neutron,pi+,solid
69,8.8,0.248329,0.441328,0.620742,1.807817,0.280871,AUT,0.0,0.009777,0.070207,0.002296,neutron,pi+,solid
70,8.8,0.115738,0.630288,0.623792,1.183020,0.503922,AUT,0.0,0.002828,0.070207,0.001892,neutron,pi+,solid
71,8.8,0.187001,0.531853,0.623995,1.633225,0.469175,AUT,0.0,0.012854,0.070207,0.002086,neutron,pi+,solid
72,8.8,0.108552,0.662057,0.624304,1.166488,0.734438,AUT,0.0,0.003202,0.070207,0.001876,neutron,pi+,solid
73,8.8,0.162662,0.507408,0.620489,1.361763,0.663490,AUT,0.0,0.031210,0.070207,0.002008,neutron,pi+,solid
74,8.8,0.128291,0.589955,0.674135,1.238664,0.269662,AUT,0.0,0.002475,0.070207,0.001937,neutron,pi+,solid
75,8.8,0.172902,0.517514,0.672980,1.475877,0.229066,AUT,0.0,0.002918,0.070207,0.002061,neutron,pi+,solid
76,8.8,0.219154,0.486899,0.671089,1.758751,0.201616,AUT,0.0,0.005422,0.070207,0.002215,neutron,pi+,solid
77,8.8,0.133201,0.617518,0.673642,1.332022,0.496314,AUT,0.0,0.003049,0.070207,0.001953,neutron,pi+,solid
78,8.8,0.222163,0.514231,0.667561,1.885291,0.463841,AUT,0.0,0.093287,0.070207,0.002227,neutron,pi+,solid
79,8.8,0.106728,0.678256,0.673739,1.178484,0.745491,AUT,0.0,0.003622,0.070207,0.001888,neutron,pi+,solid
80,8.8,0.241893,0.541304,0.324003,2.152217,0.114341,AUT,0.0,0.004251,0.070207,0.002159,neutron,pi+,solid
81,8.8,0.302067,0.479358,0.324019,2.386455,0.116421,AUT,0.0,0.004113,0.070207,0.002365,neutron,pi+,solid
82,8.8,0.357541,0.448002,0.323830,2.644895,0.127876,AUT,0.0,0.012282,0.070207,0.002582,neutron,pi+,solid
83,8.8,0.281580,0.508477,0.326641,2.337189,0.250711,AUT,0.0,0.010236,0.070207,0.002291,neutron,pi+,solid
84,8.8,0.378252,0.446841,0.325863,2.791232,0.265825,AUT,0.0,0.072936,0.070207,0.002674,neutron,pi+,solid
85,8.8,0.250881,0.530819,0.373915,2.186535,0.117278,AUT,0.0,0.004017,0.070207,0.002210,neutron,pi+,solid
86,8.8,0.319024,0.468340,0.373727,2.462006,0.124782,AUT,0.0,0.005049,0.070207,0.002457,neutron,pi+,solid
87,8.8,0.265917,0.519239,0.375394,2.260363,0.273068,AUT,0.0,0.010424,0.070207,0.002261,neutron,pi+,solid
88,8.8,0.342745,0.452188,0.375178,2.557966,0.280681,AUT,0.0,0.016735,0.070207,0.002554,neutron,pi+,solid
89,8.8,0.261897,0.520157,0.423844,2.233909,0.120729,AUT,0.0,0.003928,0.070207,0.002267,neutron,pi+,solid
90,8.8,0.333629,0.457586,0.423512,2.518874,0.130929,AUT,0.0,0.008553,0.070207,0.002543,neutron,pi+,solid
91,8.8,0.265513,0.516471,0.424481,2.242716,0.288549,AUT,0.0,0.008547,0.070207,0.002279,neutron,pi+,solid
92,8.8,0.343263,0.449459,0.424311,2.546920,0.287582,AUT,0.0,0.013995,0.070207,0.002585,neutron,pi+,solid
93,8.8,0.244107,0.538807,0.474013,2.160682,0.207368,AUT,0.0,0.004798,0.070207,0.002223,neutron,pi+,solid
94,8.8,0.313068,0.471428,0.473961,2.430446,0.217104,AUT,0.0,0.004518,0.070207,0.002483,neutron,pi+,solid
95,8.8,0.396728,0.448953,0.473547,2.941284,0.243006,AUT,0.0,0.168760,0.070207,0.002877,neutron,pi+,solid
96,8.8,0.287261,0.507565,0.477043,2.380435,0.443234,AUT,0.0,0.019985,0.070207,0.002380,neutron,pi+,solid
97,8.8,0.253583,0.528164,0.523960,2.197474,0.212377,AUT,0.0,0.004558,0.070207,0.002276,neutron,pi+,solid
98,8.8,0.323459,0.463626,0.523930,2.471996,0.226869,AUT,0.0,0.006133,0.070207,0.002555,neutron,pi+,solid
99,8.8,0.278536,0.511897,0.524890,2.330960,0.462790,AUT,0.0,0.018027,0.070207,0.002369,neutron,pi+,solid
100,8.8,0.264723,0.517222,0.573855,2.242465,0.217511,AUT,0.0,0.004350,0.070207,0.002340,neutron,pi+,solid
101,8.8,0.339385,0.456455,0.572340,2.556978,0.226807,AUT,0.0,0.011404,0.070207,0.002661,neutron,pi+,solid
102,8.8,0.266979,0.525876,0.573986,2.302431,0.481284,AUT,0.0,0.021662,0.070207,0.002350,neutron,pi+,solid
103,8.8,0.264174,0.525189,0.623140,2.274172,0.274260,AUT,0.0,0.004679,0.070207,0.002366,neutron,pi+,solid
104,8.8,0.357125,0.466958,0.614367,2.753409,0.182931,AUT,0.0,0.054035,0.070207,0.002788,neutron,pi+,solid
105,8.8,0.252979,0.543370,0.671979,2.259721,0.264949,AUT,0.0,0.006306,0.070207,0.002351,neutron,pi+,solid
106,8.8,0.367197,0.558857,0.323920,3.380977,0.114838,AUT,0.0,0.006984,0.070207,0.002625,neutron,pi+,solid
107,8.8,0.439443,0.517201,0.323670,3.752310,0.126350,AUT,0.0,0.020052,0.070207,0.002970,neutron,pi+,solid
108,8.8,0.380382,0.551873,0.325311,3.453252,0.289381,AUT,0.0,0.017350,0.070207,0.002683,neutron,pi+,solid
109,8.8,0.351681,0.566276,0.374023,3.284415,0.196593,AUT,0.0,0.008396,0.070207,0.002596,neutron,pi+,solid
110,8.8,0.416118,0.532483,0.373982,3.654774,0.207387,AUT,0.0,0.010093,0.070207,0.002900,neutron,pi+,solid
111,8.8,0.361112,0.561884,0.423932,3.344649,0.202618,AUT,0.0,0.007987,0.070207,0.002670,neutron,pi+,solid
112,8.8,0.428869,0.523582,0.423900,3.705822,0.218282,AUT,0.0,0.014920,0.070207,0.003014,neutron,pi+,solid
113,8.8,0.381126,0.552250,0.425875,3.463042,0.463658,AUT,0.0,0.038301,0.070207,0.002765,neutron,pi+,solid
114,8.8,0.375786,0.553680,0.473939,3.423571,0.211378,AUT,0.0,0.007543,0.070207,0.002774,neutron,pi+,solid
115,8.8,0.466721,0.509904,0.473813,3.929941,0.238665,AUT,0.0,0.130508,0.070207,0.003299,neutron,pi+,solid
116,8.8,0.377426,0.554445,0.474886,3.444297,0.486595,AUT,0.0,0.035727,0.070207,0.002783,neutron,pi+,solid
117,8.8,0.372956,0.555847,0.523927,3.412928,0.283733,AUT,0.0,0.008197,0.070207,0.002799,neutron,pi+,solid
118,8.8,0.457294,0.511554,0.522772,3.862939,0.254433,AUT,0.0,0.064852,0.070207,0.003297,neutron,pi+,solid
119,8.8,0.370784,0.558102,0.573408,3.407307,0.279445,AUT,0.0,0.009303,0.070207,0.002831,neutron,pi+,solid
120,8.8,0.362393,0.565449,0.622478,3.377943,0.259009,AUT,0.0,0.011721,0.070207,0.002834,neutron,pi+,solid
121,8.8,0.463534,0.568869,0.324339,4.351104,0.215391,AUT,0.0,0.013218,0.070207,0.003102,neutron,pi+,solid
122,8.8,0.463424,0.568797,0.374269,4.349533,0.242406,AUT,0.0,0.014061,0.070207,0.003164,neutron,pi+,solid
123,8.8,0.462781,0.569090,0.424123,4.345615,0.267660,AUT,0.0,0.015427,0.070207,0.003217,neutron,pi+,solid
124,8.8,0.461800,0.569701,0.473824,4.341083,0.275837,AUT,0.0,0.016888,0.070207,0.003269,neutron,pi+,solid
125,8.8,0.460572,0.570590,0.523346,4.336294,0.268665,AUT,0.0,0.019347,0.070207,0.003324,neutron,pi+,solid
