i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
9,160,0.00647,0.65,0.29,1.24,0.53,AUT,-0.0116875,0.0156123,0,0,deuteron,pi+,compass,x
10,160,0.0106,0.46,0.33,1.45,0.52,AUT,-0.0135815,0.0100801,0,0,deuteron,pi+,compass,x
11,160,0.0164,0.34,0.35,1.67,0.49,AUT,-0.0079619,0.0083828,0,0,deuteron,pi+,compass,x
12,160,0.0256,0.26,0.37,1.99,0.46,AUT,0.0034019,0.0074048,0,0,deuteron,pi+,compass,x
13,160,0.0397,0.23,0.39,2.79,0.45,AUT,-0.0014184,0.0082934,0,0,deuteron,pi+,compass,x
14,160,0.0625,0.24,0.38,4.54,0.46,AUT,-0.0013517,0.0103853,0,0,deuteron,pi+,compass,x
15,160,0.101,0.25,0.37,7.4,0.46,AUT,-0.0180454,0.0137172,0,0,deuteron,pi+,compass,x
16,160,0.161,0.24,0.37,11.8,0.47,AUT,-0.0316815,0.0203016,0,0,deuteron,pi+,compass,x
17,160,0.278,0.28,0.36,23.8,0.51,AUT,0.0042083,0.0343074,0,0,deuteron,pi+,compass,x
