i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
9,160,0.006431,0.66,0.3,1.25,0.57,AUT,-0.0274028,0.031856,0,0,deuteron,k-,compass,x
10,160,0.01051,0.48,0.34,1.51,0.56,AUT,-0.0182079,0.0225739,0,0,deuteron,k-,compass,x
11,160,0.01621,0.39,0.37,1.87,0.54,AUT,-0.0139588,0.0221894,0,0,deuteron,k-,compass,x
12,160,0.0252,0.34,0.41,2.53,0.54,AUT,-0.00812012,0.0231455,0,0,deuteron,k-,compass,x
13,160,0.03966,0.33,0.42,3.87,0.53,AUT,-0.102674,0.0282364,0,0,deuteron,k-,compass,x
14,160,0.06254,0.33,0.41,6.13,0.53,AUT,0.00792277,0.0356943,0,0,deuteron,k-,compass,x
15,160,0.09993,0.32,0.41,9.68,0.53,AUT,0.0183889,0.0463819,0,0,deuteron,k-,compass,x
16,160,0.1599,0.33,0.4,15.8,0.54,AUT,-0.000441373,0.0719263,0,0,deuteron,k-,compass,x
17,160,0.2852,0.36,0.37,31.4,0.54,AUT,0.0472745,0.128104,0,0,deuteron,k-,compass,x
