i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
73,27.6,0.06102772,0.479995291852701,0.2770045,1.517162,0.4048929,M_Hermes,0.4023669,0.0212914,0,0.1101033,deuteron,k+,hermes,NA
74,27.6,0.06102772,0.479995291852701,0.281046,1.517162,0.5278908,M_Hermes,0.3255563,0.01411413,0,0.089083,deuteron,k+,hermes,NA
75,27.6,0.06102772,0.479995291852701,0.2849803,1.517162,0.7093678,M_Hermes,0.1333843,0.008614108,0,0.01116463,deuteron,k+,hermes,NA
76,27.6,0.06102772,0.479995291852701,0.3040899,1.517162,1.01962,M_Hermes,0.03265152,0.003863303,0,0.002755661,deuteron,k+,hermes,NA
77,27.6,0.06102772,0.479995291852701,0.3355483,1.517162,0.1003415,M_Hermes,0.1466125,0.007053723,0,0.04037769,deuteron,k+,hermes,NA
78,27.6,0.06102772,0.479995291852701,0.3359596,1.517162,0.2021059,M_Hermes,0.336277,0.01379621,0,0.1191868,deuteron,k+,hermes,NA
79,27.6,0.06102772,0.479995291852701,0.3352547,1.517162,0.3001544,M_Hermes,0.39234,0.01508794,0,0.1226503,deuteron,k+,hermes,NA
80,27.6,0.06102772,0.479995291852701,0.3376667,1.517162,0.4036828,M_Hermes,0.3590504,0.01539547,0,0.1123993,deuteron,k+,hermes,NA
81,27.6,0.06102772,0.479995291852701,0.3396868,1.517162,0.5248769,M_Hermes,0.245377,0.01014947,0,0.07677442,deuteron,k+,hermes,NA
82,27.6,0.06102772,0.479995291852701,0.3424922,1.517162,0.6993496,M_Hermes,0.1217657,0.005602666,0,0.01753763,deuteron,k+,hermes,NA
83,27.6,0.06102772,0.479995291852701,0.3395177,1.517162,0.9397841,M_Hermes,0.02731937,0.002029936,0,0.003947988,deuteron,k+,hermes,NA
84,27.6,0.06102772,0.479995291852701,0.4212048,1.517162,0.1012197,M_Hermes,0.08886816,0.004464859,0,0.0220594,deuteron,k+,hermes,NA
85,27.6,0.06102772,0.479995291852701,0.4221954,1.517162,0.2043894,M_Hermes,0.1762464,0.008059076,0,0.06792537,deuteron,k+,hermes,NA
86,27.6,0.06102772,0.479995291852701,0.4216669,1.517162,0.2998802,M_Hermes,0.2321743,0.0096379,0,0.009886192,deuteron,k+,hermes,NA
87,27.6,0.06102772,0.479995291852701,0.4247577,1.517162,0.4026145,M_Hermes,0.2533711,0.01113903,0,0.01129908,deuteron,k+,hermes,NA
88,27.6,0.06102772,0.479995291852701,0.4241198,1.517162,0.5232495,M_Hermes,0.2013767,0.008131186,0,0.009226855,deuteron,k+,hermes,NA
89,27.6,0.06102772,0.479995291852701,0.4243915,1.517162,0.6891943,M_Hermes,0.1177722,0.004881613,0,0.02344556,deuteron,k+,hermes,NA
90,27.6,0.06102772,0.479995291852701,0.42901,1.517162,0.9493071,M_Hermes,0.02595571,0.001637749,0,0.005176282,deuteron,k+,hermes,NA
91,27.6,0.06102772,0.479995291852701,0.5276107,1.517162,0.09776053,M_Hermes,0.04189753,0.002632151,0,0.01865511,deuteron,k+,hermes,NA
92,27.6,0.06102772,0.479995291852701,0.5271779,1.517162,0.2036637,M_Hermes,0.1018879,0.005343352,0,0.02154588,deuteron,k+,hermes,NA
93,27.6,0.06102772,0.479995291852701,0.5283599,1.517162,0.3010061,M_Hermes,0.1409449,0.006759087,0,0.0298516,deuteron,k+,hermes,NA
94,27.6,0.06102772,0.479995291852701,0.5368993,1.517162,0.4028283,M_Hermes,0.1553946,0.007563442,0,0.01284102,deuteron,k+,hermes,NA
95,27.6,0.06102772,0.479995291852701,0.5359913,1.517162,0.5283077,M_Hermes,0.1426472,0.005807933,0,0.06760217,deuteron,k+,hermes,NA
96,27.6,0.06102772,0.479995291852701,0.5381214,1.517162,0.6890909,M_Hermes,0.09595895,0.004286808,0,0.02261005,deuteron,k+,hermes,NA
97,27.6,0.06102772,0.479995291852701,0.5380714,1.517162,0.9379392,M_Hermes,0.03014257,0.001497101,0,0.007113176,deuteron,k+,hermes,NA
98,27.6,0.06102772,0.479995291852701,0.6826228,1.517162,0.09721336,M_Hermes,0.01347669,0.001504349,0,0.004548619,deuteron,k+,hermes,NA
99,27.6,0.06102772,0.479995291852701,0.6855044,1.517162,0.2032689,M_Hermes,0.03841177,0.002619239,0,0.01175192,deuteron,k+,hermes,NA
100,27.6,0.06102772,0.479995291852701,0.6837178,1.517162,0.3038634,M_Hermes,0.05922955,0.003625602,0,0.00370235,deuteron,k+,hermes,NA
101,27.6,0.06102772,0.479995291852701,0.6927634,1.517162,0.401175,M_Hermes,0.06648879,0.004217972,0,0.01545215,deuteron,k+,hermes,NA
102,27.6,0.06102772,0.479995291852701,0.6877,1.517162,0.5237216,M_Hermes,0.07050057,0.003215647,0,0.02750401,deuteron,k+,hermes,NA
103,27.6,0.06102772,0.479995291852701,0.6942352,1.517162,0.6925406,M_Hermes,0.05775284,0.002689729,0,0.007422731,deuteron,k+,hermes,NA
104,27.6,0.06102772,0.479995291852701,0.6963791,1.517162,0.94411,M_Hermes,0.02313547,0.001060167,0,0.003003091,deuteron,k+,hermes,NA
105,27.6,0.06102772,0.479995291852701,0.8760669,1.517162,0.1044301,M_Hermes,0.005182125,0.0006298661,0,0.001749637,deuteron,k+,hermes,NA
106,27.6,0.06102772,0.479995291852701,0.8805172,1.517162,0.1942834,M_Hermes,0.01090306,0.001244377,0,0.00334007,deuteron,k+,hermes,NA
107,27.6,0.06102772,0.479995291852701,0.8790665,1.517162,0.3018444,M_Hermes,0.01334463,0.001447195,0,0.0008064608,deuteron,k+,hermes,NA
108,27.6,0.06102772,0.479995291852701,0.8625432,1.517162,0.4005679,M_Hermes,0.01996462,0.001716643,0,0.004647565,deuteron,k+,hermes,NA
109,27.6,0.06102772,0.479995291852701,0.8684148,1.517162,0.527143,M_Hermes,0.0177207,0.001300003,0,0.006916435,deuteron,k+,hermes,NA
110,27.6,0.06102772,0.479995291852701,0.8639578,1.517162,0.6939507,M_Hermes,0.01614666,0.001054438,0,0.002080311,deuteron,k+,hermes,NA
111,27.6,0.06102772,0.479995291852701,0.8707332,1.517162,0.9311395,M_Hermes,0.007414278,0.0005784542,0,0.0009554196,deuteron,k+,hermes,NA
112,27.6,0.09568023,0.370227659740608,0.1453357,1.834674,0.1002458,M_Hermes,0.3431676,0.01644054,0,0.04711724,deuteron,k+,hermes,NA
113,27.6,0.09568023,0.370227659740608,0.1473137,1.834674,0.206269,M_Hermes,0.6974533,0.02998849,0,0.07328808,deuteron,k+,hermes,NA
114,27.6,0.09568023,0.370227659740608,0.1451255,1.834674,0.3074997,M_Hermes,0.886643,0.03433054,0,0.3131322,deuteron,k+,hermes,NA
115,27.6,0.09568023,0.370227659740608,0.1445408,1.834674,0.4070341,M_Hermes,0.7339968,0.0339973,0,0.2593652,deuteron,k+,hermes,NA
116,27.6,0.09568023,0.370227659740608,0.1497543,1.834674,0.5330402,M_Hermes,0.490092,0.02897585,0,0.08306034,deuteron,k+,hermes,NA
117,27.6,0.09568023,0.370227659740608,0.1637913,1.834674,0.732193,M_Hermes,0.1428619,0.02337253,0,0.06927316,deuteron,k+,hermes,NA
118,27.6,0.09569265,0.370451390002096,0.1579186,1.836021,0.886104,M_Hermes,0.0320787,0.0226312,0,0.01505661,deuteron,k+,hermes,NA
119,27.6,0.09568023,0.370227659740608,0.2245852,1.834674,0.09839183,M_Hermes,0.2413531,0.01306036,0,0.107333,deuteron,k+,hermes,NA
120,27.6,0.09568023,0.370227659740608,0.2239912,1.834674,0.2038179,M_Hermes,0.4689408,0.02366794,0,0.09820147,deuteron,k+,hermes,NA
121,27.6,0.09568023,0.370227659740608,0.2258091,1.834674,0.3024814,M_Hermes,0.5033639,0.02569518,0,0.1050938,deuteron,k+,hermes,NA
122,27.6,0.09568023,0.370227659740608,0.2251896,1.834674,0.4012297,M_Hermes,0.4278834,0.02334562,0,0.08935947,deuteron,k+,hermes,NA
123,27.6,0.09568023,0.370227659740608,0.2269232,1.834674,0.5265133,M_Hermes,0.3178926,0.01729327,0,0.06630233,deuteron,k+,hermes,NA
124,27.6,0.09568023,0.370227659740608,0.2298475,1.834674,0.7010005,M_Hermes,0.1260717,0.01138672,0,0.006403961,deuteron,k+,hermes,NA
125,27.6,0.09568023,0.370227659740608,0.2416251,1.834674,0.9677281,M_Hermes,0.02470667,0.005479427,0,0.00125827,deuteron,k+,hermes,NA
126,27.6,0.09568023,0.370227659740608,0.2759014,1.834674,0.0987082,M_Hermes,0.2275483,0.0107852,0,0.06886073,deuteron,k+,hermes,NA
127,27.6,0.09568023,0.370227659740608,0.2754518,1.834674,0.2041181,M_Hermes,0.4048997,0.01932582,0,0.1244927,deuteron,k+,hermes,NA
128,27.6,0.09568023,0.370227659740608,0.2752166,1.834674,0.3032416,M_Hermes,0.4255728,0.02242783,0,0.1308567,deuteron,k+,hermes,NA
129,27.6,0.09568023,0.370227659740608,0.2762038,1.834674,0.402674,M_Hermes,0.4016185,0.02234524,0,0.1234033,deuteron,k+,hermes,NA
130,27.6,0.09568023,0.370227659740608,0.2771728,1.834674,0.5220291,M_Hermes,0.2435156,0.01276144,0,0.0748285,deuteron,k+,hermes,NA
131,27.6,0.09568023,0.370227659740608,0.2790042,1.834674,0.7010996,M_Hermes,0.1011121,0.007653945,0,0.03045324,deuteron,k+,hermes,NA
132,27.6,0.09568023,0.370227659740608,0.2823128,1.834674,0.9557735,M_Hermes,0.02247992,0.003490733,0,0.006776021,deuteron,k+,hermes,NA
133,27.6,0.09568023,0.370227659740608,0.3344825,1.834674,0.1004411,M_Hermes,0.1345057,0.005894345,0,0.02609483,deuteron,k+,hermes,NA
134,27.6,0.09568023,0.370227659740608,0.3352457,1.834674,0.2041276,M_Hermes,0.2913704,0.01188287,0,0.1165265,deuteron,k+,hermes,NA
135,27.6,0.09568023,0.370227659740608,0.3359805,1.834674,0.3011259,M_Hermes,0.3307611,0.01370673,0,0.1322472,deuteron,k+,hermes,NA
136,27.6,0.09568023,0.370227659740608,0.3351061,1.834674,0.3979405,M_Hermes,0.3112485,0.01468768,0,0.1244498,deuteron,k+,hermes,NA
137,27.6,0.09568023,0.370227659740608,0.3378521,1.834674,0.5197608,M_Hermes,0.2233681,0.009658563,0,0.08948098,deuteron,k+,hermes,NA
138,27.6,0.09568023,0.370227659740608,0.3389156,1.834674,0.6901946,M_Hermes,0.1068701,0.005479832,0,0.04283636,deuteron,k+,hermes,NA
139,27.6,0.09568023,0.370227659740608,0.341097,1.834674,0.9393211,M_Hermes,0.01986613,0.00199111,0,0.007954568,deuteron,k+,hermes,NA
140,27.6,0.09568023,0.370227659740608,0.4202692,1.834674,0.1014475,M_Hermes,0.07768257,0.003628213,0,0.01286568,deuteron,k+,hermes,NA
141,27.6,0.09568023,0.370227659740608,0.4227288,1.834674,0.2015781,M_Hermes,0.1799844,0.006973195,0,0.07769406,deuteron,k+,hermes,NA
142,27.6,0.09568023,0.370227659740608,0.4222373,1.834674,0.3003577,M_Hermes,0.2255024,0.009459166,0,0.09737201,deuteron,k+,hermes,NA
143,27.6,0.09568023,0.370227659740608,0.4222144,1.834674,0.3986372,M_Hermes,0.2423115,0.01097547,0,0.1046286,deuteron,k+,hermes,NA
144,27.6,0.09568023,0.370227659740608,0.424597,1.834674,0.5224242,M_Hermes,0.2074905,0.008424732,0,0.08946491,deuteron,k+,hermes,NA
145,27.6,0.09568023,0.370227659740608,0.4232847,1.834674,0.6872245,M_Hermes,0.09725127,0.004652195,0,0.04194857,deuteron,k+,hermes,NA
146,27.6,0.09568023,0.370227659740608,0.433495,1.834674,0.9351932,M_Hermes,0.01914976,0.001388949,0,0.008263091,deuteron,k+,hermes,NA
147,27.6,0.09568023,0.370227659740608,0.5299974,1.834674,0.1014972,M_Hermes,0.05083571,0.00285885,0,0.0174584,deuteron,k+,hermes,NA
148,27.6,0.09568023,0.370227659740608,0.5332181,1.834674,0.2034285,M_Hermes,0.1094027,0.005085169,0,0.03022541,deuteron,k+,hermes,NA
149,27.6,0.09568023,0.370227659740608,0.5333937,1.834674,0.301365,M_Hermes,0.1574309,0.007040918,0,0.01716522,deuteron,k+,hermes,NA
150,27.6,0.09568023,0.370227659740608,0.5324705,1.834674,0.399976,M_Hermes,0.1598788,0.008108498,0,0.01744433,deuteron,k+,hermes,NA
151,27.6,0.09568023,0.370227659740608,0.5350358,1.834674,0.5198108,M_Hermes,0.1659398,0.006517494,0,0.01810394,deuteron,k+,hermes,NA
152,27.6,0.09568023,0.370227659740608,0.5395566,1.834674,0.6931861,M_Hermes,0.09043149,0.004538063,0,0.00808467,deuteron,k+,hermes,NA
153,27.6,0.09568023,0.370227659740608,0.5348394,1.834674,0.9283121,M_Hermes,0.02148939,0.001417322,0,0.001898279,deuteron,k+,hermes,NA
154,27.6,0.09568023,0.370227659740608,0.6840836,1.834674,0.1037771,M_Hermes,0.01738662,0.001655731,0,0.001535928,deuteron,k+,hermes,NA
155,27.6,0.09568023,0.370227659740608,0.6826442,1.834674,0.201444,M_Hermes,0.04750551,0.003104349,0,0.01746666,deuteron,k+,hermes,NA
156,27.6,0.09568023,0.370227659740608,0.6877778,1.834674,0.303863,M_Hermes,0.05895354,0.00368293,0,0.007523602,deuteron,k+,hermes,NA
157,27.6,0.09568023,0.370227659740608,0.682841,1.834674,0.3999407,M_Hermes,0.07203715,0.004152872,0,0.01582123,deuteron,k+,hermes,NA
158,27.6,0.09568023,0.370227659740608,0.688487,1.834674,0.52299,M_Hermes,0.07694432,0.003686318,0,0.03604864,deuteron,k+,hermes,NA
159,27.6,0.09568023,0.370227659740608,0.6876344,1.834674,0.6961801,M_Hermes,0.06643905,0.002974532,0,0.01592529,deuteron,k+,hermes,NA
160,27.6,0.09568023,0.370227659740608,0.6896745,1.834674,0.9271303,M_Hermes,0.01820713,0.001072072,0,0.00436417,deuteron,k+,hermes,NA
161,27.6,0.09568023,0.370227659740608,0.8676765,1.834674,0.09678094,M_Hermes,0.006965782,0.0006769423,0,0.0016624,deuteron,k+,hermes,NA
162,27.6,0.09568023,0.370227659740608,0.8779527,1.834674,0.2010663,M_Hermes,0.01485523,0.001441769,0,0.005460416,deuteron,k+,hermes,NA
163,27.6,0.09568023,0.370227659740608,0.8722211,1.834674,0.3010118,M_Hermes,0.01950975,0.001658254,0,0.002513618,deuteron,k+,hermes,NA
164,27.6,0.09568023,0.370227659740608,0.8650827,1.834674,0.4012632,M_Hermes,0.02009582,0.001879071,0,0.0044036,deuteron,k+,hermes,NA
165,27.6,0.09568023,0.370227659740608,0.8642535,1.834674,0.5230707,M_Hermes,0.02153024,0.001340591,0,0.01007813,deuteron,k+,hermes,NA
166,27.6,0.09568023,0.370227659740608,0.8653808,1.834674,0.6985447,M_Hermes,0.01167998,0.0008860036,0,0.002792063,deuteron,k+,hermes,NA
167,27.6,0.09568023,0.370227659740608,0.8532641,1.834674,0.9039617,M_Hermes,0.005451804,0.0004423075,0,0.00130251,deuteron,k+,hermes,NA
168,27.6,0.1519989,0.366104812416266,0.1438539,2.882131,0.09954748,M_Hermes,0.3397937,0.02012387,0,0.08274015,deuteron,k+,hermes,NA
169,27.6,0.1519989,0.366104812416266,0.1438305,2.882131,0.2014305,M_Hermes,0.791661,0.04120633,0,0.1444466,deuteron,k+,hermes,NA
170,27.6,0.1519989,0.366104812416266,0.142758,2.882131,0.3006893,M_Hermes,0.8512642,0.04946068,0,0.2419687,deuteron,k+,hermes,NA
171,27.6,0.1519989,0.366104812416266,0.143026,2.882131,0.4057784,M_Hermes,0.7200498,0.04945784,0,0.2047441,deuteron,k+,hermes,NA
172,27.6,0.1519989,0.366104812416266,0.1461794,2.882131,0.5197005,M_Hermes,0.4844076,0.03973404,0,0.1458583,deuteron,k+,hermes,NA
173,27.6,0.1519989,0.366104812416266,0.1558673,2.882131,0.6901832,M_Hermes,0.1641105,0.02984173,0,0.06200632,deuteron,k+,hermes,NA
174,27.6,0.1519989,0.366104812416266,0.161772,2.882131,0.8871812,M_Hermes,0.02616565,0.01805054,0,0.009856708,deuteron,k+,hermes,NA
175,27.6,0.1519989,0.366104812416266,0.2253823,2.882131,0.1013052,M_Hermes,0.2561478,0.01540522,0,0.1168656,deuteron,k+,hermes,NA
