i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
48,11,0.14573,0.535525,0.374226,1.609625,0.131531,AUT,0,0.00641,0.070207,0.00781,proton,pi+,solid,NA
49,11,0.177369,0.474393,0.374385,1.727451,0.133233,AUT,0,0.007991,0.070207,0.007655,proton,pi+,solid,NA
50,11,0.239547,0.373451,0.37425,1.83651,0.14152,AUT,0,0.03481,0.070207,0.007362,proton,pi+,solid,NA
51,11,0.069998,0.762258,0.373118,1.096737,0.30703,AUT,0,0.008264,0.070207,0.008131,proton,pi+,solid,NA
52,11,0.081606,0.690027,0.373847,1.161709,0.298112,AUT,0,0.008524,0.070207,0.008086,proton,pi+,solid,NA
53,11,0.089942,0.657172,0.373929,1.219734,0.296049,AUT,0,0.007141,0.070207,0.008055,proton,pi+,solid,NA
54,11,0.097713,0.632019,0.374018,1.27447,0.295276,AUT,0,0.005713,0.070207,0.008024,proton,pi+,solid,NA
55,11,0.10533,0.610125,0.373987,1.326274,0.294659,AUT,0,0.005033,0.070207,0.007994,proton,pi+,solid,NA
56,11,0.113024,0.589324,0.374048,1.374627,0.294584,AUT,0,0.004581,0.070207,0.007961,proton,pi+,solid,NA
57,11,0.121029,0.567862,0.374107,1.418376,0.294512,AUT,0,0.004393,0.070207,0.007925,proton,pi+,solid,NA
58,11,0.129234,0.546232,0.374149,1.456858,0.29512,AUT,0,0.004376,0.070207,0.007887,proton,pi+,solid,NA
59,11,0.138203,0.525095,0.374227,1.497597,0.295416,AUT,0,0.004356,0.070207,0.007845,proton,pi+,solid,NA
60,11,0.148553,0.497209,0.374285,1.524032,0.297025,AUT,0,0.004536,0.070207,0.007795,proton,pi+,solid,NA
61,11,0.161215,0.46573,0.374261,1.549106,0.299685,AUT,0,0.004895,0.070207,0.007734,proton,pi+,solid,NA
62,11,0.177591,0.432649,0.374245,1.584827,0.303781,AUT,0,0.005709,0.070207,0.007654,proton,pi+,solid,NA
63,11,0.203792,0.391696,0.374239,1.644589,0.309555,AUT,0,0.007301,0.070207,0.007528,proton,pi+,solid,NA
64,11,0.249428,0.343054,0.374167,1.761235,0.313186,AUT,0,0.017467,0.070207,0.007318,proton,pi+,solid,NA
65,11,0.069415,0.788406,0.374329,1.124327,0.48975,AUT,0,0.005753,0.070207,0.008135,proton,pi+,solid,NA
66,11,0.084996,0.707013,0.374543,1.239232,0.487499,AUT,0,0.005982,0.070207,0.008075,proton,pi+,solid,NA
67,11,0.097996,0.664947,0.374478,1.344337,0.48737,AUT,0,0.005309,0.070207,0.008025,proton,pi+,solid,NA
68,11,0.110563,0.627947,0.374463,1.432236,0.487236,AUT,0,0.00498,0.070207,0.007972,proton,pi+,solid,NA
69,11,0.124415,0.579078,0.374621,1.485685,0.486584,AUT,0,0.004409,0.070207,0.00791,proton,pi+,solid,NA
70,11,0.141403,0.519345,0.37455,1.513825,0.485119,AUT,0,0.004292,0.070207,0.007829,proton,pi+,solid,NA
71,11,0.164256,0.448492,0.374599,1.517121,0.483635,AUT,0,0.005226,0.070207,0.007718,proton,pi+,solid,NA
72,11,0.200453,0.380348,0.374644,1.568879,0.482039,AUT,0,0.009286,0.070207,0.007543,proton,pi+,solid,NA
73,11,0.253725,0.335193,0.374624,1.751997,0.483016,AUT,0,0.022085,0.070207,0.007299,proton,pi+,solid,NA
74,11,0.08005,0.743473,0.374992,1.215928,0.682555,AUT,0,0.005297,0.070207,0.008094,proton,pi+,solid,NA
75,11,0.112495,0.624091,0.374879,1.442476,0.682675,AUT,0,0.005014,0.070207,0.007963,proton,pi+,solid,NA
76,11,0.157418,0.478914,0.374784,1.537918,0.681393,AUT,0,0.005992,0.070207,0.00775,proton,pi+,solid,NA
77,11,0.224924,0.373824,0.374751,1.728911,0.667889,AUT,0,0.01568,0.070207,0.007429,proton,pi+,solid,NA
78,11,0.113318,0.624108,0.376386,1.386548,0.876724,AUT,0,0.007262,0.070207,0.007947,proton,pi+,solid,NA
79,11,0.083267,0.645012,0.423179,1.10431,0.130969,AUT,0,0.005251,0.070207,0.008056,proton,pi+,solid,NA
80,11,0.099851,0.586144,0.423754,1.207272,0.127798,AUT,0,0.005213,0.070207,0.007992,proton,pi+,solid,NA
81,11,0.114565,0.559746,0.423944,1.323215,0.12907,AUT,0,0.005287,0.070207,0.007931,proton,pi+,solid,NA
82,11,0.131157,0.543885,0.424029,1.472127,0.130653,AUT,0,0.005613,0.070207,0.007856,proton,pi+,solid,NA
83,11,0.153991,0.513343,0.424138,1.628977,0.131783,AUT,0,0.006481,0.070207,0.007746,proton,pi+,solid,NA
84,11,0.199068,0.43462,0.424314,1.766091,0.134926,AUT,0,0.011758,0.070207,0.007527,proton,pi+,solid,NA
85,11,0.073902,0.723499,0.423223,1.098814,0.307856,AUT,0,0.010194,0.070207,0.008094,proton,pi+,solid,NA
86,11,0.086798,0.654996,0.423818,1.172884,0.298749,AUT,0,0.009229,0.070207,0.008044,proton,pi+,solid,NA
87,11,0.096527,0.622272,0.423902,1.239397,0.29674,AUT,0,0.007002,0.070207,0.008006,proton,pi+,solid,NA
88,11,0.106233,0.595019,0.423948,1.304358,0.295911,AUT,0,0.0054,0.070207,0.007967,proton,pi+,solid,NA
89,11,0.116033,0.571138,0.424034,1.367595,0.295746,AUT,0,0.004777,0.070207,0.007925,proton,pi+,solid,NA
90,11,0.125985,0.547674,0.42406,1.423859,0.295992,AUT,0,0.004378,0.070207,0.007879,proton,pi+,solid,NA
91,11,0.136674,0.524457,0.424153,1.479158,0.296483,AUT,0,0.004289,0.070207,0.007829,proton,pi+,solid,NA
92,11,0.148864,0.494443,0.424173,1.518542,0.297899,AUT,0,0.004328,0.070207,0.007771,proton,pi+,solid,NA
93,11,0.164292,0.458639,0.424205,1.554303,0.300924,AUT,0,0.004627,0.070207,0.007696,proton,pi+,solid,NA
94,11,0.186392,0.417607,0.424157,1.604522,0.305964,AUT,0,0.005417,0.070207,0.007588,proton,pi+,solid,NA
95,11,0.230576,0.36252,0.424084,1.715549,0.312205,AUT,0,0.009255,0.070207,0.00738,proton,pi+,solid,NA
96,11,0.071535,0.767662,0.424017,1.127595,0.492733,AUT,0,0.006619,0.070207,0.008106,proton,pi+,solid,NA
97,11,0.087745,0.687521,0.424338,1.244147,0.48967,AUT,0,0.007561,0.070207,0.008042,proton,pi+,solid,NA
98,11,0.101641,0.64569,0.424338,1.353743,0.489303,AUT,0,0.006226,0.070207,0.007987,proton,pi+,solid,NA
99,11,0.116738,0.600714,0.424396,1.446124,0.488581,AUT,0,0.005213,0.070207,0.007922,proton,pi+,solid,NA
100,11,0.133644,0.5447,0.424435,1.500712,0.48687,AUT,0,0.004499,0.070207,0.007843,proton,pi+,solid,NA
101,11,0.155646,0.472169,0.424511,1.513253,0.484854,AUT,0,0.004062,0.070207,0.007737,proton,pi+,solid,NA
102,11,0.189734,0.394294,0.424533,1.539157,0.483313,AUT,0,0.006581,0.070207,0.007571,proton,pi+,solid,NA
103,11,0.242748,0.342412,0.424395,1.710411,0.48455,AUT,0,0.017815,0.070207,0.007325,proton,pi+,solid,NA
104,11,0.080793,0.739492,0.424758,1.220457,0.68453,AUT,0,0.005207,0.070207,0.00807,proton,pi+,solid,NA
105,11,0.114851,0.617722,0.424677,1.457104,0.684644,AUT,0,0.004683,0.070207,0.007929,proton,pi+,solid,NA
106,11,0.167753,0.461535,0.424611,1.571428,0.681676,AUT,0,0.005414,0.070207,0.007677,proton,pi+,solid,NA
107,11,0.252066,0.354514,0.423588,1.842517,0.655863,AUT,0,0.040146,0.070207,0.007282,proton,pi+,solid,NA
108,11,0.113053,0.630524,0.42568,1.397661,0.893739,AUT,0,0.005814,0.070207,0.007927,proton,pi+,solid,NA
109,11,0.088358,0.618893,0.473388,1.123311,0.130481,AUT,0,0.004827,0.070207,0.008018,proton,pi+,solid,NA
110,11,0.109489,0.558999,0.473798,1.262319,0.128539,AUT,0,0.005018,0.070207,0.007933,proton,pi+,solid,NA
111,11,0.130446,0.535901,0.47396,1.442338,0.130332,AUT,0,0.005248,0.070207,0.007839,proton,pi+,solid,NA
112,11,0.162883,0.492337,0.474115,1.648507,0.132154,AUT,0,0.00644,0.070207,0.007681,proton,pi+,solid,NA
113,11,0.220494,0.399471,0.474154,1.804615,0.136251,AUT,0,0.024374,0.070207,0.007404,proton,pi+,solid,NA
114,11,0.077882,0.689197,0.473295,1.103166,0.30708,AUT,0,0.008991,0.070207,0.008061,proton,pi+,solid,NA
115,11,0.093173,0.62216,0.473907,1.195645,0.298641,AUT,0,0.007795,0.070207,0.008,proton,pi+,solid,NA
116,11,0.105539,0.586597,0.473997,1.277313,0.296852,AUT,0,0.005996,0.070207,0.00795,proton,pi+,solid,NA
117,11,0.117589,0.559471,0.473992,1.357438,0.296827,AUT,0,0.004919,0.070207,0.007898,proton,pi+,solid,NA
118,11,0.12988,0.533277,0.474088,1.429156,0.297238,AUT,0,0.004483,0.070207,0.007841,proton,pi+,solid,NA
119,11,0.143489,0.505004,0.474095,1.494837,0.298211,AUT,0,0.004289,0.070207,0.007776,proton,pi+,solid,NA
120,11,0.160877,0.464956,0.474153,1.542564,0.300874,AUT,0,0.004325,0.070207,0.007692,proton,pi+,solid,NA
121,11,0.18755,0.416564,0.474154,1.609217,0.306579,AUT,0,0.00502,0.070207,0.007562,proton,pi+,solid,NA
122,11,0.2353,0.35813,0.47407,1.730941,0.312771,AUT,0,0.010838,0.070207,0.007337,proton,pi+,solid,NA
123,11,0.074676,0.739907,0.47385,1.133701,0.495499,AUT,0,0.008656,0.070207,0.008075,proton,pi+,solid,NA
124,11,0.093828,0.656585,0.474252,1.270102,0.491438,AUT,0,0.008766,0.070207,0.007999,proton,pi+,solid,NA
125,11,0.111767,0.606787,0.474289,1.398219,0.490428,AUT,0,0.006738,0.070207,0.007923,proton,pi+,solid,NA
126,11,0.131512,0.548224,0.474381,1.485857,0.488409,AUT,0,0.004974,0.070207,0.007833,proton,pi+,solid,NA
127,11,0.156727,0.467936,0.474468,1.509149,0.485912,AUT,0,0.003883,0.070207,0.007711,proton,pi+,solid,NA
128,11,0.198743,0.383663,0.47435,1.566329,0.48403,AUT,0,0.005917,0.070207,0.007508,proton,pi+,solid,NA
129,11,0.257879,0.334417,0.473759,1.77761,0.482147,AUT,0,0.025217,0.070207,0.007236,proton,pi+,solid,NA
130,11,0.082017,0.728759,0.474625,1.22092,0.686326,AUT,0,0.005536,0.070207,0.008047,proton,pi+,solid,NA
131,11,0.119422,0.599261,0.474605,1.46712,0.685708,AUT,0,0.004672,0.070207,0.007888,proton,pi+,solid,NA
132,11,0.176301,0.446918,0.474417,1.602785,0.680748,AUT,0,0.00546,0.070207,0.007615,proton,pi+,solid,NA
133,11,0.103607,0.659202,0.475482,1.362993,0.913127,AUT,0,0.005246,0.070207,0.007953,proton,pi+,solid,NA
134,11,0.178074,0.470198,0.474817,1.720486,0.879889,AUT,0,0.018643,0.070207,0.007606,proton,pi+,solid,NA
135,11,0.093555,0.596561,0.523443,1.145106,0.130438,AUT,0,0.004712,0.070207,0.007978,proton,pi+,solid,NA
136,11,0.121101,0.536244,0.523926,1.339154,0.129548,AUT,0,0.004912,0.070207,0.00786,proton,pi+,solid,NA
137,11,0.156417,0.497956,0.524043,1.601168,0.131418,AUT,0,0.005831,0.070207,0.00769,proton,pi+,solid,NA
138,11,0.21462,0.407246,0.524097,1.78995,0.135596,AUT,0,0.022096,0.070207,0.007409,proton,pi+,solid,NA
139,11,0.082311,0.659859,0.523565,1.115754,0.306138,AUT,0,0.007422,0.070207,0.008024,proton,pi+,solid,NA
140,11,0.100589,0.592293,0.523974,1.228609,0.298375,AUT,0,0.006537,0.070207,0.00795,proton,pi+,solid,NA
141,11,0.11619,0.555391,0.52402,1.331235,0.297738,AUT,0,0.005092,0.070207,0.007883,proton,pi+,solid,NA
142,11,0.131863,0.525168,0.524049,1.428664,0.29829,AUT,0,0.004444,0.070207,0.00781,proton,pi+,solid,NA
143,11,0.14957,0.488074,0.524164,1.505319,0.300145,AUT,0,0.004322,0.070207,0.007725,proton,pi+,solid,NA
144,11,0.174602,0.43811,0.524176,1.57578,0.30423,AUT,0,0.004496,0.070207,0.007602,proton,pi+,solid,NA
145,11,0.222537,0.373102,0.524034,1.701779,0.311224,AUT,0,0.007525,0.070207,0.007373,proton,pi+,solid,NA
146,11,0.078734,0.708415,0.523816,1.14361,0.496946,AUT,0,0.010486,0.070207,0.00804,proton,pi+,solid,NA
147,11,0.100765,0.625703,0.524257,1.299546,0.492533,AUT,0,0.009953,0.070207,0.00795,proton,pi+,solid,NA
148,11,0.121958,0.570143,0.524303,1.432907,0.490574,AUT,0,0.006603,0.070207,0.007856,proton,pi+,solid,NA
149,11,0.14771,0.494098,0.524392,1.501395,0.487744,AUT,0,0.004112,0.070207,0.007733,proton,pi+,solid,NA
150,11,0.189744,0.399902,0.524172,1.557718,0.484357,AUT,0,0.004529,0.070207,0.007529,proton,pi+,solid,NA
151,11,0.248943,0.345175,0.522952,1.77064,0.478249,AUT,0,0.018227,0.070207,0.007253,proton,pi+,solid,NA
152,11,0.08388,0.714664,0.524509,1.223934,0.6881,AUT,0,0.006346,0.070207,0.00802,proton,pi+,solid,NA
153,11,0.125493,0.575265,0.524571,1.476654,0.686349,AUT,0,0.005152,0.070207,0.007837,proton,pi+,solid,NA
154,11,0.182646,0.438674,0.524042,1.63979,0.679205,AUT,0,0.006133,0.070207,0.007562,proton,pi+,solid,NA
155,11,0.098725,0.677318,0.525153,1.345314,0.930428,AUT,0,0.005045,0.070207,0.007954,proton,pi+,solid,NA
156,11,0.163697,0.503632,0.52441,1.691114,0.895415,AUT,0,0.012739,0.070207,0.007653,proton,pi+,solid,NA
157,11,0.100238,0.574044,0.573586,1.178592,0.13048,AUT,0,0.004582,0.070207,0.007927,proton,pi+,solid,NA
158,11,0.138583,0.512828,0.573912,1.463877,0.130791,AUT,0,0.005087,0.070207,0.007752,proton,pi+,solid,NA
159,11,0.191659,0.44202,0.574095,1.729987,0.133773,AUT,0,0.011304,0.070207,0.007492,proton,pi+,solid,NA
160,11,0.085989,0.63848,0.573614,1.127318,0.305881,AUT,0,0.006569,0.070207,0.007987,proton,pi+,solid,NA
161,11,0.107243,0.569313,0.573994,1.258852,0.298942,AUT,0,0.005847,0.070207,0.007898,proton,pi+,solid,NA
162,11,0.126197,0.530616,0.574021,1.381088,0.299093,AUT,0,0.004702,0.070207,0.007812,proton,pi+,solid,NA
163,11,0.147633,0.49005,0.574111,1.491062,0.300514,AUT,0,0.004248,0.070207,0.007709,proton,pi+,solid,NA
164,11,0.1802,0.429603,0.574006,1.592395,0.305448,AUT,0,0.004521,0.070207,0.00755,proton,pi+,solid,NA
165,11,0.233339,0.363414,0.573462,1.742766,0.310462,AUT,0,0.011786,0.070207,0.007298,proton,pi+,solid,NA
166,11,0.082597,0.680402,0.57396,1.151978,0.497383,AUT,0,0.011032,0.070207,0.008001,proton,pi+,solid,NA
167,11,0.108315,0.597552,0.574233,1.333505,0.493074,AUT,0,0.009636,0.070207,0.007892,proton,pi+,solid,NA
168,11,0.135514,0.527842,0.57434,1.47191,0.490247,AUT,0,0.005163,0.070207,0.007766,proton,pi+,solid,NA
169,11,0.17617,0.429142,0.574019,1.551624,0.485553,AUT,0,0.003822,0.070207,0.00757,proton,pi+,solid,NA
170,11,0.23288,0.368101,0.572457,1.765932,0.478786,AUT,0,0.01209,0.070207,0.0073,proton,pi+,solid,NA
171,11,0.087055,0.695199,0.574429,1.234408,0.689713,AUT,0,0.007706,0.070207,0.007983,proton,pi+,solid,NA
172,11,0.135749,0.545089,0.574456,1.50856,0.685856,AUT,0,0.005913,0.070207,0.007763,proton,pi+,solid,NA
173,11,0.198178,0.428537,0.573326,1.747285,0.67417,AUT,0,0.010086,0.070207,0.007461,proton,pi+,solid,NA
174,11,0.098187,0.680992,0.574944,1.347644,0.943159,AUT,0,0.005089,0.070207,0.007933,proton,pi+,solid,NA
175,11,0.161283,0.520637,0.573862,1.724808,0.898022,AUT,0,0.013215,0.070207,0.007638,proton,pi+,solid,NA
176,11,0.107555,0.554253,0.623675,1.218931,0.130557,AUT,0,0.004548,0.070207,0.007867,proton,pi+,solid,NA
177,11,0.164386,0.476731,0.623976,1.596757,0.132068,AUT,0,0.006175,0.070207,0.007595,proton,pi+,solid,NA
178,11,0.090751,0.615758,0.62374,1.146069,0.305577,AUT,0,0.0059,0.070207,0.00794,proton,pi+,solid,NA
179,11,0.116837,0.543367,0.623978,1.308553,0.299793,AUT,0,0.005115,0.070207,0.007826,proton,pi+,solid,NA
180,11,0.14248,0.497385,0.624064,1.460096,0.301084,AUT,0,0.004292,0.070207,0.007704,proton,pi+,solid,NA
181,11,0.18422,0.428792,0.62378,1.619982,0.304354,AUT,0,0.00447,0.070207,0.0075,proton,pi+,solid,NA
182,11,0.250224,0.358055,0.620998,1.847324,0.302707,AUT,0,0.03144,0.070207,0.007191,proton,pi+,solid,NA
183,11,0.087335,0.654199,0.623965,1.170254,0.497615,AUT,0,0.009959,0.070207,0.007954,proton,pi+,solid,NA
184,11,0.119194,0.564557,0.624208,1.384947,0.493098,AUT,0,0.007663,0.070207,0.007814,proton,pi+,solid,NA
185,11,0.158402,0.472644,0.62393,1.535991,0.487562,AUT,0,0.003917,0.070207,0.007626,proton,pi+,solid,NA
186,11,0.211776,0.401821,0.622247,1.752136,0.480641,AUT,0,0.008052,0.070207,0.007368,proton,pi+,solid,NA
187,11,0.089978,0.676017,0.624328,1.239874,0.691399,AUT,0,0.009515,0.070207,0.007942,proton,pi+,solid,NA
188,11,0.143942,0.533308,0.62398,1.561915,0.684116,AUT,0,0.007304,0.070207,0.007693,proton,pi+,solid,NA
189,11,0.097204,0.687325,0.624675,1.350893,0.952122,AUT,0,0.005659,0.070207,0.007908,proton,pi+,solid,NA
190,11,0.158351,0.541189,0.622925,1.762272,0.893493,AUT,0,0.018158,0.070207,0.007622,proton,pi+,solid,NA
191,11,0.117208,0.535879,0.673724,1.281739,0.130855,AUT,0,0.004535,0.070207,0.00779,proton,pi+,solid,NA
192,11,0.179237,0.456674,0.673701,1.67583,0.132123,AUT,0,0.010096,0.070207,0.00749,proton,pi+,solid,NA
193,11,0.096027,0.594532,0.67368,1.169253,0.305095,AUT,0,0.005492,0.070207,0.007886,proton,pi+,solid,NA
194,11,0.129006,0.517669,0.673943,1.375611,0.30093,AUT,0,0.004575,0.070207,0.007737,proton,pi+,solid,NA
195,11,0.173216,0.453536,0.673294,1.61042,0.301187,AUT,0,0.004309,0.070207,0.007521,proton,pi+,solid,NA
196,11,0.243741,0.378878,0.666493,1.905284,0.288503,AUT,0,0.050419,0.070207,0.007189,proton,pi+,solid,NA
197,11,0.091278,0.634214,0.673951,1.184785,0.498213,AUT,0,0.009123,0.070207,0.007906,proton,pi+,solid,NA
198,11,0.130073,0.538607,0.673925,1.439917,0.491802,AUT,0,0.006159,0.070207,0.00773,proton,pi+,solid,NA
199,11,0.177534,0.46121,0.672491,1.68171,0.483442,AUT,0,0.005449,0.070207,0.007499,proton,pi+,solid,NA
200,11,0.096358,0.648883,0.67412,1.271572,0.691698,AUT,0,0.009832,0.070207,0.007882,proton,pi+,solid,NA
201,11,0.149193,0.538489,0.67306,1.646814,0.682121,AUT,0,0.012914,0.070207,0.007634,proton,pi+,solid,NA
202,11,0.099297,0.689483,0.674078,1.382486,0.950659,AUT,0,0.006574,0.070207,0.007865,proton,pi+,solid,NA
203,11,0.16175,0.656258,0.323073,2.182159,0.133258,AUT,0,0.007064,0.070207,0.007759,proton,pi+,solid,NA
204,11,0.191504,0.593802,0.323775,2.34559,0.130961,AUT,0,0.006855,0.070207,0.007612,proton,pi+,solid,NA
205,11,0.218142,0.547853,0.323999,2.463675,0.130904,AUT,0,0.006553,0.070207,0.007485,proton,pi+,solid,NA
206,11,0.255671,0.476737,0.324054,2.509433,0.130638,AUT,0,0.006235,0.070207,0.007315,proton,pi+,solid,NA
207,11,0.319782,0.398476,0.324117,2.618591,0.13136,AUT,0,0.005627,0.070207,0.007049,proton,pi+,solid,NA
208,11,0.135976,0.781986,0.32222,2.186171,0.314616,AUT,0,0.005856,0.070207,0.007887,proton,pi+,solid,NA
209,11,0.157441,0.698719,0.323145,2.269447,0.305727,AUT,0,0.00576,0.070207,0.007781,proton,pi+,solid,NA
210,11,0.172179,0.6556,0.323487,2.329172,0.30231,AUT,0,0.005543,0.070207,0.007707,proton,pi+,solid,NA
211,11,0.185575,0.621071,0.323716,2.378422,0.300068,AUT,0,0.005477,0.070207,0.007641,proton,pi+,solid,NA
212,11,0.198675,0.592147,0.323826,2.427765,0.299271,AUT,0,0.005358,0.070207,0.007577,proton,pi+,solid,NA
213,11,0.212112,0.564636,0.323936,2.47152,0.299066,AUT,0,0.005389,0.070207,0.007513,proton,pi+,solid,NA
214,11,0.226631,0.533161,0.323991,2.493269,0.29997,AUT,0,0.005389,0.070207,0.007445,proton,pi+,solid,NA
215,11,0.24392,0.498599,0.324052,2.509226,0.301126,AUT,0,0.005347,0.070207,0.007367,proton,pi+,solid,NA
216,11,0.266107,0.460574,0.32408,2.528051,0.302029,AUT,0,0.005249,0.070207,0.00727,proton,pi+,solid,NA
217,11,0.297371,0.417467,0.324028,2.559544,0.302418,AUT,0,0.005397,0.070207,0.007139,proton,pi+,solid,NA
218,11,0.344144,0.380224,0.323981,2.697102,0.300253,AUT,0,0.006356,0.070207,0.006953,proton,pi+,solid,NA
219,11,0.134102,0.802731,0.324172,2.214881,0.491346,AUT,0,0.01001,0.070207,0.007895,proton,pi+,solid,NA
