i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
14,27.6,0.081,0.617,0.234,2.393,0.366,AUT,-0.0004,0.0207,0,0.0094,proton,k-,hermes,z
15,27.6,0.086,0.58,0.303,2.38,0.401,AUT,0.0166,0.0225,0,0.0108,proton,k-,hermes,z
16,27.6,0.091,0.553,0.373,2.385,0.429,AUT,0.0192,0.0259,0,0.0122,proton,k-,hermes,z
17,27.6,0.091,0.536,0.448,2.32,0.45,AUT,0.0621,0.0291,0,0.0137,proton,k-,hermes,z
18,27.6,0.091,0.534,0.523,2.294,0.463,AUT,0.084,0.0388,0,0.0152,proton,k-,hermes,z
19,27.6,0.092,0.53,0.591,2.325,0.479,AUT,0.0128,0.048,0,0.0166,proton,k-,hermes,z
20,27.6,0.094,0.513,0.662,2.329,0.493,AUT,0.0817,0.0665,0,0.0181,proton,k-,hermes,z
