i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,160,0.039,0.38,0.39,3.75,0.1543,AUT,0.0132473,0.0265984,0,0,deuteron,k+,compass,PT
1,160,0.039,0.38,0.39,3.75,0.2519,AUT,0.0133211,0.0225888,0,0,deuteron,k+,compass,PT
2,160,0.039,0.37,0.39,3.77,0.3503,AUT,-0.0104896,0.0214805,0,0,deuteron,k+,compass,PT
3,160,0.039,0.37,0.4,3.77,0.4491,AUT,0.0130303,0.0221278,0,0,deuteron,k+,compass,PT
4,160,0.039,0.37,0.41,3.76,0.5486,AUT,0.0420764,0.0235566,0,0,deuteron,k+,compass,PT
5,160,0.038,0.37,0.42,3.68,0.6703,AUT,-0.0161553,0.0218149,0,0,deuteron,k+,compass,PT
6,160,0.038,0.37,0.43,3.71,0.8192,AUT,0.0218091,0.0272697,0,0,deuteron,k+,compass,PT
7,160,0.037,0.39,0.44,3.75,1.051,AUT,0.00549275,0.0266358,0,0,deuteron,k+,compass,PT
8,160,0.036,0.44,0.44,4.12,1.57,AUT,0.0133753,0.0503725,0,0,deuteron,k+,compass,PT
