i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
18,160,0.037,0.36,0.2237,3.43,0.43,AUT,-0.010726,0.0068247,0,0,deuteron,pi+,compass,z
19,160,0.039,0.34,0.2737,3.37,0.45,AUT,-0.0028353,0.0079757,0,0,deuteron,pi+,compass,z
20,160,0.041,0.32,0.3237,3.33,0.48,AUT,-0.0132024,0.009416,0,0,deuteron,pi+,compass,z
21,160,0.042,0.3,0.3737,3.28,0.49,AUT,-0.0114407,0.0110339,0,0,deuteron,pi+,compass,z
22,160,0.044,0.28,0.4448,3.19,0.52,AUT,-0.0041048,0.0099673,0,0,deuteron,pi+,compass,z
23,160,0.046,0.25,0.5646,3.03,0.54,AUT,0.0147079,0.0116567,0,0,deuteron,pi+,compass,z
24,160,0.046,0.22,0.7164,2.74,0.54,AUT,0.0064966,0.0171492,0,0,deuteron,pi+,compass,z
25,160,0.045,0.19,0.8787,2.4,0.47,AUT,-0.0151849,0.0234342,0,0,deuteron,pi+,compass,z
