i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
173,27.6,0.1519989,0.366104812416266,0.148264,2.882131,0.6791089,M_Hermes,0.8988836,0.06028011,0,0.03691778,deuteron,pi+,hermes,NA
174,27.6,0.1519989,0.366104812416266,0.1570047,2.882131,0.8838974,M_Hermes,0.08323329,0.03308444,0,0.003443304,deuteron,pi+,hermes,NA
175,27.6,0.1519989,0.366104812416266,0.2235015,2.882131,0.1011472,M_Hermes,1.70367,0.03195696,0,0.2990135,deuteron,pi+,hermes,NA
176,27.6,0.1519989,0.366104812416266,0.2235557,2.882131,0.2034896,M_Hermes,3.646221,0.06646659,0,0.454159,deuteron,pi+,hermes,NA
177,27.6,0.1519989,0.366104812416266,0.2239483,2.882131,0.3000338,M_Hermes,4.210294,0.08425191,0,0.3939067,deuteron,pi+,hermes,NA
178,27.6,0.1519989,0.366104812416266,0.2237912,2.882131,0.3973015,M_Hermes,3.42712,0.07647758,0,0.3035707,deuteron,pi+,hermes,NA
179,27.6,0.1519989,0.366104812416266,0.2246689,2.882131,0.5177553,M_Hermes,1.949601,0.04533453,0,0.2082153,deuteron,pi+,hermes,NA
180,27.6,0.1519989,0.366104812416266,0.2245796,2.882131,0.6810029,M_Hermes,0.7124453,0.02856554,0,0.1351597,deuteron,pi+,hermes,NA
181,27.6,0.1519989,0.366104812416266,0.223761,2.882131,0.9069266,M_Hermes,0.1225297,0.0148344,0,0.02341993,deuteron,pi+,hermes,NA
182,27.6,0.1519989,0.366104812416266,0.2735081,2.882131,0.1011065,M_Hermes,1.19008,0.02553688,0,0.1550482,deuteron,pi+,hermes,NA
183,27.6,0.1519989,0.366104812416266,0.2735077,2.882131,0.2027226,M_Hermes,2.416919,0.04877695,0,0.1984797,deuteron,pi+,hermes,NA
184,27.6,0.1519989,0.366104812416266,0.2740394,2.882131,0.3007635,M_Hermes,2.848738,0.06412323,0,0.1921507,deuteron,pi+,hermes,NA
185,27.6,0.1519989,0.366104812416266,0.2742101,2.882131,0.3988918,M_Hermes,2.590478,0.0660746,0,0.1386006,deuteron,pi+,hermes,NA
186,27.6,0.1519989,0.366104812416266,0.27439,2.882131,0.5164989,M_Hermes,1.672947,0.04076291,0,0.1052756,deuteron,pi+,hermes,NA
187,27.6,0.1519989,0.366104812416266,0.2751195,2.882131,0.6831311,M_Hermes,0.5938304,0.02151722,0,0.08753931,deuteron,pi+,hermes,NA
188,27.6,0.1519989,0.366104812416266,0.2782168,2.882131,0.922874,M_Hermes,0.103342,0.008502709,0,0.01528644,deuteron,pi+,hermes,NA
189,27.6,0.1519989,0.366104812416266,0.3345943,2.882131,0.1011912,M_Hermes,0.7271009,0.01494648,0,0.0649852,deuteron,pi+,hermes,NA
190,27.6,0.1519989,0.366104812416266,0.3346742,2.882131,0.2031849,M_Hermes,1.643852,0.02867967,0,0.09579932,deuteron,pi+,hermes,NA
191,27.6,0.1519989,0.366104812416266,0.3344019,2.882131,0.3007659,M_Hermes,1.959954,0.036467,0,0.0699217,deuteron,pi+,hermes,NA
192,27.6,0.1519989,0.366104812416266,0.3347521,2.882131,0.3996794,M_Hermes,1.891734,0.04121,0,0.05760993,deuteron,pi+,hermes,NA
193,27.6,0.1519989,0.366104812416266,0.3349088,2.882131,0.5186292,M_Hermes,1.279348,0.02791492,0,0.04827437,deuteron,pi+,hermes,NA
194,27.6,0.1519989,0.366104812416266,0.3366586,2.882131,0.6826642,M_Hermes,0.5457809,0.014922,0,0.0567085,deuteron,pi+,hermes,NA
195,27.6,0.1519989,0.366104812416266,0.3376484,2.882131,0.9210004,M_Hermes,0.08728575,0.004745051,0,0.009145116,deuteron,pi+,hermes,NA
196,27.6,0.1519989,0.366104812416266,0.4195475,2.882131,0.1004499,M_Hermes,0.421783,0.00981701,0,0.02337588,deuteron,pi+,hermes,NA
197,27.6,0.1519989,0.366104812416266,0.4199716,2.882131,0.2027802,M_Hermes,0.8737837,0.01800816,0,0.02450943,deuteron,pi+,hermes,NA
198,27.6,0.1519989,0.366104812416266,0.420119,2.882131,0.3014863,M_Hermes,1.097482,0.02203191,0,0.0548423,deuteron,pi+,hermes,NA
199,27.6,0.1519989,0.366104812416266,0.4200055,2.882131,0.3999159,M_Hermes,1.095451,0.0247112,0,0.06071337,deuteron,pi+,hermes,NA
200,27.6,0.1519989,0.366104812416266,0.4223692,2.882131,0.5218849,M_Hermes,0.8617734,0.01960753,0,0.03972452,deuteron,pi+,hermes,NA
201,27.6,0.1519989,0.366104812416266,0.4226736,2.882131,0.6834241,M_Hermes,0.4471441,0.01154142,0,0.03058915,deuteron,pi+,hermes,NA
202,27.6,0.1519989,0.366104812416266,0.4255753,2.882131,0.9140497,M_Hermes,0.08273861,0.003297978,0,0.005454356,deuteron,pi+,hermes,NA
203,27.6,0.1519989,0.366104812416266,0.5301305,2.882131,0.1006959,M_Hermes,0.2171226,0.006786696,0,0.00604235,deuteron,pi+,hermes,NA
204,27.6,0.1519989,0.366104812416266,0.5302903,2.882131,0.2032304,M_Hermes,0.4655956,0.01245972,0,0.02687992,deuteron,pi+,hermes,NA
205,27.6,0.1519989,0.366104812416266,0.5315977,2.882131,0.3009366,M_Hermes,0.5376612,0.01430955,0,0.04601085,deuteron,pi+,hermes,NA
206,27.6,0.1519989,0.366104812416266,0.5309809,2.882131,0.3993724,M_Hermes,0.5729541,0.01600078,0,0.05285613,deuteron,pi+,hermes,NA
207,27.6,0.1519989,0.366104812416266,0.5324163,2.882131,0.5228373,M_Hermes,0.555713,0.01329973,0,0.03946698,deuteron,pi+,hermes,NA
208,27.6,0.1519989,0.366104812416266,0.5359215,2.882131,0.6866625,M_Hermes,0.3274385,0.009565615,0,0.01547238,deuteron,pi+,hermes,NA
209,27.6,0.1519989,0.366104812416266,0.5368406,2.882131,0.9243647,M_Hermes,0.07493599,0.002950623,0,0.002969841,deuteron,pi+,hermes,NA
210,27.6,0.1519989,0.366104812416266,0.6913349,2.882131,0.1010925,M_Hermes,0.09640928,0.004184332,0,0.00297836,deuteron,pi+,hermes,NA
211,27.6,0.1519989,0.366104812416266,0.6905771,2.882131,0.2035077,M_Hermes,0.1990796,0.00734185,0,0.01035542,deuteron,pi+,hermes,NA
212,27.6,0.1519989,0.366104812416266,0.6886568,2.882131,0.302192,M_Hermes,0.2374739,0.008396855,0,0.01846676,deuteron,pi+,hermes,NA
213,27.6,0.1519989,0.366104812416266,0.6885353,2.882131,0.399161,M_Hermes,0.2632099,0.00883916,0,0.02278408,deuteron,pi+,hermes,NA
214,27.6,0.1519989,0.366104812416266,0.6882655,2.882131,0.5219785,M_Hermes,0.2424362,0.006785719,0,0.0150594,deuteron,pi+,hermes,NA
215,27.6,0.1519989,0.366104812416266,0.6884682,2.882131,0.6894772,M_Hermes,0.1854738,0.00533509,0,0.008953745,deuteron,pi+,hermes,NA
216,27.6,0.1519989,0.366104812416266,0.6896633,2.882131,0.932743,M_Hermes,0.06423095,0.002175769,0,0.003262188,deuteron,pi+,hermes,NA
217,27.6,0.1519989,0.366104812416266,0.8987903,2.882131,0.09936467,M_Hermes,0.04378737,0.001841367,0,0.001268293,deuteron,pi+,hermes,NA
218,27.6,0.1519989,0.366104812416266,0.8952977,2.882131,0.2022782,M_Hermes,0.086125,0.003529432,0,0.004295124,deuteron,pi+,hermes,NA
219,27.6,0.1519989,0.366104812416266,0.8866973,2.882131,0.2996296,M_Hermes,0.0883067,0.003833455,0,0.006960327,deuteron,pi+,hermes,NA
220,27.6,0.1519989,0.366104812416266,0.8822632,2.882131,0.3988326,M_Hermes,0.09699986,0.003972918,0,0.008308742,deuteron,pi+,hermes,NA
221,27.6,0.1519989,0.366104812416266,0.8747771,2.882131,0.5182107,M_Hermes,0.05923831,0.00241993,0,0.003773861,deuteron,pi+,hermes,NA
222,27.6,0.1519989,0.366104812416266,0.8679691,2.882131,0.6839473,M_Hermes,0.0389359,0.001734581,0,0.002031728,deuteron,pi+,hermes,NA
223,27.6,0.1519989,0.366104812416266,0.8615079,2.882131,0.9301937,M_Hermes,0.01077896,0.0006935975,0,0.0005569637,deuteron,pi+,hermes,NA
224,27.6,0.2530129,0.398605879964235,0.1410646,5.223411,0.1014692,M_Hermes,3.442558,0.0853193,0,0.143823,deuteron,pi+,hermes,NA
225,27.6,0.2530129,0.398605879964235,0.1413369,5.223411,0.2018546,M_Hermes,7.711038,0.1902591,0,1.773487,deuteron,pi+,hermes,NA
226,27.6,0.2530129,0.398605879964235,0.1429061,5.223411,0.2980687,M_Hermes,8.207373,0.2208811,0,1.822429,deuteron,pi+,hermes,NA
227,27.6,0.2530129,0.398605879964235,0.1441961,5.223411,0.3974693,M_Hermes,5.541271,0.1811326,0,1.196035,deuteron,pi+,hermes,NA
228,27.6,0.2530129,0.398605879964235,0.1442666,5.223411,0.5154541,M_Hermes,3.317116,0.1252921,0,0.6941025,deuteron,pi+,hermes,NA
229,27.6,0.2530129,0.398605879964235,0.1484075,5.223411,0.6844556,M_Hermes,1.013383,0.1090041,0,0.04169831,deuteron,pi+,hermes,NA
230,27.6,0.2529962,0.39886892513065,0.1637718,5.226513,0.9690253,M_Hermes,0.03912104,0.07364088,0,0.001930376,deuteron,pi+,hermes,NA
231,27.6,0.2530129,0.398605879964235,0.2238235,5.223411,0.1021213,M_Hermes,1.591172,0.04930489,0,0.3467689,deuteron,pi+,hermes,NA
232,27.6,0.2530129,0.398605879964235,0.2231796,5.223411,0.2035578,M_Hermes,3.76288,0.1037864,0,0.6268389,deuteron,pi+,hermes,NA
233,27.6,0.2530129,0.398605879964235,0.2234327,5.223411,0.299354,M_Hermes,4.265632,0.1364447,0,0.5930908,deuteron,pi+,hermes,NA
234,27.6,0.2530129,0.398605879964235,0.2241683,5.223411,0.3967609,M_Hermes,3.479937,0.1405758,0,0.4484876,deuteron,pi+,hermes,NA
235,27.6,0.2530129,0.398605879964235,0.2237839,5.223411,0.5157394,M_Hermes,2.137127,0.08067677,0,0.3207985,deuteron,pi+,hermes,NA
236,27.6,0.2530129,0.398605879964235,0.2246077,5.223411,0.6816,M_Hermes,0.6665568,0.04721874,0,0.1349524,deuteron,pi+,hermes,NA
237,27.6,0.2530129,0.398605879964235,0.2249691,5.223411,0.8991779,M_Hermes,0.1177681,0.02618315,0,0.02387617,deuteron,pi+,hermes,NA
238,27.6,0.2530129,0.398605879964235,0.273812,5.223411,0.1026346,M_Hermes,1.236672,0.04216627,0,0.2150567,deuteron,pi+,hermes,NA
239,27.6,0.2530129,0.398605879964235,0.2731112,5.223411,0.2027286,M_Hermes,2.53811,0.07714574,0,0.3085755,deuteron,pi+,hermes,NA
240,27.6,0.2530129,0.398605879964235,0.273433,5.223411,0.3004404,M_Hermes,3.105238,0.09970574,0,0.2930739,deuteron,pi+,hermes,NA
241,27.6,0.2530129,0.398605879964235,0.2734112,5.223411,0.3974785,M_Hermes,3.041958,0.1162747,0,0.2626559,deuteron,pi+,hermes,NA
242,27.6,0.2530129,0.398605879964235,0.2738733,5.223411,0.5142948,M_Hermes,1.743955,0.07388901,0,0.1869631,deuteron,pi+,hermes,NA
243,27.6,0.2530129,0.398605879964235,0.2747896,5.223411,0.6812842,M_Hermes,0.6396261,0.03714723,0,0.1050765,deuteron,pi+,hermes,NA
244,27.6,0.2530129,0.398605879964235,0.276158,5.223411,0.8968545,M_Hermes,0.1062711,0.0142664,0,0.01756159,deuteron,pi+,hermes,NA
245,27.6,0.2530129,0.398605879964235,0.3328416,5.223411,0.1020659,M_Hermes,0.7925712,0.02560654,0,0.1031095,deuteron,pi+,hermes,NA
246,27.6,0.2530129,0.398605879964235,0.3335487,5.223411,0.2027814,M_Hermes,1.590997,0.0469731,0,0.1253361,deuteron,pi+,hermes,NA
247,27.6,0.2530129,0.398605879964235,0.3347091,5.223411,0.2997269,M_Hermes,1.964656,0.05805318,0,0.09909815,deuteron,pi+,hermes,NA
248,27.6,0.2530129,0.398605879964235,0.3351665,5.223411,0.3982697,M_Hermes,1.850406,0.06425165,0,0.08599795,deuteron,pi+,hermes,NA
249,27.6,0.2530129,0.398605879964235,0.3356244,5.223411,0.5174494,M_Hermes,1.284927,0.04649748,0,0.08885137,deuteron,pi+,hermes,NA
250,27.6,0.2530129,0.398605879964235,0.3367423,5.223411,0.6802143,M_Hermes,0.5803184,0.02626472,0,0.08714234,deuteron,pi+,hermes,NA
251,27.6,0.2530129,0.398605879964235,0.336487,5.223411,0.907453,M_Hermes,0.08169476,0.008016263,0,0.0122043,deuteron,pi+,hermes,NA
252,27.6,0.2530129,0.398605879964235,0.4192944,5.223411,0.1002584,M_Hermes,0.427831,0.01625207,0,0.03474428,deuteron,pi+,hermes,NA
253,27.6,0.2530129,0.398605879964235,0.4189007,5.223411,0.20374,M_Hermes,0.9061638,0.03057443,0,0.03347619,deuteron,pi+,hermes,NA
254,27.6,0.2530129,0.398605879964235,0.4194747,5.223411,0.3004258,M_Hermes,1.073311,0.03572233,0,0.03890631,deuteron,pi+,hermes,NA
255,27.6,0.2530129,0.398605879964235,0.420188,5.223411,0.3986458,M_Hermes,1.138747,0.03983959,0,0.03778446,deuteron,pi+,hermes,NA
256,27.6,0.2530129,0.398605879964235,0.4209667,5.223411,0.519497,M_Hermes,0.8817596,0.02974596,0,0.0384022,deuteron,pi+,hermes,NA
257,27.6,0.2530129,0.398605879964235,0.4199692,5.223411,0.6821574,M_Hermes,0.4458521,0.02035206,0,0.04999973,deuteron,pi+,hermes,NA
258,27.6,0.2530129,0.398605879964235,0.4250336,5.223411,0.9228536,M_Hermes,0.09088911,0.006295911,0,0.01020327,deuteron,pi+,hermes,NA
259,27.6,0.2530129,0.398605879964235,0.5331284,5.223411,0.1010375,M_Hermes,0.1877351,0.01059406,0,0.00956425,deuteron,pi+,hermes,NA
260,27.6,0.2530129,0.398605879964235,0.5304449,5.223411,0.2030211,M_Hermes,0.4405604,0.02136394,0,0.0122515,deuteron,pi+,hermes,NA
261,27.6,0.2530129,0.398605879964235,0.5306232,5.223411,0.3012857,M_Hermes,0.5217692,0.02456236,0,0.02503001,deuteron,pi+,hermes,NA
262,27.6,0.2530129,0.398605879964235,0.5293712,5.223411,0.4009482,M_Hermes,0.5310403,0.02631635,0,0.02847909,deuteron,pi+,hermes,NA
263,27.6,0.2530129,0.398605879964235,0.5318521,5.223411,0.5219686,M_Hermes,0.515279,0.01950298,0,0.01886154,deuteron,pi+,hermes,NA
264,27.6,0.2530129,0.398605879964235,0.5318705,5.223411,0.6873226,M_Hermes,0.2941378,0.01366856,0,0.026616,deuteron,pi+,hermes,NA
265,27.6,0.2530129,0.398605879964235,0.5354431,5.223411,0.9151833,M_Hermes,0.06540642,0.004826961,0,0.005837098,deuteron,pi+,hermes,NA
266,27.6,0.2530129,0.398605879964235,0.6864296,5.223411,0.09819506,M_Hermes,0.08783028,0.006588771,0,0.00523162,deuteron,pi+,hermes,NA
267,27.6,0.2530129,0.398605879964235,0.6876705,5.223411,0.2036733,M_Hermes,0.1910542,0.01320439,0,0.004874896,deuteron,pi+,hermes,NA
268,27.6,0.2530129,0.398605879964235,0.6841565,5.223411,0.30133,M_Hermes,0.2751971,0.01570325,0,0.01148551,deuteron,pi+,hermes,NA
269,27.6,0.2530129,0.398605879964235,0.6857007,5.223411,0.3990645,M_Hermes,0.2558977,0.01562225,0,0.01222987,deuteron,pi+,hermes,NA
270,27.6,0.2530129,0.398605879964235,0.6854982,5.223411,0.5229781,M_Hermes,0.2379734,0.01088986,0,0.009123477,deuteron,pi+,hermes,NA
271,27.6,0.2530129,0.398605879964235,0.6873641,5.223411,0.6886372,M_Hermes,0.1539148,0.007617698,0,0.01473821,deuteron,pi+,hermes,NA
272,27.6,0.2530129,0.398605879964235,0.6868496,5.223411,0.9313025,M_Hermes,0.05309394,0.003054454,0,0.005101897,deuteron,pi+,hermes,NA
273,27.6,0.2530129,0.398605879964235,0.8920426,5.223411,0.1008951,M_Hermes,0.03672045,0.003129864,0,0.002238374,deuteron,pi+,hermes,NA
274,27.6,0.2530129,0.398605879964235,0.8876118,5.223411,0.2011083,M_Hermes,0.06700948,0.00622773,0,0.001752767,deuteron,pi+,hermes,NA
275,27.6,0.2530129,0.398605879964235,0.888111,5.223411,0.3025347,M_Hermes,0.09047833,0.006927729,0,0.003891489,deuteron,pi+,hermes,NA
276,27.6,0.2530129,0.398605879964235,0.8818661,5.223411,0.3983781,M_Hermes,0.07668255,0.006973746,0,0.003761119,deuteron,pi+,hermes,NA
277,27.6,0.2530129,0.398605879964235,0.876355,5.223411,0.5201558,M_Hermes,0.05880332,0.004610586,0,0.002239763,deuteron,pi+,hermes,NA
278,27.6,0.2530129,0.398605879964235,0.8660568,5.223411,0.6898397,M_Hermes,0.03875039,0.002974886,0,0.003759688,deuteron,pi+,hermes,NA
279,27.6,0.2530129,0.398605879964235,0.8514229,5.223411,0.9295529,M_Hermes,0.01251749,0.001132096,0,0.001217217,deuteron,pi+,hermes,NA
280,27.6,0.4090416,0.434377435814235,0.1415041,9.202431,0.1020721,M_Hermes,3.87481,0.3221882,0,0.1940285,deuteron,pi+,hermes,NA
281,27.6,0.4090416,0.434377435814235,0.1407599,9.202431,0.1992024,M_Hermes,8.808067,0.7730097,0,2.032137,deuteron,pi+,hermes,NA
282,27.6,0.4090416,0.434377435814235,0.1430365,9.202431,0.2991925,M_Hermes,9.160317,0.9092037,0,1.848299,deuteron,pi+,hermes,NA
283,27.6,0.4090416,0.434377435814235,0.1428308,9.202431,0.3981835,M_Hermes,5.632541,0.6908441,0,1.215454,deuteron,pi+,hermes,NA
284,27.6,0.4090416,0.434377435814235,0.1429566,9.202431,0.5102588,M_Hermes,3.587141,0.4312706,0,0.7532399,deuteron,pi+,hermes,NA
285,27.6,0.4090416,0.434377435814235,0.1459591,9.202431,0.6750407,M_Hermes,1.038293,0.306633,0,0.04312841,deuteron,pi+,hermes,NA
287,27.6,0.4090416,0.434377435814235,0.2237767,9.202431,0.1015113,M_Hermes,1.333754,0.1599615,0,0.290516,deuteron,pi+,hermes,NA
288,27.6,0.4090416,0.434377435814235,0.2244597,9.202431,0.2042921,M_Hermes,3.587628,0.3118014,0,0.600694,deuteron,pi+,hermes,NA
289,27.6,0.4090416,0.434377435814235,0.2235258,9.202431,0.3004,M_Hermes,4.603112,0.4155289,0,0.6342482,deuteron,pi+,hermes,NA
290,27.6,0.4090416,0.434377435814235,0.2236194,9.202431,0.3972769,M_Hermes,4.459464,0.4705859,0,0.584752,deuteron,pi+,hermes,NA
291,27.6,0.4090416,0.434377435814235,0.2246203,9.202431,0.5087304,M_Hermes,2.443416,0.2593612,0,0.3679295,deuteron,pi+,hermes,NA
292,27.6,0.4090416,0.434377435814235,0.2264918,9.202431,0.6785159,M_Hermes,0.840166,0.1422917,0,0.170222,deuteron,pi+,hermes,NA
293,27.6,0.4090416,0.434377435814235,0.223393,9.202431,0.8912407,M_Hermes,0.08778937,0.06697666,0,0.01778944,deuteron,pi+,hermes,NA
294,27.6,0.4090416,0.434377435814235,0.2737327,9.202431,0.1053806,M_Hermes,1.088151,0.1320117,0,0.1889754,deuteron,pi+,hermes,NA
295,27.6,0.4090416,0.434377435814235,0.2733387,9.202431,0.2037242,M_Hermes,2.90124,0.2532806,0,0.3600248,deuteron,pi+,hermes,NA
296,27.6,0.4090416,0.434377435814235,0.2743274,9.202431,0.3005075,M_Hermes,3.145327,0.3185786,0,0.2994156,deuteron,pi+,hermes,NA
297,27.6,0.4090416,0.434377435814235,0.2733787,9.202431,0.3977619,M_Hermes,3.116061,0.3579147,0,0.2737004,deuteron,pi+,hermes,NA
298,27.6,0.4090416,0.434377435814235,0.2745421,9.202431,0.5154488,M_Hermes,1.858204,0.2354495,0,0.2016167,deuteron,pi+,hermes,NA
299,27.6,0.4090416,0.434377435814235,0.2753594,9.202431,0.6843754,M_Hermes,0.4579712,0.1047,0,0.07552442,deuteron,pi+,hermes,NA
300,27.6,0.4090672,0.434514553365188,0.2771819,9.205912,0.9210122,M_Hermes,0.05203098,0.0352931,0,0.008583089,deuteron,pi+,hermes,NA
301,27.6,0.4090416,0.434377435814235,0.3327919,9.202431,0.1007121,M_Hermes,0.8320385,0.08771549,0,0.1083859,deuteron,pi+,hermes,NA
302,27.6,0.4090416,0.434377435814235,0.3341102,9.202431,0.2035367,M_Hermes,1.451342,0.1535756,0,0.1129264,deuteron,pi+,hermes,NA
303,27.6,0.4090416,0.434377435814235,0.3346772,9.202431,0.2994973,M_Hermes,2.097105,0.196471,0,0.1070176,deuteron,pi+,hermes,NA
304,27.6,0.4090416,0.434377435814235,0.3321334,9.202431,0.3985449,M_Hermes,2.471647,0.2198224,0,0.1203609,deuteron,pi+,hermes,NA
305,27.6,0.4090416,0.434377435814235,0.3348707,9.202431,0.5147433,M_Hermes,1.068686,0.1465239,0,0.07684312,deuteron,pi+,hermes,NA
306,27.6,0.4090416,0.434377435814235,0.3353635,9.202431,0.6854544,M_Hermes,0.6499414,0.09268719,0,0.0976199,deuteron,pi+,hermes,NA
307,27.6,0.4090416,0.434377435814235,0.3380709,9.202431,0.9016186,M_Hermes,0.128765,0.02788568,0,0.01936154,deuteron,pi+,hermes,NA
308,27.6,0.4090416,0.434377435814235,0.41775,9.202431,0.09824027,M_Hermes,0.3317845,0.0532424,0,0.0277323,deuteron,pi+,hermes,NA
309,27.6,0.4090416,0.434377435814235,0.4174558,9.202431,0.2024188,M_Hermes,0.9492688,0.107715,0,0.0353136,deuteron,pi+,hermes,NA
310,27.6,0.4090416,0.434377435814235,0.4184302,9.202431,0.3003533,M_Hermes,1.118097,0.1268053,0,0.03641439,deuteron,pi+,hermes,NA
311,27.6,0.4090416,0.434377435814235,0.4197767,9.202431,0.4001016,M_Hermes,1.026362,0.1357998,0,0.03114931,deuteron,pi+,hermes,NA
312,27.6,0.4090416,0.434377435814235,0.4206854,9.202431,0.518677,M_Hermes,0.9169028,0.09879808,0,0.03734312,deuteron,pi+,hermes,NA
313,27.6,0.4090672,0.434514553365188,0.4227008,9.205912,0.6831078,M_Hermes,0.5255118,0.06829299,0,0.05247926,deuteron,pi+,hermes,NA
314,27.6,0.4090416,0.434377435814235,0.4269314,9.202431,0.9324337,M_Hermes,0.09438099,0.02033355,0,0.009542751,deuteron,pi+,hermes,NA
315,27.6,0.4090416,0.434377435814235,0.5274949,9.202431,0.1058034,M_Hermes,0.2084402,0.03799062,0,0.01136481,deuteron,pi+,hermes,NA
316,27.6,0.4090416,0.434377435814235,0.5268787,9.202431,0.2057711,M_Hermes,0.4353795,0.07413627,0,0.01353441,deuteron,pi+,hermes,NA
317,27.6,0.4090416,0.434377435814235,0.5316764,9.202431,0.300764,M_Hermes,0.5940356,0.09248941,0,0.02772751,deuteron,pi+,hermes,NA
318,27.6,0.4090416,0.434377435814235,0.5322066,9.202431,0.4009128,M_Hermes,0.6486704,0.09563362,0,0.03514994,deuteron,pi+,hermes,NA
319,27.6,0.4090416,0.434377435814235,0.5319694,9.202431,0.5224935,M_Hermes,0.5137618,0.06465421,0,0.01663833,deuteron,pi+,hermes,NA
320,27.6,0.4090416,0.434377435814235,0.5313312,9.202431,0.6777063,M_Hermes,0.3042487,0.04489045,0,0.02693892,deuteron,pi+,hermes,NA
321,27.6,0.4090416,0.434377435814235,0.5313726,9.202431,0.8937062,M_Hermes,0.06151361,0.01536909,0,0.005489922,deuteron,pi+,hermes,NA
322,27.6,0.4090416,0.434377435814235,0.6967256,9.202431,0.1043193,M_Hermes,0.08001002,0.02222005,0,0.004908147,deuteron,pi+,hermes,NA
323,27.6,0.4090416,0.434377435814235,0.6870812,9.202431,0.2009106,M_Hermes,0.1712633,0.0437057,0,0.004377858,deuteron,pi+,hermes,NA
324,27.6,0.4090416,0.434377435814235,0.68065,9.202431,0.2997346,M_Hermes,0.2332262,0.05515686,0,0.009349711,deuteron,pi+,hermes,NA
325,27.6,0.4090416,0.434377435814235,0.6806331,9.202431,0.400925,M_Hermes,0.3056041,0.0595517,0,0.01392522,deuteron,pi+,hermes,NA
326,27.6,0.4090416,0.434377435814235,0.694964,9.202431,0.5224157,M_Hermes,0.1914039,0.03530723,0,0.006276116,deuteron,pi+,hermes,NA
327,27.6,0.4090672,0.434514553365188,0.684502,9.205912,0.6841283,M_Hermes,0.1560599,0.02496181,0,0.01204715,deuteron,pi+,hermes,NA
328,27.6,0.4090416,0.434377435814235,0.7018926,9.202431,0.9161982,M_Hermes,0.05825334,0.01016823,0,0.004522119,deuteron,pi+,hermes,NA
329,27.6,0.4090416,0.434377435814235,0.8678845,9.202431,0.1051439,M_Hermes,0.03748303,0.01053917,0,0.002314629,deuteron,pi+,hermes,NA
330,27.6,0.4090416,0.434377435814235,0.8874339,9.202431,0.2015818,M_Hermes,0.06097685,0.02172904,0,0.001611429,deuteron,pi+,hermes,NA
331,27.6,0.4090672,0.434514553365188,0.8791024,9.205912,0.3026951,M_Hermes,0.06067123,0.02480299,0,0.00248972,deuteron,pi+,hermes,NA
332,27.6,0.4090416,0.434377435814235,0.8839146,9.202431,0.4019284,M_Hermes,0.05575281,0.02313536,0,0.002677582,deuteron,pi+,hermes,NA
333,27.6,0.4090416,0.434377435814235,0.8687887,9.202431,0.5080029,M_Hermes,0.06710393,0.01689168,0,0.002417251,deuteron,pi+,hermes,NA
334,27.6,0.4090416,0.434377435814235,0.8654363,9.202431,0.6876116,M_Hermes,0.05482757,0.01123859,0,0.004304017,deuteron,pi+,hermes,NA
335,27.6,0.4090416,0.434377435814235,0.8445139,9.202431,0.9285715,M_Hermes,0.01867548,0.00515012,0,0.001466229,deuteron,pi+,hermes,NA
