i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
9,160,0.006453,0.65,0.29,1.24,0.54,AUT,0.0032257,0.0159211,0,0,deuteron,pi-,compass,x
10,160,0.01057,0.47,0.32,1.46,0.52,AUT,-0.0027362,0.0104198,0,0,deuteron,pi-,compass,x
11,160,0.01641,0.35,0.35,1.68,0.49,AUT,-0.022511,0.0088069,0,0,deuteron,pi-,compass,x
12,160,0.02552,0.27,0.37,2.02,0.46,AUT,-0.0076737,0.0078828,0,0,deuteron,pi-,compass,x
13,160,0.03964,0.24,0.38,2.82,0.45,AUT,-0.0054915,0.0089399,0,0,deuteron,pi-,compass,x
14,160,0.06247,0.25,0.38,4.59,0.45,AUT,-0.0096824,0.0112891,0,0,deuteron,pi-,compass,x
15,160,0.1004,0.25,0.36,7.42,0.46,AUT,-0.0166246,0.0152746,0,0,deuteron,pi-,compass,x
16,160,0.1607,0.25,0.36,11.9,0.47,AUT,-0.0025896,0.0232154,0,0,deuteron,pi-,compass,x
17,160,0.2781,0.28,0.35,23.9,0.51,AUT,-0.0339252,0.0411253,0,0,deuteron,pi-,compass,x
