i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
9,160,0.006452,0.65,0.3,1.24,0.57,AUT,-0.0281467,0.0300396,0,0,deuteron,k+,compass,x
10,160,0.01054,0.48,0.35,1.49,0.56,AUT,-0.00903218,0.0199115,0,0,deuteron,k+,compass,x
11,160,0.01628,0.38,0.39,1.82,0.56,AUT,0.0171304,0.0184351,0,0,deuteron,k+,compass,x
12,160,0.02533,0.32,0.44,2.39,0.55,AUT,0.0383079,0.0186406,0,0,deuteron,k+,compass,x
13,160,0.0398,0.3,0.46,3.61,0.54,AUT,0.00729183,0.0221126,0,0,deuteron,k+,compass,x
14,160,0.06279,0.3,0.45,5.74,0.54,AUT,0.0126253,0.0258059,0,0,deuteron,k+,compass,x
15,160,0.1008,0.3,0.45,9.1,0.53,AUT,-0.0221756,0.032549,0,0,deuteron,k+,compass,x
16,160,0.1608,0.3,0.45,14.5,0.54,AUT,-0.0014442,0.0464813,0,0,deuteron,k+,compass,x
17,160,0.2847,0.33,0.44,28.7,0.56,AUT,0.0158433,0.0761992,0,0,deuteron,k+,compass,x
