i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
7,27.6,0.035,0.715,0.339,1.289,0.507,AUT,0.0053,0.0298,0,0.0189,proton,k-,hermes,x
8,27.6,0.055,0.582,0.358,1.666,0.421,AUT,0.0519,0.0263,0,0.0141,proton,k-,hermes,x
9,27.6,0.076,0.532,0.363,2.088,0.381,AUT,0.0316,0.0307,0,0.0092,proton,k-,hermes,x
10,27.6,0.098,0.508,0.37,2.585,0.366,AUT,0.0294,0.029,0,0.004,proton,k-,hermes,x
11,27.6,0.133,0.489,0.37,3.375,0.363,AUT,0.0246,0.0281,0,0.0048,proton,k-,hermes,x
12,27.6,0.186,0.474,0.369,4.551,0.351,AUT,0.0067,0.0367,0,0.0171,proton,k-,hermes,x
13,27.6,0.275,0.444,0.37,6.301,0.364,AUT,0.0086,0.0524,0,0.0378,proton,k-,hermes,x
