i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
23,27.6,0.03752505,0.643301182255363,0.345346,1.250269,0.3125743,M_Hermes,1.631438,0.03318264,0,0.2610995,deuteron,pi-,hermes,NA
24,27.6,0.03752505,0.643301182255363,0.3481194,1.250269,0.4149581,M_Hermes,1.690155,0.03202842,0,0.2000243,deuteron,pi-,hermes,NA
25,27.6,0.03752505,0.643301182255363,0.3482111,1.250269,0.542136,M_Hermes,1.397402,0.02120535,0,0.1593483,deuteron,pi-,hermes,NA
26,27.6,0.03752505,0.643301182255363,0.3552817,1.250269,0.7274046,M_Hermes,0.7250162,0.01259306,0,0.08317345,deuteron,pi-,hermes,NA
27,27.6,0.03752505,0.643301182255363,0.3532729,1.250269,0.9799376,M_Hermes,0.1901313,0.004944713,0,0.0215846,deuteron,pi-,hermes,NA
28,27.6,0.03752505,0.643301182255363,0.4229711,1.250269,0.09769397,M_Hermes,0.3514376,0.01682129,0,0.01078718,deuteron,pi-,hermes,NA
29,27.6,0.03752505,0.643301182255363,0.4248118,1.250269,0.2057207,M_Hermes,0.6365048,0.02074331,0,0.1482885,deuteron,pi-,hermes,NA
30,27.6,0.03752505,0.643301182255363,0.427211,1.250269,0.3059491,M_Hermes,0.8563856,0.0212999,0,0.1442266,deuteron,pi-,hermes,NA
31,27.6,0.03752505,0.643301182255363,0.4323345,1.250269,0.4106602,M_Hermes,0.8651826,0.01970612,0,0.1062194,deuteron,pi-,hermes,NA
32,27.6,0.03752505,0.643301182255363,0.4366899,1.250269,0.5410769,M_Hermes,0.7579377,0.01451115,0,0.08709656,deuteron,pi-,hermes,NA
33,27.6,0.03752505,0.643301182255363,0.436964,1.250269,0.7124313,M_Hermes,0.4944455,0.009097682,0,0.05464257,deuteron,pi-,hermes,NA
34,27.6,0.03752505,0.643301182255363,0.4390603,1.250269,0.9649691,M_Hermes,0.1414455,0.003324349,0,0.01557598,deuteron,pi-,hermes,NA
35,27.6,0.03752505,0.643301182255363,0.5359247,1.250269,0.1027273,M_Hermes,0.1232447,0.008873673,0,0.0319837,deuteron,pi-,hermes,NA
36,27.6,0.03752505,0.643301182255363,0.5355355,1.250269,0.2064245,M_Hermes,0.3064462,0.01239838,0,0.0572967,deuteron,pi-,hermes,NA
37,27.6,0.03752505,0.643301182255363,0.5381569,1.250269,0.3070614,M_Hermes,0.4145124,0.01317584,0,0.05335861,deuteron,pi-,hermes,NA
38,27.6,0.03752505,0.643301182255363,0.5390925,1.250269,0.4061281,M_Hermes,0.5003372,0.01324282,0,0.04234999,deuteron,pi-,hermes,NA
39,27.6,0.03752505,0.643301182255363,0.5416997,1.250269,0.5290748,M_Hermes,0.3903489,0.009078228,0,0.01870321,deuteron,pi-,hermes,NA
40,27.6,0.03752505,0.643301182255363,0.5446066,1.250269,0.7038513,M_Hermes,0.2674588,0.006280114,0,0.01702528,deuteron,pi-,hermes,NA
41,27.6,0.03752505,0.643301182255363,0.5453021,1.250269,0.9576247,M_Hermes,0.09798154,0.002434599,0,0.006130236,deuteron,pi-,hermes,NA
42,27.6,0.03752505,0.643301182255363,0.6985163,1.250269,0.1005371,M_Hermes,0.0622687,0.003663037,0,0.002313752,deuteron,pi-,hermes,NA
43,27.6,0.03752505,0.643301182255363,0.6930747,1.250269,0.2038712,M_Hermes,0.1360194,0.005985859,0,0.01081429,deuteron,pi-,hermes,NA
44,27.6,0.03752505,0.643301182255363,0.6970098,1.250269,0.3017617,M_Hermes,0.1800817,0.006092719,0,0.02515846,deuteron,pi-,hermes,NA
45,27.6,0.03752505,0.643301182255363,0.6897106,1.250269,0.3998223,M_Hermes,0.1820676,0.005711466,0,0.03047235,deuteron,pi-,hermes,NA
46,27.6,0.03752505,0.643301182255363,0.6895352,1.250269,0.5214871,M_Hermes,0.1486403,0.003996683,0,0.03001376,deuteron,pi-,hermes,NA
47,27.6,0.03752505,0.643301182255363,0.6860287,1.250269,0.688781,M_Hermes,0.09905781,0.00294056,0,0.0180804,deuteron,pi-,hermes,NA
48,27.6,0.03752505,0.643301182255363,0.6878937,1.250269,0.9637146,M_Hermes,0.04133888,0.001301389,0,0.00752942,deuteron,pi-,hermes,NA
49,27.6,0.03752505,0.643301182255363,0.8952616,1.250269,0.0895993,M_Hermes,0.01205099,0.0008014334,0,0.0004483348,deuteron,pi-,hermes,NA
50,27.6,0.03752505,0.643301182255363,0.8861309,1.250269,0.2027233,M_Hermes,0.01836579,0.001223638,0,0.001449758,deuteron,pi-,hermes,NA
51,27.6,0.03752505,0.643301182255363,0.8728642,1.250269,0.2959061,M_Hermes,0.02197301,0.00138943,0,0.003054188,deuteron,pi-,hermes,NA
52,27.6,0.03752505,0.643301182255363,0.8771957,1.250269,0.3962515,M_Hermes,0.01940991,0.001693682,0,0.003262527,deuteron,pi-,hermes,NA
53,27.6,0.03752505,0.643301182255363,0.8642742,1.250269,0.5156239,M_Hermes,0.0116085,0.001063907,0,0.002345193,deuteron,pi-,hermes,NA
54,27.6,0.03752505,0.643301182255363,0.8684509,1.250269,0.6885287,M_Hermes,0.01264121,0.00108369,0,0.002304574,deuteron,pi-,hermes,NA
55,27.6,0.03752505,0.643301182255363,0.8595152,1.250269,0.9640249,M_Hermes,0.004654635,0.0005730672,0,0.0008506838,deuteron,pi-,hermes,NA
56,27.6,0.06102772,0.479995291852701,0.1437799,1.517162,0.1047091,M_Hermes,3.622606,0.04245205,0,0.5307686,deuteron,pi-,hermes,NA
57,27.6,0.06102772,0.479995291852701,0.146232,1.517162,0.2107146,M_Hermes,7.446036,0.06476754,0,0.565065,deuteron,pi-,hermes,NA
58,27.6,0.06102772,0.479995291852701,0.1480782,1.517162,0.3118108,M_Hermes,8.001632,0.06397011,0,0.4309329,deuteron,pi-,hermes,NA
59,27.6,0.06102772,0.479995291852701,0.1505657,1.517162,0.4176236,M_Hermes,6.329238,0.06266484,0,0.7404927,deuteron,pi-,hermes,NA
60,27.6,0.06102772,0.479995291852701,0.1522786,1.517162,0.5501876,M_Hermes,3.790387,0.05328109,0,0.4693531,deuteron,pi-,hermes,NA
61,27.6,0.06102772,0.479995291852701,0.1588141,1.517162,0.7535266,M_Hermes,1.530243,0.05686156,0,0.1408588,deuteron,pi-,hermes,NA
62,27.6,0.06102772,0.479995291852701,0.1683654,1.517162,1.000536,M_Hermes,0.2906112,0.05491196,0,0.02666263,deuteron,pi-,hermes,NA
63,27.6,0.06102772,0.479995291852701,0.2248749,1.517162,0.1009056,M_Hermes,1.65525,0.02821462,0,0.4001477,deuteron,pi-,hermes,NA
64,27.6,0.06102772,0.479995291852701,0.2257747,1.517162,0.2052801,M_Hermes,3.517414,0.05098177,0,0.544201,deuteron,pi-,hermes,NA
65,27.6,0.06102772,0.479995291852701,0.2264727,1.517162,0.3046094,M_Hermes,3.922698,0.05484278,0,0.3617622,deuteron,pi-,hermes,NA
66,27.6,0.06102772,0.479995291852701,0.228523,1.517162,0.4070827,M_Hermes,3.628202,0.04926933,0,0.1809403,deuteron,pi-,hermes,NA
67,27.6,0.06102772,0.479995291852701,0.231398,1.517162,0.5349709,M_Hermes,2.331667,0.03332788,0,0.1327128,deuteron,pi-,hermes,NA
68,27.6,0.06102772,0.479995291852701,0.2354505,1.517162,0.7176625,M_Hermes,0.937936,0.02361235,0,0.04301102,deuteron,pi-,hermes,NA
69,27.6,0.06102772,0.479995291852701,0.2442352,1.517162,1.008097,M_Hermes,0.1733317,0.01299324,0,0.008111654,deuteron,pi-,hermes,NA
70,27.6,0.06102772,0.479995291852701,0.2740701,1.517162,0.101457,M_Hermes,1.122831,0.02341693,0,0.3228125,deuteron,pi-,hermes,NA
71,27.6,0.06102772,0.479995291852701,0.2756408,1.517162,0.203961,M_Hermes,2.172378,0.03921053,0,0.4424117,deuteron,pi-,hermes,NA
72,27.6,0.06102772,0.479995291852701,0.2766584,1.517162,0.30412,M_Hermes,2.507808,0.04490143,0,0.3513057,deuteron,pi-,hermes,NA
73,27.6,0.06102772,0.479995291852701,0.2770903,1.517162,0.4020601,M_Hermes,2.334497,0.04229407,0,0.2322913,deuteron,pi-,hermes,NA
74,27.6,0.06102772,0.479995291852701,0.2788727,1.517162,0.5280376,M_Hermes,1.722601,0.02751776,0,0.1698372,deuteron,pi-,hermes,NA
75,27.6,0.06102772,0.479995291852701,0.2834146,1.517162,0.7043677,M_Hermes,0.7997166,0.01759542,0,0.06866541,deuteron,pi-,hermes,NA
76,27.6,0.06102772,0.479995291852701,0.2866509,1.517162,0.9684104,M_Hermes,0.1592517,0.007620949,0,0.01371494,deuteron,pi-,hermes,NA
77,27.6,0.06102772,0.479995291852701,0.3347103,1.517162,0.1012641,M_Hermes,0.6215281,0.01297836,0,0.01454009,deuteron,pi-,hermes,NA
78,27.6,0.06102772,0.479995291852701,0.3360796,1.517162,0.204552,M_Hermes,1.298044,0.02350861,0,0.3091184,deuteron,pi-,hermes,NA
79,27.6,0.06102772,0.479995291852701,0.3361253,1.517162,0.302741,M_Hermes,1.677923,0.02734418,0,0.2954877,deuteron,pi-,hermes,NA
80,27.6,0.06102772,0.479995291852701,0.3382028,1.517162,0.4037264,M_Hermes,1.625606,0.0286873,0,0.2142231,deuteron,pi-,hermes,NA
81,27.6,0.06102772,0.479995291852701,0.3403774,1.517162,0.527333,M_Hermes,1.203904,0.01878561,0,0.1595208,deuteron,pi-,hermes,NA
82,27.6,0.06102772,0.479995291852701,0.3430873,1.517162,0.6991284,M_Hermes,0.6316852,0.01137716,0,0.07379235,deuteron,pi-,hermes,NA
83,27.6,0.06102772,0.479995291852701,0.3463134,1.517162,0.9580948,M_Hermes,0.1277916,0.004098498,0,0.01524815,deuteron,pi-,hermes,NA
84,27.6,0.06102772,0.479995291852701,0.4191309,1.517162,0.1023959,M_Hermes,0.3166515,0.007754664,0,0.008247237,deuteron,pi-,hermes,NA
85,27.6,0.06102772,0.479995291852701,0.4221143,1.517162,0.2038299,M_Hermes,0.6940484,0.01424024,0,0.1719538,deuteron,pi-,hermes,NA
86,27.6,0.06102772,0.479995291852701,0.4223718,1.517162,0.3029971,M_Hermes,0.8573023,0.01663989,0,0.1582264,deuteron,pi-,hermes,NA
87,27.6,0.06102772,0.479995291852701,0.4230443,1.517162,0.403085,M_Hermes,0.9017543,0.01779129,0,0.1268483,deuteron,pi-,hermes,NA
88,27.6,0.06102772,0.479995291852701,0.4245034,1.517162,0.5267285,M_Hermes,0.7447642,0.01317316,0,0.101593,deuteron,pi-,hermes,NA
89,27.6,0.06102772,0.479995291852701,0.4259355,1.517162,0.6919364,M_Hermes,0.4295477,0.008101062,0,0.05117595,deuteron,pi-,hermes,NA
90,27.6,0.06102772,0.479995291852701,0.4332284,1.517162,0.9550508,M_Hermes,0.1048169,0.002784274,0,0.01253254,deuteron,pi-,hermes,NA
91,27.6,0.06102772,0.479995291852701,0.530534,1.517162,0.1029542,M_Hermes,0.1628747,0.004816128,0,0.04608379,deuteron,pi-,hermes,NA
92,27.6,0.06102772,0.479995291852701,0.5320203,1.517162,0.2042669,M_Hermes,0.3357701,0.008765976,0,0.07047674,deuteron,pi-,hermes,NA
93,27.6,0.06102772,0.479995291852701,0.5324957,1.517162,0.3016223,M_Hermes,0.4464745,0.01019166,0,0.06874263,deuteron,pi-,hermes,NA
94,27.6,0.06102772,0.479995291852701,0.5343863,1.517162,0.4010222,M_Hermes,0.4795369,0.01064501,0,0.05130121,deuteron,pi-,hermes,NA
95,27.6,0.06102772,0.479995291852701,0.5336413,1.517162,0.5230483,M_Hermes,0.3923101,0.008322849,0,0.02797961,deuteron,pi-,hermes,NA
96,27.6,0.06102772,0.479995291852701,0.5351318,1.517162,0.6953529,M_Hermes,0.2554125,0.005770175,0,0.01811935,deuteron,pi-,hermes,NA
97,27.6,0.06102772,0.479995291852701,0.5414289,1.517162,0.9536027,M_Hermes,0.07706026,0.002059795,0,0.005625103,deuteron,pi-,hermes,NA
98,27.6,0.06102772,0.479995291852701,0.6926562,1.517162,0.1008781,M_Hermes,0.06542054,0.002161095,0,0.003690088,deuteron,pi-,hermes,NA
99,27.6,0.06102772,0.479995291852701,0.6904875,1.517162,0.2035933,M_Hermes,0.1420603,0.003672431,0,0.006783665,deuteron,pi-,hermes,NA
100,27.6,0.06102772,0.479995291852701,0.6888038,1.517162,0.3027333,M_Hermes,0.1898256,0.004390269,0,0.01832884,deuteron,pi-,hermes,NA
101,27.6,0.06102772,0.479995291852701,0.6912678,1.517162,0.3998414,M_Hermes,0.1994775,0.004668799,0,0.02851093,deuteron,pi-,hermes,NA
102,27.6,0.06102772,0.479995291852701,0.6872697,1.517162,0.5216925,M_Hermes,0.1675574,0.003612875,0,0.02870446,deuteron,pi-,hermes,NA
103,27.6,0.06102772,0.479995291852701,0.6854906,1.517162,0.689708,M_Hermes,0.1044202,0.002666288,0,0.01672457,deuteron,pi-,hermes,NA
104,27.6,0.06102772,0.479995291852701,0.6816006,1.517162,0.9456246,M_Hermes,0.03690365,0.001125472,0,0.005902412,deuteron,pi-,hermes,NA
105,27.6,0.06102772,0.479995291852701,0.8956445,1.517162,0.097753,M_Hermes,0.0220704,0.0006791329,0,0.001273712,deuteron,pi-,hermes,NA
106,27.6,0.06102772,0.479995291852701,0.8864406,1.517162,0.2011365,M_Hermes,0.03296136,0.00108805,0,0.001641996,deuteron,pi-,hermes,NA
107,27.6,0.06102772,0.479995291852701,0.8852771,1.517162,0.3003517,M_Hermes,0.03583237,0.001213801,0,0.003492356,deuteron,pi-,hermes,NA
108,27.6,0.06102772,0.479995291852701,0.8718863,1.517162,0.3978766,M_Hermes,0.03250268,0.001311196,0,0.004653482,deuteron,pi-,hermes,NA
109,27.6,0.06102772,0.479995291852701,0.8682351,1.517162,0.519197,M_Hermes,0.02282129,0.0009116978,0,0.003926467,deuteron,pi-,hermes,NA
110,27.6,0.06102772,0.479995291852701,0.8645714,1.517162,0.6839109,M_Hermes,0.01234677,0.0007088832,0,0.001986707,deuteron,pi-,hermes,NA
111,27.6,0.06102772,0.479995291852701,0.8626914,1.517162,0.9297149,M_Hermes,0.006059675,0.0004008417,0,0.0009720029,deuteron,pi-,hermes,NA
112,27.6,0.09568023,0.370227659740608,0.1405555,1.834674,0.1022484,M_Hermes,3.544445,0.04472016,0,0.5495986,deuteron,pi-,hermes,NA
113,27.6,0.09568023,0.370227659740608,0.1421647,1.834674,0.2050908,M_Hermes,7.224847,0.07659991,0,0.3728427,deuteron,pi-,hermes,NA
114,27.6,0.09568023,0.370227659740608,0.1444806,1.834674,0.3045646,M_Hermes,7.492501,0.07594132,0,0.2979771,deuteron,pi-,hermes,NA
115,27.6,0.09568023,0.370227659740608,0.1454129,1.834674,0.4047121,M_Hermes,5.666891,0.06961672,0,0.4582578,deuteron,pi-,hermes,NA
116,27.6,0.09568023,0.370227659740608,0.1460593,1.834674,0.5297188,M_Hermes,3.307215,0.05721717,0,0.408187,deuteron,pi-,hermes,NA
117,27.6,0.09568023,0.370227659740608,0.1513125,1.834674,0.7002521,M_Hermes,1.216208,0.05605038,0,0.1059405,deuteron,pi-,hermes,NA
118,27.6,0.09568023,0.370227659740608,0.1701446,1.834674,0.9606561,M_Hermes,0.1556799,0.03617346,0,0.01367004,deuteron,pi-,hermes,NA
119,27.6,0.09568023,0.370227659740608,0.2236371,1.834674,0.1015195,M_Hermes,1.569471,0.02653229,0,0.3871762,deuteron,pi-,hermes,NA
120,27.6,0.09568023,0.370227659740608,0.2237975,1.834674,0.2043969,M_Hermes,3.292767,0.05277859,0,0.5361631,deuteron,pi-,hermes,NA
121,27.6,0.09568023,0.370227659740608,0.2244707,1.834674,0.3002356,M_Hermes,3.689096,0.0608968,0,0.3796298,deuteron,pi-,hermes,NA
122,27.6,0.09568023,0.370227659740608,0.2249447,1.834674,0.4007357,M_Hermes,3.259815,0.05430123,0,0.1843328,deuteron,pi-,hermes,NA
123,27.6,0.09568023,0.370227659740608,0.2262679,1.834674,0.5210609,M_Hermes,1.889905,0.03364798,0,0.1197354,deuteron,pi-,hermes,NA
124,27.6,0.09568023,0.370227659740608,0.2289282,1.834674,0.6978613,M_Hermes,0.7701833,0.0230929,0,0.03669984,deuteron,pi-,hermes,NA
125,27.6,0.09568023,0.370227659740608,0.2349258,1.834674,0.9589039,M_Hermes,0.1389307,0.01284969,0,0.00724939,deuteron,pi-,hermes,NA
126,27.6,0.09568023,0.370227659740608,0.273144,1.834674,0.1000524,M_Hermes,1.052813,0.02002442,0,0.04127283,deuteron,pi-,hermes,NA
127,27.6,0.09568023,0.370227659740608,0.2742014,1.834674,0.2034315,M_Hermes,1.974094,0.03844719,0,0.4127689,deuteron,pi-,hermes,NA
128,27.6,0.09568023,0.370227659740608,0.2744731,1.834674,0.3014581,M_Hermes,2.504716,0.04826925,0,0.3668711,deuteron,pi-,hermes,NA
129,27.6,0.09568023,0.370227659740608,0.2750155,1.834674,0.3994343,M_Hermes,2.211609,0.04679511,0,0.2321513,deuteron,pi-,hermes,NA
130,27.6,0.09568023,0.370227659740608,0.2758238,1.834674,0.5195724,M_Hermes,1.533999,0.02833794,0,0.120842,deuteron,pi-,hermes,NA
131,27.6,0.09568023,0.370227659740608,0.2781068,1.834674,0.692465,M_Hermes,0.635613,0.01691987,0,0.05989451,deuteron,pi-,hermes,NA
132,27.6,0.09568023,0.370227659740608,0.2873405,1.834674,0.9629027,M_Hermes,0.1271138,0.007412093,0,0.01220611,deuteron,pi-,hermes,NA
133,27.6,0.09568023,0.370227659740608,0.3350187,1.834674,0.1027658,M_Hermes,0.5894106,0.01110464,0,0.01880465,deuteron,pi-,hermes,NA
134,27.6,0.09568023,0.370227659740608,0.3337619,1.834674,0.2024077,M_Hermes,1.366286,0.02257697,0,0.3370152,deuteron,pi-,hermes,NA
135,27.6,0.09568023,0.370227659740608,0.3343155,1.834674,0.3008084,M_Hermes,1.596493,0.02777835,0,0.2913893,deuteron,pi-,hermes,NA
136,27.6,0.09568023,0.370227659740608,0.3365299,1.834674,0.4004103,M_Hermes,1.528041,0.03021977,0,0.2113883,deuteron,pi-,hermes,NA
137,27.6,0.09568023,0.370227659740608,0.3373386,1.834674,0.5211182,M_Hermes,1.130992,0.01971639,0,0.1256461,deuteron,pi-,hermes,NA
138,27.6,0.09568023,0.370227659740608,0.3389413,1.834674,0.6871187,M_Hermes,0.5120701,0.01078632,0,0.06408493,deuteron,pi-,hermes,NA
139,27.6,0.09568023,0.370227659740608,0.34035,1.834674,0.9395465,M_Hermes,0.09520504,0.003718968,0,0.01190178,deuteron,pi-,hermes,NA
140,27.6,0.09568023,0.370227659740608,0.4197449,1.834674,0.1015787,M_Hermes,0.3250343,0.007135242,0,0.007516076,deuteron,pi-,hermes,NA
141,27.6,0.09568023,0.370227659740608,0.4211993,1.834674,0.2035669,M_Hermes,0.6648856,0.01278723,0,0.1712066,deuteron,pi-,hermes,NA
142,27.6,0.09568023,0.370227659740608,0.4205983,1.834674,0.3018664,M_Hermes,0.878481,0.01666344,0,0.1724503,deuteron,pi-,hermes,NA
143,27.6,0.09568023,0.370227659740608,0.4207448,1.834674,0.3994426,M_Hermes,0.8354998,0.0180501,0,0.1275413,deuteron,pi-,hermes,NA
144,27.6,0.09568023,0.370227659740608,0.4224693,1.834674,0.5212053,M_Hermes,0.688318,0.013831,0,0.08565024,deuteron,pi-,hermes,NA
145,27.6,0.09568023,0.370227659740608,0.4230292,1.834674,0.6873688,M_Hermes,0.3719089,0.007971961,0,0.04912958,deuteron,pi-,hermes,NA
146,27.6,0.09568023,0.370227659740608,0.4278919,1.834674,0.9344264,M_Hermes,0.07559472,0.002491373,0,0.01004918,deuteron,pi-,hermes,NA
147,27.6,0.09568023,0.370227659740608,0.531144,1.834674,0.100832,M_Hermes,0.1554307,0.004554871,0,0.01114842,deuteron,pi-,hermes,NA
148,27.6,0.09568023,0.370227659740608,0.5304791,1.834674,0.20151,M_Hermes,0.3562209,0.008332787,0,0.07310562,deuteron,pi-,hermes,NA
149,27.6,0.09568023,0.370227659740608,0.5315282,1.834674,0.3013297,M_Hermes,0.4430427,0.01008765,0,0.06296279,deuteron,pi-,hermes,NA
150,27.6,0.09568023,0.370227659740608,0.5320185,1.834674,0.4000689,M_Hermes,0.4578752,0.01136216,0,0.04531148,deuteron,pi-,hermes,NA
151,27.6,0.09568023,0.370227659740608,0.535106,1.834674,0.5215305,M_Hermes,0.3962289,0.009095667,0,0.03444377,deuteron,pi-,hermes,NA
152,27.6,0.09568023,0.370227659740608,0.5348418,1.834674,0.6872634,M_Hermes,0.2265036,0.006139008,0,0.01612767,deuteron,pi-,hermes,NA
153,27.6,0.09568023,0.370227659740608,0.5395787,1.834674,0.933219,M_Hermes,0.06739458,0.002090819,0,0.004837237,deuteron,pi-,hermes,NA
154,27.6,0.09568023,0.370227659740608,0.6966411,1.834674,0.1025228,M_Hermes,0.07711278,0.002518416,0,0.004005724,deuteron,pi-,hermes,NA
155,27.6,0.09568023,0.370227659740608,0.6929334,1.834674,0.2036861,M_Hermes,0.171344,0.004721409,0,0.006651321,deuteron,pi-,hermes,NA
156,27.6,0.09568023,0.370227659740608,0.6948079,1.834674,0.3003861,M_Hermes,0.2021254,0.005311415,0,0.01951771,deuteron,pi-,hermes,NA
157,27.6,0.09568023,0.370227659740608,0.692347,1.834674,0.3997635,M_Hermes,0.2088587,0.005556516,0,0.02720537,deuteron,pi-,hermes,NA
158,27.6,0.09568023,0.370227659740608,0.6904066,1.834674,0.5209034,M_Hermes,0.1793667,0.004377392,0,0.02937122,deuteron,pi-,hermes,NA
159,27.6,0.09568023,0.370227659740608,0.6842413,1.834674,0.6901865,M_Hermes,0.1280712,0.003568463,0,0.0183135,deuteron,pi-,hermes,NA
160,27.6,0.09568023,0.370227659740608,0.6837917,1.834674,0.9257609,M_Hermes,0.03983546,0.001367434,0,0.00572311,deuteron,pi-,hermes,NA
161,27.6,0.09568023,0.370227659740608,0.900118,1.834674,0.09903951,M_Hermes,0.02705711,0.0008241114,0,0.001526372,deuteron,pi-,hermes,NA
162,27.6,0.09568023,0.370227659740608,0.8947327,1.834674,0.2001511,M_Hermes,0.06073729,0.001866388,0,0.002615858,deuteron,pi-,hermes,NA
163,27.6,0.09568023,0.370227659740608,0.8847846,1.834674,0.3001287,M_Hermes,0.05763119,0.001917315,0,0.00560056,deuteron,pi-,hermes,NA
164,27.6,0.09568023,0.370227659740608,0.8813142,1.834674,0.3958329,M_Hermes,0.04780959,0.001859939,0,0.006239241,deuteron,pi-,hermes,NA
165,27.6,0.09568023,0.370227659740608,0.8733491,1.834674,0.5192597,M_Hermes,0.03575876,0.001420278,0,0.00582643,deuteron,pi-,hermes,NA
166,27.6,0.09568023,0.370227659740608,0.8609921,1.834674,0.6857535,M_Hermes,0.0142691,0.0008512413,0,0.002045892,deuteron,pi-,hermes,NA
167,27.6,0.09568023,0.370227659740608,0.8571117,1.834674,0.935689,M_Hermes,0.006138371,0.0004773391,0,0.0008787764,deuteron,pi-,hermes,NA
168,27.6,0.1519989,0.366104812416266,0.1398873,2.882131,0.1012055,M_Hermes,3.546854,0.0538689,0,0.4648905,deuteron,pi-,hermes,NA
169,27.6,0.1519989,0.366104812416266,0.1410735,2.882131,0.2023477,M_Hermes,7.026419,0.1038278,0,0.4251926,deuteron,pi-,hermes,NA
170,27.6,0.1519989,0.366104812416266,0.1417853,2.882131,0.2996167,M_Hermes,7.200486,0.1083,0,0.605137,deuteron,pi-,hermes,NA
171,27.6,0.1519989,0.366104812416266,0.14335,2.882131,0.3974894,M_Hermes,5.397284,0.09452105,0,0.6636539,deuteron,pi-,hermes,NA
172,27.6,0.1519989,0.366104812416266,0.1436791,2.882131,0.5179257,M_Hermes,3.143374,0.07289987,0,0.43376,deuteron,pi-,hermes,NA
173,27.6,0.1519989,0.366104812416266,0.147484,2.882131,0.6772763,M_Hermes,1.041114,0.0672427,0,0.1198821,deuteron,pi-,hermes,NA
174,27.6,0.1520017,0.366249480344168,0.1561459,2.883323,0.8816627,M_Hermes,0.1569819,0.04690927,0,0.01861578,deuteron,pi-,hermes,NA
