i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
14,27.6,0.084,0.596,0.233,2.373,0.352,AUT,0.0088,0.0057,0,0.003,proton,pi-,hermes,z
15,27.6,0.091,0.553,0.303,2.356,0.385,AUT,0.0072,0.0065,0,0.005,proton,pi-,hermes,z
16,27.6,0.094,0.53,0.373,2.338,0.411,AUT,0.0205,0.0079,0,0.007,proton,pi-,hermes,z
17,27.6,0.096,0.515,0.447,2.332,0.43,AUT,0.0007,0.0091,0,0.009,proton,pi-,hermes,z
18,27.6,0.097,0.504,0.523,2.315,0.444,AUT,-0.0007,0.0118,0,0.0112,proton,pi-,hermes,z
19,27.6,0.096,0.494,0.593,2.263,0.447,AUT,0.0117,0.0141,0,0.0131,proton,pi-,hermes,z
20,27.6,0.098,0.475,0.663,2.247,0.435,AUT,-0.0099,0.0167,0,0.0151,proton,pi-,hermes,z
