i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
21,27.6,0.03758844,0.641937899435683,0.3384978,1.249727,0.1003297,M_Hermes,0.1493616,0.01492291,0,0.005063339,proton,k+,hermes,NA
22,27.6,0.03758844,0.641937899435683,0.335436,1.249727,0.2013487,M_Hermes,0.3277741,0.02050847,0,0.09541592,proton,k+,hermes,NA
23,27.6,0.03758844,0.641937899435683,0.3432446,1.249727,0.3082235,M_Hermes,0.377085,0.02074012,0,0.1098784,proton,k+,hermes,NA
24,27.6,0.03758844,0.641937899435683,0.3422826,1.249727,0.4063505,M_Hermes,0.4180604,0.02141358,0,0.1219309,proton,k+,hermes,NA
25,27.6,0.03758844,0.641937899435683,0.3454118,1.249727,0.5348308,M_Hermes,0.2926854,0.01254007,0,0.08537295,proton,k+,hermes,NA
26,27.6,0.03758844,0.641937899435683,0.3480892,1.249727,0.7094505,M_Hermes,0.180346,0.008073269,0,0.05268268,proton,k+,hermes,NA
27,27.6,0.03758844,0.641937899435683,0.3459359,1.249727,0.9634789,M_Hermes,0.04628267,0.003065362,0,0.01350932,proton,k+,hermes,NA
28,27.6,0.03758844,0.641937899435683,0.4192518,1.249727,0.1006266,M_Hermes,0.0857535,0.00956236,0,0.001839659,proton,k+,hermes,NA
29,27.6,0.03758844,0.641937899435683,0.4205637,1.249727,0.2033805,M_Hermes,0.2042309,0.0146629,0,0.05675622,proton,k+,hermes,NA
30,27.6,0.03758844,0.641937899435683,0.421952,1.249727,0.3017185,M_Hermes,0.2176635,0.01506596,0,0.1069413,proton,k+,hermes,NA
31,27.6,0.03758844,0.641937899435683,0.4286016,1.249727,0.4043233,M_Hermes,0.2176821,0.0136395,0,0.1070011,proton,k+,hermes,NA
32,27.6,0.03758844,0.641937899435683,0.4286341,1.249727,0.5285306,M_Hermes,0.2122136,0.01093587,0,0.1042605,proton,k+,hermes,NA
33,27.6,0.03758844,0.641937899435683,0.4351368,1.249727,0.7042157,M_Hermes,0.1428095,0.006650983,0,0.07018044,proton,k+,hermes,NA
34,27.6,0.03758844,0.641937899435683,0.4368278,1.249727,0.9705127,M_Hermes,0.04149408,0.00249873,0,0.02039541,proton,k+,hermes,NA
35,27.6,0.03758844,0.641937899435683,0.5267717,1.249727,0.1015766,M_Hermes,0.0423201,0.006366178,0,0.0110184,proton,k+,hermes,NA
36,27.6,0.03758844,0.641937899435683,0.532855,1.249727,0.2044313,M_Hermes,0.08328115,0.009826823,0,0.002783679,proton,k+,hermes,NA
37,27.6,0.03758844,0.641937899435683,0.5335103,1.249727,0.3035926,M_Hermes,0.1026317,0.009523787,0,0.02166869,proton,k+,hermes,NA
38,27.6,0.03758844,0.641937899435683,0.5398318,1.249727,0.4064023,M_Hermes,0.1602596,0.01090636,0,0.05755547,proton,k+,hermes,NA
39,27.6,0.03758844,0.641937899435683,0.5427859,1.249727,0.5323874,M_Hermes,0.1546279,0.008502938,0,0.0756248,proton,k+,hermes,NA
40,27.6,0.03758844,0.641937899435683,0.536718,1.249727,0.6963655,M_Hermes,0.1335311,0.006046011,0,0.06531003,proton,k+,hermes,NA
41,27.6,0.03758844,0.641937899435683,0.5452103,1.249727,0.9575511,M_Hermes,0.03941616,0.002129181,0,0.01928166,proton,k+,hermes,NA
42,27.6,0.03758863,0.64208823893154,0.6898611,1.250026,0.1007796,M_Hermes,0.01472409,0.003760935,0,0.007193228,proton,k+,hermes,NA
43,27.6,0.03758844,0.641937899435683,0.6844813,1.249727,0.2052433,M_Hermes,0.042642,0.005653263,0,0.0208287,proton,k+,hermes,NA
44,27.6,0.03758844,0.641937899435683,0.684499,1.249727,0.3051222,M_Hermes,0.05765424,0.005827882,0,0.02818454,proton,k+,hermes,NA
45,27.6,0.03758844,0.641937899435683,0.6808373,1.249727,0.4022008,M_Hermes,0.06470023,0.006297764,0,0.0291775,proton,k+,hermes,NA
46,27.6,0.03758844,0.641937899435683,0.6831881,1.249727,0.5269329,M_Hermes,0.08620588,0.004699682,0,0.02798824,proton,k+,hermes,NA
47,27.6,0.03758844,0.641937899435683,0.6857091,1.249727,0.6954631,M_Hermes,0.06558401,0.003379277,0,0.01770401,proton,k+,hermes,NA
48,27.6,0.03758844,0.641937899435683,0.6911086,1.249727,0.9495529,M_Hermes,0.02864494,0.001468163,0,0.007727238,proton,k+,hermes,NA
49,27.6,0.03758844,0.641937899435683,0.8306562,1.249727,0.09363754,M_Hermes,0.001838076,0.001084561,0,0.0005018493,proton,k+,hermes,NA
50,27.6,0.03758844,0.641937899435683,0.8692754,1.249727,0.2014999,M_Hermes,0.006721167,0.001661363,0,0.001814312,proton,k+,hermes,NA
51,27.6,0.03758844,0.641937899435683,0.8779524,1.249727,0.3012863,M_Hermes,0.01481978,0.003002333,0,0.00400148,proton,k+,hermes,NA
52,27.6,0.03758844,0.641937899435683,0.8763051,1.249727,0.4051151,M_Hermes,0.01532826,0.002854117,0,0.006917639,proton,k+,hermes,NA
53,27.6,0.03758844,0.641937899435683,0.8697566,1.249727,0.519637,M_Hermes,0.01478029,0.001905574,0,0.00480024,proton,k+,hermes,NA
54,27.6,0.03758844,0.641937899435683,0.854633,1.249727,0.6881503,M_Hermes,0.01090534,0.001592041,0,0.00294375,proton,k+,hermes,NA
55,27.6,0.03758844,0.641937899435683,0.8618727,1.249727,0.9720637,M_Hermes,0.002738582,0.0004804869,0,0.0007386439,proton,k+,hermes,NA
56,27.6,0.06109764,0.477174786354592,0.1490277,1.509975,0.1012257,M_Hermes,0.3802501,0.0195267,0,0.1544707,proton,k+,hermes,NA
57,27.6,0.06109764,0.477174786354592,0.1507331,1.509975,0.2117026,M_Hermes,0.8197211,0.03076205,0,0.09311864,proton,k+,hermes,NA
58,27.6,0.06109764,0.477174786354592,0.1513554,1.509975,0.3152297,M_Hermes,0.8378436,0.03173566,0,0.1131968,proton,k+,hermes,NA
59,27.6,0.06109764,0.477174786354592,0.1471056,1.509975,0.4129377,M_Hermes,0.8379629,0.03329491,0,0.225124,proton,k+,hermes,NA
60,27.6,0.06109764,0.477174786354592,0.1506873,1.509975,0.5446668,M_Hermes,0.5255352,0.02817942,0,0.2242317,proton,k+,hermes,NA
61,27.6,0.06109764,0.477174786354592,0.1660136,1.509975,0.7705407,M_Hermes,0.1476487,0.02630454,0,0.0629768,proton,k+,hermes,NA
62,27.6,0.06109764,0.477174786354592,0.223498,1.509975,1.282488,M_Hermes,0.05889408,0.03407766,0,0.02509382,proton,k+,hermes,NA
63,27.6,0.06109764,0.477174786354592,0.2248406,1.509975,0.1019543,M_Hermes,0.2465833,0.01551665,0,0.02224997,proton,k+,hermes,NA
64,27.6,0.06109764,0.477174786354592,0.2254691,1.509975,0.2018396,M_Hermes,0.5886451,0.02703116,0,0.1168442,proton,k+,hermes,NA
65,27.6,0.06109764,0.477174786354592,0.2255212,1.509975,0.300978,M_Hermes,0.6367159,0.02888532,0,0.2632303,proton,k+,hermes,NA
66,27.6,0.06109764,0.477174786354592,0.2273681,1.509975,0.403403,M_Hermes,0.5116815,0.02532875,0,0.2116386,proton,k+,hermes,NA
67,27.6,0.06109764,0.477174786354592,0.2286185,1.509975,0.5292908,M_Hermes,0.3072683,0.01643448,0,0.1270354,proton,k+,hermes,NA
68,27.6,0.06109764,0.477174786354592,0.2322678,1.509975,0.7152897,M_Hermes,0.1692535,0.01257985,0,0.06990607,proton,k+,hermes,NA
69,27.6,0.06109764,0.477174786354592,0.2708491,1.509975,1.119052,M_Hermes,0.03961306,0.008471779,0,0.01636738,proton,k+,hermes,NA
70,27.6,0.06109764,0.477174786354592,0.2737385,1.509975,0.09723716,M_Hermes,0.2279058,0.01323602,0,0.01392002,proton,k+,hermes,NA
71,27.6,0.06109764,0.477174786354592,0.2749786,1.509975,0.2022127,M_Hermes,0.4481931,0.02207486,0,0.1499837,proton,k+,hermes,NA
72,27.6,0.06109764,0.477174786354592,0.2751136,1.509975,0.3012656,M_Hermes,0.5058526,0.02577562,0,0.1696228,proton,k+,hermes,NA
73,27.6,0.06109764,0.477174786354592,0.2781524,1.509975,0.4032163,M_Hermes,0.4515575,0.02428622,0,0.1514119,proton,k+,hermes,NA
74,27.6,0.06109764,0.477174786354592,0.2801947,1.509975,0.5299747,M_Hermes,0.3046907,0.01483127,0,0.1021986,proton,k+,hermes,NA
75,27.6,0.06109764,0.477174786354592,0.2821636,1.509975,0.7013772,M_Hermes,0.1075749,0.008417422,0,0.03610491,proton,k+,hermes,NA
76,27.6,0.06109764,0.477174786354592,0.2837537,1.509975,0.9640046,M_Hermes,0.03332507,0.003949791,0,0.01114843,proton,k+,hermes,NA
77,27.6,0.06109764,0.477174786354592,0.3347086,1.509975,0.1000778,M_Hermes,0.1743002,0.008192355,0,0.02622657,proton,k+,hermes,NA
78,27.6,0.06109764,0.477174786354592,0.3374265,1.509975,0.2044161,M_Hermes,0.3280259,0.01440912,0,0.141374,proton,k+,hermes,NA
79,27.6,0.06109764,0.477174786354592,0.3375293,1.509975,0.3050586,M_Hermes,0.4341424,0.01750827,0,0.1873836,proton,k+,hermes,NA
80,27.6,0.06109764,0.477174786354592,0.3358133,1.509975,0.4003943,M_Hermes,0.4001387,0.01786455,0,0.1728659,proton,k+,hermes,NA
81,27.6,0.06109764,0.477174786354592,0.338179,1.509975,0.5193973,M_Hermes,0.2875533,0.01114568,0,0.07566217,proton,k+,hermes,NA
82,27.6,0.06109764,0.477174786354592,0.3444953,1.509975,0.7011317,M_Hermes,0.1317194,0.006453515,0,0.03466054,proton,k+,hermes,NA
83,27.6,0.06109764,0.477174786354592,0.3545811,1.509975,0.9727436,M_Hermes,0.02719404,0.002432236,0,0.00715312,proton,k+,hermes,NA
84,27.6,0.06109764,0.477174786354592,0.4190102,1.509975,0.1023066,M_Hermes,0.08036809,0.004147761,0,0.01136727,proton,k+,hermes,NA
85,27.6,0.06109764,0.477174786354592,0.4200359,1.509975,0.2036398,M_Hermes,0.1964758,0.008648007,0,0.08059573,proton,k+,hermes,NA
86,27.6,0.06109764,0.477174786354592,0.4236032,1.509975,0.3016362,M_Hermes,0.2853783,0.01142272,0,0.1173461,proton,k+,hermes,NA
87,27.6,0.06109764,0.477174786354592,0.4243992,1.509975,0.4019065,M_Hermes,0.2649861,0.01212088,0,0.1088123,proton,k+,hermes,NA
88,27.6,0.06109764,0.477174786354592,0.4257536,1.509975,0.5233992,M_Hermes,0.2333287,0.008931086,0,0.09582654,proton,k+,hermes,NA
89,27.6,0.06109764,0.477174786354592,0.425345,1.509975,0.6892298,M_Hermes,0.1209561,0.005376099,0,0.0496793,proton,k+,hermes,NA
90,27.6,0.06109764,0.477174786354592,0.4287236,1.509975,0.9586694,M_Hermes,0.02904216,0.001809054,0,0.01193237,proton,k+,hermes,NA
91,27.6,0.06109764,0.477174786354592,0.5278343,1.509975,0.09947765,M_Hermes,0.03817159,0.002741368,0,0.005327734,proton,k+,hermes,NA
92,27.6,0.06109764,0.477174786354592,0.5302179,1.509975,0.2018003,M_Hermes,0.1031385,0.005588645,0,0.0137494,proton,k+,hermes,NA
93,27.6,0.06109764,0.477174786354592,0.5326733,1.509975,0.299881,M_Hermes,0.1488946,0.007226566,0,0.05036582,proton,k+,hermes,NA
94,27.6,0.06109764,0.477174786354592,0.5363619,1.509975,0.4032745,M_Hermes,0.1578782,0.008104219,0,0.07887604,proton,k+,hermes,NA
95,27.6,0.06109764,0.477174786354592,0.5321911,1.509975,0.5252989,M_Hermes,0.1501272,0.006558205,0,0.07501077,proton,k+,hermes,NA
96,27.6,0.06109764,0.477174786354592,0.5357751,1.509975,0.6916655,M_Hermes,0.1142308,0.004946215,0,0.05701972,proton,k+,hermes,NA
97,27.6,0.06109764,0.477174786354592,0.5424189,1.509975,0.9396659,M_Hermes,0.03059077,0.001561504,0,0.01527164,proton,k+,hermes,NA
98,27.6,0.06109764,0.477174786354592,0.6865182,1.509975,0.1021088,M_Hermes,0.01490149,0.001607216,0,0.007429816,proton,k+,hermes,NA
99,27.6,0.06109764,0.477174786354592,0.6822864,1.509975,0.2069973,M_Hermes,0.0416263,0.003234136,0,0.02076694,proton,k+,hermes,NA
100,27.6,0.06109764,0.477174786354592,0.6860532,1.509975,0.3033834,M_Hermes,0.05771497,0.004031655,0,0.02883229,proton,k+,hermes,NA
101,27.6,0.06109764,0.477174786354592,0.6884619,1.509975,0.4030408,M_Hermes,0.0768197,0.004587338,0,0.02884197,proton,k+,hermes,NA
102,27.6,0.06109764,0.477174786354592,0.6879436,1.509975,0.5243491,M_Hermes,0.07365344,0.003550446,0,0.01712088,proton,k+,hermes,NA
103,27.6,0.06109764,0.477174786354592,0.6871345,1.509975,0.6933388,M_Hermes,0.06663244,0.003044884,0,0.01012667,proton,k+,hermes,NA
104,27.6,0.06109764,0.477174786354592,0.6908342,1.509975,0.9272354,M_Hermes,0.02307251,0.001153731,0,0.003517489,proton,k+,hermes,NA
105,27.6,0.06109764,0.477174786354592,0.8758458,1.509975,0.1059831,M_Hermes,0.006756581,0.0007487674,0,0.001013285,proton,k+,hermes,NA
106,27.6,0.06109764,0.477174786354592,0.8750385,1.509975,0.2035943,M_Hermes,0.01169696,0.001244739,0,0.001757718,proton,k+,hermes,NA
107,27.6,0.06109764,0.477174786354592,0.8719909,1.509975,0.3000836,M_Hermes,0.01693585,0.001814204,0,0.002577569,proton,k+,hermes,NA
108,27.6,0.06109764,0.477174786354592,0.8685826,1.509975,0.3995241,M_Hermes,0.02330069,0.001964498,0,0.00875757,proton,k+,hermes,NA
109,27.6,0.06109764,0.477174786354592,0.8697904,1.509975,0.5241598,M_Hermes,0.02055686,0.001379502,0,0.004789269,proton,k+,hermes,NA
110,27.6,0.06109764,0.477174786354592,0.8695303,1.509975,0.6853665,M_Hermes,0.01427432,0.0009758864,0,0.002188547,proton,k+,hermes,NA
111,27.6,0.06109764,0.477174786354592,0.8489392,1.509975,0.9612706,M_Hermes,0.00511067,0.0003828565,0,0.0007810982,proton,k+,hermes,NA
112,27.6,0.09573812,0.367180173559916,0.1459466,1.820673,0.09922431,M_Hermes,0.3656812,0.01837098,0,0.1103959,proton,k+,hermes,NA
113,27.6,0.09573812,0.367180173559916,0.1451566,1.820673,0.2053778,M_Hermes,0.7242933,0.0318257,0,0.04315075,proton,k+,hermes,NA
114,27.6,0.09573812,0.367180173559916,0.1452045,1.820673,0.3065189,M_Hermes,0.8081465,0.03539128,0,0.1700248,proton,k+,hermes,NA
115,27.6,0.09573812,0.367180173559916,0.1439229,1.820673,0.4024017,M_Hermes,0.7342149,0.03765519,0,0.2669851,proton,k+,hermes,NA
116,27.6,0.09573812,0.367180173559916,0.1502533,1.820673,0.533379,M_Hermes,0.4490437,0.02911949,0,0.1629926,proton,k+,hermes,NA
117,27.6,0.09573812,0.367180173559916,0.1556587,1.820673,0.692143,M_Hermes,0.159872,0.02438724,0,0.05788452,proton,k+,hermes,NA
118,27.6,0.09576496,0.369917432271173,0.1582187,1.83476,0.8833677,M_Hermes,0.05125899,0.02518183,0,0.01852466,proton,k+,hermes,NA
119,27.6,0.09573812,0.367180173559916,0.2246229,1.820673,0.1012143,M_Hermes,0.2301192,0.01248535,0,0.01493029,proton,k+,hermes,NA
120,27.6,0.09573812,0.367180173559916,0.2252788,1.820673,0.2029552,M_Hermes,0.4943459,0.02442632,0,0.1614801,proton,k+,hermes,NA
121,27.6,0.09573812,0.367180173559916,0.2244599,1.820673,0.3007973,M_Hermes,0.563511,0.02885358,0,0.1838835,proton,k+,hermes,NA
122,27.6,0.09573812,0.367180173559916,0.2265094,1.820673,0.4025777,M_Hermes,0.40559,0.0244764,0,0.1323325,proton,k+,hermes,NA
123,27.6,0.09573812,0.367180173559916,0.2260114,1.820673,0.5261683,M_Hermes,0.2512792,0.01616499,0,0.0820231,proton,k+,hermes,NA
124,27.6,0.09573812,0.367180173559916,0.2305859,1.820673,0.7061728,M_Hermes,0.1343212,0.01289262,0,0.0437156,proton,k+,hermes,NA
125,27.6,0.09573812,0.367180173559916,0.2392317,1.820673,0.9893668,M_Hermes,0.02297945,0.006860578,0,0.007481017,proton,k+,hermes,NA
126,27.6,0.09573812,0.367180173559916,0.2758338,1.820673,0.09974571,M_Hermes,0.2023462,0.01166753,0,0.03874977,proton,k+,hermes,NA
127,27.6,0.09573812,0.367180173559916,0.2750426,1.820673,0.2022765,M_Hermes,0.3917442,0.01967302,0,0.1812099,proton,k+,hermes,NA
128,27.6,0.09573812,0.367180173559916,0.2744045,1.820673,0.2990156,M_Hermes,0.4217308,0.02284253,0,0.1952186,proton,k+,hermes,NA
129,27.6,0.09573812,0.367180173559916,0.2759259,1.820673,0.4014451,M_Hermes,0.3464626,0.02105676,0,0.1604148,proton,k+,hermes,NA
130,27.6,0.09573812,0.367180173559916,0.2784823,1.820673,0.5245121,M_Hermes,0.2498469,0.01417969,0,0.1155962,proton,k+,hermes,NA
131,27.6,0.09573812,0.367180173559916,0.2785587,1.820673,0.6969574,M_Hermes,0.109344,0.008695559,0,0.05059789,proton,k+,hermes,NA
132,27.6,0.09573812,0.367180173559916,0.2844456,1.820673,0.9525812,M_Hermes,0.02284947,0.003690049,0,0.0105676,proton,k+,hermes,NA
133,27.6,0.09573812,0.367180173559916,0.336258,1.820673,0.101785,M_Hermes,0.1478535,0.006413391,0,0.04208089,proton,k+,hermes,NA
134,27.6,0.09573812,0.367180173559916,0.335544,1.820673,0.2021177,M_Hermes,0.3169648,0.01260358,0,0.09035125,proton,k+,hermes,NA
135,27.6,0.09573812,0.367180173559916,0.3364101,1.820673,0.3002984,M_Hermes,0.355388,0.01561912,0,0.1013716,proton,k+,hermes,NA
136,27.6,0.09573812,0.367180173559916,0.3387127,1.820673,0.4013588,M_Hermes,0.320876,0.01578761,0,0.09124965,proton,k+,hermes,NA
137,27.6,0.09573812,0.367180173559916,0.3382548,1.820673,0.519702,M_Hermes,0.234869,0.01034547,0,0.066955,proton,k+,hermes,NA
138,27.6,0.09573812,0.367180173559916,0.3396395,1.820673,0.6920079,M_Hermes,0.1119471,0.005754442,0,0.03187314,proton,k+,hermes,NA
139,27.6,0.09573812,0.367180173559916,0.3446542,1.820673,0.946269,M_Hermes,0.02540883,0.002210224,0,0.007235625,proton,k+,hermes,NA
140,27.6,0.09573812,0.367180173559916,0.4199511,1.820673,0.1000048,M_Hermes,0.09302353,0.004188911,0,0.02419094,proton,k+,hermes,NA
141,27.6,0.09573812,0.367180173559916,0.4214241,1.820673,0.2028832,M_Hermes,0.1922598,0.007898393,0,0.05017787,proton,k+,hermes,NA
142,27.6,0.09573812,0.367180173559916,0.4198209,1.820673,0.2989953,M_Hermes,0.234368,0.00968054,0,0.06116102,proton,k+,hermes,NA
143,27.6,0.09573812,0.367180173559916,0.4206561,1.820673,0.3998475,M_Hermes,0.2489678,0.01125527,0,0.06511485,proton,k+,hermes,NA
144,27.6,0.09573812,0.367180173559916,0.4257871,1.820673,0.5240289,M_Hermes,0.1954353,0.008369464,0,0.07965443,proton,k+,hermes,NA
145,27.6,0.09573812,0.367180173559916,0.4249353,1.820673,0.6869798,M_Hermes,0.1045479,0.005059271,0,0.04263444,proton,k+,hermes,NA
146,27.6,0.09573812,0.367180173559916,0.428653,1.820673,0.9271096,M_Hermes,0.02186786,0.001505196,0,0.008921193,proton,k+,hermes,NA
147,27.6,0.09573812,0.367180173559916,0.529456,1.820673,0.102066,M_Hermes,0.04614796,0.002787919,0,0.001310332,proton,k+,hermes,NA
148,27.6,0.09573812,0.367180173559916,0.531196,1.820673,0.2039946,M_Hermes,0.1143045,0.005465107,0,0.02974301,proton,k+,hermes,NA
149,27.6,0.09573812,0.367180173559916,0.5329318,1.820673,0.3014069,M_Hermes,0.1537562,0.007036672,0,0.07180532,proton,k+,hermes,NA
150,27.6,0.09573812,0.367180173559916,0.5347046,1.820673,0.4012964,M_Hermes,0.1805994,0.008342012,0,0.0843524,proton,k+,hermes,NA
151,27.6,0.09573812,0.367180173559916,0.5348048,1.820673,0.5238587,M_Hermes,0.1648449,0.006800616,0,0.07705963,proton,k+,hermes,NA
152,27.6,0.09573812,0.367180173559916,0.5360276,1.820673,0.6888152,M_Hermes,0.09666008,0.004902334,0,0.04514005,proton,k+,hermes,NA
153,27.6,0.09573812,0.367180173559916,0.542319,1.820673,0.9279162,M_Hermes,0.01896833,0.001265179,0,0.008857332,proton,k+,hermes,NA
154,27.6,0.09573812,0.367180173559916,0.6906232,1.820673,0.1006895,M_Hermes,0.02357319,0.001784924,0,0.01099186,proton,k+,hermes,NA
155,27.6,0.09573812,0.367180173559916,0.6911917,1.820673,0.2047725,M_Hermes,0.06337468,0.003775541,0,0.02956922,proton,k+,hermes,NA
156,27.6,0.09573812,0.367180173559916,0.6901545,1.820673,0.3014819,M_Hermes,0.06685156,0.004151633,0,0.02894628,proton,k+,hermes,NA
157,27.6,0.09573812,0.367180173559916,0.6879967,1.820673,0.4016472,M_Hermes,0.09290975,0.004899452,0,0.02294962,proton,k+,hermes,NA
158,27.6,0.09573812,0.367180173559916,0.6858741,1.820673,0.5258268,M_Hermes,0.09123068,0.004071837,0,0.00855136,proton,k+,hermes,NA
159,27.6,0.09573812,0.367180173559916,0.6876243,1.820673,0.6903678,M_Hermes,0.07618542,0.003312506,0,0.003294983,proton,k+,hermes,NA
160,27.6,0.09573812,0.367180173559916,0.6931552,1.820673,0.9313154,M_Hermes,0.02349733,0.0012051,0,0.0009088273,proton,k+,hermes,NA
161,27.6,0.09573812,0.367180173559916,0.8696433,1.820673,0.103083,M_Hermes,0.005907853,0.0006698376,0,0.0001886574,proton,k+,hermes,NA
162,27.6,0.09573812,0.367180173559916,0.8733664,1.820673,0.2037084,M_Hermes,0.01769173,0.001463737,0,0.0006369013,proton,k+,hermes,NA
163,27.6,0.09573812,0.367180173559916,0.8737478,1.820673,0.2988432,M_Hermes,0.01920719,0.001680707,0,0.008315671,proton,k+,hermes,NA
164,27.6,0.09573812,0.367180173559916,0.8750377,1.820673,0.4006197,M_Hermes,0.0201762,0.001768416,0,0.004979822,proton,k+,hermes,NA
165,27.6,0.09573812,0.367180173559916,0.8705605,1.820673,0.5268148,M_Hermes,0.02171905,0.001489083,0,0.00198752,proton,k+,hermes,NA
166,27.6,0.09573812,0.367180173559916,0.868301,1.820673,0.6925042,M_Hermes,0.01722873,0.001133372,0,0.0007316389,proton,k+,hermes,NA
167,27.6,0.09573812,0.367180173559916,0.8604129,1.820673,0.909452,M_Hermes,0.007682734,0.0005616094,0,0.0003260477,proton,k+,hermes,NA
168,27.6,0.1522067,0.364756219458475,0.1447089,2.87544,0.1011281,M_Hermes,0.3647784,0.02146298,0,0.09617045,proton,k+,hermes,NA
169,27.6,0.1522067,0.364756219458475,0.1439571,2.87544,0.2009916,M_Hermes,0.6809277,0.0425744,0,0.04012781,proton,k+,hermes,NA
170,27.6,0.1522067,0.364756219458475,0.1432616,2.87544,0.3017368,M_Hermes,0.7576129,0.0496625,0,0.1748837,proton,k+,hermes,NA
171,27.6,0.1522067,0.364756219458475,0.1431642,2.87544,0.4003962,M_Hermes,0.5992698,0.04943505,0,0.2381171,proton,k+,hermes,NA
172,27.6,0.1522067,0.364756219458475,0.1476165,2.87544,0.5164866,M_Hermes,0.4683671,0.04063896,0,0.1855548,proton,k+,hermes,NA
173,27.6,0.1522067,0.364756219458475,0.1480325,2.87544,0.6667381,M_Hermes,0.1432936,0.03322533,0,0.05666578,proton,k+,hermes,NA
174,27.6,0.1522425,0.365580905232165,0.181773,2.882619,0.8871489,M_Hermes,0.00006456727,0.01732273,0,0.00002789971,proton,k+,hermes,NA
175,27.6,0.1522067,0.364756219458475,0.2240446,2.87544,0.1004807,M_Hermes,0.238251,0.01470063,0,0.02285958,proton,k+,hermes,NA
176,27.6,0.1522067,0.364756219458475,0.2237802,2.87544,0.2013821,M_Hermes,0.4354423,0.02888498,0,0.1559221,proton,k+,hermes,NA
177,27.6,0.1522067,0.364756219458475,0.224139,2.87544,0.2969513,M_Hermes,0.473717,0.03302216,0,0.169409,proton,k+,hermes,NA
178,27.6,0.1522067,0.364756219458475,0.2234106,2.87544,0.4030871,M_Hermes,0.356347,0.03165834,0,0.1275008,proton,k+,hermes,NA
179,27.6,0.1522067,0.364756219458475,0.2242457,2.87544,0.5150054,M_Hermes,0.2718589,0.02305111,0,0.09734395,proton,k+,hermes,NA
180,27.6,0.1522067,0.364756219458475,0.2224672,2.87544,0.6835921,M_Hermes,0.1143778,0.01627314,0,0.04082949,proton,k+,hermes,NA
