i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
180,27.6,0.1522067,0.364756219458475,0.2237315,2.87544,0.6881755,M_Hermes,0.1140607,0.01554075,0,0.04716372,proton,k-,hermes,NA
181,27.6,0.1521734,0.363988479918408,0.2220674,2.86876,0.9528564,M_Hermes,0.03199738,0.01338454,0,0.01323081,proton,k-,hermes,NA
182,27.6,0.1522067,0.364756219458475,0.2730508,2.87544,0.1011666,M_Hermes,0.111982,0.008181351,0,0.04632689,proton,k-,hermes,NA
183,27.6,0.1522067,0.364756219458475,0.2743416,2.87544,0.2011254,M_Hermes,0.152149,0.01424913,0,0.06296405,proton,k-,hermes,NA
184,27.6,0.1522067,0.364756219458475,0.2729768,2.87544,0.3010132,M_Hermes,0.2034203,0.01884062,0,0.08412236,proton,k-,hermes,NA
185,27.6,0.1522067,0.364756219458475,0.2745637,2.87544,0.40106,M_Hermes,0.1659843,0.01888868,0,0.06867748,proton,k-,hermes,NA
186,27.6,0.1522067,0.364756219458475,0.2761859,2.87544,0.5233963,M_Hermes,0.1688351,0.01537718,0,0.06985562,proton,k-,hermes,NA
187,27.6,0.1522067,0.364756219458475,0.2722677,2.87544,0.6891481,M_Hermes,0.09552439,0.01071024,0,0.03950338,proton,k-,hermes,NA
188,27.6,0.1522067,0.364756219458475,0.2737286,2.87544,0.9150389,M_Hermes,0.01425151,0.004242831,0,0.005897446,proton,k-,hermes,NA
189,27.6,0.1522067,0.364756219458475,0.3338134,2.87544,0.1006145,M_Hermes,0.05297657,0.004148318,0,0.02190944,proton,k-,hermes,NA
190,27.6,0.1522067,0.364756219458475,0.33406,2.87544,0.1988228,M_Hermes,0.1130506,0.008077525,0,0.04672105,proton,k-,hermes,NA
191,27.6,0.1522067,0.364756219458475,0.333618,2.87544,0.3014286,M_Hermes,0.138162,0.01044355,0,0.05709845,proton,k-,hermes,NA
192,27.6,0.1522067,0.364756219458475,0.3359895,2.87544,0.3987591,M_Hermes,0.1357145,0.01199524,0,0.05608335,proton,k-,hermes,NA
193,27.6,0.1522067,0.364756219458475,0.3336727,2.87544,0.5174328,M_Hermes,0.08906072,0.00843601,0,0.0368234,proton,k-,hermes,NA
194,27.6,0.1522067,0.364756219458475,0.3383571,2.87544,0.6880977,M_Hermes,0.05299726,0.005178216,0,0.02190427,proton,k-,hermes,NA
195,27.6,0.1522067,0.364756219458475,0.3326142,2.87544,0.9258956,M_Hermes,0.02099111,0.002726082,0,0.008673062,proton,k-,hermes,NA
196,27.6,0.1522067,0.364756219458475,0.4164038,2.87544,0.1018516,M_Hermes,0.02647819,0.002467375,0,0.01093745,proton,k-,hermes,NA
197,27.6,0.1522067,0.364756219458475,0.4197689,2.87544,0.2094188,M_Hermes,0.0572471,0.004545468,0,0.02366288,proton,k-,hermes,NA
198,27.6,0.1522067,0.364756219458475,0.4200656,2.87544,0.3002419,M_Hermes,0.08450084,0.00636285,0,0.03492132,proton,k-,hermes,NA
199,27.6,0.1522067,0.364756219458475,0.4245162,2.87544,0.3995505,M_Hermes,0.08723257,0.007501793,0,0.03602599,proton,k-,hermes,NA
200,27.6,0.1522067,0.364756219458475,0.420673,2.87544,0.522865,M_Hermes,0.07243177,0.005971233,0,0.02992291,proton,k-,hermes,NA
201,27.6,0.1522067,0.364756219458475,0.4219722,2.87544,0.6826306,M_Hermes,0.0327133,0.00336326,0,0.01352059,proton,k-,hermes,NA
202,27.6,0.1522067,0.364756219458475,0.4441058,2.87544,0.9715501,M_Hermes,0.008600511,0.001254736,0,0.003553446,proton,k-,hermes,NA
203,27.6,0.1522067,0.364756219458475,0.5292484,2.87544,0.1016689,M_Hermes,0.01007568,0.00138753,0,0.004162175,proton,k-,hermes,NA
204,27.6,0.1522067,0.364756219458475,0.5260571,2.87544,0.2032329,M_Hermes,0.02777332,0.002713729,0,0.01147731,proton,k-,hermes,NA
205,27.6,0.1522067,0.364756219458475,0.5281966,2.87544,0.2988398,M_Hermes,0.03122626,0.003591088,0,0.01289774,proton,k-,hermes,NA
206,27.6,0.1522067,0.364756219458475,0.5261356,2.87544,0.3993848,M_Hermes,0.04076022,0.004167787,0,0.01683548,proton,k-,hermes,NA
207,27.6,0.1522067,0.364756219458475,0.530948,2.87544,0.523863,M_Hermes,0.0300599,0.003463087,0,0.01242339,proton,k-,hermes,NA
208,27.6,0.1522067,0.364756219458475,0.5322538,2.87544,0.6913832,M_Hermes,0.02190804,0.002545455,0,0.009056016,proton,k-,hermes,NA
209,27.6,0.1522067,0.364756219458475,0.5332202,2.87544,0.9170193,M_Hermes,0.006643989,0.0008982091,0,0.002746079,proton,k-,hermes,NA
210,27.6,0.1522067,0.364756219458475,0.6753768,2.87544,0.1039903,M_Hermes,0.004962828,0.0008750036,0,0.002051362,proton,k-,hermes,NA
211,27.6,0.1522067,0.364756219458475,0.6725591,2.87544,0.2058421,M_Hermes,0.008758482,0.001709644,0,0.003619527,proton,k-,hermes,NA
212,27.6,0.1522067,0.364756219458475,0.6787273,2.87544,0.298867,M_Hermes,0.01098905,0.001879853,0,0.004538253,proton,k-,hermes,NA
213,27.6,0.1522067,0.364756219458475,0.676745,2.87544,0.3985689,M_Hermes,0.01523055,0.002312305,0,0.006293263,proton,k-,hermes,NA
214,27.6,0.1522067,0.364756219458475,0.667861,2.87544,0.5241894,M_Hermes,0.01213847,0.001585436,0,0.0050111,proton,k-,hermes,NA
215,27.6,0.1522067,0.364756219458475,0.6659151,2.87544,0.685773,M_Hermes,0.01113942,0.001380596,0,0.004598461,proton,k-,hermes,NA
216,27.6,0.1522067,0.364756219458475,0.6670897,2.87544,0.9370713,M_Hermes,0.003126663,0.0004987895,0,0.001290801,proton,k-,hermes,NA
217,27.6,0.1522091,0.364188521168873,0.8489674,2.87101,0.08439788,M_Hermes,0.0009547081,0.0004997223,0,0.0003941385,proton,k-,hermes,NA
218,27.6,0.1522425,0.365580905232165,0.8487026,2.882619,0.2387069,M_Hermes,0.0003360361,0.000602074,0,0.0001399288,proton,k-,hermes,NA
219,27.6,0.1522273,0.364948353327567,0.8415365,2.877344,0.3161881,M_Hermes,0.002548059,0.0007320725,0,0.001052576,proton,k-,hermes,NA
221,27.6,0.1522067,0.364756219458475,0.8393389,2.87544,0.5263519,M_Hermes,0.0005538598,0.0003045659,0,0.000229256,proton,k-,hermes,NA
222,27.6,0.1522051,0.36513693601219,0.8097043,2.878411,0.6710101,M_Hermes,0.0003002837,0.0002738479,0,0.0001242897,proton,k-,hermes,NA
223,27.6,0.1522067,0.364756219458475,0.8113595,2.87544,0.9338041,M_Hermes,0.0002128357,0.0001065198,0,0.00008802544,proton,k-,hermes,NA
224,27.6,0.2538812,0.398600791040684,0.1476704,5.24127,0.1008945,M_Hermes,0.2438972,0.03107849,0,0.101455,proton,k-,hermes,NA
225,27.6,0.2538812,0.398600791040684,0.1398234,5.24127,0.2024738,M_Hermes,0.4597808,0.06862402,0,0.1913827,proton,k-,hermes,NA
226,27.6,0.2538812,0.398600791040684,0.1454086,5.24127,0.2956422,M_Hermes,0.4651169,0.08479683,0,0.193464,proton,k-,hermes,NA
227,27.6,0.2538812,0.398600791040684,0.1422913,5.24127,0.403777,M_Hermes,0.5999563,0.09484466,0,0.2495983,proton,k-,hermes,NA
228,27.6,0.2538812,0.398600791040684,0.1435285,5.24127,0.5283703,M_Hermes,0.399884,0.0740096,0,0.1659404,proton,k-,hermes,NA
229,27.6,0.2539186,0.398622301989769,0.1508781,5.242325,0.6690176,M_Hermes,0.1152841,0.05924583,0,0.04768713,proton,k-,hermes,NA
231,27.6,0.2538812,0.398600791040684,0.2213635,5.24127,0.1024848,M_Hermes,0.1048945,0.01520345,0,0.04348697,proton,k-,hermes,NA
232,27.6,0.2538812,0.398600791040684,0.2236404,5.24127,0.1974662,M_Hermes,0.2806172,0.03442609,0,0.1161726,proton,k-,hermes,NA
233,27.6,0.2538812,0.398600791040684,0.2236731,5.24127,0.2993815,M_Hermes,0.3780179,0.04910156,0,0.1566251,proton,k-,hermes,NA
234,27.6,0.2538812,0.398600791040684,0.2243396,5.24127,0.4015828,M_Hermes,0.2379086,0.04781552,0,0.0986553,proton,k-,hermes,NA
235,27.6,0.2538812,0.398600791040684,0.2229778,5.24127,0.5239053,M_Hermes,0.2192179,0.03678742,0,0.09083032,proton,k-,hermes,NA
236,27.6,0.2538812,0.398600791040684,0.2240558,5.24127,0.6887055,M_Hermes,0.1251054,0.02861832,0,0.05182283,proton,k-,hermes,NA
237,27.6,0.2539186,0.398622301989769,0.2208767,5.242325,0.9272516,M_Hermes,0.08238811,0.02409918,0,0.03405907,proton,k-,hermes,NA
238,27.6,0.2538812,0.398600791040684,0.2750901,5.24127,0.10376,M_Hermes,0.08497109,0.01192006,0,0.03512548,proton,k-,hermes,NA
239,27.6,0.2538812,0.398600791040684,0.2710074,5.24127,0.2009257,M_Hermes,0.2044894,0.02348254,0,0.08460021,proton,k-,hermes,NA
240,27.6,0.2538812,0.398600791040684,0.2745984,5.24127,0.3033512,M_Hermes,0.2107617,0.03014963,0,0.08718531,proton,k-,hermes,NA
241,27.6,0.2538812,0.398600791040684,0.2741351,5.24127,0.3965852,M_Hermes,0.1930998,0.03652617,0,0.08006133,proton,k-,hermes,NA
242,27.6,0.2538812,0.398600791040684,0.2727041,5.24127,0.5129933,M_Hermes,0.1331619,0.02593825,0,0.05506095,proton,k-,hermes,NA
243,27.6,0.2538812,0.398600791040684,0.27467,5.24127,0.689263,M_Hermes,0.08202302,0.01784753,0,0.03391748,proton,k-,hermes,NA
244,27.6,0.2538812,0.398600791040684,0.277064,5.24127,0.9151655,M_Hermes,0.02932002,0.008626179,0,0.01213071,proton,k-,hermes,NA
245,27.6,0.2538812,0.398600791040684,0.3317847,5.24127,0.09977902,M_Hermes,0.05022545,0.006419595,0,0.02075603,proton,k-,hermes,NA
246,27.6,0.2538812,0.398600791040684,0.333448,5.24127,0.2030267,M_Hermes,0.09780151,0.01227611,0,0.04043547,proton,k-,hermes,NA
247,27.6,0.2538812,0.398600791040684,0.3336623,5.24127,0.2996741,M_Hermes,0.1485949,0.01695681,0,0.06147261,proton,k-,hermes,NA
248,27.6,0.2538812,0.398600791040684,0.3338025,5.24127,0.3958785,M_Hermes,0.1528344,0.02004386,0,0.06318538,proton,k-,hermes,NA
249,27.6,0.2538812,0.398600791040684,0.3336032,5.24127,0.5192389,M_Hermes,0.1074502,0.01580893,0,0.04443363,proton,k-,hermes,NA
250,27.6,0.2538812,0.398600791040684,0.3339225,5.24127,0.6732458,M_Hermes,0.05115507,0.009921844,0,0.02116146,proton,k-,hermes,NA
251,27.6,0.2538812,0.398600791040684,0.3371764,5.24127,0.9226278,M_Hermes,0.01270352,0.003744445,0,0.005249244,proton,k-,hermes,NA
252,27.6,0.2539186,0.398622301989769,0.4157927,5.242325,0.101857,M_Hermes,0.02074959,0.003773111,0,0.0085654,proton,k-,hermes,NA
253,27.6,0.2538812,0.398600791040684,0.421657,5.24127,0.2001589,M_Hermes,0.05901026,0.007499115,0,0.02436158,proton,k-,hermes,NA
254,27.6,0.2538812,0.398600791040684,0.4187416,5.24127,0.3027017,M_Hermes,0.0866316,0.01024024,0,0.03576226,proton,k-,hermes,NA
255,27.6,0.2538812,0.398600791040684,0.4235869,5.24127,0.4013948,M_Hermes,0.06818507,0.01126479,0,0.02815994,proton,k-,hermes,NA
256,27.6,0.2538812,0.398600791040684,0.4196308,5.24127,0.5257481,M_Hermes,0.07144208,0.008894581,0,0.02953679,proton,k-,hermes,NA
257,27.6,0.2538812,0.398600791040684,0.4178585,5.24127,0.6959576,M_Hermes,0.03423802,0.00634306,0,0.01414267,proton,k-,hermes,NA
258,27.6,0.2538812,0.398600791040684,0.428349,5.24127,0.9449192,M_Hermes,0.01087394,0.002364533,0,0.004490678,proton,k-,hermes,NA
259,27.6,0.2538812,0.398600791040684,0.5284544,5.24127,0.09009347,M_Hermes,0.009214767,0.002103979,0,0.003804199,proton,k-,hermes,NA
260,27.6,0.2538812,0.398600791040684,0.5334376,5.24127,0.20769,M_Hermes,0.02744612,0.004532302,0,0.01133256,proton,k-,hermes,NA
261,27.6,0.2538812,0.398600791040684,0.5302989,5.24127,0.3088832,M_Hermes,0.01988582,0.004942391,0,0.008206085,proton,k-,hermes,NA
262,27.6,0.2538812,0.398600791040684,0.5323913,5.24127,0.4007685,M_Hermes,0.04048767,0.006551063,0,0.01671719,proton,k-,hermes,NA
263,27.6,0.2538812,0.398600791040684,0.5286217,5.24127,0.5203141,M_Hermes,0.03995017,0.00521218,0,0.01651202,proton,k-,hermes,NA
264,27.6,0.2538812,0.398600791040684,0.532137,5.24127,0.6878159,M_Hermes,0.02085396,0.004105893,0,0.008618425,proton,k-,hermes,NA
265,27.6,0.2538812,0.398600791040684,0.5376089,5.24127,0.9197277,M_Hermes,0.007373771,0.001815858,0,0.003048427,proton,k-,hermes,NA
266,27.6,0.2538812,0.398600791040684,0.7027035,5.24127,0.1067801,M_Hermes,0.002490632,0.001166157,0,0.001029271,proton,k-,hermes,NA
267,27.6,0.2539186,0.398622301989769,0.683901,5.242325,0.2044649,M_Hermes,0.00292499,0.002259799,0,0.001241196,proton,k-,hermes,NA
268,27.6,0.2538812,0.398600791040684,0.6782223,5.24127,0.3018862,M_Hermes,0.01411546,0.003416341,0,0.00583043,proton,k-,hermes,NA
269,27.6,0.2538812,0.398600791040684,0.6614784,5.24127,0.3969303,M_Hermes,0.008205741,0.003112622,0,0.003392797,proton,k-,hermes,NA
270,27.6,0.2538812,0.398600791040684,0.6526544,5.24127,0.5164821,M_Hermes,0.009904098,0.002205958,0,0.004092191,proton,k-,hermes,NA
271,27.6,0.2538812,0.398600791040684,0.6858085,5.24127,0.6699957,M_Hermes,0.00748795,0.001636137,0,0.003090546,proton,k-,hermes,NA
272,27.6,0.2538812,0.398600791040684,0.6606261,5.24127,0.9404935,M_Hermes,0.0009735327,0.0005950093,0,0.0004018383,proton,k-,hermes,NA
273,27.6,0.2539186,0.398622301989769,0.8860594,5.242325,0.07168479,M_Hermes,0.0001457472,0.0003632607,0,0.00006191154,proton,k-,hermes,NA
274,27.6,0.2538119,0.398299295766515,0.8541873,5.235876,0.1967335,M_Hermes,0.001878978,0.001626191,0,0.0007981659,proton,k-,hermes,NA
275,27.6,0.2538812,0.398600791040684,0.864262,5.24127,0.3009145,M_Hermes,0.001619964,0.00104013,0,0.0006700315,proton,k-,hermes,NA
276,27.6,0.2535978,0.398437227296941,0.9481632,5.233271,0.4068753,M_Hermes,0.0005659894,0.00161557,0,0.0002340982,proton,k-,hermes,NA
277,27.6,0.2538859,0.398829848424427,0.9147403,5.244379,0.4828741,M_Hermes,0.0004290461,0.0006905526,0,0.0001772973,proton,k-,hermes,NA
278,27.6,0.2538119,0.398299295766515,0.8380262,5.235876,0.6978765,M_Hermes,0.0005728531,0.0004543108,0,0.0002367235,proton,k-,hermes,NA
279,27.6,0.2538812,0.398600791040684,0.8611745,5.24127,0.9233078,M_Hermes,0.0002673039,0.0001598351,0,0.0001103738,proton,k-,hermes,NA
280,27.6,0.4100563,0.433812395777443,0.1534751,9.213259,0.05684586,M_Hermes,0.2025434,0.1111775,0,0.08397348,proton,k-,hermes,NA
281,27.6,0.4101289,0.433960915469109,0.1311618,9.218045,0.184624,M_Hermes,0.2595773,0.2841249,0,0.1103419,proton,k-,hermes,NA
282,27.6,0.4101289,0.433960915469109,0.1454764,9.218045,0.280561,M_Hermes,0.5723086,0.47959,0,0.2414266,proton,k-,hermes,NA
284,27.6,0.4101289,0.433960915469109,0.1313407,9.218045,0.5290404,M_Hermes,0.175128,0.2599553,0,0.07432997,proton,k-,hermes,NA
285,27.6,0.4101289,0.433960915469109,0.1603639,9.218045,0.6961333,M_Hermes,0.9278731,0.4087022,0,0.3879051,proton,k-,hermes,NA
287,27.6,0.4100563,0.433812395777443,0.2246767,9.213259,0.08470924,M_Hermes,0.1376573,0.05854761,0,0.05692701,proton,k-,hermes,NA
288,27.6,0.4100563,0.433812395777443,0.2260535,9.213259,0.1933793,M_Hermes,0.3464469,0.1080875,0,0.1472726,proton,k-,hermes,NA
289,27.6,0.409992,0.433856461225069,0.2237138,9.21275,0.2826462,M_Hermes,0.1820836,0.1751858,0,0.0764396,proton,k-,hermes,NA
290,27.6,0.4101289,0.433960915469109,0.2139999,9.218045,0.422786,M_Hermes,0.2598714,0.193551,0,0.1078954,proton,k-,hermes,NA
291,27.6,0.4100563,0.433812395777443,0.2305079,9.213259,0.5145152,M_Hermes,0.1516848,0.1000638,0,0.06340799,proton,k-,hermes,NA
292,27.6,0.409992,0.433856461225069,0.2311238,9.21275,0.7186447,M_Hermes,0.07033301,0.06586269,0,0.02905834,proton,k-,hermes,NA
294,27.6,0.4100563,0.433812395777443,0.2737986,9.213259,0.09710398,M_Hermes,0.06568542,0.03377882,0,0.0271378,proton,k-,hermes,NA
295,27.6,0.409992,0.433856461225069,0.2739408,9.21275,0.1980194,M_Hermes,0.04052359,0.06399028,0,0.01685793,proton,k-,hermes,NA
296,27.6,0.4100563,0.433812395777443,0.2702141,9.213259,0.2972261,M_Hermes,0.3888076,0.1116617,0,0.1607154,proton,k-,hermes,NA
297,27.6,0.4100563,0.433812395777443,0.2721502,9.213259,0.3856351,M_Hermes,0.1105952,0.1030851,0,0.04628512,proton,k-,hermes,NA
298,27.6,0.4100563,0.433812395777443,0.2725869,9.213259,0.5095716,M_Hermes,0.1749798,0.09039114,0,0.07470039,proton,k-,hermes,NA
299,27.6,0.4100563,0.433812395777443,0.2647852,9.213259,0.6949909,M_Hermes,0.1633253,0.06365853,0,0.06752966,proton,k-,hermes,NA
300,27.6,0.4099481,0.433590755357832,0.2684619,9.206122,0.8227782,M_Hermes,0.0191063,0.03921417,0,0.007899831,proton,k-,hermes,NA
301,27.6,0.4100563,0.433812395777443,0.3422622,9.213259,0.1011387,M_Hermes,0.05347734,0.02321368,0,0.0220901,proton,k-,hermes,NA
302,27.6,0.4100563,0.433812395777443,0.3324609,9.213259,0.1942823,M_Hermes,0.2634022,0.05860892,0,0.1088252,proton,k-,hermes,NA
303,27.6,0.410544,0.433478542128293,0.3410505,9.217118,0.3138427,M_Hermes,0.3765005,0.2362833,0,0.1555521,proton,k-,hermes,NA
304,27.6,0.409992,0.433856461225069,0.3440935,9.21275,0.4062828,M_Hermes,0.07477464,0.05396284,0,0.03260956,proton,k-,hermes,NA
305,27.6,0.409992,0.433856461225069,0.3279251,9.21275,0.525826,M_Hermes,0.1539404,0.05920306,0,0.06689604,proton,k-,hermes,NA
306,27.6,0.4100563,0.433812395777443,0.3385218,9.213259,0.6833987,M_Hermes,0.07692304,0.03713343,0,0.03344618,proton,k-,hermes,NA
307,27.6,0.409992,0.433856461225069,0.3351717,9.21275,0.9021325,M_Hermes,0.01264577,0.01136466,0,0.005495966,proton,k-,hermes,NA
308,27.6,0.4100563,0.433812395777443,0.4160067,9.213259,0.1031017,M_Hermes,0.01669798,0.01172385,0,0.006900545,proton,k-,hermes,NA
309,27.6,0.4100822,0.433565450450929,0.4007607,9.208596,0.2065023,M_Hermes,0.07048543,0.03758716,0,0.02912854,proton,k-,hermes,NA
310,27.6,0.4100563,0.433812395777443,0.4309992,9.213259,0.3122167,M_Hermes,0.1080258,0.0379533,0,0.0469406,proton,k-,hermes,NA
311,27.6,0.4100563,0.433812395777443,0.405902,9.213259,0.4036471,M_Hermes,0.06710959,0.03447316,0,0.02771398,proton,k-,hermes,NA
312,27.6,0.4101289,0.433960915469109,0.4324119,9.218045,0.5679188,M_Hermes,0.04341933,0.03504726,0,0.01793087,proton,k-,hermes,NA
313,27.6,0.409992,0.433856461225069,0.4198083,9.21275,0.688742,M_Hermes,0.04986066,0.0212669,0,0.02058245,proton,k-,hermes,NA
314,27.6,0.409992,0.433856461225069,0.3973205,9.21275,0.9412101,M_Hermes,0.004222017,0.005656471,0,0.001743953,proton,k-,hermes,NA
315,27.6,0.4100563,0.433812395777443,0.546255,9.213259,0.1258535,M_Hermes,0.02235244,0.01232618,0,0.009228987,proton,k-,hermes,NA
316,27.6,0.4101289,0.433960915469109,0.5401123,9.218045,0.2079933,M_Hermes,0.05654492,0.02938505,0,0.02457052,proton,k-,hermes,NA
317,27.6,0.409992,0.433856461225069,0.5267675,9.21275,0.3178172,M_Hermes,0.04096521,0.02042524,0,0.01779455,proton,k-,hermes,NA
318,27.6,0.4100563,0.433812395777443,0.5256763,9.213259,0.3973118,M_Hermes,0.05143469,0.02051696,0,0.02233632,proton,k-,hermes,NA
319,27.6,0.409992,0.433856461225069,0.5146677,9.21275,0.5059303,M_Hermes,0.02380394,0.0147392,0,0.01038081,proton,k-,hermes,NA
320,27.6,0.4100563,0.433812395777443,0.5075909,9.213259,0.6974862,M_Hermes,0.02278876,0.01096938,0,0.009895719,proton,k-,hermes,NA
321,27.6,0.4100822,0.433565450450929,0.5128072,9.208596,0.902685,M_Hermes,0.01655008,0.01013368,0,0.007186653,proton,k-,hermes,NA
322,27.6,0.4100285,0.434077723488268,0.6810677,9.218269,0.1376062,M_Hermes,0.002703249,0.005630807,0,0.001115745,proton,k-,hermes,NA
323,27.6,0.4099481,0.433590755357832,0.6348661,9.206122,0.1877466,M_Hermes,0.01396493,0.01311177,0,0.005763918,proton,k-,hermes,NA
325,27.6,0.4100563,0.433812395777443,0.6377077,9.213259,0.4153513,M_Hermes,0.0277135,0.01405085,0,0.01144277,proton,k-,hermes,NA
326,27.6,0.4100285,0.434077723488268,0.6073759,9.218269,0.5037253,M_Hermes,0.001695977,0.007150019,0,0.00070169,proton,k-,hermes,NA
327,27.6,0.4099481,0.433590755357832,0.655923,9.206122,0.6687077,M_Hermes,0.01205599,0.008805274,0,0.00498802,proton,k-,hermes,NA
330,27.6,0.4099481,0.433590755357832,0.8181023,9.206122,0.2537261,M_Hermes,0.008766852,0.006278239,0,0.00362718,proton,k-,hermes,NA
333,27.6,0.4099481,0.433590755357832,0.922512,9.206122,0.5676492,M_Hermes,0.002812344,0.003183489,0,0.001163574,proton,k-,hermes,NA
