i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,160,0.043,0.29,0.35,3.18,0.154,AUT,0.0000825,0.010375,0,0,deuteron,pi+,compass,PT
1,160,0.042,0.29,0.35,3.14,0.251,AUT,-0.010614,0.008654,0,0,deuteron,pi+,compass,PT
2,160,0.041,0.3,0.35,3.14,0.349,AUT,-0.0059918,0.008356,0,0,deuteron,pi+,compass,PT
3,160,0.041,0.31,0.35,3.23,0.448,AUT,-0.0027557,0.00891,0,0,deuteron,pi+,compass,PT
4,160,0.041,0.32,0.36,3.29,0.547,AUT,0.0014035,0.010241,0,0,deuteron,pi+,compass,PT
5,160,0.04,0.33,0.37,3.36,0.668,AUT,-0.0085549,0.010169,0,0,deuteron,pi+,compass,PT
6,160,0.04,0.34,0.39,3.46,0.817,AUT,0.0079063,0.013828,0,0,deuteron,pi+,compass,PT
7,160,0.039,0.36,0.41,3.61,1.042,AUT,-0.0329167,0.015064,0,0,deuteron,pi+,compass,PT
8,160,0.038,0.43,0.43,4.08,1.549,AUT,-0.0116425,0.032745,0,0,deuteron,pi+,compass,PT
