i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,27.6,0.109,0.46,0.341,2.533,0.11,AUT,0.0039,0.0069,0,0.0054,proton,pi+,hermes,PT
1,27.6,0.106,0.49,0.35,2.53,0.211,AUT,0.0233,0.0073,0,0.0027,proton,pi+,hermes,PT
2,27.6,0.1,0.519,0.355,2.486,0.29,AUT,0.0334,0.0073,0,0.0007,proton,pi+,hermes,PT
3,27.6,0.093,0.549,0.355,2.415,0.37,AUT,0.0594,0.0073,0,0.0017,proton,pi+,hermes,PT
4,27.6,0.086,0.58,0.36,2.342,0.488,AUT,0.0602,0.0057,0,0.0049,proton,pi+,hermes,PT
5,27.6,0.08,0.616,0.388,2.303,0.669,AUT,0.063,0.0073,0,0.0097,proton,pi+,hermes,PT
6,27.6,0.073,0.658,0.453,2.262,0.954,AUT,0.0632,0.0118,0,0.0168,proton,pi+,hermes,PT
