i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
9,160,0.0063,0.68,0.37,1.27,0.52,AUT,-0.0037,0.0081,0,0,proton,h-,compass,x
10,160,0.0105,0.5,0.36,1.56,0.52,AUT,0.0043,0.0061,0,0,proton,h-,compass,x
11,160,0.0164,0.38,0.36,1.85,0.51,AUT,-0.0086,0.0054,0,0,proton,h-,compass,x
12,160,0.0257,0.29,0.36,2.19,0.5,AUT,-0.0066,0.0047,0,0,proton,h-,compass,x
13,160,0.0398,0.24,0.36,2.85,0.49,AUT,0.0035,0.005,0,0,proton,h-,compass,x
14,160,0.0627,0.23,0.36,4.36,0.49,AUT,-0.0003,0.0058,0,0,proton,h-,compass,x
15,160,0.1008,0.22,0.35,6.76,0.49,AUT,-0.0024,0.0071,0,0,proton,h-,compass,x
16,160,0.1622,0.22,0.35,10.53,0.49,AUT,0.0079,0.0091,0,0,proton,h-,compass,x
17,160,0.2875,0.23,0.35,20.38,0.52,AUT,0.0366,0.0119,0,0,proton,h-,compass,x
