x	xu	dxu	xd	dxd
7.775000E-01	1.275557E-03	2.266377E-04	-8.533279E-05	1.508937E-05
7.825000E-01	1.118552E-03	2.054252E-04	-7.210638E-05	1.317860E-05
7.875000E-01	9.775220E-04	1.856132E-04	-6.066966E-05	1.146381E-05
7.925000E-01	8.511923E-04	1.671568E-04	-5.082207E-05	9.931244E-06
7.975000E-01	7.384002E-04	1.500176E-04	-4.238703E-05	8.568802E-06
8.025000E-01	6.380369E-04	1.341534E-04	-3.517790E-05	7.359468E-06
8.075000E-01	5.490286E-04	1.195142E-04	-2.904775E-05	6.291347E-06
8.125000E-01	4.704542E-04	1.060687E-04	-2.386950E-05	5.354361E-06
8.175000E-01	4.012834E-04	9.374684E-05	-1.951648E-05	4.536186E-06
8.225000E-01	3.405062E-04	8.246531E-05	-1.584308E-05	3.817342E-06
8.275000E-01	2.875382E-04	7.222776E-05	-1.279352E-05	3.197180E-06
8.325000E-01	2.415041E-04	6.295561E-05	-1.026455E-05	2.662028E-06
8.375000E-01	2.016867E-04	5.459420E-05	-8.180288E-06	2.202911E-06
8.425000E-01	1.674186E-04	4.708808E-05	-6.473096E-06	1.811240E-06
8.475000E-01	1.380827E-04	4.038185E-05	-5.083774E-06	1.479070E-06
8.525000E-01	1.131094E-04	3.442004E-05	-3.960982E-06	1.199145E-06
8.575000E-01	9.197607E-05	2.914788E-05	-3.060031E-06	9.647523E-07
8.625000E-01	7.420719E-05	2.451216E-05	-2.342744E-06	7.698766E-07
8.675000E-01	5.937216E-05	2.046158E-05	-1.776526E-06	6.091057E-07
8.725000E-01	4.707424E-05	1.694397E-05	-1.333295E-06	4.774504E-07
8.775000E-01	3.696154E-05	1.391086E-05	-9.897288E-07	3.705924E-07
8.825000E-01	2.871689E-05	1.131507E-05	-7.260451E-07	2.846209E-07
8.875000E-01	2.205696E-05	9.111247E-06	-5.258824E-07	2.161286E-07
8.925000E-01	1.673128E-05	7.256557E-06	-3.756664E-07	1.621079E-07
8.975000E-01	1.251934E-05	5.710559E-06	-2.644046E-07	1.199986E-07
9.025000E-01	9.227933E-06	4.435091E-06	-1.830843E-07	8.755272E-08
9.075000E-01	6.690088E-06	3.394913E-06	-1.245524E-07	6.288985E-08
9.125000E-01	4.761485E-06	2.557075E-06	-8.307932E-08	4.439528E-08
9.175000E-01	3.319929E-06	1.891763E-06	-5.424303E-08	3.075644E-08
9.225000E-01	2.261821E-06	1.371565E-06	-3.457359E-08	2.086262E-08
9.275000E-01	1.501109E-06	9.719777E-07	-2.145408E-08	1.382395E-08
9.325000E-01	9.668238E-07	6.710661E-07	-1.291140E-08	8.918269E-09
9.375000E-01	6.015943E-07	4.496323E-07	-7.508631E-09	5.584888E-09
9.425000E-01	3.595383E-07	2.908987E-07	-4.195405E-09	3.378157E-09
9.475000E-01	2.048973E-07	1.806026E-07	-2.236325E-09	1.961733E-09
9.525000E-01	1.102946E-07	1.067235E-07	-1.127779E-09	1.086056E-09
9.575000E-01	5.535587E-08	5.935972E-08	-5.315087E-10	5.672340E-10
9.625000E-01	2.546521E-08	3.062547E-08	-2.302791E-10	2.756192E-10
9.675000E-01	1.046688E-08	1.433863E-08	-8.935284E-11	1.218165E-10
9.725000E-01	3.705073E-09	5.904351E-09	-3.006621E-11	4.768005E-11
9.775000E-01	1.063279E-09	2.031075E-09	-8.256208E-12	1.569269E-11
9.825000E-01	2.210956E-10	5.301228E-10	-1.641968E-12	3.916704E-12
9.875000E-01	2.702413E-11	8.807517E-11	-1.947002E-13	6.310824E-13
9.925000E-01	1.140445E-12	5.987163E-12	-8.093258E-15	4.222853E-14
9.975000E-01	3.895018E-15	6.097351E-14	-4.994815E-17	7.758275E-16
