-6.096925E-02	7.131438E-01	3.095347E+00	-8.577044E-01	1.087960E-01	7.580017E-01	2.384234E+00	-1.287157E+00	2.948289E-03	2.594965E-02	1.588858E-01
-8.893918E-02	6.127839E-01	1.482200E+00	-1.261887E+00	9.598235E-02	7.113771E-01	2.428449E+00	-1.152014E+00	6.553348E-03	2.617449E-02	1.652931E-01
-5.857412E-02	6.369419E-01	2.627977E+00	-8.544014E-01	7.524687E-02	7.147007E-01	3.449219E+00	-8.838308E-01	3.425094E-03	2.466614E-02	1.606844E-01
-7.626151E-02	7.211830E-01	2.090960E+00	-1.137723E+00	7.505265E-02	7.947186E-01	4.132825E+00	-8.391788E-01	-2.567902E-03	2.271952E-02	1.643090E-01
-6.148648E-02	6.220523E-01	2.766529E+00	-8.896999E-01	1.172516E-01	7.156102E-01	1.786599E+00	-1.347487E+00	9.262499E-03	2.740900E-02	1.529941E-01
-8.489278E-02	6.450968E-01	1.666919E+00	-1.202477E+00	7.432293E-02	8.021908E-01	3.876344E+00	-8.356812E-01	8.860722E-03	2.712812E-02	1.623943E-01
-6.115776E-02	6.023131E-01	2.590811E+00	-8.741906E-01	1.706818E-02	3.045836E-01	4.579929E+00	6.337208E+00	5.459575E-03	2.611150E-02	1.574400E-01
-5.893016E-02	6.488032E-01	2.918374E+00	-8.174632E-01	1.245259E-01	6.752328E-01	1.460438E+00	-1.332683E+00	5.190970E-04	2.544632E-02	1.558732E-01
-5.917147E-02	6.812982E-01	3.130647E+00	-8.314333E-01	7.526530E-02	7.612590E-01	3.747539E+00	-8.781667E-01	2.438625E-03	2.610803E-02	1.539339E-01
-6.137705E-02	7.115100E-01	3.124000E+00	-8.883428E-01	1.205569E-01	7.404708E-01	1.907565E+00	-1.340072E+00	2.406898E-04	2.592329E-02	1.607806E-01
-8.601018E-02	6.452488E-01	1.661267E+00	-1.233769E+00	9.577321E-02	7.754834E-01	2.798710E+00	-1.192730E+00	6.680535E-03	2.681923E-02	1.571921E-01
-5.897873E-02	5.965198E-01	2.626976E+00	-8.629659E-01	1.097197E-01	6.569160E-01	1.783514E+00	-1.291562E+00	3.339177E-03	2.530300E-02	1.580292E-01
-6.429159E-02	7.010173E-01	2.931429E+00	-9.416020E-01	7.704846E-02	7.973161E-01	3.980057E+00	-8.925469E-01	1.096041E-03	2.597582E-02	1.624417E-01
-9.129085E-02	7.506943E-01	2.113546E+00	-1.300655E+00	7.442567E-02	8.121055E-01	4.088175E+00	-8.791795E-01	6.731347E-03	2.741565E-02	1.434987E-01
-8.027167E-02	6.427211E-01	1.780939E+00	-1.191332E+00	1.771868E-02	3.883859E-01	4.946743E+00	5.768810E+00	4.505487E-03	2.565065E-02	1.563589E-01
-9.265263E-02	6.649479E-01	1.498904E+00	-1.281545E+00	1.052996E-01	7.317332E-01	2.265471E+00	-1.261453E+00	2.723942E-03	2.608844E-02	1.582432E-01
-8.115878E-02	7.481900E-01	2.129506E+00	-1.171881E+00	7.747709E-02	6.989606E-01	3.321701E+00	-9.017287E-01	-8.718975E-04	2.496727E-02	1.600914E-01
-7.853270E-02	6.644603E-01	1.983118E+00	-1.160605E+00	7.323839E-02	7.164289E-01	3.688834E+00	-8.327943E-01	2.476216E-03	2.529517E-02	1.602691E-01
-5.831658E-02	6.937101E-01	3.120040E+00	-8.212645E-01	1.241170E-01	6.965874E-01	1.615434E+00	-1.368461E+00	3.338623E-04	2.604405E-02	1.498042E-01
-6.154749E-02	7.109114E-01	3.156448E+00	-8.880217E-01	7.620934E-02	8.553319E-01	4.423263E+00	-8.850126E-01	3.118836E-03	2.524524E-02	1.544595E-01
-2.602166E-02	4.108253E-01	3.913832E+00	1.391446E+00	1.213953E-01	6.793680E-01	1.491265E+00	-1.342219E+00	4.162041E-03	2.492210E-02	1.555810E-01
