x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
1.137627E-04	-3.857422E-04	2.481424E-04	2.783203E-03	4.807400E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.148154E-04	-3.875621E-04	2.487948E-04	2.789081E-03	4.802629E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.158777E-04	-3.893912E-04	2.494490E-04	2.794974E-03	4.797863E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.169499E-04	-3.912295E-04	2.501048E-04	2.800882E-03	4.793104E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.180321E-04	-3.930771E-04	2.507624E-04	2.806805E-03	4.788350E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.191242E-04	-3.949338E-04	2.514216E-04	2.812743E-03	4.783601E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.202264E-04	-3.967999E-04	2.520824E-04	2.818696E-03	4.778856E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.213389E-04	-3.986752E-04	2.527450E-04	2.824663E-03	4.774116E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.224616E-04	-4.005598E-04	2.534091E-04	2.830645E-03	4.769380E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.235947E-04	-4.024538E-04	2.540748E-04	2.836641E-03	4.764648E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.247384E-04	-4.043571E-04	2.547422E-04	2.842651E-03	4.759918E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.258925E-04	-4.062698E-04	2.554111E-04	2.848675E-03	4.755192E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.270574E-04	-4.081918E-04	2.560816E-04	2.854712E-03	4.750468E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.282331E-04	-4.101233E-04	2.567536E-04	2.860763E-03	4.745746E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.294196E-04	-4.120642E-04	2.574271E-04	2.866828E-03	4.741026E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.306171E-04	-4.140145E-04	2.581022E-04	2.872905E-03	4.736307E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.318257E-04	-4.159742E-04	2.587787E-04	2.878996E-03	4.731589E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.330454E-04	-4.179435E-04	2.594567E-04	2.885099E-03	4.726872E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.342765E-04	-4.199222E-04	2.601362E-04	2.891214E-03	4.722155E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.355189E-04	-4.219104E-04	2.608171E-04	2.897342E-03	4.717438E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
