x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
2.964831E-04	-6.309816E-04	5.330579E-04	3.465015E-03	3.392905E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.992265E-04	-6.340343E-04	5.325086E-04	3.472590E-03	3.387168E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.019952E-04	-6.371105E-04	5.319686E-04	3.480234E-03	3.381485E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.047895E-04	-6.402102E-04	5.314375E-04	3.487945E-03	3.375851E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.076097E-04	-6.433330E-04	5.309149E-04	3.495720E-03	3.370264E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.104560E-04	-6.464785E-04	5.304002E-04	3.503556E-03	3.364720E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.133286E-04	-6.496462E-04	5.298930E-04	3.511450E-03	3.359216E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.162278E-04	-6.528359E-04	5.293929E-04	3.519398E-03	3.353748E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.191538E-04	-6.560471E-04	5.288992E-04	3.527399E-03	3.348313E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.221069E-04	-6.592794E-04	5.284117E-04	3.535448E-03	3.342908E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.250873E-04	-6.625324E-04	5.279297E-04	3.543542E-03	3.337528E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.280953E-04	-6.658056E-04	5.274528E-04	3.551678E-03	3.332171E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.311311E-04	-6.690985E-04	5.269805E-04	3.559853E-03	3.326833E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.341950E-04	-6.724108E-04	5.265124E-04	3.568064E-03	3.321511E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.372873E-04	-6.757418E-04	5.260480E-04	3.576306E-03	3.316201E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.404082E-04	-6.790911E-04	5.255868E-04	3.584577E-03	3.310900E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.435579E-04	-6.824583E-04	5.251282E-04	3.592872E-03	3.305604E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
