-3.601888E-02	6.022681E-01	4.131177E+00	4.680207E-01	4.427764E-02	3.312908E-01	3.703433E+00	1.608303E+00	0.000000E+00	0.000000E+00	1.643219E-01
-4.260472E-02	6.680799E-01	3.585894E+00	-6.698195E-01	4.151252E-02	2.857198E-01	4.289592E+00	2.907204E+00	0.000000E+00	0.000000E+00	1.575588E-01
-4.399067E-02	7.112879E-01	3.647308E+00	-7.618392E-01	4.498590E-02	3.861237E-01	4.181802E+00	1.503699E+00	0.000000E+00	0.000000E+00	1.581339E-01
-4.246347E-02	6.690322E-01	3.533574E+00	-6.047740E-01	3.837333E-02	3.707299E-03	4.161699E+00	1.002559E+01	0.000000E+00	0.000000E+00	1.573243E-01
-4.200936E-02	6.799573E-01	3.791647E+00	-5.775168E-01	3.875859E-02	3.006662E-11	4.460700E+00	1.116462E+01	0.000000E+00	0.000000E+00	1.556414E-01
-4.211409E-02	7.119718E-01	3.719427E+00	-5.702756E-01	4.836843E-02	4.339705E-01	3.889979E+00	6.825522E-01	0.000000E+00	0.000000E+00	1.619401E-01
-4.259784E-02	7.224774E-01	3.709993E+00	-6.776645E-01	4.250433E-02	3.758659E-01	4.257789E+00	2.106638E+00	0.000000E+00	0.000000E+00	1.592663E-01
-3.471903E-02	6.174874E-01	4.376404E+00	7.157487E-01	5.330762E-02	4.199695E-01	3.042491E+00	-3.827944E-01	0.000000E+00	0.000000E+00	1.533036E-01
-4.141330E-02	6.704764E-01	3.867186E+00	-3.889325E-01	3.800022E-02	1.221387E-01	4.309429E+00	6.200806E+00	0.000000E+00	0.000000E+00	1.598504E-01
-4.101240E-02	6.637032E-01	3.880106E+00	-3.536192E-01	4.396478E-02	2.573327E-01	3.609871E+00	2.036803E+00	0.000000E+00	0.000000E+00	1.608217E-01
-3.200124E-02	6.424331E-01	5.006963E+00	1.646195E+00	5.295510E-02	3.973532E-01	2.952672E+00	-2.669897E-01	0.000000E+00	0.000000E+00	1.576279E-01
-3.315378E-02	6.026319E-01	4.680036E+00	1.187757E+00	5.490000E-02	4.136605E-01	2.751739E+00	-5.989220E-01	0.000000E+00	0.000000E+00	1.465978E-01
-4.237734E-02	7.002975E-01	3.801808E+00	-5.802349E-01	5.514002E-02	4.747288E-01	3.216807E+00	-4.906648E-01	0.000000E+00	0.000000E+00	1.597952E-01
-2.830867E-02	5.786643E-01	5.202216E+00	2.986737E+00	5.556656E-02	4.694135E-01	3.016118E+00	-5.816802E-01	0.000000E+00	0.000000E+00	1.615156E-01
-3.637055E-02	6.751033E-01	4.604705E+00	5.345987E-01	4.571569E-02	3.577643E-01	3.804833E+00	1.300883E+00	0.000000E+00	0.000000E+00	1.647547E-01
-3.564235E-02	6.795514E-01	4.566051E+00	6.474443E-01	4.716408E-02	3.725405E-01	3.602700E+00	8.350362E-01	0.000000E+00	0.000000E+00	1.575822E-01
-4.267700E-02	6.372171E-01	3.358280E+00	-6.590300E-01	5.383770E-02	3.519014E-01	2.646746E+00	-4.200845E-01	0.000000E+00	0.000000E+00	1.575763E-01
-4.223632E-02	6.345721E-01	3.445805E+00	-6.191454E-01	4.459535E-02	3.050762E-01	3.748800E+00	1.622955E+00	0.000000E+00	0.000000E+00	1.551079E-01
-4.198256E-02	6.294106E-01	3.354468E+00	-5.952854E-01	4.203956E-02	2.382694E-01	3.860114E+00	2.760343E+00	0.000000E+00	0.000000E+00	1.606067E-01
-4.222520E-02	6.996737E-01	3.683835E+00	-5.965684E-01	4.746522E-02	3.560114E-01	3.530668E+00	7.593613E-01	0.000000E+00	0.000000E+00	1.586503E-01
-3.976510E-02	6.932095E-01	4.085330E+00	-1.887172E-01	5.550537E-02	4.102551E-01	2.711697E+00	-5.918584E-01	0.000000E+00	0.000000E+00	1.594437E-01
-3.639769E-02	6.072151E-01	3.982066E+00	2.938641E-01	4.979055E-02	3.512866E-01	3.091460E+00	2.230011E-01	0.000000E+00	0.000000E+00	1.592050E-01
-3.489177E-02	6.349998E-01	4.427736E+00	6.888056E-01	3.988106E-02	3.978020E-03	4.186821E+00	9.268522E+00	0.000000E+00	0.000000E+00	1.565789E-01
-4.212622E-02	7.252399E-01	4.065076E+00	-5.758008E-01	5.556649E-02	4.134824E-01	2.731919E+00	-5.932011E-01	0.000000E+00	0.000000E+00	1.584965E-01
-4.238617E-02	6.571880E-01	3.554006E+00	-5.935380E-01	5.407680E-02	3.567414E-01	2.750595E+00	-3.701876E-01	0.000000E+00	0.000000E+00	1.640863E-01
-3.913018E-02	6.480438E-01	3.880637E+00	-1.972811E-01	5.093580E-02	3.734274E-01	3.121171E+00	3.342375E-02	0.000000E+00	0.000000E+00	1.559685E-01
-2.911821E-02	5.410413E-01	5.134377E+00	2.899692E+00	4.333014E-02	2.733152E-01	3.870178E+00	2.239359E+00	0.000000E+00	0.000000E+00	1.601369E-01
-4.196670E-02	6.345441E-01	3.389553E+00	-6.024473E-01	5.414549E-02	4.130136E-01	2.875942E+00	-4.600265E-01	0.000000E+00	0.000000E+00	1.533341E-01
-3.050373E-02	5.898752E-01	4.826829E+00	2.118798E+00	5.492639E-02	3.789934E-01	2.472697E+00	-5.608173E-01	0.000000E+00	0.000000E+00	1.651727E-01
-4.216022E-02	6.940027E-01	3.794762E+00	-5.555222E-01	5.310700E-02	4.346927E-01	3.220939E+00	-2.241137E-01	0.000000E+00	0.000000E+00	1.610455E-01
-2.932947E-02	5.898392E-01	5.212655E+00	2.593809E+00	4.197010E-02	2.655120E-01	4.157269E+00	2.817563E+00	0.000000E+00	0.000000E+00	1.537980E-01
-4.285084E-02	7.282722E-01	3.917010E+00	-5.698129E-01	3.783282E-02	4.630551E-06	4.393790E+00	1.158821E+01	0.000000E+00	0.000000E+00	1.634076E-01
-4.137335E-02	6.051834E-01	3.279742E+00	-5.645833E-01	4.183603E-02	2.419165E-01	4.047039E+00	2.882405E+00	0.000000E+00	0.000000E+00	1.584616E-01
-2.729016E-02	5.511340E-01	5.324916E+00	3.706915E+00	5.534189E-02	4.022135E-01	2.621825E+00	-5.930101E-01	0.000000E+00	0.000000E+00	1.551860E-01
-4.211268E-02	6.297383E-01	3.355231E+00	-6.355206E-01	3.923986E-02	1.795646E-01	4.090427E+00	4.354683E+00	0.000000E+00	0.000000E+00	1.539229E-01
-4.260555E-02	7.161370E-01	3.982870E+00	-5.994158E-01	5.081096E-02	4.397525E-01	3.652912E+00	1.604097E-01	0.000000E+00	0.000000E+00	1.580751E-01
-4.194541E-02	6.490846E-01	3.493527E+00	-5.765273E-01	3.894800E-02	1.591919E-01	4.145209E+00	4.825319E+00	0.000000E+00	0.000000E+00	1.560983E-01
-3.914772E-02	6.683089E-01	3.958635E+00	-1.449679E-01	5.159854E-02	4.307844E-01	3.242991E+00	-4.036931E-02	0.000000E+00	0.000000E+00	1.593420E-01
-4.605686E-02	6.858156E-01	3.117807E+00	-1.038618E+00	4.239557E-02	3.137950E-01	4.180816E+00	2.327579E+00	0.000000E+00	0.000000E+00	1.592623E-01
-2.972775E-02	6.181406E-01	5.400337E+00	2.583961E+00	3.989596E-02	3.202658E-01	4.545658E+00	3.394510E+00	0.000000E+00	0.000000E+00	1.607451E-01
-3.123333E-02	6.209353E-01	4.951634E+00	1.817639E+00	5.208666E-02	3.773556E-01	2.967362E+00	-1.291398E-01	0.000000E+00	0.000000E+00	1.518058E-01
-2.973798E-02	5.597136E-01	5.010047E+00	2.498495E+00	3.859062E-02	1.640739E-01	4.172443E+00	4.999891E+00	0.000000E+00	0.000000E+00	1.554319E-01
-3.505367E-02	6.588681E-01	4.448520E+00	6.111103E-01	5.155900E-02	3.992280E-01	3.070679E+00	-1.111616E-01	0.000000E+00	0.000000E+00	1.536786E-01
-3.098374E-02	6.032958E-01	4.888611E+00	1.914942E+00	4.761156E-02	3.940680E-01	3.661114E+00	7.258425E-01	0.000000E+00	0.000000E+00	1.635913E-01
-4.091502E-02	7.236748E-01	3.929550E+00	-4.043434E-01	4.160976E-02	2.723520E-01	3.945724E+00	2.676141E+00	0.000000E+00	0.000000E+00	1.616768E-01
-4.165358E-02	5.676183E-01	3.079679E+00	-6.068960E-01	5.090305E-02	3.551936E-01	2.969523E+00	6.463044E-02	0.000000E+00	0.000000E+00	1.568640E-01
-4.883374E-02	5.873606E-01	2.267362E+00	-1.291651E+00	3.554014E-02	7.054772E-02	4.305356E+00	8.474698E+00	0.000000E+00	0.000000E+00	1.618943E-01
-4.195958E-02	6.688646E-01	3.479209E+00	-6.107574E-01	4.569007E-02	3.347345E-01	3.665915E+00	1.239534E+00	0.000000E+00	0.000000E+00	1.521827E-01
-3.934884E-02	6.630803E-01	3.856933E+00	-2.264082E-01	4.110021E-02	3.024257E-01	4.086222E+00	2.710267E+00	0.000000E+00	0.000000E+00	1.626129E-01
-4.265068E-02	6.412314E-01	3.471380E+00	-6.452602E-01	3.964855E-02	2.625744E-01	4.424005E+00	3.660968E+00	0.000000E+00	0.000000E+00	1.544689E-01
-4.264320E-02	6.529374E-01	3.605586E+00	-6.023719E-01	3.746385E-02	1.570261E-05	4.466256E+00	1.198656E+01	0.000000E+00	0.000000E+00	1.604378E-01
-3.071410E-02	5.774022E-01	4.930393E+00	2.079786E+00	3.755114E-02	3.692090E-10	4.427933E+00	1.161042E+01	0.000000E+00	0.000000E+00	1.585340E-01
-4.243084E-02	7.167604E-01	3.824395E+00	-5.975479E-01	4.807656E-02	4.008081E-01	3.609804E+00	6.471541E-01	0.000000E+00	0.000000E+00	1.641051E-01
-2.929379E-02	5.610739E-01	5.158080E+00	2.668294E+00	4.149894E-02	2.424557E-01	4.011571E+00	2.958565E+00	0.000000E+00	0.000000E+00	1.498036E-01
-4.269243E-02	7.380224E-01	3.856610E+00	-6.009451E-01	4.856128E-02	4.282081E-01	3.736576E+00	5.686092E-01	0.000000E+00	0.000000E+00	1.525290E-01
-1.272541E-02	1.293956E-05	4.907133E+00	3.789096E+01	3.620951E-02	2.121869E-01	4.592090E+00	5.613793E+00	0.000000E+00	0.000000E+00	1.616100E-01
-4.262094E-02	6.858962E-01	3.685870E+00	-5.898120E-01	4.179192E-02	3.349747E-01	4.589465E+00	2.764763E+00	0.000000E+00	0.000000E+00	1.559826E-01
-3.387630E-02	6.190314E-01	4.517119E+00	1.012584E+00	4.424998E-02	3.285913E-01	3.970190E+00	1.745071E+00	0.000000E+00	0.000000E+00	1.529024E-01
-4.247125E-02	6.651604E-01	3.561770E+00	-5.956129E-01	4.586700E-02	3.642750E-01	3.774831E+00	1.222536E+00	0.000000E+00	0.000000E+00	1.613323E-01
-3.284038E-02	6.415867E-01	4.714064E+00	1.221959E+00	5.493781E-02	4.415681E-01	2.932911E+00	-5.227140E-01	0.000000E+00	0.000000E+00	1.572868E-01
-3.828787E-02	6.303278E-01	3.994546E+00	-1.418811E-03	5.140136E-02	3.982183E-01	3.187189E+00	-9.034923E-04	0.000000E+00	0.000000E+00	1.621615E-01
-3.229117E-02	5.860382E-01	4.656757E+00	1.409151E+00	6.241479E-02	2.982544E-01	1.236885E+00	-1.346977E+00	0.000000E+00	0.000000E+00	1.511504E-01
-3.370921E-02	6.231587E-01	4.750676E+00	1.054631E+00	5.513297E-02	3.788621E-01	2.614858E+00	-5.936780E-01	0.000000E+00	0.000000E+00	1.553125E-01
-3.182198E-02	6.406689E-01	4.869226E+00	1.600383E+00	5.194355E-02	3.997577E-01	2.986557E+00	-9.097948E-02	0.000000E+00	0.000000E+00	1.543405E-01
-4.026797E-02	6.656386E-01	3.811108E+00	-3.246250E-01	4.507749E-02	2.869383E-01	3.622627E+00	1.494136E+00	0.000000E+00	0.000000E+00	1.545256E-01
-4.194316E-02	6.531884E-01	3.561996E+00	-5.752319E-01	5.516178E-02	3.464030E-01	2.381893E+00	-5.979143E-01	0.000000E+00	0.000000E+00	1.553249E-01
-4.141750E-02	5.582051E-01	3.222495E+00	-5.854531E-01	4.600137E-02	3.430813E-01	3.817992E+00	1.260299E+00	0.000000E+00	0.000000E+00	1.577359E-01
-4.253857E-02	6.758767E-01	3.587006E+00	-6.127365E-01	4.373977E-02	3.406950E-01	4.000651E+00	1.835397E+00	0.000000E+00	0.000000E+00	1.650965E-01
-4.198634E-02	6.901761E-01	3.794081E+00	-5.764706E-01	4.473778E-02	3.394750E-01	3.970401E+00	1.606488E+00	0.000000E+00	0.000000E+00	1.602767E-01
-3.360399E-02	6.799670E-01	5.033498E+00	1.188058E+00	5.585439E-02	4.647102E-01	2.955633E+00	-5.874757E-01	0.000000E+00	0.000000E+00	1.615612E-01
-3.232682E-02	6.331926E-01	4.893728E+00	1.454859E+00	5.546404E-02	4.470250E-01	2.910058E+00	-5.940865E-01	0.000000E+00	0.000000E+00	1.573571E-01
-4.207186E-02	7.029267E-01	3.835076E+00	-5.873222E-01	5.313294E-02	3.680332E-01	2.758657E+00	-3.175713E-01	0.000000E+00	0.000000E+00	1.571626E-01
-3.893169E-02	7.419231E-01	4.656057E+00	-3.637858E-05	5.168970E-02	4.489876E-01	3.518693E+00	-3.644785E-05	0.000000E+00	0.000000E+00	1.558984E-01
-3.264845E-02	6.321187E-01	4.815007E+00	1.289937E+00	5.481118E-02	3.581396E-01	2.442155E+00	-5.970546E-01	0.000000E+00	0.000000E+00	1.585467E-01
-3.248008E-02	5.974859E-01	4.658900E+00	1.385330E+00	3.991088E-02	2.053844E-01	3.987264E+00	3.687439E+00	0.000000E+00	0.000000E+00	1.596051E-01
-4.239479E-02	7.303424E-01	3.926212E+00	-5.976075E-01	5.547819E-02	4.444690E-01	2.829848E+00	-5.835805E-01	0.000000E+00	0.000000E+00	1.584945E-01
-2.890773E-02	5.795018E-01	5.160771E+00	2.757894E+00	5.540570E-02	4.278627E-01	2.784710E+00	-5.734420E-01	0.000000E+00	0.000000E+00	1.625671E-01
-2.794210E-02	4.697610E-01	4.810405E+00	3.169876E+00	4.024527E-02	2.329421E-01	4.072449E+00	3.458478E+00	0.000000E+00	0.000000E+00	1.590782E-01
-4.156423E-02	6.415427E-01	3.561240E+00	-5.457506E-01	5.508547E-02	3.770054E-01	2.583580E+00	-5.955979E-01	0.000000E+00	0.000000E+00	1.541087E-01
-4.058440E-02	7.053630E-01	3.944885E+00	-3.050678E-01	5.551178E-02	4.329032E-01	2.794418E+00	-5.601751E-01	0.000000E+00	0.000000E+00	1.598838E-01
