x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
2.128139E-04	-5.320171E-04	6.242223E-05	3.213269E-03	5.051515E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.147830E-04	-5.345429E-04	6.258853E-05	3.220030E-03	5.051128E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.167704E-04	-5.370807E-04	6.275506E-05	3.226804E-03	5.050722E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.187762E-04	-5.396307E-04	6.292185E-05	3.233591E-03	5.050294E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.208005E-04	-5.421929E-04	6.308887E-05	3.240391E-03	5.049847E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.228435E-04	-5.447674E-04	6.325614E-05	3.247205E-03	5.049379E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.249055E-04	-5.473541E-04	6.342364E-05	3.254032E-03	5.048891E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.269865E-04	-5.499533E-04	6.359139E-05	3.260872E-03	5.048382E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.290868E-04	-5.525649E-04	6.375937E-05	3.267726E-03	5.047853E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.312065E-04	-5.551890E-04	6.392759E-05	3.274593E-03	5.047304E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.333458E-04	-5.578254E-04	6.409602E-05	3.281472E-03	5.046731E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.355049E-04	-5.604720E-04	6.426440E-05	3.288348E-03	5.046113E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.376840E-04	-5.631284E-04	6.443269E-05	3.295218E-03	5.045445E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.398833E-04	-5.657952E-04	6.460094E-05	3.302086E-03	5.044732E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.421029E-04	-5.684725E-04	6.476917E-05	3.308954E-03	5.043977E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.443431E-04	-5.711610E-04	6.493743E-05	3.315823E-03	5.043184E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.466039E-04	-5.738609E-04	6.510576E-05	3.322696E-03	5.042356E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.488857E-04	-5.765727E-04	6.527420E-05	3.329576E-03	5.041497E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.511886E-04	-5.792968E-04	6.544279E-05	3.336465E-03	5.040610E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.535129E-04	-5.820337E-04	6.561157E-05	3.343366E-03	5.039700E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.558586E-04	-5.847837E-04	6.578057E-05	3.350280E-03	5.038770E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.582260E-04	-5.875474E-04	6.594985E-05	3.357211E-03	5.037824E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.606154E-04	-5.903253E-04	6.611945E-05	3.364162E-03	5.036865E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.630268E-04	-5.931177E-04	6.628941E-05	3.371134E-03	5.035897E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.654606E-04	-5.959252E-04	6.645977E-05	3.378130E-03	5.034924E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.679168E-04	-5.987482E-04	6.663058E-05	3.385154E-03	5.033950E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.703958E-04	-6.015873E-04	6.680189E-05	3.392207E-03	5.032978E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.728978E-04	-6.044430E-04	6.697374E-05	3.399293E-03	5.032013E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.754229E-04	-6.073159E-04	6.714618E-05	3.406415E-03	5.031058E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.779713E-04	-6.102063E-04	6.731926E-05	3.413575E-03	5.030118E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.805434E-04	-6.131150E-04	6.749303E-05	3.420776E-03	5.029195E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.831392E-04	-6.160425E-04	6.766753E-05	3.428021E-03	5.028294E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.857591E-04	-6.189893E-04	6.784282E-05	3.435314E-03	5.027420E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.884032E-04	-6.219560E-04	6.801894E-05	3.442656E-03	5.026575E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.910717E-04	-6.249432E-04	6.819595E-05	3.450052E-03	5.025764E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.937650E-04	-6.279516E-04	6.837391E-05	3.457504E-03	5.024991E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.964831E-04	-6.309816E-04	6.855286E-05	3.465015E-03	5.024260E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.992265E-04	-6.340343E-04	6.873287E-05	3.472590E-03	5.023576E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.019952E-04	-6.371105E-04	6.891406E-05	3.480234E-03	5.022947E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.047895E-04	-6.402102E-04	6.909638E-05	3.487945E-03	5.022369E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.076097E-04	-6.433330E-04	6.927977E-05	3.495720E-03	5.021837E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.104560E-04	-6.464785E-04	6.946419E-05	3.503556E-03	5.021346E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.133286E-04	-6.496462E-04	6.964957E-05	3.511450E-03	5.020891E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.162278E-04	-6.528359E-04	6.983586E-05	3.519398E-03	5.020467E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.191538E-04	-6.560471E-04	7.002300E-05	3.527399E-03	5.020070E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.221069E-04	-6.592794E-04	7.021093E-05	3.535448E-03	5.019694E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
